"","DateTime","WaterLevelmeters","Site.x","Site.y","Date","Time","Method","VolSlugml","Batch","MeasuredQ_Ls","Notes","pred.french1.Q"
"26",2018-05-30 04:30:00,184.707868176032,"FRCH",NA,NA,NA,NA,1000,NA,721.333453914793,NA,763.557288709068
"27",2018-05-30 05:00:00,184.707868141821,"FRCH",NA,NA,NA,NA,1000,NA,721.291424661162,NA,763.557255544001
"28",2018-05-30 05:30:00,184.707868922951,"FRCH",NA,NA,NA,NA,1000,NA,721.249395407531,NA,763.558012793481
"29",2018-05-30 06:00:00,184.707870567058,"FRCH",NA,NA,NA,NA,1000,NA,721.207366153899,NA,763.559606635128
"30",2018-05-30 06:30:00,184.707873121774,"FRCH",NA,NA,NA,NA,1000,NA,721.165336900268,NA,763.562083246565
"31",2018-05-30 07:00:00,184.707876634733,"FRCH",NA,NA,NA,NA,1000,NA,721.123307646636,NA,763.5654888055
"32",2018-05-30 07:30:00,184.70788115357,"FRCH",NA,NA,NA,NA,1000,NA,721.081278393005,NA,763.569869489496
"33",2018-05-30 07:45:00,184.707886725918,"FRCH",NA,NA,NA,NA,1000,NA,721.039249139374,NA,763.575271476264
"34",2018-05-30 08:00:00,184.707893399412,"FRCH",NA,NA,NA,NA,1000,NA,720.997219885742,NA,763.581740943424
"35",2018-05-30 08:15:00,184.707901221684,"FRCH",NA,NA,NA,NA,1000,NA,720.955190632111,NA,763.589324068598
"36",2018-05-30 08:30:00,184.70791024037,"FRCH",NA,NA,NA,NA,1000,NA,720.91316137848,NA,763.598067029467
"37",2018-05-30 08:45:00,184.707920503104,"FRCH",NA,NA,NA,NA,1000,NA,720.871132124848,NA,763.608016003651
"38",2018-05-30 09:00:00,184.707932057518,"FRCH",NA,NA,NA,NA,1000,NA,720.829102871217,NA,763.619217168802
"39",2018-05-30 09:15:00,184.707944951247,"FRCH",NA,NA,NA,NA,1000,NA,720.787073617586,NA,763.631716702541
"40",2018-05-30 09:30:00,184.707959231925,"FRCH",NA,NA,NA,NA,1000,NA,720.745044363954,NA,763.645560782548
"41",2018-05-30 09:45:00,184.707974947186,"FRCH",NA,NA,NA,NA,1000,NA,720.703015110323,NA,763.660795586446
"42",2018-05-30 10:00:00,184.707992144664,"FRCH",NA,NA,NA,NA,1000,NA,720.660985856692,NA,763.677467291913
"43",2018-05-30 10:15:00,184.708010871993,"FRCH",NA,NA,NA,NA,1000,NA,720.61895660306,NA,763.695622076513
"44",2018-05-30 10:30:00,184.708031176806,"FRCH",NA,NA,NA,NA,1000,NA,720.576927349429,NA,763.715306118014
"45",2018-05-30 10:45:00,184.708053106739,"FRCH",NA,NA,NA,NA,1000,NA,720.534898095798,NA,763.736565593892
"46",2018-05-30 11:00:00,184.708076709423,"FRCH",NA,NA,NA,NA,1000,NA,720.492868842167,NA,763.759446681943
"47",2018-05-30 11:15:00,184.708102032494,"FRCH",NA,NA,NA,NA,1000,NA,720.450839588536,NA,763.78399555973
"48",2018-05-30 11:30:00,184.708129123586,"FRCH",NA,NA,NA,NA,1000,NA,720.408810334904,NA,763.810258404934
"49",2018-05-30 11:45:00,184.708158030332,"FRCH",NA,NA,NA,NA,1000,NA,720.366781081273,NA,763.838281395176
"50",2018-05-30 12:00:00,184.708188800367,"FRCH",NA,NA,NA,NA,1000,NA,720.324751827642,NA,763.868110708048
"51",2018-05-30 12:15:00,184.708221481323,"FRCH",NA,NA,NA,NA,1000,NA,720.282722574011,NA,763.899792521319
"52",2018-05-30 12:30:00,184.708256120836,"FRCH",NA,NA,NA,NA,1000,NA,720.24069332038,NA,763.933373012551
"53",2018-05-30 12:45:00,184.70829276654,"FRCH",NA,NA,NA,NA,1000,NA,720.198664066748,NA,763.968898359395
"54",2018-05-30 13:00:00,184.708331466067,"FRCH",NA,NA,NA,NA,1000,NA,720.156634813117,NA,764.006414739502
"55",2018-05-30 13:15:00,184.708372267052,"FRCH",NA,NA,NA,NA,1000,NA,720.114605559486,NA,764.045968330523
"56",2018-05-30 13:30:00,184.70841521713,"FRCH",NA,NA,NA,NA,1000,NA,720.072576305855,NA,764.08760531008
"57",2018-05-30 13:45:00,184.708460363933,"FRCH",NA,NA,NA,NA,1000,NA,720.030547052224,NA,764.131371855852
"58",2018-05-30 14:00:00,184.708507755096,"FRCH",NA,NA,NA,NA,1000,NA,719.988517798593,NA,764.177314145432
"59",2018-05-30 14:15:00,184.708557438253,"FRCH",NA,NA,NA,NA,1000,NA,719.946488544961,NA,764.2254783565
"60",2018-05-30 14:30:00,184.708609461037,"FRCH",NA,NA,NA,NA,1000,NA,719.90445929133,NA,764.275910666707
"61",2018-05-30 14:45:00,184.708663871084,"FRCH",NA,NA,NA,NA,1000,NA,719.862430037698,NA,764.328657253645
"62",2018-05-30 15:00:00,184.708720716026,"FRCH",NA,NA,NA,NA,1000,NA,719.820400784067,NA,764.383764295024
"63",2018-05-30 15:15:00,184.708780043497,"FRCH",NA,NA,NA,NA,1000,NA,719.778371530435,NA,764.441277968464
"64",2018-05-30 15:30:00,184.708,"FRCH",NA,NA,NA,NA,1000,NA,719.736342276804,NA,763.685082469194
"65",2018-05-30 15:45:00,184.709403764104,"FRCH",NA,NA,NA,NA,1000,NA,719.694313023172,NA,765.045929782296
"66",2018-05-30 16:00:00,184.711,"FRCH",NA,NA,NA,NA,1000,NA,719.652283769541,NA,766.593364514323
"67",2018-05-30 16:15:00,184.709737216962,"FRCH",NA,NA,NA,NA,1000,NA,719.610254515909,NA,765.369188102661
"68",2018-05-30 16:30:00,184.71,"FRCH",NA,NA,NA,NA,1000,NA,719.568225262277,NA,765.623937165947
"69",2018-05-30 16:45:00,184.708856327256,"FRCH",NA,NA,NA,NA,1000,NA,719.526196008646,NA,764.515229530138
"70",2018-05-30 17:00:00,184.707,"FRCH",NA,NA,NA,NA,1000,NA,719.484166755015,NA,762.715655120817
"71",2018-05-30 17:15:00,184.708304116753,"FRCH",NA,NA,NA,NA,1000,NA,719.442137501383,NA,763.979901566752
"72",2018-05-30 17:30:00,184.709,"FRCH",NA,NA,NA,NA,1000,NA,719.400108247752,NA,764.65450981757
"73",2018-05-30 17:45:00,184.708084345226,"FRCH",NA,NA,NA,NA,1000,NA,719.358078994119,NA,763.766849038308
"74",2018-05-30 18:00:00,184.708,"FRCH",NA,NA,NA,NA,1000,NA,719.316049740488,NA,763.685082469194
"75",2018-05-30 18:15:00,184.707276989863,"FRCH",NA,NA,NA,NA,1000,NA,719.274020486857,NA,762.984176669619
"76",2018-05-30 18:30:00,184.706,"FRCH",NA,NA,NA,NA,1000,NA,719.231991233226,NA,761.746227772412
"77",2018-05-30 18:45:00,184.706821980279,"FRCH",NA,NA,NA,NA,1000,NA,719.189961979594,NA,762.543077934301
"78",2018-05-30 19:00:00,184.708,"FRCH",NA,NA,NA,NA,1000,NA,719.147932725963,NA,763.685082469194
"79",2018-05-30 19:15:00,184.706177766727,"FRCH",NA,NA,NA,NA,1000,NA,719.10590347233,NA,761.918559698941
"80",2018-05-30 19:30:00,184.705,"FRCH",NA,NA,NA,NA,1000,NA,719.063874218699,NA,760.776800424064
"81",2018-05-30 19:45:00,184.705248786727,"FRCH",NA,NA,NA,NA,1000,NA,719.021844965068,NA,761.017981080833
"82",2018-05-30 20:00:00,184.704,"FRCH",NA,NA,NA,NA,1000,NA,718.979815711436,NA,759.807373075688
"83",2018-05-30 20:15:00,184.705515178281,"FRCH",NA,NA,NA,NA,1000,NA,718.937786457804,NA,761.276228339353
"84",2018-05-30 20:30:00,184.707,"FRCH",NA,NA,NA,NA,1000,NA,718.895757204173,NA,762.715655120817
"85",2018-05-30 20:45:00,184.705973954722,"FRCH",NA,NA,NA,NA,1000,NA,718.853727950541,NA,761.720978767757
"86",2018-05-30 21:00:00,184.705,"FRCH",NA,NA,NA,NA,1000,NA,718.81169869691,NA,760.776800424064
"87",2018-05-30 21:15:00,184.706424991612,"FRCH",NA,NA,NA,NA,1000,NA,718.769669443279,NA,762.158226263709
"88",2018-05-30 21:30:00,184.707,"FRCH",NA,NA,NA,NA,1000,NA,718.727640189647,NA,762.715655120817
"89",2018-05-30 21:45:00,184.707260402351,"FRCH",NA,NA,NA,NA,1000,NA,718.685610936016,NA,762.968096281809
"90",2018-05-30 22:00:00,184.709,"FRCH",NA,NA,NA,NA,1000,NA,718.643581682384,NA,764.65450981757
"91",2018-05-30 22:15:00,184.706778490505,"FRCH",NA,NA,NA,NA,1000,NA,718.601552428753,NA,762.500917758764
"92",2018-05-30 22:30:00,184.706,"FRCH",NA,NA,NA,NA,1000,NA,718.559523175121,NA,761.746227772412
"93",2018-05-30 22:45:00,184.705028102811,"FRCH",NA,NA,NA,NA,1000,NA,718.51749392149,NA,760.804044057586
"94",2018-05-30 23:00:00,184.703,"FRCH",NA,NA,NA,NA,1000,NA,718.475464667858,NA,758.837945727311
"95",2018-05-30 23:15:00,184.703856905533,"FRCH",NA,NA,NA,NA,1000,NA,718.433435414227,NA,759.668653385947
"96",2018-05-30 23:30:00,184.703,"FRCH",NA,NA,NA,NA,1000,NA,718.391406160595,NA,758.837945727311
"97",2018-05-30 23:45:00,184.703790045419,"FRCH",NA,NA,NA,NA,1000,NA,718.349376906964,NA,759.603837362636
"98",2018-05-31 00:00:00,184.705,"FRCH",NA,NA,NA,NA,1000,NA,718.307347653333,NA,760.776800424064
"99",2018-05-31 00:15:00,184.703315045159,"FRCH",NA,NA,NA,NA,1000,NA,718.265318399701,NA,759.143359120179
"100",2018-05-31 00:30:00,184.703,"FRCH",NA,NA,NA,NA,1000,NA,718.22328914607,NA,758.837945727311
"101",2018-05-31 00:45:00,184.701720691225,"FRCH",NA,NA,NA,NA,1000,NA,718.181259892437,NA,757.597748813918
"102",2018-05-31 01:00:00,184.7,"FRCH",NA,NA,NA,NA,1000,NA,718.139230638806,NA,755.929663682182
"103",2018-05-31 01:15:00,184.700249257181,"FRCH",NA,NA,NA,NA,1000,NA,718.097201385175,NA,756.171300410177
"104",2018-05-31 01:30:00,184.7,"FRCH",NA,NA,NA,NA,1000,NA,718.055172131542,NA,755.929663682182
"105",2018-05-31 01:45:00,184.699014441147,"FRCH",NA,NA,NA,NA,1000,NA,718.013142877911,NA,754.974235976289
"106",2018-05-31 02:00:00,184.698,"FRCH",NA,NA,NA,NA,1000,NA,717.97111362428,NA,753.990808985429
"107",2018-05-31 02:15:00,184.697709859161,"FRCH",NA,NA,NA,NA,1000,NA,717.929084370649,NA,753.709538520867
"108",2018-05-31 02:30:00,184.697,"FRCH",NA,NA,NA,NA,1000,NA,717.887055117018,NA,753.021381637052
"109",2018-05-31 02:45:00,184.696535291781,"FRCH",NA,NA,NA,NA,1000,NA,717.845025863385,NA,752.5708807802
"110",2018-05-31 03:00:00,184.697,"FRCH",NA,NA,NA,NA,1000,NA,717.802996609753,NA,753.021381637052
"111",2018-05-31 03:15:00,184.69457421014,"FRCH",NA,NA,NA,NA,1000,NA,717.760967356123,NA,750.669754605304
"112",2018-05-31 03:30:00,184.693,"FRCH",NA,NA,NA,NA,1000,NA,717.718938102491,NA,749.143672243576
"113",2018-05-31 03:45:00,184.691972984235,"FRCH",NA,NA,NA,NA,1000,NA,717.676908848858,NA,748.148055073776
"114",2018-05-31 04:00:00,184.69,"FRCH",NA,NA,NA,NA,1000,NA,717.634879595227,NA,746.235390198417
"115",2018-05-31 04:15:00,184.690091509874,"FRCH",NA,NA,NA,NA,1000,NA,717.592850341596,NA,746.324102372455
"116",2018-05-31 04:30:00,184.69,"FRCH",NA,NA,NA,NA,1000,NA,717.550821087965,NA,746.235390198417
"117",2018-05-31 04:45:00,184.688557080679,"FRCH",NA,NA,NA,NA,1000,NA,717.508791834332,NA,744.836584747012
"118",2018-05-31 05:00:00,184.688,"FRCH",NA,NA,NA,NA,1000,NA,717.466762580699,NA,744.296535501664
"119",2018-05-31 05:15:00,184.686763589353,"FRCH",NA,NA,NA,NA,1000,NA,717.424733327068,NA,743.097925206588
"120",2018-05-31 05:30:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,717.382704073437,NA,741.388253456564
"121",2018-05-31 05:45:00,184.685756861673,"FRCH",NA,NA,NA,NA,1000,NA,717.340674819806,NA,742.121975861141
"122",2018-05-31 06:00:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,717.298645566174,NA,742.35768080494
"123",2018-05-31 06:15:00,184.685598618629,"FRCH",NA,NA,NA,NA,1000,NA,717.256616312543,NA,741.968570726836
"124",2018-05-31 06:30:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,717.214587058912,NA,741.388253456564
"125",2018-05-31 06:45:00,184.686029863644,"FRCH",NA,NA,NA,NA,1000,NA,717.172557805281,NA,742.386631438334
"126",2018-05-31 07:00:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,717.130528551648,NA,742.35768080494
"127",2018-05-31 07:15:00,184.687420921303,"FRCH",NA,NA,NA,NA,1000,NA,717.088499298017,NA,743.735160775483
"128",2018-05-31 07:30:00,184.69,"FRCH",NA,NA,NA,NA,1000,NA,717.046470044384,NA,746.235390198417
"129",2018-05-31 07:45:00,184.68806843179,"FRCH",NA,NA,NA,NA,1000,NA,717.004440790753,NA,744.362875150196
"130",2018-05-31 08:00:00,184.687,"FRCH",NA,NA,NA,NA,1000,NA,716.962411537122,NA,743.327108153317
"131",2018-05-31 08:15:00,184.68801609639,"FRCH",NA,NA,NA,NA,1000,NA,716.920382283489,NA,744.312139782094
"132",2018-05-31 08:30:00,184.689,"FRCH",NA,NA,NA,NA,1000,NA,716.87835302986,NA,745.265962850041
"133",2018-05-31 08:45:00,184.687864924707,"FRCH",NA,NA,NA,NA,1000,NA,716.836323776227,NA,744.165589818847
"134",2018-05-31 09:00:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,716.794294522596,NA,742.35768080494
"135",2018-05-31 09:15:00,184.688097673078,"FRCH",NA,NA,NA,NA,1000,NA,716.752265268966,NA,744.391222454899
"136",2018-05-31 09:30:00,184.691,"FRCH",NA,NA,NA,NA,1000,NA,716.710236015333,NA,747.204817546793
"137",2018-05-31 09:45:00,184.687717060881,"FRCH",NA,NA,NA,NA,1000,NA,716.6682067617,NA,744.022246581473
"138",2018-05-31 10:00:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,716.626177508071,NA,741.388253456564
"139",2018-05-31 10:15:00,184.686960516701,"FRCH",NA,NA,NA,NA,1000,NA,716.584148254438,NA,743.288831963873
"140",2018-05-31 10:30:00,184.687,"FRCH",NA,NA,NA,NA,1000,NA,716.542119000809,NA,743.327108153317
"141",2018-05-31 10:45:00,184.68752255058,"FRCH",NA,NA,NA,NA,1000,NA,716.500089747176,NA,743.833682976197
"142",2018-05-31 11:00:00,184.688,"FRCH",NA,NA,NA,NA,1000,NA,716.458060493547,NA,744.296535501664
"143",2018-05-31 11:15:00,184.688080633801,"FRCH",NA,NA,NA,NA,1000,NA,716.41603123991,NA,744.374704114045
"144",2018-05-31 11:30:00,184.689,"FRCH",NA,NA,NA,NA,1000,NA,716.374001986278,NA,745.265962850041
"145",2018-05-31 11:45:00,184.6878897973,"FRCH",NA,NA,NA,NA,1000,NA,716.331972732652,NA,744.189701990661
"146",2018-05-31 12:00:00,184.688,"FRCH",NA,NA,NA,NA,1000,NA,716.289943479016,NA,744.296535501664
"147",2018-05-31 12:15:00,184.686702022211,"FRCH",NA,NA,NA,NA,1000,NA,716.247914225387,NA,743.038240335532
"148",2018-05-31 12:30:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,716.205884971754,NA,741.388253456564
"149",2018-05-31 12:45:00,184.685741438668,"FRCH",NA,NA,NA,NA,1000,NA,716.163855718121,NA,742.107024378463
"150",2018-05-31 13:00:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,716.121826464492,NA,741.388253456564
"151",2018-05-31 13:15:00,184.685819854969,"FRCH",NA,NA,NA,NA,1000,NA,716.079797210859,NA,742.18304328472
"152",2018-05-31 13:30:00,184.687,"FRCH",NA,NA,NA,NA,1000,NA,716.037767957226,NA,743.327108153317
"153",2018-05-31 13:45:00,184.685682511252,"FRCH",NA,NA,NA,NA,1000,NA,715.995738703597,NA,742.049898529483
"154",2018-05-31 14:00:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,715.953709449964,NA,742.35768080494
"155",2018-05-31 14:15:00,184.684491379765,"FRCH",NA,NA,NA,NA,1000,NA,715.911680196335,NA,740.895183090412
"156",2018-05-31 14:30:00,184.683,"FRCH",NA,NA,NA,NA,1000,NA,715.869650942702,NA,739.449398759782
"157",2018-05-31 14:45:00,184.683487935931,"FRCH",NA,NA,NA,NA,1000,NA,715.827621689073,NA,739.922417195165
"158",2018-05-31 15:00:00,184.682,"FRCH",NA,NA,NA,NA,1000,NA,715.78559243544,NA,738.479971411405
"159",2018-05-31 15:15:00,184.684129647898,"FRCH",NA,NA,NA,NA,1000,NA,715.743563181808,NA,740.544510325708
"160",2018-05-31 15:30:00,184.685,"FRCH",NA,NA,NA,NA,1000,NA,715.701533928178,NA,741.388253456564
"161",2018-05-31 15:45:00,184.685807053165,"FRCH",NA,NA,NA,NA,1000,NA,715.659504674546,NA,742.170632866531
"162",2018-05-31 16:00:00,184.688,"FRCH",NA,NA,NA,NA,1000,NA,715.617475420913,NA,744.296535501664
"163",2018-05-31 16:15:00,184.686474853781,"FRCH",NA,NA,NA,NA,1000,NA,715.575446167284,NA,742.818017046578
"164",2018-05-31 16:30:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,715.533416913651,NA,742.35768080494
"165",2018-05-31 16:45:00,184.686168691233,"FRCH",NA,NA,NA,NA,1000,NA,715.491387660022,NA,742.521214699431
"166",2018-05-31 17:00:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,715.449358406389,NA,742.35768080494
"167",2018-05-31 17:15:00,184.685798342155,"FRCH",NA,NA,NA,NA,1000,NA,715.40732915276,NA,742.162188175105
"168",2018-05-31 17:30:00,184.686,"FRCH",NA,NA,NA,NA,1000,NA,715.365299899127,NA,742.35768080494
"169",2018-05-31 17:45:00,184.684953338037,"FRCH",NA,NA,NA,NA,1000,NA,715.323270645498,NA,741.343018073356
"170",2018-05-31 18:00:00,184.684,"FRCH",NA,NA,NA,NA,1000,NA,715.281241391872,NA,740.418826108158
"171",2018-05-31 18:15:00,184.683945881917,"FRCH",NA,NA,NA,NA,1000,NA,715.239212138243,NA,740.366362558561
"172",2018-05-31 18:30:00,184.683,"FRCH",NA,NA,NA,NA,1000,NA,715.197182884614,NA,739.449398759782
"173",2018-05-31 18:45:00,184.68351319223,"FRCH",NA,NA,NA,NA,1000,NA,715.155153630985,NA,739.946901342308
"174",2018-05-31 19:00:00,184.684,"FRCH",NA,NA,NA,NA,1000,NA,715.113124377356,NA,740.418826108158
"175",2018-05-31 19:15:00,184.683097052938,"FRCH",NA,NA,NA,NA,1000,NA,715.071095123727,NA,739.543484532565
"176",2018-05-31 19:30:00,184.683,"FRCH",NA,NA,NA,NA,1000,NA,715.029065870097,NA,739.449398759782
"177",2018-05-31 19:45:00,184.682152847719,"FRCH",NA,NA,NA,NA,1000,NA,714.987036616468,NA,738.628146170377
"178",2018-05-31 20:00:00,184.681,"FRCH",NA,NA,NA,NA,1000,NA,714.945007362843,NA,737.510544063058
"179",2018-05-31 20:15:00,184.681467540144,"FRCH",NA,NA,NA,NA,1000,NA,714.90297810921,NA,737.963790265319
"180",2018-05-31 20:30:00,184.681,"FRCH",NA,NA,NA,NA,1000,NA,714.860948855585,NA,737.510544063058
"181",2018-05-31 20:45:00,184.681470887597,"FRCH",NA,NA,NA,NA,1000,NA,714.818919601955,NA,737.967035377398
"182",2018-05-31 21:00:00,184.682,"FRCH",NA,NA,NA,NA,1000,NA,714.776890348326,NA,738.479971411405
"183",2018-05-31 21:15:00,184.681417780307,"FRCH",NA,NA,NA,NA,1000,NA,714.734861094693,NA,737.915551718383
"184",2018-05-31 21:30:00,184.681,"FRCH",NA,NA,NA,NA,1000,NA,714.692831841068,NA,737.510544063058
"185",2018-05-31 21:45:00,184.681101355197,"FRCH",NA,NA,NA,NA,1000,NA,714.650802587439,NA,737.608800563379
"186",2018-05-31 22:00:00,184.681,"FRCH",NA,NA,NA,NA,1000,NA,714.60877333381,NA,737.510544063058
"187",2018-05-31 22:15:00,184.680639376515,"FRCH",NA,NA,NA,NA,1000,NA,714.56674408018,NA,737.160945793759
"188",2018-05-31 22:30:00,184.681,"FRCH",NA,NA,NA,NA,1000,NA,714.524714826551,NA,737.510544063058
"189",2018-05-31 22:45:00,184.679354308909,"FRCH",NA,NA,NA,NA,1000,NA,714.482685572922,NA,735.915166112187
"190",2018-05-31 23:00:00,184.679,"FRCH",NA,NA,NA,NA,1000,NA,714.440656319293,NA,735.571689366305
"191",2018-05-31 23:15:00,184.676958610799,"FRCH",NA,NA,NA,NA,1000,NA,714.398627065664,NA,733.592710846569
"192",2018-05-31 23:30:00,184.675,"FRCH",NA,NA,NA,NA,1000,NA,714.356597812035,NA,731.693979972799
"193",2018-05-31 23:45:00,184.674521944036,"FRCH",NA,NA,NA,NA,1000,NA,714.314568558409,NA,731.230539446842
"194",2018-06-01 00:00:00,184.672,"FRCH",NA,NA,NA,NA,1000,NA,714.27253930478,NA,728.785697927669
"195",2018-06-01 00:15:00,184.673674553581,"FRCH",NA,NA,NA,NA,1000,NA,714.230510051151,NA,730.409055965109
"196",2018-06-01 00:30:00,184.674,"FRCH",NA,NA,NA,NA,1000,NA,714.188480797522,NA,730.724552624422
"197",2018-06-01 00:45:00,184.673903173108,"FRCH",NA,NA,NA,NA,1000,NA,714.146451543893,NA,730.630685987591
"198",2018-06-01 01:00:00,184.675,"FRCH",NA,NA,NA,NA,1000,NA,714.104422290263,NA,731.693979972799
"199",2018-06-01 01:15:00,184.673286844801,"FRCH",NA,NA,NA,NA,1000,NA,714.062393036634,NA,730.033200470643
"200",2018-06-01 01:30:00,184.673,"FRCH",NA,NA,NA,NA,1000,NA,714.020363783005,NA,729.755125276046
"201",2018-06-01 01:45:00,184.671543725574,"FRCH",NA,NA,NA,NA,1000,NA,713.978334529376,NA,728.343373020587
"202",2018-06-01 02:00:00,184.67,"FRCH",NA,NA,NA,NA,1000,NA,713.936305275747,NA,726.846843230887
"203",2018-06-01 02:15:00,184.669757204185,"FRCH",NA,NA,NA,NA,1000,NA,713.894276022118,NA,726.611470328207
"204",2018-06-01 02:30:00,184.669,"FRCH",NA,NA,NA,NA,1000,NA,713.852246768488,NA,725.87741588254
"205",2018-06-01 02:45:00,184.6683535922,"FRCH",NA,NA,NA,NA,1000,NA,713.810217514859,NA,725.250770483399
"206",2018-06-01 03:00:00,184.668,"FRCH",NA,NA,NA,NA,1000,NA,713.768188261237,NA,724.907988534163
"207",2018-06-01 03:15:00,184.666910908985,"FRCH",NA,NA,NA,NA,1000,NA,713.726159007601,NA,723.85219391904
"208",2018-06-01 03:30:00,184.665,"FRCH",NA,NA,NA,NA,1000,NA,713.684129753972,NA,721.999706489034
"209",2018-06-01 03:45:00,184.666201741516,"FRCH",NA,NA,NA,NA,1000,NA,713.642100500343,NA,723.164707580057
"210",2018-06-01 04:00:00,184.667,"FRCH",NA,NA,NA,NA,1000,NA,713.600071246721,NA,723.938561185787
"211",2018-06-01 04:15:00,184.665896738761,"FRCH",NA,NA,NA,NA,1000,NA,713.558041993092,NA,722.869029568566
"212",2018-06-01 04:30:00,184.666,"FRCH",NA,NA,NA,NA,1000,NA,713.516012739455,NA,722.96913383741
"213",2018-06-01 04:45:00,184.664863988387,"FRCH",NA,NA,NA,NA,1000,NA,713.473983485833,NA,721.867853111937
"214",2018-06-01 05:00:00,184.664,"FRCH",NA,NA,NA,NA,1000,NA,713.431954232204,NA,721.030279140658
"215",2018-06-01 05:15:00,184.663745978388,"FRCH",NA,NA,NA,NA,1000,NA,713.389924978568,NA,720.784023642889
"216",2018-06-01 05:30:00,184.663,"FRCH",NA,NA,NA,NA,1000,NA,713.347895724939,NA,720.060851792281
"217",2018-06-01 05:45:00,184.663141703206,"FRCH",NA,NA,NA,NA,1000,NA,713.30586647131,NA,720.198222755425
"218",2018-06-01 06:00:00,184.662,"FRCH",NA,NA,NA,NA,1000,NA,713.263837217688,NA,719.091424443905
"219",2018-06-01 06:15:00,184.663545295277,"FRCH",NA,NA,NA,NA,1000,NA,713.221807964058,NA,720.589475946792
"220",2018-06-01 06:30:00,184.666,"FRCH",NA,NA,NA,NA,1000,NA,713.179778710422,NA,722.96913383741
