"Site","DateTime","PT1Q","PT2Q","MeanDischarge"
"FRCH",2018-05-31 08:30:00,781.925205048203,671.947917481637,726.93656126492
"FRCH",2018-05-31 09:00:00,781.925205048203,672.435362183707,727.180283615955
"FRCH",2018-05-31 09:30:00,780.030342038983,669.510693971184,724.770518005083
"FRCH",2018-05-31 10:00:00,779.082910534373,667.07347046076,723.078190497567
"FRCH",2018-05-31 10:30:00,780.030342038983,669.023249269114,724.526795654048
"FRCH",2018-05-31 11:00:00,779.082910534373,668.04835986493,723.565635199651
"FRCH",2018-05-31 11:30:00,777.188047525211,667.560915162845,722.374481344028
"FRCH",2018-05-31 12:00:00,777.188047525211,667.07347046076,722.130758992986
"FRCH",2018-05-31 12:30:00,778.135479029792,668.535804567029,723.335641798411
"FRCH",2018-05-31 13:00:00,777.188047525211,669.510693971184,723.349370748198
"FRCH",2018-05-31 13:30:00,777.188047525211,669.510693971184,723.349370748198
"FRCH",2018-05-31 14:00:00,777.188047525211,669.510693971184,723.349370748198
"FRCH",2018-05-31 14:30:00,775.293184515991,671.947917481637,723.620550998814
"FRCH",2018-05-31 15:00:00,771.503458497609,671.460472779552,721.481965638581
"FRCH",2018-05-31 15:30:00,768.661163983779,671.460472779552,720.060818381666
"FRCH",2018-05-31 16:00:00,770.556026992999,672.435362183707,721.495694588353
"FRCH",2018-05-31 16:30:00,771.503458497609,672.435362183707,721.969410340658
"FRCH",2018-05-31 17:00:00,769.608595488389,673.897696289976,721.753145889183
"FRCH",2018-05-31 17:30:00,766.766300974588,673.410251587891,720.08827628124
"FRCH",2018-05-31 18:00:00,765.818869470007,674.87258569416,720.345727582084
"FRCH",2018-05-31 18:30:00,764.871437965397,675.36003039623,720.115734180814
"FRCH",2018-05-31 19:00:00,762.029143451597,674.87258569416,718.450864572878
"FRCH",2018-05-31 19:30:00,763.924006460787,676.334919800414,720.129463130601
"FRCH",2018-05-31 20:00:00,762.976574956207,674.87258569416,718.924580325183
"FRCH",2018-05-31 20:30:00,761.081711946987,675.36003039623,718.220871171608
"FRCH",2018-05-31 21:00:00,760.134280442406,676.822364502499,718.478322472452
"FRCH",2018-05-31 21:30:00,759.186848937796,676.334919800414,717.760884369105
"FRCH",2018-05-31 22:00:00,762.976574956207,675.847475098315,719.412025027261
"FRCH",2018-05-31 22:30:00,759.186848937796,677.309809204584,718.24832907119
"FRCH",2018-05-31 23:00:00,759.186848937796,677.309809204584,718.24832907119
"FRCH",2018-05-31 23:30:00,759.186848937796,678.284698608753,718.735773773275
"FRCH",2018-06-01 00:00:00,758.239417433215,678.284698608753,718.262058020984
"FRCH",2018-06-01 00:30:00,760.134280442406,677.797253906683,718.965767174544
"FRCH",2018-06-01 01:00:00,762.029143451597,677.797253906683,719.91319867914
"FRCH",2018-06-01 01:30:00,758.239417433215,676.334919800414,717.287168616815
"FRCH",2018-06-01 02:00:00,755.397122919385,676.822364502499,716.109743710942
"FRCH",2018-06-01 02:30:00,755.397122919385,676.334919800414,715.8660213599
"FRCH",2018-06-01 03:00:00,760.134280442406,675.847475098315,717.99087777036
"FRCH",2018-06-01 03:30:00,757.291985928605,674.385140992061,715.838563460333
"FRCH",2018-06-01 04:00:00,755.397122919385,674.385140992061,714.891131955723
"FRCH",2018-06-01 04:30:00,754.449691414804,672.922806885806,713.686249150305
"FRCH",2018-06-01 05:00:00,756.344554423995,672.922806885806,714.633680654901
"FRCH",2018-06-01 05:30:00,758.239417433215,674.385140992061,716.312279212638
"FRCH",2018-06-01 06:00:00,758.239417433215,672.922806885806,715.581112159511
"FRCH",2018-06-01 06:30:00,758.239417433215,673.410251587891,715.824834510553
"FRCH",2018-06-01 07:00:00,757.291985928605,673.897696289976,715.59484110929
"FRCH",2018-06-01 07:30:00,755.397122919385,671.460472779552,713.428797849469
"FRCH",2018-06-01 08:00:00,754.449691414804,673.410251587891,713.929971501348
"FRCH",2018-06-01 08:30:00,755.397122919385,672.922806885806,714.159964902596
"FRCH",2018-06-01 09:00:00,752.554828405613,672.922806885806,712.73881764571
"FRCH",2018-06-01 09:30:00,753.502259910223,674.385140992061,713.943700451142
"FRCH",2018-06-01 10:00:00,750.659965396393,673.410251587891,712.035108492142
"FRCH",2018-06-01 10:30:00,748.765102387231,671.947917481637,710.356509934434
"FRCH",2018-06-01 11:00:00,748.765102387231,673.410251587891,711.087676987561
"FRCH",2018-06-01 11:30:00,748.765102387231,674.87258569416,711.818844040696
"FRCH",2018-06-01 12:00:00,749.712533891783,674.385140992061,712.048837441922
"FRCH",2018-06-01 12:30:00,748.765102387231,674.385140992061,711.575121689646
"FRCH",2018-06-01 13:00:00,747.817670882621,676.334919800414,712.076295341518
"FRCH",2018-06-01 13:30:00,749.712533891783,676.822364502499,713.267449197141
"FRCH",2018-06-01 14:00:00,750.659965396393,676.822364502499,713.741164949446
"FRCH",2018-06-01 14:30:00,748.765102387231,678.772143310838,713.768622849035
"FRCH",2018-06-01 15:00:00,748.765102387231,679.259588012937,714.012345200084
"FRCH",2018-06-01 15:30:00,744.975376368791,679.259588012937,712.117482190864
"FRCH",2018-06-01 16:00:00,742.13308185502,679.259588012937,710.696334933979
"FRCH",2018-06-01 16:30:00,741.18565035041,679.259588012937,710.222619181674
"FRCH",2018-06-01 17:00:00,735.501061322808,680.234477417107,707.867769369957
"FRCH",2018-06-01 17:30:00,734.553629818198,680.234477417107,707.394053617652
"FRCH",2018-06-01 18:00:00,734.553629818198,681.209366821276,707.881498319737
"FRCH",2018-06-01 18:30:00,735.501061322808,682.184256225461,708.842658774134
"FRCH",2018-06-01 19:00:00,731.711335304426,682.184256225461,706.947795764943
"FRCH",2018-06-01 19:30:00,731.711335304426,681.696811523361,706.704073413894
"FRCH",2018-06-01 20:00:00,727.921609286015,682.184256225461,705.052932755738
"FRCH",2018-06-01 20:30:00,730.763903799816,680.234477417107,705.499190608462
"FRCH",2018-06-01 21:00:00,728.869040790625,681.696811523361,705.282926156993
"FRCH",2018-06-01 21:30:00,729.816472295206,683.15914562963,706.487808962418
"FRCH",2018-06-01 22:00:00,728.869040790625,681.696811523361,705.282926156993
"FRCH",2018-06-01 22:30:00,728.869040790625,682.671700927545,705.770370859085
"FRCH",2018-06-01 23:00:00,728.869040790625,681.696811523361,705.282926156993
"FRCH",2018-06-01 23:30:00,728.869040790625,681.209366821276,705.039203805951
"FRCH",2018-06-02 00:00:00,731.711335304426,682.184256225461,706.947795764943
"FRCH",2018-06-02 00:30:00,726.974177781405,680.234477417107,703.604327599256
"FRCH",2018-06-02 01:00:00,735.501061322808,680.234477417107,707.867769369957
"FRCH",2018-06-02 01:30:00,731.711335304426,678.284698608753,704.99801695659
"FRCH",2018-06-02 02:00:00,731.711335304426,677.797253906683,704.754294605555
"FRCH",2018-06-02 02:30:00,730.763903799816,675.847475098315,703.305689449066
"FRCH",2018-06-02 03:00:00,733.606198313617,674.385140992061,703.995669652839
"FRCH",2018-06-02 03:30:00,729.816472295206,672.922806885806,701.369639590506
"FRCH",2018-06-02 04:00:00,728.869040790625,671.947917481637,700.408479136131
"FRCH",2018-06-02 04:30:00,726.026746276824,669.510693971184,697.768720124004
"FRCH",2018-06-02 05:00:00,722.237020258413,668.535804567029,695.386412412721
"FRCH",2018-06-02 05:30:00,731.711335304426,668.535804567029,700.123569935728
"FRCH",2018-06-02 06:00:00,727.921609286015,667.07347046076,697.497539873388
"FRCH",2018-06-02 06:30:00,724.131883267633,664.636246950322,694.384065108978
"FRCH",2018-06-02 07:00:00,727.921609286015,661.711578737799,694.816594011907
"FRCH",2018-06-02 07:30:00,721.289588753833,662.199023439884,691.744306096858
"FRCH",2018-06-02 08:00:00,724.131883267633,660.736689333629,692.434286300631
"FRCH",2018-06-02 08:30:00,724.131883267633,659.274355227361,691.703119247497
"FRCH",2018-06-02 09:00:00,724.131883267633,659.76179992946,691.946841598547
"FRCH",2018-06-02 09:30:00,726.026746276824,657.812021121106,691.919383698965
"FRCH",2018-06-02 10:00:00,720.342157249223,657.324576419021,688.833366834122
"FRCH",2018-06-02 10:30:00,723.184451763023,656.837131716937,690.01079173998
"FRCH",2018-06-02 11:00:00,719.394725744642,655.862242312753,687.628484028697
"FRCH",2018-06-02 11:30:00,718.447294240032,654.887352908598,686.667323574315
"FRCH",2018-06-02 12:00:00,716.552431230812,654.887352908598,685.719892069705
"FRCH",2018-06-02 12:30:00,722.237020258413,655.374797610668,688.805908934541
"FRCH",2018-06-02 13:00:00,723.184451763023,654.887352908598,689.035902335811
"FRCH",2018-06-02 13:30:00,728.869040790625,655.374797610668,692.121919200647
"FRCH",2018-06-02 14:00:00,724.131883267633,656.837131716937,690.484507492285
"FRCH",2018-06-02 14:30:00,722.237020258413,657.812021121106,690.02452068976
"FRCH",2018-06-02 15:00:00,719.394725744642,657.324576419021,688.359651081832
"FRCH",2018-06-02 15:30:00,715.604999726231,656.349687014852,685.977343370541
"FRCH",2018-06-02 16:00:00,707.078116184828,656.349687014852,681.71390159984
"FRCH",2018-06-02 16:30:00,727.921609286015,657.812021121106,692.866815203561
"FRCH",2018-06-02 17:00:00,711.81527370782,658.299465823191,685.057369765505
"FRCH",2018-06-02 17:30:00,717.499862735422,657.812021121106,687.655941928264
"FRCH",2018-06-02 18:00:00,711.81527370782,658.299465823191,685.057369765505
"FRCH",2018-06-02 18:30:00,717.499862735422,657.812021121106,687.655941928264
"FRCH",2018-06-02 19:00:00,710.86784220321,656.349687014852,683.608764609031
"FRCH",2018-06-02 19:30:00,708.972979194048,657.812021121106,683.392500157577
"FRCH",2018-06-02 20:00:00,708.972979194048,656.837131716937,682.905055455492
"FRCH",2018-06-02 20:30:00,696.656369634235,656.349687014852,676.503028324543
"FRCH",2018-06-02 21:00:00,710.86784220321,657.324576419021,684.096209311116
"FRCH",2018-06-02 21:30:00,710.86784220321,657.812021121106,684.339931662158
"FRCH",2018-06-02 22:00:00,707.078116184828,657.812021121106,682.445068652967
"FRCH",2018-06-02 22:30:00,705.183253175637,656.349687014852,680.766470095245
"FRCH",2018-06-02 23:00:00,710.86784220321,656.837131716937,683.852486960073
"FRCH",2018-06-02 23:30:00,712.76270521243,656.837131716937,684.799918464683
"FRCH",2018-06-03 00:00:00,707.078116184828,656.349687014852,681.71390159984
"FRCH",2018-06-03 00:30:00,712.76270521243,655.862242312753,684.312473762591
"FRCH",2018-06-03 01:00:00,710.86784220321,655.374797610668,683.121319906939
"FRCH",2018-06-03 01:30:00,705.183253175637,656.349687014852,680.766470095245
"FRCH",2018-06-03 02:00:00,710.86784220321,655.374797610668,683.121319906939
"FRCH",2018-06-03 02:30:00,708.972979194048,652.450129398145,680.711554296096
"FRCH",2018-06-03 03:00:00,713.71013671704,650.500350589806,682.105243653423
"FRCH",2018-06-03 03:30:00,707.078116184828,650.500350589806,678.789233387317
"FRCH",2018-06-03 04:00:00,708.972979194048,648.550571781452,678.76177548775
"FRCH",2018-06-03 04:30:00,705.183253175637,648.550571781452,676.866912478545
"FRCH",2018-06-03 05:00:00,703.288390166446,648.063127079367,675.675758622907
"FRCH",2018-06-03 05:30:00,708.972979194048,646.600792973099,677.786886083573
"FRCH",2018-06-03 06:00:00,709.920410698629,645.138458866844,677.529434782737
"FRCH",2018-06-03 06:30:00,709.920410698629,644.16356946266,677.041990080645
"FRCH",2018-06-03 07:00:00,708.025547689438,642.213790654321,675.11966917188
"FRCH",2018-06-03 07:30:00,708.972979194048,641.726345952236,675.349662573142
"FRCH",2018-06-03 08:00:00,709.920410698629,640.751456548052,675.335933623341
"FRCH",2018-06-03 08:30:00,701.393527157226,640.751456548052,671.072491852639
"FRCH",2018-06-03 09:00:00,705.183253175637,638.801677739713,671.992465457675
"FRCH",2018-06-03 09:30:00,706.130684680218,637.339343633459,671.735014156839
"FRCH",2018-06-03 10:00:00,708.972979194048,636.851898931374,672.912439062711
"FRCH",2018-06-03 10:30:00,701.393527157226,635.87700952719,668.635268342208
"FRCH",2018-06-03 11:00:00,703.288390166446,636.364454229275,669.826422197861
"FRCH",2018-06-03 11:30:00,693.814075120434,636.851898931374,665.332987025904
"FRCH",2018-06-03 12:00:00,708.972979194048,636.851898931374,672.912439062711
"FRCH",2018-06-03 12:30:00,703.288390166446,636.851898931374,670.07014454891
"FRCH",2018-06-03 13:00:00,708.972979194048,634.902120123006,671.937549658527
"FRCH",2018-06-03 13:30:00,695.708938129625,635.389564825105,665.549251477365
"FRCH",2018-06-03 14:00:00,699.498664148035,636.364454229275,667.931559188655
"FRCH",2018-06-03 14:30:00,702.340958661836,636.851898931374,669.596428796605
"FRCH",2018-06-03 15:00:00,705.183253175637,636.851898931374,671.017576053506
"FRCH",2018-06-03 15:30:00,700.446095652616,636.851898931374,668.648997291995
"FRCH",2018-06-03 16:00:00,696.656369634235,635.87700952719,666.266689580712
"FRCH",2018-06-03 16:30:00,695.708938129625,635.389564825105,665.549251477365
"FRCH",2018-06-03 17:00:00,694.761506625044,635.389564825105,665.075535725075
"FRCH",2018-06-03 17:30:00,693.814075120434,635.389564825105,664.60181997277
"FRCH",2018-06-03 18:00:00,691.919212111243,636.364454229275,664.141833170259
"FRCH",2018-06-03 18:30:00,695.708938129625,635.87700952719,665.792973828407
"FRCH",2018-06-03 19:00:00,687.182054588251,636.364454229275,661.773254408763
"FRCH",2018-06-03 19:30:00,694.761506625044,635.87700952719,665.319258076117
"FRCH",2018-06-03 20:00:00,685.28719157906,635.87700952719,660.582100553125
"FRCH",2018-06-03 20:30:00,687.182054588251,634.414675420936,660.798365004594
"FRCH",2018-06-03 21:00:00,685.28719157906,634.902120123006,660.094655851033
"FRCH",2018-06-03 21:30:00,685.28719157906,633.927230718851,659.607211148956
"FRCH",2018-06-03 22:00:00,681.497465560649,633.927230718851,657.71234813975
"FRCH",2018-06-03 22:30:00,687.182054588251,632.464896612582,659.823475600417
"FRCH",2018-06-03 23:00:00,687.182054588251,631.490007208413,659.336030898332
"FRCH",2018-06-03 23:30:00,688.129486092832,631.002562506328,659.56602429958
"FRCH",2018-06-04 00:00:00,686.234623083641,630.515117804229,658.374870443935
"FRCH",2018-06-04 00:30:00,688.129486092832,628.56533899589,658.347412544361
"FRCH",2018-06-04 01:00:00,685.28719157906,627.103004889621,656.195098234341
"FRCH",2018-06-04 01:30:00,690.024349102052,627.103004889621,658.563676995836
"FRCH",2018-06-04 02:00:00,689.076917597442,624.665781379197,656.87134948832
"FRCH",2018-06-04 02:30:00,688.129486092832,621.253668464575,654.691577278703
"FRCH",2018-06-04 03:00:00,695.708938129625,620.278779060405,657.993858595015
"FRCH",2018-06-04 03:30:00,690.971780606633,621.741113166674,656.356446886653
"FRCH",2018-06-04 04:00:00,692.866643615853,622.228557868759,657.547600742306
"FRCH",2018-06-04 04:30:00,684.33976007445,620.76622376249,652.55299191847
"FRCH",2018-06-04 05:00:00,690.024349102052,620.76622376249,655.395286432271
"FRCH",2018-06-04 05:30:00,697.603801138845,619.79133435832,658.697567748583
"FRCH",2018-06-04 06:00:00,690.971780606633,617.354110847882,654.162945727257
"FRCH",2018-06-04 06:30:00,684.33976007445,615.891776741628,650.115768408039
"FRCH",2018-06-04 07:00:00,690.024349102052,616.379221443713,653.201785272882
"FRCH",2018-06-04 07:30:00,681.497465560649,615.404332039529,648.450898800089
"FRCH",2018-06-04 08:00:00,686.234623083641,614.916887337444,650.575755210542
"FRCH",2018-06-04 08:30:00,690.024349102052,614.916887337444,652.470618219748
"FRCH",2018-06-04 09:00:00,684.33976007445,613.941997933274,649.140879003862
"FRCH",2018-06-04 09:30:00,691.919212111243,611.992219124921,651.955715618082
"FRCH",2018-06-04 10:00:00,692.866643615853,611.992219124921,652.429431370387
"FRCH",2018-06-04 10:30:00,687.182054588251,611.504774422836,649.343414505543
"FRCH",2018-06-04 11:00:00,683.39232856984,609.554995614497,646.473662092169
"FRCH",2018-06-04 11:30:00,681.497465560649,609.067550912398,645.282508236523
"FRCH",2018-06-04 12:00:00,684.33976007445,608.580106210313,646.459933142381
"FRCH",2018-06-04 12:30:00,676.760308037628,607.117772104059,641.939040070843
"FRCH",2018-06-04 13:00:00,685.28719157906,608.580106210313,646.933648894686
"FRCH",2018-06-04 13:30:00,678.655171046848,608.092661508243,643.373916277546
"FRCH",2018-06-04 14:00:00,687.182054588251,606.630327401974,646.906190995112
"FRCH",2018-06-04 14:30:00,686.234623083641,606.630327401974,646.432475242807
"FRCH",2018-06-04 15:00:00,688.129486092832,605.65543799779,646.892462045311
"FRCH",2018-06-04 15:30:00,680.550034056068,606.142882699874,643.346458377971
"FRCH",2018-06-04 16:00:00,676.760308037628,604.68054859362,640.720428315624
"FRCH",2018-06-04 16:30:00,681.497465560649,604.68054859362,643.089007077135
"FRCH",2018-06-04 17:00:00,679.602602551458,604.193103891535,641.897853221497
"FRCH",2018-06-04 17:30:00,679.602602551458,603.705659189451,641.654130870455
"FRCH",2018-06-04 18:00:00,688.129486092832,602.730769785281,645.430127939057
"FRCH",2018-06-04 18:30:00,677.707739542238,601.755880381097,639.731809961668
"FRCH",2018-06-04 19:00:00,674.865445028467,600.780990976928,637.823218002697
"FRCH",2018-06-04 19:30:00,670.128287505475,599.806101572758,634.967194539116
"FRCH",2018-06-04 20:00:00,672.023150514637,600.780990976928,636.402070745782
"FRCH",2018-06-04 20:30:00,676.760308037628,601.755880381097,639.258094209363
"FRCH",2018-06-04 21:00:00,676.760308037628,601.268435679012,639.01437185832
"FRCH",2018-06-04 21:30:00,667.285992991645,600.293546274828,633.789769633237
"FRCH",2018-06-04 22:00:00,663.496266973263,601.268435679012,632.382351326138
"FRCH",2018-06-04 22:30:00,664.443698477873,599.806101572758,632.124900025316
"FRCH",2018-06-04 23:00:00,680.550034056068,597.36887806232,638.959456059194
"FRCH",2018-06-04 23:30:00,672.970582019247,596.881433360235,634.926007689741
"FRCH",2018-06-05 00:00:00,667.285992991645,595.419099253966,631.352546122806
"FRCH",2018-06-05 00:30:00,671.075719010056,594.931654551881,633.003686780969
"FRCH",2018-06-05 01:00:00,672.023150514637,593.469320445627,632.746235480132
"FRCH",2018-06-05 01:30:00,667.285992991645,592.006986339358,629.646489665502
"FRCH",2018-06-05 02:00:00,675.812876533048,591.032096935189,633.422486734118
"FRCH",2018-06-05 02:30:00,669.180856000865,588.59487342475,628.887864712808
"FRCH",2018-06-05 03:00:00,674.865445028467,586.645094616397,630.755269822432
"FRCH",2018-06-05 03:30:00,672.970582019247,587.132539318496,630.051560668871
"FRCH",2018-06-05 04:00:00,677.707739542238,585.670205212227,631.688972377233
"FRCH",2018-06-05 04:30:00,672.970582019247,584.695315808058,628.832948913652
"FRCH",2018-06-05 05:00:00,678.655171046848,583.232981701789,630.944076374319
"FRCH",2018-06-05 05:30:00,685.28719157906,582.745536999704,634.016364289382
"FRCH",2018-06-05 06:00:00,672.970582019247,582.745536999704,627.858059509475
"FRCH",2018-06-05 06:30:00,679.602602551458,580.795758191365,630.199180371412
"FRCH",2018-06-05 07:00:00,672.970582019247,580.308313489266,626.639447754256
"FRCH",2018-06-05 07:30:00,674.865445028467,579.333424085111,627.099434556789
"FRCH",2018-06-05 08:00:00,669.180856000865,578.845979383012,624.013417691938
"FRCH",2018-06-05 08:30:00,683.39232856984,581.770647595535,632.581488082687
"FRCH",2018-06-05 09:00:00,685.28719157906,582.258092297619,633.77264193834
"FRCH",2018-06-05 09:30:00,680.550034056068,579.820868787181,630.185451421625
"FRCH",2018-06-05 10:00:00,677.707739542238,579.820868787181,628.76430416471
"FRCH",2018-06-05 10:30:00,681.497465560649,578.845979383012,630.17172247183
"FRCH",2018-06-05 11:00:00,673.918013523857,576.896200574658,625.407107049257
"FRCH",2018-06-05 11:30:00,682.44489706523,575.433866468404,628.939381766817
"FRCH",2018-06-05 12:00:00,681.497465560649,575.433866468404,628.465666014527
"FRCH",2018-06-05 12:30:00,671.075719010056,574.946421766319,623.011070388187
"FRCH",2018-06-05 13:00:00,682.44489706523,575.921311170488,629.183104117859
"FRCH",2018-06-05 13:30:00,679.602602551458,576.408755872588,628.005679212023
"FRCH",2018-06-05 14:00:00,683.39232856984,574.946421766319,629.16937516808
"FRCH",2018-06-05 14:30:00,683.39232856984,574.45897706422,628.92565281703
"FRCH",2018-06-05 15:00:00,664.443698477873,572.509198255881,618.476448366877
"FRCH",2018-06-05 15:30:00,675.812876533048,573.484087660065,624.648482096556
"FRCH",2018-06-05 16:00:00,669.180856000865,572.996642957965,621.088749479415
"FRCH",2018-06-05 16:30:00,670.128287505475,572.996642957965,621.56246523172
"FRCH",2018-06-05 17:00:00,665.391129982454,572.509198255881,618.950164119167
"FRCH",2018-06-05 17:30:00,672.970582019247,571.046864149612,622.008723084429
"FRCH",2018-06-05 18:00:00,656.864246441051,572.021753553796,614.442999997424
"FRCH",2018-06-05 18:30:00,663.496266973263,571.534308851697,617.51528791248
"FRCH",2018-06-05 19:00:00,666.338561487035,572.509198255881,619.423879871458
"FRCH",2018-06-05 19:30:00,671.075719010056,572.021753553796,621.548736281926
"FRCH",2018-06-05 20:00:00,654.02195192725,571.534308851697,612.778130389474
"FRCH",2018-06-05 20:30:00,665.391129982454,571.534308851697,618.462719417075
"FRCH",2018-06-05 21:00:00,661.601403964043,571.534308851697,616.56785640787
"FRCH",2018-06-05 21:30:00,670.128287505475,571.046864149612,620.587575827543
"FRCH",2018-06-05 22:00:00,661.601403964043,570.071974745442,615.836689354743
"FRCH",2018-06-05 22:30:00,670.128287505475,569.584530043358,619.856408774416
"FRCH",2018-06-05 23:00:00,664.443698477873,568.609640639173,616.526669558523
"FRCH",2018-06-05 23:30:00,656.864246441051,568.122195937089,612.49322118907
"FRCH",2018-06-06 00:00:00,659.706540954852,567.634751235018,613.670646094935
"FRCH",2018-06-06 00:30:00,661.601403964043,566.659861830834,614.130632897439
"FRCH",2018-06-06 01:00:00,669.180856000865,565.197527724566,617.189191862715
"FRCH",2018-06-06 01:30:00,660.653972459462,565.197527724566,612.925750092014
"FRCH",2018-06-06 02:00:00,662.548835468653,562.272859512042,612.410847490348
"FRCH",2018-06-06 02:30:00,662.548835468653,562.760304214142,612.654569841397
"FRCH",2018-06-06 03:00:00,658.759109450271,563.735193618311,611.247151534291
"FRCH",2018-06-06 03:30:00,667.285992991645,561.297970107888,614.291981549766
"FRCH",2018-06-06 04:00:00,668.233424496255,561.297970107888,614.765697302071
"FRCH",2018-06-06 04:30:00,662.548835468653,561.785414809972,612.167125139313
"FRCH",2018-06-06 05:00:00,669.180856000865,562.760304214142,615.970580107503
"FRCH",2018-06-06 05:30:00,673.918013523857,561.297970107888,617.607991815872
"FRCH",2018-06-06 06:00:00,672.970582019247,562.272859512042,617.621720765645
"FRCH",2018-06-06 06:30:00,671.075719010056,562.760304214142,616.918011612099
"FRCH",2018-06-06 07:00:00,668.233424496255,562.760304214142,615.496864355198
"FRCH",2018-06-06 07:30:00,669.180856000865,560.323080703703,614.751968352284
"FRCH",2018-06-06 08:00:00,672.970582019247,559.348191299519,616.159386659383
"FRCH",2018-06-06 08:30:00,656.864246441051,560.810525405788,608.83738592342
"FRCH",2018-06-06 09:00:00,667.285992991645,559.835636001619,613.560814496632
"FRCH",2018-06-06 09:30:00,672.970582019247,558.860746597449,615.915664308348
"FRCH",2018-06-06 10:00:00,671.075719010056,559.348191299519,615.211955154788
"FRCH",2018-06-06 10:30:00,666.338561487035,560.810525405788,613.574543446412
"FRCH",2018-06-06 11:00:00,664.443698477873,561.297970107888,612.87083429288
"FRCH",2018-06-06 11:30:00,670.128287505475,563.247748916227,616.688018210851
"FRCH",2018-06-06 12:00:00,663.496266973263,561.785414809972,612.640840891618
"FRCH",2018-06-06 12:30:00,660.653972459462,557.885857193265,609.269914826364
