"","DateTimeAK","pred.frch.Q","pred.moos.Q"
"53",2015-05-20 19:00:00,139.445800385149,2072.25631492846
"54",2015-05-20 20:00:00,139.468421328406,1970.5341872258
"55",2015-05-20 21:00:00,139.514803561857,1860.4825276537
"56",2015-05-20 22:00:00,139.57571543265,1737.76706605386
"57",2015-05-20 23:00:00,139.521337272139,1629.40165952586
"58",2015-05-21 00:00:00,139.608147923993,1467.07694263035
"59",2015-05-21 01:00:00,139.568404468977,1324.22617017278
"60",2015-05-21 02:00:00,139.543364532819,1159.04294540419
"61",2015-05-21 03:00:00,139.540059275876,1015.74061982839
"62",2015-05-21 04:00:00,139.471610868145,905.709392041311
"63",2015-05-21 05:00:00,139.468120962393,781.454600969251
"64",2015-05-21 06:00:00,139.428489776708,682.942991678695
"65",2015-05-21 07:00:00,139.426333794315,596.708735977914
"66",2015-05-21 08:00:00,139.430928523318,540.935977070088
"67",2015-05-21 09:00:00,139.420868812083,512.057642111185
"68",2015-05-21 10:00:00,139.402406187796,486.165156521751
"69",2015-05-21 11:00:00,139.400566237692,472.584613775469
"70",2015-05-21 12:00:00,139.401468455839,476.121215420548
"71",2015-05-21 13:00:00,139.405316726254,470.394152970282
"72",2015-05-21 14:00:00,139.401025632033,472.325457088011
"73",2015-05-21 15:00:00,139.400419095274,474.540659969619
"74",2015-05-21 16:00:00,139.401141266029,478.518246089622
"75",2015-05-21 17:00:00,139.40115129366,475.471877830062
"76",2015-05-21 18:00:00,139.403086086044,482.184063716661
"77",2015-05-21 19:00:00,139.407667096951,480.957968637074
"78",2015-05-21 20:00:00,139.400679907782,475.493730162439
"79",2015-05-21 21:00:00,139.409802892976,473.277361290513
"80",2015-05-21 22:00:00,139.41262565057,471.990996596241
"81",2015-05-21 23:00:00,139.420547262508,467.024798940048
"82",2015-05-22 01:00:00,139.403201950115,467.296714008667
"83",2015-05-22 02:00:00,139.411341334277,464.082853171246
"84",2015-05-22 03:00:00,139.416007880728,461.649308026529
"85",2015-05-22 04:00:00,139.405509896591,461.417098514901
"86",2015-05-22 05:00:00,139.402041899201,459.144895647827
"87",2015-05-22 06:00:00,139.400417791558,456.438749632376
"88",2015-05-22 07:00:00,139.401150638078,453.08735443532
"89",2015-05-22 08:00:00,139.413821737051,452.868677659254
"90",2015-05-22 09:00:00,139.435696127173,447.291340562242
"91",2015-05-22 10:00:00,139.444407215313,461.800741660264
"92",2015-05-22 11:00:00,139.445475005459,456.302453239828
"93",2015-05-22 12:00:00,139.464819890704,460.071739329926
"94",2015-05-22 13:00:00,139.427745981196,462.581712169691
"95",2015-05-22 14:00:00,139.441566059091,467.25506008982
"96",2015-05-22 15:00:00,139.454975151504,471.689955304227
"97",2015-05-22 16:00:00,139.419515933952,469.108214917355
"98",2015-05-22 17:00:00,139.425449751958,466.691071109725
"99",2015-05-22 18:00:00,139.411208695106,476.994560093752
"100",2015-05-22 19:00:00,139.424990324702,479.380768296175
"101",2015-05-22 20:00:00,139.40061629798,486.899263203865
"102",2015-05-22 21:00:00,139.400952169014,473.908582653631
"103",2015-05-22 22:00:00,139.400621673144,475.07757084038
"104",2015-05-22 23:00:00,139.404693709076,469.002947144538
"105",2015-05-23 00:00:00,139.403322874466,466.358031392289
"106",2015-05-23 01:00:00,139.403302973424,469.501036729521
"107",2015-05-23 02:00:00,139.40056593346,472.067386871036
"108",2015-05-23 03:00:00,139.407232311977,472.315424959726
"109",2015-05-23 04:00:00,139.40242379789,460.82444864884
"110",2015-05-23 05:00:00,139.413941623156,461.670712837884
"111",2015-05-23 06:00:00,139.413425662065,457.133856585356
"112",2015-05-23 07:00:00,139.400518414307,453.871046316153
"113",2015-05-23 08:00:00,139.400450689347,457.821307061058
"114",2015-05-23 09:00:00,139.400408880826,457.575500889528
"115",2015-05-23 10:00:00,139.400479375679,455.924589889026
"116",2015-05-23 11:00:00,139.4090125641,456.274661457992
"117",2015-05-23 12:00:00,139.40162512759,459.923336532341
"118",2015-05-23 13:00:00,139.410349911526,454.976145688765
"119",2015-05-23 14:00:00,139.436299411223,457.183213614359
"120",2015-05-23 15:00:00,139.430821844563,460.624091477153
"121",2015-05-23 16:00:00,139.457954119484,465.000611749792
"122",2015-05-23 17:00:00,139.421948283954,463.869316291955
"123",2015-05-23 18:00:00,139.469168429012,465.579956036618
"124",2015-05-23 19:00:00,139.411625749497,469.205072868655
"125",2015-05-23 20:00:00,139.400780915323,475.133507615612
"126",2015-05-23 21:00:00,139.413102866591,471.112154909465
"127",2015-05-23 22:00:00,139.4015151602,470.481139559098
"128",2015-05-23 23:00:00,139.406680955458,464.712066550275
"129",2015-05-24 00:00:00,139.407706537244,465.103982728428
"130",2015-05-24 01:00:00,139.4081217676,465.010878894554
"131",2015-05-24 02:00:00,139.401345614518,460.53366084198
"132",2015-05-24 03:00:00,139.423252745292,452.169019390553
"133",2015-05-24 04:00:00,139.43327777427,452.983930929727
"134",2015-05-24 05:00:00,139.408025132204,455.400806293776
"135",2015-05-24 06:00:00,139.428528140062,449.521985585515
"136",2015-05-24 07:00:00,139.456500223757,446.467556137043
"137",2015-05-24 08:00:00,139.463992344428,450.199508561552
"138",2015-05-24 09:00:00,139.453465233763,447.665673242495
"139",2015-05-24 10:00:00,139.442226021503,447.547204894953
"140",2015-05-24 11:00:00,139.543836052663,443.682313326774
"141",2015-05-24 12:00:00,139.523684049255,443.885444062769
"142",2015-05-24 13:00:00,139.542490226089,444.72809024659
"143",2015-05-24 14:00:00,139.71276461313,444.514649189534
"144",2015-05-24 15:00:00,139.591131488853,447.747938477882
"145",2015-05-24 16:00:00,139.661250488596,446.007937368733
"146",2015-05-24 17:00:00,139.690121515676,450.060138777161
"147",2015-05-24 18:00:00,139.582270649467,452.642156019601
"148",2015-05-24 19:00:00,139.538226352999,451.049435259081
"149",2015-05-24 20:00:00,139.510987143698,453.555496334951
"150",2015-05-24 21:00:00,139.487925611407,449.392550283947
"151",2015-05-24 22:00:00,139.485292717155,449.512778691206
"152",2015-05-24 23:00:00,139.495508013344,445.801117196914
"153",2015-05-25 00:00:00,139.446859798982,448.086056325436
"154",2015-05-25 01:00:00,139.483939320484,444.301596243481
"155",2015-05-25 02:00:00,139.45564798277,442.92621229982
"156",2015-05-25 03:00:00,139.447643083291,441.896656670623
"157",2015-05-25 04:00:00,139.510278975292,438.72103649827
"158",2015-05-25 05:00:00,139.477529412398,444.541164079802
"159",2015-05-25 06:00:00,139.488566904144,440.670159464581
"160",2015-05-25 07:00:00,139.500319381716,438.031581807555
"161",2015-05-25 08:00:00,139.512782715607,437.838992173235
"162",2015-05-25 09:00:00,139.488355185685,436.443391609507
"163",2015-05-25 10:00:00,139.525952792238,437.346658967631
"164",2015-05-25 11:00:00,139.521319871703,441.221036333488
"165",2015-05-25 12:00:00,139.515434173487,439.576128709256
"166",2015-05-25 13:00:00,139.528876175609,441.014064491949
"167",2015-05-25 14:00:00,139.521319871703,445.012896462638
"168",2015-05-25 15:00:00,139.492117019697,448.479873185432
"169",2015-05-25 16:00:00,139.584549868346,448.691265603769
"170",2015-05-25 17:00:00,139.586528919415,449.568030055222
"171",2015-05-25 18:00:00,139.59956576684,449.901847641582
"172",2015-05-25 19:00:00,139.628916729636,449.235085718617
"173",2015-05-25 20:00:00,139.607204498078,450.124877837909
"174",2015-05-25 21:00:00,139.660181407194,451.35848140188
"175",2015-05-25 22:00:00,139.655726313758,453.183240089343
"176",2015-05-25 23:00:00,139.556492718954,454.445749356938
"177",2015-05-26 00:00:00,139.573474660567,453.659978788612
"178",2015-05-26 01:00:00,139.5840968717,453.440370940125
"179",2015-05-26 02:00:00,139.493206875715,455.516335209912
"180",2015-05-26 03:00:00,139.527094647727,450.39463874752
"181",2015-05-26 04:00:00,139.506640065417,453.335440300211
"182",2015-05-26 05:00:00,139.503745792654,449.179380680904
"183",2015-05-26 06:00:00,139.550793753197,448.847455921839
"184",2015-05-26 07:00:00,139.583795170604,447.091938758262
"185",2015-05-26 08:00:00,139.59114150237,447.856921143181
"186",2015-05-26 09:00:00,139.621901679536,444.398669912392
"187",2015-05-26 10:00:00,139.589444948639,448.067259149918
"188",2015-05-26 11:00:00,139.64675232659,447.510367191971
"189",2015-05-26 12:00:00,139.610592191066,444.905869028968
"190",2015-05-26 13:00:00,139.713943656998,446.286852562662
"191",2015-05-26 14:00:00,139.682078354737,447.146717053345
"192",2015-05-26 15:00:00,139.658392670204,449.105942876832
"193",2015-05-26 16:00:00,139.786341741695,449.65155274889
"194",2015-05-26 17:00:00,139.717272289898,452.907700212537
"195",2015-05-26 18:00:00,139.639982336781,453.469452288598
"196",2015-05-26 19:00:00,139.609938408068,466.149725541562
"197",2015-05-26 20:00:00,139.557191344571,464.299346660344
"198",2015-05-26 21:00:00,139.643614847317,457.329479846211
"199",2015-05-26 23:00:00,139.584549868346,451.480556954002
"200",2015-05-27 00:00:00,139.551205331878,448.599234341831
"201",2015-05-27 01:00:00,139.503974716029,448.387997102232
"202",2015-05-27 02:00:00,139.57127187821,444.50523633322
"203",2015-05-27 03:00:00,139.49818481016,445.155557612996
"204",2015-05-27 04:00:00,139.583343064023,443.575927171919
"205",2015-05-27 05:00:00,139.560310698764,442.741607779442
"206",2015-05-27 06:00:00,139.664505296896,438.737268920413
"207",2015-05-27 07:00:00,139.711419078951,435.957205543528
"208",2015-05-27 08:00:00,139.697347499471,434.692590357585
"209",2015-05-27 09:00:00,139.734817314137,434.506279935893
"210",2015-05-27 10:00:00,139.84919022872,435.5801357928
"211",2015-05-27 11:00:00,139.857338288764,437.470919326111
"212",2015-05-27 12:00:00,139.860129932362,437.470919326111
"213",2015-05-27 13:00:00,139.88885174235,439.380152497996
"214",2015-05-27 14:00:00,139.891984420368,441.531660719372
"215",2015-05-27 15:00:00,139.948706923322,443.831572644914
"216",2015-05-27 16:00:00,139.886683617607,444.353960370756
"217",2015-05-27 17:00:00,139.93708022503,441.817820382832
"218",2015-05-27 18:00:00,140.087459587161,443.285295612503
"219",2015-05-27 19:00:00,140.012006646186,447.683226961036
"220",2015-05-27 20:00:00,139.977224327326,443.171109565526
"221",2015-05-27 21:00:00,139.986877995403,447.564741764009
"222",2015-05-27 22:00:00,139.817776255504,448.442757688852
"223",2015-05-27 23:00:00,139.812201715827,448.231784554539
"224",2015-05-28 00:00:00,139.74783590509,445.414678232972
"225",2015-05-28 01:00:00,139.641205207331,445.092796632259
"226",2015-05-28 02:00:00,139.670673917774,443.514009041159
"227",2015-05-28 03:00:00,139.69753716587,443.19731868716
"228",2015-05-28 04:00:00,139.666313969972,446.620370006128
"229",2015-05-28 05:00:00,139.651319217042,442.881501582917
"230",2015-05-28 06:00:00,139.64501945077,447.164196841655
"231",2015-05-28 07:00:00,139.610441760785,441.540270421354
"232",2015-05-28 08:00:00,139.667767472449,441.142677512645
"233",2015-05-28 09:00:00,139.763821522817,437.687741891705
"234",2015-05-28 10:00:00,139.72699951755,439.100311305594
"235",2015-05-28 11:00:00,139.862242303831,439.210364231842
"236",2015-05-28 12:00:00,139.812658502253,439.015606114279
"237",2015-05-28 13:00:00,139.893201411013,436.516737246019
"238",2015-05-28 14:00:00,139.913453731493,437.92166861741
"239",2015-05-28 15:00:00,139.856165619232,440.660504041443
"240",2015-05-28 16:00:00,139.910502521064,440.772159139049
"241",2015-05-28 17:00:00,139.796353671545,443.275982045445
"242",2015-05-28 18:00:00,139.817568260373,438.829601840969
"243",2015-05-28 19:00:00,139.775657892137,442.121459062508
"244",2015-05-28 20:00:00,139.785940756325,438.829601840969
"245",2015-05-28 21:00:00,139.861076643997,440.68613201125
"246",2015-05-28 22:00:00,139.852679193131,441.410073934448
"247",2015-05-28 23:00:00,139.732814479237,442.043028200488
"248",2015-05-29 00:00:00,139.822057866926,439.677104429147
"249",2015-05-29 01:00:00,139.730206275526,439.371161601876
"250",2015-05-29 02:00:00,139.790052855296,437.762526846837
"251",2015-05-29 03:00:00,139.784655254961,434.805530884986
"252",2015-05-29 04:00:00,139.78724226366,435.587741438668
"253",2015-05-29 05:00:00,139.882629782643,431.746601267242
"254",2015-05-29 06:00:00,139.782076377162,433.643858384543
"255",2015-05-29 07:00:00,139.885505231808,432.88508361117
"256",2015-05-29 08:00:00,139.774388583752,433.836500190443
"257",2015-05-29 09:00:00,139.803153576227,434.021522930046
"258",2015-05-29 10:00:00,139.880474534192,433.148082922838
"259",2015-05-29 11:00:00,139.895382950385,433.804539816263
"260",2015-05-29 12:00:00,139.907559195791,435.147247852296
"261",2015-05-29 13:00:00,139.856397482994,434.255570928359
"262",2015-05-29 14:00:00,139.956357969072,431.951552348411
"263",2015-05-29 15:00:00,139.848729982183,437.079918810164
"264",2015-05-29 16:00:00,139.972562346802,436.773237134936
"265",2015-05-29 17:00:00,140.096787463071,438.863744899764
"266",2015-05-29 18:00:00,139.924826217941,439.558665773244
"267",2015-05-29 19:00:00,140.063711160958,436.047608894323
"268",2015-05-29 20:00:00,139.858486725307,438.031038672895
"269",2015-05-29 21:00:00,139.881171800431,435.645772147507
"270",2015-05-29 22:00:00,139.872605205329,433.604509549985
"271",2015-05-29 23:00:00,139.844567801767,435.645772147507
"272",2015-05-30 02:00:00,139.721036251225,430.305183334156
"273",2015-05-30 03:00:00,139.681905470724,432.9415134966
"274",2015-05-30 04:00:00,139.735419268574,431.425724453996
"275",2015-05-30 05:00:00,139.688449034843,429.665621983471
"276",2015-05-30 06:00:00,139.759841962245,429.114617835793
"277",2015-05-30 07:00:00,139.709084658609,427.932758443032
"278",2015-05-30 08:00:00,139.895126384588,424.832332619236
"279",2015-05-30 09:00:00,139.861061459544,424.999080785391
"280",2015-05-30 10:00:00,139.924826217941,422.514803891618
"281",2015-05-30 11:00:00,140.034356988643,421.089594983238
"282",2015-05-30 12:00:00,139.992918372789,422.923259627159
"283",2015-05-30 13:00:00,139.937830724456,424.018655192978
"284",2015-05-30 17:00:00,139.979553408919,423.71148105225
"285",2015-05-30 18:00:00,139.964536266837,425.516465757462
"286",2015-05-30 19:00:00,139.996063327231,426.30187537694
"287",2015-05-30 20:00:00,139.996063327231,429.183920922369
"288",2015-05-30 21:00:00,139.97669049783,432.56075139815
"289",2015-05-30 22:00:00,139.970212759904,431.340099478942
"290",2015-05-30 23:00:00,139.843865917576,428.484216692024
"291",2015-05-31 00:00:00,139.914908316495,426.257392845342
"292",2015-05-31 01:00:00,139.95378565447,428.688801989486
"293",2015-05-31 02:00:00,139.891008705728,428.51434917681
"294",2015-05-31 03:00:00,139.802468790051,425.392121836865
"295",2015-05-31 04:00:00,139.86527942836,424.868817277636
"296",2015-05-31 05:00:00,139.879494029815,425.567332911947
"297",2015-05-31 06:00:00,139.947428285674,422.304689466851
"298",2015-05-31 07:00:00,139.885474125368,423.997281251788
"299",2015-05-31 08:00:00,139.997393102205,422.634532422929
"300",2015-05-31 09:00:00,140.007199888317,422.122959053026
"301",2015-05-31 10:00:00,140.039785442471,419.888852051525
"302",2015-05-31 11:00:00,139.973318536547,422.185953639706
"303",2015-05-31 12:00:00,140.037600932632,418.895185405063
"304",2015-05-31 13:00:00,140.051270201134,419.282966385742
"305",2015-05-31 14:00:00,140.003201837524,418.629264277222
"306",2015-05-31 15:00:00,140.052363776363,420.309932264476
"307",2015-05-31 16:00:00,140.017062652244,419.970517159822
"308",2015-05-31 17:00:00,140.121026754478,418.988923228927
"309",2015-05-31 18:00:00,140.064226654747,421.497820805228
"310",2015-05-31 19:00:00,139.987104587049,419.842208764775
"311",2015-05-31 20:00:00,139.90144484892,421.63656952509
"312",2015-05-31 21:00:00,139.933990109574,418.782587228395
"313",2015-05-31 22:00:00,139.867017641361,421.54648685174
"314",2015-05-31 23:00:00,139.898524529486,419.822040858518
"315",2015-06-01 00:00:00,139.930983343403,423.058640157845
"316",2015-06-01 01:00:00,139.846142741059,420.385324233685
"317",2015-06-01 02:00:00,139.848685001731,418.219492718939
"318",2015-06-01 03:00:00,139.729357805501,422.221629063779
"319",2015-06-01 04:00:00,139.809729545638,419.686867084048
"320",2015-06-01 05:00:00,139.806633563321,418.895617432277
"321",2015-06-01 06:00:00,139.803548568827,417.328328833117
"322",2015-06-01 07:00:00,139.769683232209,417.491123195189
"323",2015-06-01 09:00:00,139.722795383763,418.682534600853
"324",2015-06-01 10:00:00,139.831963801753,415.894349298903
"325",2015-06-01 11:00:00,139.698854043665,414.092201735477
"326",2015-06-01 12:00:00,139.683003890114,419.022124092139
"327",2015-06-01 13:00:00,139.572732537923,423.242242161716
"328",2015-06-01 14:00:00,139.534552096357,425.480152072018
"329",2015-06-01 15:00:00,139.500995771844,425.036114083066
"330",2015-06-01 16:00:00,139.509447908129,426.346382428232
"331",2015-06-01 17:00:00,139.469933638689,427.768297568108
"332",2015-06-01 18:00:00,139.528740838618,428.765318976797
"333",2015-06-01 19:00:00,139.477027460413,431.630466056971
"334",2015-06-01 20:00:00,139.496058220588,433.814090965059
"335",2015-06-01 21:00:00,139.435890762302,436.840730964375
"336",2015-06-01 22:00:00,139.448348901913,438.536095224149
"337",2015-06-01 23:00:00,139.452221014895,440.47330461187
"338",2015-06-02 00:00:00,139.410241412473,442.227624297165
"339",2015-06-02 01:00:00,139.400723741543,448.664423915197
"340",2015-06-02 02:00:00,139.401681083437,451.78247476562
"341",2015-06-02 03:00:00,139.404024294231,451.321738283788
"342",2015-06-02 04:00:00,139.400430603127,455.779141683905
"343",2015-06-02 05:00:00,139.402438851513,454.956959117562
"344",2015-06-02 06:00:00,139.401731148288,459.763867845883
"345",2015-06-02 07:00:00,139.406281465305,461.187203899954
"346",2015-06-02 08:00:00,139.405515061355,461.056397717377
"347",2015-06-02 09:00:00,139.410433171477,463.715831124298
"348",2015-06-02 10:00:00,139.401813795399,465.310927263837
"349",2015-06-02 11:00:00,139.407452062457,462.218236240761
"350",2015-06-02 12:00:00,139.405023792812,463.419477933528
"351",2015-06-02 13:00:00,139.400681031944,462.553365496939
"352",2015-06-02 14:00:00,139.411002644369,463.993011133141
"353",2015-06-02 15:00:00,139.403265948835,464.83642808363
"354",2015-06-02 16:00:00,139.401512843294,458.049200777971
"355",2015-06-02 17:00:00,139.403698317399,455.799700105099
"356",2015-06-02 18:00:00,139.418695042026,459.197521010028
"357",2015-06-02 19:00:00,139.419255745231,460.625392122447
"358",2015-06-02 20:00:00,139.415650864398,459.525955648408
"359",2015-06-02 21:00:00,139.402883651246,459.167875359224
"360",2015-06-02 22:00:00,139.413993300526,461.925408443124
"361",2015-06-02 23:00:00,139.415650864398,457.862385435683
"362",2015-06-03 00:00:00,139.416825386805,457.282614580538
"363",2015-06-03 01:00:00,139.405307562904,453.56684790157
"364",2015-06-03 05:00:00,139.413094578691,447.312378109703
"365",2015-06-03 06:00:00,139.40666577588,445.79393029231
"366",2015-06-03 07:00:00,139.400430356992,441.88107135954
"367",2015-06-03 08:00:00,139.407423052119,444.090652944411
"368",2015-06-03 09:00:00,139.401065338302,444.720968038538
"369",2015-06-03 10:00:00,139.40312945234,449.839025776478
"370",2015-06-03 11:00:00,139.400551365972,446.650288826525
"371",2015-06-03 12:00:00,139.402667024461,444.064240165733
"372",2015-06-03 13:00:00,139.401037252293,448.051430120306
"373",2015-06-03 14:00:00,139.40091371749,447.923500938013
"374",2015-06-03 15:00:00,139.417749057629,448.463991683726
"375",2015-06-03 16:00:00,139.402377598764,450.229693480394
"376",2015-06-03 17:00:00,139.418410730097,448.565060980623
"377",2015-06-03 18:00:00,139.401359169789,450.220435494328
"378",2015-06-03 19:00:00,139.407116496092,449.653955400821
"379",2015-06-03 20:00:00,139.400654198238,446.145170075709
"380",2015-06-03 21:00:00,139.409874776973,452.919613147172
"381",2015-06-03 22:00:00,139.400488301109,454.9876158662
"382",2015-06-03 23:00:00,139.401237419042,452.938514467342
"383",2015-06-04 00:00:00,139.402377598764,453.853874348411
"384",2015-06-04 01:00:00,139.40320831311,460.175079475739
"385",2015-06-04 02:00:00,139.401501409122,458.39535073614
"386",2015-06-04 03:00:00,139.40903618851,458.138752754333
"387",2015-06-04 04:00:00,139.406347999032,460.515666522655
"388",2015-06-04 05:00:00,139.401614795053,459.915346819325
"389",2015-06-04 06:00:00,139.400434128135,459.656069275855
"390",2015-06-04 07:00:00,139.404370773213,462.29081705524
"391",2015-06-04 08:00:00,139.402032829448,463.73818977631
"392",2015-06-04 09:00:00,139.405441228523,463.216999904047
"393",2015-06-04 10:00:00,139.403939790703,463.687275495762
"394",2015-06-04 11:00:00,139.401590125139,462.555341504348
"395",2015-06-04 12:00:00,139.400834545285,463.390976758754
"396",2015-06-04 13:00:00,139.400696020221,460.106103695649
"397",2015-06-04 14:00:00,139.431614131943,464.838433313441
"398",2015-06-04 15:00:00,139.418957245672,464.838433313441
"399",2015-06-04 16:00:00,139.411832271336,464.087509684673
"400",2015-06-04 17:00:00,139.42073017924,462.119394388361
"401",2015-06-04 18:00:00,139.40425682707,458.99077060009
"402",2015-06-04 19:00:00,139.421375287637,461.876402354016
"403",2015-06-04 20:00:00,139.424696101696,463.821015461873
"404",2015-06-04 21:00:00,139.407120447453,459.936505143434
"405",2015-06-04 22:00:00,139.424696101696,458.624151784506
"406",2015-06-04 23:00:00,139.415337466456,459.936505143434
"407",2015-06-05 00:00:00,139.401668311165,457.814707596564
"408",2015-06-05 01:00:00,139.410036226414,459.726774735628
"409",2015-06-05 02:00:00,139.404325898587,456.65789695162
"410",2015-06-05 03:00:00,139.43101928616,457.146774598997
"411",2015-06-05 04:00:00,139.416831593604,456.345621080906
"412",2015-06-05 05:00:00,139.417508340927,454.276319037704
"413",2015-06-05 06:00:00,139.40510439192,453.491523434638
"414",2015-06-05 07:00:00,139.401371329024,448.23534817351
"415",2015-06-05 08:00:00,139.400427507714,444.038406976303
"416",2015-06-05 09:00:00,139.400740171079,446.407029408336
"417",2015-06-05 10:00:00,139.400405544449,444.810684588285
"418",2015-06-05 11:00:00,139.411813993747,443.016254887848
"419",2015-06-05 12:00:00,139.400434128135,449.728311958993
"420",2015-06-05 13:00:00,139.413179498668,444.091226795402
"421",2015-06-05 14:00:00,139.401868837891,449.413345433652
"422",2015-06-05 15:00:00,139.404289644289,446.352583141995
"423",2015-06-05 16:00:00,139.430558239664,439.842471431362
"424",2015-06-05 17:00:00,139.427547621186,440.158260520072
"425",2015-06-05 18:00:00,139.431129220121,443.719703880028
"426",2015-06-05 19:00:00,139.431833306135,445.006335373376
"427",2015-06-05 20:00:00,139.478007003875,443.226381621576
"428",2015-06-05 21:00:00,139.42993448661,441.162633301625
"429",2015-06-05 22:00:00,139.436912201307,443.798725082865
"430",2015-06-05 23:00:00,139.50029737832,442.23741697374
"431",2015-06-06 00:00:00,139.459165081476,441.525295865377
"432",2015-06-06 01:00:00,139.46982700651,438.478037339562
"433",2015-06-06 02:00:00,139.482583149852,440.54265436686
"434",2015-06-06 03:00:00,139.4751396837,437.61463378924
"435",2015-06-06 04:00:00,139.472702900161,439.339604782683
"436",2015-06-06 05:00:00,139.559859783633,438.949972587615
"437",2015-06-06 06:00:00,139.608794014578,435.271465795843
"438",2015-06-06 07:00:00,139.577011784515,430.694103075064
"439",2015-06-06 08:00:00,139.577011784515,436.559946877089
"440",2015-06-06 09:00:00,139.598918393201,431.262835206399
"441",2015-06-06 10:00:00,139.585902180226,430.515602207359
"442",2015-06-06 11:00:00,139.591428881082,430.051734984855
"443",2015-06-06 12:00:00,139.618242815949,430.888442484873
"444",2015-06-06 13:00:00,139.638420783483,427.768784278841
"445",2015-06-06 14:00:00,139.688225597911,428.122481185898
"446",2015-06-06 15:00:00,139.720801216726,429.024605283788
"447",2015-06-06 16:00:00,139.69998321205,428.834341324385
"448",2015-06-06 17:00:00,139.623036667917,429.001869902439
"449",2015-06-06 18:00:00,139.66699914534,430.748697326908
"450",2015-06-06 19:00:00,139.468320100273,432.625389685509
"451",2015-06-06 20:00:00,139.501893672539,431.12250893014
"452",2015-06-06 21:00:00,139.492535286986,428.902925970912
"453",2015-06-06 22:00:00,139.459431852953,429.460199549393
"454",2015-06-06 23:00:00,139.426841658493,429.460199549393
"455",2015-06-07 00:00:00,139.420788270067,429.751204338308
"456",2015-06-07 01:00:00,139.448265099364,426.8780306564
"457",2015-06-07 02:00:00,139.450101012516,424.102269700642
"458",2015-06-07 03:00:00,139.462358725425,424.294583066636
"459",2015-06-07 04:00:00,139.463439637305,424.48737966389
"460",2015-06-07 05:00:00,139.485702388499,424.680659492404
"461",2015-06-07 06:00:00,139.481970066764,424.87442255218
"462",2015-06-07 07:00:00,139.462269545287,422.168630452737
