"","DateTime","name","Q_Ls"
"44",2018-05-31 04:00:00,"French1",780.977773543593
"45",2018-05-31 04:30:00,"French1",782.872636552813
"46",2018-05-31 05:00:00,"French1",781.925205048203
"47",2018-05-31 05:30:00,"French1",779.082910534373
"48",2018-05-31 06:00:00,"French1",778.135479029792
"49",2018-05-31 06:30:00,"French1",780.977773543593
"50",2018-05-31 07:00:00,"French1",783.820068057365
"51",2018-05-31 07:30:00,"French1",781.925205048203
"52",2018-05-31 08:00:00,"French1",781.925205048203
"53",2018-05-31 08:30:00,"French1",781.925205048203
"54",2018-05-31 09:00:00,"French1",780.030342038983
"55",2018-05-31 09:30:00,"French1",779.082910534373
"56",2018-05-31 10:00:00,"French1",780.030342038983
"57",2018-05-31 10:30:00,"French1",779.082910534373
"58",2018-05-31 11:00:00,"French1",777.188047525211
"59",2018-05-31 11:30:00,"French1",777.188047525211
"60",2018-05-31 12:00:00,"French1",778.135479029792
"61",2018-05-31 12:30:00,"French1",777.188047525211
"62",2018-05-31 13:00:00,"French1",777.188047525211
"63",2018-05-31 13:30:00,"French1",777.188047525211
"64",2018-05-31 14:00:00,"French1",775.293184515991
"65",2018-05-31 14:30:00,"French1",771.503458497609
"66",2018-05-31 15:00:00,"French1",768.661163983779
"67",2018-05-31 15:30:00,"French1",770.556026992999
"68",2018-05-31 16:00:00,"French1",771.503458497609
"69",2018-05-31 16:30:00,"French1",769.608595488389
"70",2018-05-31 17:00:00,"French1",766.766300974588
"71",2018-05-31 17:30:00,"French1",765.818869470007
"72",2018-05-31 18:00:00,"French1",764.871437965397
"73",2018-05-31 18:30:00,"French1",762.029143451597
"74",2018-05-31 19:00:00,"French1",763.924006460787
"75",2018-05-31 19:30:00,"French1",762.976574956207
"76",2018-05-31 20:00:00,"French1",761.081711946987
"77",2018-05-31 20:30:00,"French1",760.134280442406
"78",2018-05-31 21:00:00,"French1",759.186848937796
"79",2018-05-31 21:30:00,"French1",762.976574956207
"80",2018-05-31 22:00:00,"French1",759.186848937796
"81",2018-05-31 22:30:00,"French1",759.186848937796
"82",2018-05-31 23:00:00,"French1",759.186848937796
"83",2018-05-31 23:30:00,"French1",758.239417433215
"84",2018-06-01 00:00:00,"French1",760.134280442406
"85",2018-06-01 00:30:00,"French1",762.029143451597
"86",2018-06-01 01:00:00,"French1",758.239417433215
"87",2018-06-01 01:30:00,"French1",755.397122919385
"88",2018-06-01 02:00:00,"French1",755.397122919385
"89",2018-06-01 02:30:00,"French1",760.134280442406
"90",2018-06-01 03:00:00,"French1",757.291985928605
"91",2018-06-01 03:30:00,"French1",755.397122919385
"92",2018-06-01 04:00:00,"French1",754.449691414804
"93",2018-06-01 04:30:00,"French1",756.344554423995
"94",2018-06-01 05:00:00,"French1",758.239417433215
"95",2018-06-01 05:30:00,"French1",758.239417433215
"96",2018-06-01 06:00:00,"French1",758.239417433215
"97",2018-06-01 06:30:00,"French1",757.291985928605
"98",2018-06-01 07:00:00,"French1",755.397122919385
"99",2018-06-01 07:30:00,"French1",754.449691414804
"100",2018-06-01 08:00:00,"French1",755.397122919385
"101",2018-06-01 08:30:00,"French1",752.554828405613
"102",2018-06-01 09:00:00,"French1",753.502259910223
"103",2018-06-01 09:30:00,"French1",750.659965396393
"104",2018-06-01 10:00:00,"French1",748.765102387231
"105",2018-06-01 10:30:00,"French1",748.765102387231
"106",2018-06-01 11:00:00,"French1",748.765102387231
"107",2018-06-01 11:30:00,"French1",749.712533891783
"108",2018-06-01 12:00:00,"French1",748.765102387231
"109",2018-06-01 12:30:00,"French1",747.817670882621
"110",2018-06-01 13:00:00,"French1",749.712533891783
"111",2018-06-01 13:30:00,"French1",750.659965396393
"112",2018-06-01 14:00:00,"French1",748.765102387231
"113",2018-06-01 14:30:00,"French1",748.765102387231
"114",2018-06-01 15:00:00,"French1",744.975376368791
"115",2018-06-01 15:30:00,"French1",742.13308185502
"116",2018-06-01 16:00:00,"French1",741.18565035041
"117",2018-06-01 16:30:00,"French1",735.501061322808
"118",2018-06-01 17:00:00,"French1",734.553629818198
"119",2018-06-01 17:30:00,"French1",734.553629818198
"120",2018-06-01 18:00:00,"French1",735.501061322808
"121",2018-06-01 18:30:00,"French1",731.711335304426
"122",2018-06-01 19:00:00,"French1",731.711335304426
"123",2018-06-01 19:30:00,"French1",727.921609286015
"124",2018-06-01 20:00:00,"French1",730.763903799816
"125",2018-06-01 20:30:00,"French1",728.869040790625
"126",2018-06-01 21:00:00,"French1",729.816472295206
"127",2018-06-01 21:30:00,"French1",728.869040790625
"128",2018-06-01 22:00:00,"French1",728.869040790625
"129",2018-06-01 22:30:00,"French1",728.869040790625
"130",2018-06-01 23:00:00,"French1",728.869040790625
"131",2018-06-01 23:30:00,"French1",731.711335304426
"132",2018-06-02 00:00:00,"French1",726.974177781405
"133",2018-06-02 00:30:00,"French1",735.501061322808
"134",2018-06-02 01:00:00,"French1",731.711335304426
"135",2018-06-02 01:30:00,"French1",731.711335304426
"136",2018-06-02 02:00:00,"French1",730.763903799816
"137",2018-06-02 02:30:00,"French1",733.606198313617
"138",2018-06-02 03:00:00,"French1",729.816472295206
"139",2018-06-02 03:30:00,"French1",728.869040790625
"140",2018-06-02 04:00:00,"French1",726.026746276824
"141",2018-06-02 04:30:00,"French1",722.237020258413
"142",2018-06-02 05:00:00,"French1",731.711335304426
"143",2018-06-02 05:30:00,"French1",727.921609286015
"144",2018-06-02 06:00:00,"French1",724.131883267633
"145",2018-06-02 06:30:00,"French1",727.921609286015
"146",2018-06-02 07:00:00,"French1",721.289588753833
"147",2018-06-02 07:30:00,"French1",724.131883267633
"148",2018-06-02 08:00:00,"French1",724.131883267633
"149",2018-06-02 08:30:00,"French1",724.131883267633
"150",2018-06-02 09:00:00,"French1",726.026746276824
"151",2018-06-02 09:30:00,"French1",720.342157249223
"152",2018-06-02 10:00:00,"French1",723.184451763023
"153",2018-06-02 10:30:00,"French1",719.394725744642
"154",2018-06-02 11:00:00,"French1",718.447294240032
"155",2018-06-02 11:30:00,"French1",716.552431230812
"156",2018-06-02 12:00:00,"French1",722.237020258413
"157",2018-06-02 12:30:00,"French1",723.184451763023
"158",2018-06-02 13:00:00,"French1",728.869040790625
"159",2018-06-02 13:30:00,"French1",724.131883267633
"160",2018-06-02 14:00:00,"French1",722.237020258413
"161",2018-06-02 14:30:00,"French1",719.394725744642
"162",2018-06-02 15:00:00,"French1",715.604999726231
"163",2018-06-02 15:30:00,"French1",707.078116184828
"164",2018-06-02 16:00:00,"French1",727.921609286015
"165",2018-06-02 16:30:00,"French1",711.81527370782
"166",2018-06-02 17:00:00,"French1",717.499862735422
"167",2018-06-02 17:30:00,"French1",711.81527370782
"168",2018-06-02 18:00:00,"French1",717.499862735422
"169",2018-06-02 18:30:00,"French1",710.86784220321
"170",2018-06-02 19:00:00,"French1",708.972979194048
"171",2018-06-02 19:30:00,"French1",708.972979194048
"172",2018-06-02 20:00:00,"French1",696.656369634235
"173",2018-06-02 20:30:00,"French1",710.86784220321
"174",2018-06-02 21:00:00,"French1",710.86784220321
"175",2018-06-02 21:30:00,"French1",707.078116184828
"176",2018-06-02 22:00:00,"French1",705.183253175637
"177",2018-06-02 22:30:00,"French1",710.86784220321
"178",2018-06-02 23:00:00,"French1",712.76270521243
"179",2018-06-02 23:30:00,"French1",707.078116184828
"180",2018-06-03 00:00:00,"French1",712.76270521243
"181",2018-06-03 00:30:00,"French1",710.86784220321
"182",2018-06-03 01:00:00,"French1",705.183253175637
"183",2018-06-03 01:30:00,"French1",710.86784220321
"184",2018-06-03 02:00:00,"French1",708.972979194048
"185",2018-06-03 02:30:00,"French1",713.71013671704
"186",2018-06-03 03:00:00,"French1",707.078116184828
"187",2018-06-03 03:30:00,"French1",708.972979194048
"188",2018-06-03 04:00:00,"French1",705.183253175637
"189",2018-06-03 04:30:00,"French1",703.288390166446
"190",2018-06-03 05:00:00,"French1",708.972979194048
"191",2018-06-03 05:30:00,"French1",709.920410698629
"192",2018-06-03 06:00:00,"French1",709.920410698629
"193",2018-06-03 06:30:00,"French1",708.025547689438
"194",2018-06-03 07:00:00,"French1",708.972979194048
"195",2018-06-03 07:30:00,"French1",709.920410698629
"196",2018-06-03 08:00:00,"French1",701.393527157226
"197",2018-06-03 08:30:00,"French1",705.183253175637
"198",2018-06-03 09:00:00,"French1",706.130684680218
"199",2018-06-03 09:30:00,"French1",708.972979194048
"200",2018-06-03 10:00:00,"French1",701.393527157226
"201",2018-06-03 10:30:00,"French1",703.288390166446
"202",2018-06-03 11:00:00,"French1",693.814075120434
"203",2018-06-03 11:30:00,"French1",708.972979194048
"204",2018-06-03 12:00:00,"French1",703.288390166446
"205",2018-06-03 12:30:00,"French1",708.972979194048
"206",2018-06-03 13:00:00,"French1",695.708938129625
"207",2018-06-03 13:30:00,"French1",699.498664148035
"208",2018-06-03 14:00:00,"French1",702.340958661836
"209",2018-06-03 14:30:00,"French1",705.183253175637
"210",2018-06-03 15:00:00,"French1",700.446095652616
"211",2018-06-03 15:30:00,"French1",696.656369634235
"212",2018-06-03 16:00:00,"French1",695.708938129625
"213",2018-06-03 16:30:00,"French1",694.761506625044
"214",2018-06-03 17:00:00,"French1",693.814075120434
"215",2018-06-03 17:30:00,"French1",691.919212111243
"216",2018-06-03 18:00:00,"French1",695.708938129625
"217",2018-06-03 18:30:00,"French1",687.182054588251
"218",2018-06-03 19:00:00,"French1",694.761506625044
"219",2018-06-03 19:30:00,"French1",685.28719157906
"220",2018-06-03 20:00:00,"French1",687.182054588251
"221",2018-06-03 20:30:00,"French1",685.28719157906
"222",2018-06-03 21:00:00,"French1",685.28719157906
"223",2018-06-03 21:30:00,"French1",681.497465560649
"224",2018-06-03 22:00:00,"French1",687.182054588251
"225",2018-06-03 22:30:00,"French1",687.182054588251
"226",2018-06-03 23:00:00,"French1",688.129486092832
"227",2018-06-03 23:30:00,"French1",686.234623083641
"228",2018-06-04 00:00:00,"French1",688.129486092832
"229",2018-06-04 00:30:00,"French1",685.28719157906
"230",2018-06-04 01:00:00,"French1",690.024349102052
"231",2018-06-04 01:30:00,"French1",689.076917597442
"232",2018-06-04 02:00:00,"French1",688.129486092832
"233",2018-06-04 02:30:00,"French1",695.708938129625
"234",2018-06-04 03:00:00,"French1",690.971780606633
"235",2018-06-04 03:30:00,"French1",692.866643615853
"236",2018-06-04 04:00:00,"French1",684.33976007445
"237",2018-06-04 04:30:00,"French1",690.024349102052
"238",2018-06-04 05:00:00,"French1",697.603801138845
"239",2018-06-04 05:30:00,"French1",690.971780606633
"240",2018-06-04 06:00:00,"French1",684.33976007445
"241",2018-06-04 06:30:00,"French1",690.024349102052
"242",2018-06-04 07:00:00,"French1",681.497465560649
"243",2018-06-04 07:30:00,"French1",686.234623083641
"244",2018-06-04 08:00:00,"French1",690.024349102052
"245",2018-06-04 08:30:00,"French1",684.33976007445
"246",2018-06-04 09:00:00,"French1",691.919212111243
"247",2018-06-04 09:30:00,"French1",692.866643615853
"248",2018-06-04 10:00:00,"French1",687.182054588251
"249",2018-06-04 10:30:00,"French1",683.39232856984
"250",2018-06-04 11:00:00,"French1",681.497465560649
"251",2018-06-04 11:30:00,"French1",684.33976007445
"252",2018-06-04 12:00:00,"French1",676.760308037628
"253",2018-06-04 12:30:00,"French1",685.28719157906
"254",2018-06-04 13:00:00,"French1",678.655171046848
"255",2018-06-04 13:30:00,"French1",687.182054588251
"256",2018-06-04 14:00:00,"French1",686.234623083641
"257",2018-06-04 14:30:00,"French1",688.129486092832
"258",2018-06-04 15:00:00,"French1",680.550034056068
"259",2018-06-04 15:30:00,"French1",676.760308037628
"260",2018-06-04 16:00:00,"French1",681.497465560649
"261",2018-06-04 16:30:00,"French1",679.602602551458
"262",2018-06-04 17:00:00,"French1",679.602602551458
"263",2018-06-04 17:30:00,"French1",688.129486092832
"264",2018-06-04 18:00:00,"French1",677.707739542238
"265",2018-06-04 18:30:00,"French1",674.865445028467
"266",2018-06-04 19:00:00,"French1",670.128287505475
"267",2018-06-04 19:30:00,"French1",672.023150514637
"268",2018-06-04 20:00:00,"French1",676.760308037628
"269",2018-06-04 20:30:00,"French1",676.760308037628
"270",2018-06-04 21:00:00,"French1",667.285992991645
"271",2018-06-04 21:30:00,"French1",663.496266973263
"272",2018-06-04 22:00:00,"French1",664.443698477873
"273",2018-06-04 22:30:00,"French1",680.550034056068
"274",2018-06-04 23:00:00,"French1",672.970582019247
"275",2018-06-04 23:30:00,"French1",667.285992991645
"276",2018-06-05 00:00:00,"French1",671.075719010056
"277",2018-06-05 00:30:00,"French1",672.023150514637
"278",2018-06-05 01:00:00,"French1",667.285992991645
"279",2018-06-05 01:30:00,"French1",675.812876533048
"280",2018-06-05 02:00:00,"French1",669.180856000865
"281",2018-06-05 02:30:00,"French1",674.865445028467
"282",2018-06-05 03:00:00,"French1",672.970582019247
"283",2018-06-05 03:30:00,"French1",677.707739542238
"284",2018-06-05 04:00:00,"French1",672.970582019247
"285",2018-06-05 04:30:00,"French1",678.655171046848
"286",2018-06-05 05:00:00,"French1",685.28719157906
"287",2018-06-05 05:30:00,"French1",672.970582019247
"288",2018-06-05 06:00:00,"French1",679.602602551458
"289",2018-06-05 06:30:00,"French1",672.970582019247
"290",2018-06-05 07:00:00,"French1",674.865445028467
"291",2018-06-05 07:30:00,"French1",669.180856000865
"292",2018-06-05 08:00:00,"French1",683.39232856984
"293",2018-06-05 08:30:00,"French1",685.28719157906
"294",2018-06-05 09:00:00,"French1",680.550034056068
"295",2018-06-05 09:30:00,"French1",677.707739542238
"296",2018-06-05 10:00:00,"French1",681.497465560649
"297",2018-06-05 10:30:00,"French1",673.918013523857
"298",2018-06-05 11:00:00,"French1",682.44489706523
"299",2018-06-05 11:30:00,"French1",681.497465560649
"300",2018-06-05 12:00:00,"French1",671.075719010056
"301",2018-06-05 12:30:00,"French1",682.44489706523
"302",2018-06-05 13:00:00,"French1",679.602602551458
"303",2018-06-05 13:30:00,"French1",683.39232856984
"304",2018-06-05 14:00:00,"French1",683.39232856984
"305",2018-06-05 14:30:00,"French1",664.443698477873
"306",2018-06-05 15:00:00,"French1",675.812876533048
"307",2018-06-05 15:30:00,"French1",669.180856000865
"308",2018-06-05 16:00:00,"French1",670.128287505475
"309",2018-06-05 16:30:00,"French1",665.391129982454
"310",2018-06-05 17:00:00,"French1",672.970582019247
"311",2018-06-05 17:30:00,"French1",656.864246441051
"312",2018-06-05 18:00:00,"French1",663.496266973263
"313",2018-06-05 18:30:00,"French1",666.338561487035
"314",2018-06-05 19:00:00,"French1",671.075719010056
"315",2018-06-05 19:30:00,"French1",654.02195192725
"316",2018-06-05 20:00:00,"French1",665.391129982454
"317",2018-06-05 20:30:00,"French1",661.601403964043
"318",2018-06-05 21:00:00,"French1",670.128287505475
"319",2018-06-05 21:30:00,"French1",661.601403964043
"320",2018-06-05 22:00:00,"French1",670.128287505475
"321",2018-06-05 22:30:00,"French1",664.443698477873
"322",2018-06-05 23:00:00,"French1",656.864246441051
"323",2018-06-05 23:30:00,"French1",659.706540954852
"324",2018-06-06 00:00:00,"French1",661.601403964043
"325",2018-06-06 00:30:00,"French1",669.180856000865
"326",2018-06-06 01:00:00,"French1",660.653972459462
"327",2018-06-06 01:30:00,"French1",662.548835468653
"328",2018-06-06 02:00:00,"French1",662.548835468653
"329",2018-06-06 02:30:00,"French1",658.759109450271
"330",2018-06-06 03:00:00,"French1",667.285992991645
"331",2018-06-06 03:30:00,"French1",668.233424496255
"332",2018-06-06 04:00:00,"French1",662.548835468653
"333",2018-06-06 04:30:00,"French1",669.180856000865
"334",2018-06-06 05:00:00,"French1",673.918013523857
"335",2018-06-06 05:30:00,"French1",672.970582019247
"336",2018-06-06 06:00:00,"French1",671.075719010056
"337",2018-06-06 06:30:00,"French1",668.233424496255
"338",2018-06-06 07:00:00,"French1",669.180856000865
"339",2018-06-06 07:30:00,"French1",672.970582019247
"340",2018-06-06 08:00:00,"French1",656.864246441051
"341",2018-06-06 08:30:00,"French1",667.285992991645
"342",2018-06-06 09:00:00,"French1",672.970582019247
"343",2018-06-06 09:30:00,"French1",671.075719010056
"344",2018-06-06 10:00:00,"French1",666.338561487035
"345",2018-06-06 10:30:00,"French1",664.443698477873
"346",2018-06-06 11:00:00,"French1",670.128287505475
"347",2018-06-06 11:30:00,"French1",663.496266973263
"348",2018-06-06 12:00:00,"French1",660.653972459462
"349",2018-06-06 12:30:00,"French1",672.023150514637
"350",2018-06-06 13:00:00,"French1",672.970582019247
"351",2018-06-06 13:30:00,"French1",660.653972459462
"352",2018-06-06 14:00:00,"French1",660.653972459462
"353",2018-06-06 14:30:00,"French1",665.391129982454
"354",2018-06-06 15:00:00,"French1",672.023150514637
"355",2018-06-06 15:30:00,"French1",671.075719010056
"356",2018-06-06 16:00:00,"French1",661.601403964043
"357",2018-06-06 16:30:00,"French1",656.864246441051
"358",2018-06-06 17:00:00,"French1",656.864246441051
"359",2018-06-06 17:30:00,"French1",656.864246441051
"360",2018-06-06 18:00:00,"French1",648.337362899649
"361",2018-06-06 18:30:00,"French1",664.443698477873
"362",2018-06-06 19:00:00,"French1",652.12708891806
"363",2018-06-06 19:30:00,"French1",649.284794404259
"364",2018-06-06 20:00:00,"French1",654.02195192725
"365",2018-06-06 20:30:00,"French1",650.232225908869
"366",2018-06-06 21:00:00,"French1",652.12708891806
"367",2018-06-06 21:30:00,"French1",647.389931395068
"368",2018-06-06 22:00:00,"French1",654.96938343186
"369",2018-06-06 22:30:00,"French1",651.179657413479
"370",2018-06-06 23:00:00,"French1",638.863047853665
"371",2018-06-06 23:30:00,"French1",645.495068385877
"372",2018-06-07 00:00:00,"French1",645.495068385877
"373",2018-06-07 00:30:00,"French1",649.284794404259
"374",2018-06-07 01:00:00,"French1",644.547636881267
"375",2018-06-07 01:30:00,"French1",654.02195192725
"376",2018-06-07 02:00:00,"French1",648.337362899649
"377",2018-06-07 02:30:00,"French1",655.91681493647
"378",2018-06-07 03:00:00,"French1",651.179657413479
"379",2018-06-07 03:30:00,"French1",654.96938343186
"380",2018-06-07 04:00:00,"French1",657.811677945661
"381",2018-06-07 04:30:00,"French1",644.547636881267
"382",2018-06-07 05:00:00,"French1",642.652773872047
"383",2018-06-07 05:30:00,"French1",639.810479358275
"384",2018-06-07 06:00:00,"French1",657.811677945661
"385",2018-06-07 06:30:00,"French1",643.600205376657
"386",2018-06-07 07:00:00,"French1",650.232225908869
"387",2018-06-07 07:30:00,"French1",644.547636881267
"388",2018-06-07 08:00:00,"French1",654.02195192725
"389",2018-06-07 08:30:00,"French1",655.91681493647
"390",2018-06-07 09:00:00,"French1",645.495068385877
"391",2018-06-07 09:30:00,"French1",635.073321835283
"392",2018-06-07 10:00:00,"French1",630.336164312292
"393",2018-06-07 10:30:00,"French1",636.968184844474
"394",2018-06-07 11:00:00,"French1",640.757910862885
"395",2018-06-07 11:30:00,"French1",643.600205376657
"396",2018-06-07 12:00:00,"French1",643.600205376657
"397",2018-06-07 12:30:00,"French1",653.07452042267
"398",2018-06-07 13:00:00,"French1",640.757910862885
"399",2018-06-07 13:30:00,"French1",641.705342367466
"400",2018-06-07 14:00:00,"French1",644.547636881267
"401",2018-06-07 14:30:00,"French1",635.073321835283
"402",2018-06-07 15:00:00,"French1",644.547636881267
"403",2018-06-07 15:30:00,"French1",646.442499890487
"404",2018-06-07 16:00:00,"French1",646.442499890487
"405",2018-06-07 16:30:00,"French1",643.600205376657
"406",2018-06-07 17:00:00,"French1",639.810479358275
"407",2018-06-07 17:30:00,"French1",647.389931395068
"408",2018-06-07 18:00:00,"French1",640.757910862885
"409",2018-06-07 18:30:00,"French1",630.336164312292
"410",2018-06-07 19:00:00,"French1",643.600205376657
"411",2018-06-07 19:30:00,"French1",653.07452042267
"412",2018-06-07 20:00:00,"French1",642.652773872047
"413",2018-06-07 20:30:00,"French1",640.757910862885
"414",2018-06-07 21:00:00,"French1",653.07452042267
"415",2018-06-07 21:30:00,"French1",633.178458826063
"416",2018-06-07 22:00:00,"French1",636.020753339893
"417",2018-06-07 22:30:00,"French1",642.652773872047
"418",2018-06-07 23:00:00,"French1",636.020753339893
"419",2018-06-07 23:30:00,"French1",634.125890330673
"420",2018-06-08 00:00:00,"French1",646.442499890487
"421",2018-06-08 00:30:00,"French1",642.652773872047
"422",2018-06-08 01:00:00,"French1",647.389931395068
"423",2018-06-08 01:30:00,"French1",655.91681493647
"424",2018-06-08 02:00:00,"French1",654.02195192725
"425",2018-06-08 02:30:00,"French1",642.652773872047
"426",2018-06-08 03:00:00,"French1",644.547636881267
"427",2018-06-08 03:30:00,"French1",644.547636881267
"428",2018-06-08 04:00:00,"French1",638.863047853665
"429",2018-06-08 04:30:00,"French1",650.232225908869
"430",2018-06-08 05:00:00,"French1",646.442499890487
"431",2018-06-08 05:30:00,"French1",645.495068385877
"432",2018-06-08 06:00:00,"French1",648.337362899649
"433",2018-06-08 06:30:00,"French1",649.284794404259
"434",2018-06-08 07:00:00,"French1",644.547636881267
"435",2018-06-08 07:30:00,"French1",638.863047853665
"436",2018-06-08 08:00:00,"French1",641.705342367466
"437",2018-06-08 08:30:00,"French1",641.705342367466
"438",2018-06-08 09:00:00,"French1",639.810479358275
"439",2018-06-08 09:30:00,"French1",642.652773872047
"440",2018-06-08 10:00:00,"French1",644.547636881267
"441",2018-06-08 10:30:00,"French1",637.915616349055
"442",2018-06-08 11:00:00,"French1",629.388732807682
"443",2018-06-08 11:30:00,"French1",629.388732807682
"444",2018-06-08 12:00:00,"French1",634.125890330673
"445",2018-06-08 12:30:00,"French1",634.125890330673
"446",2018-06-08 13:00:00,"French1",626.546438293881
"447",2018-06-08 13:30:00,"French1",633.178458826063
"448",2018-06-08 14:00:00,"French1",640.757910862885
"449",2018-06-08 14:30:00,"French1",630.336164312292
"450",2018-06-08 15:00:00,"French1",631.283595816873
"451",2018-06-08 15:30:00,"French1",632.231027321453
"452",2018-06-08 16:00:00,"French1",627.493869798462
"453",2018-06-08 16:30:00,"French1",620.861849266279
"454",2018-06-08 17:00:00,"French1",621.809280770889
"455",2018-06-08 17:30:00,"French1",619.914417761669
"456",2018-06-08 18:00:00,"French1",619.914417761669
"457",2018-06-08 18:30:00,"French1",617.072123247897
"458",2018-06-08 19:00:00,"French1",610.440102715685
"459",2018-06-08 19:30:00,"French1",621.809280770889
"460",2018-06-08 20:00:00,"French1",618.966986257088
"461",2018-06-08 20:30:00,"French1",618.019554752478
"462",2018-06-08 21:00:00,"French1",627.493869798462
"463",2018-06-08 21:30:00,"French1",614.229828734067
"464",2018-06-08 22:00:00,"French1",616.124691743287
"465",2018-06-08 22:30:00,"French1",609.492671211076
"466",2018-06-08 23:00:00,"French1",618.966986257088
"467",2018-06-08 23:30:00,"French1",608.545239706466
"468",2018-06-09 00:00:00,"French1",613.282397229486
"469",2018-06-09 00:30:00,"French1",630.336164312292
"470",2018-06-09 01:00:00,"French1",620.861849266279
"471",2018-06-09 01:30:00,"French1",618.966986257088
"472",2018-06-09 02:00:00,"French1",630.336164312292
"473",2018-06-09 02:30:00,"French1",617.072123247897
"474",2018-06-09 03:00:00,"French1",614.229828734067
"475",2018-06-09 03:30:00,"French1",618.966986257088
"476",2018-06-09 04:00:00,"French1",621.809280770889
"477",2018-06-09 04:30:00,"French1",612.334965724905
"478",2018-06-09 05:00:00,"French1",616.124691743287
"479",2018-06-09 05:30:00,"French1",613.282397229486
"480",2018-06-09 06:00:00,"French1",607.597808201885
"481",2018-06-09 06:30:00,"French1",618.019554752478
"482",2018-06-09 07:00:00,"French1",617.072123247897
"483",2018-06-09 07:30:00,"French1",618.019554752478
"484",2018-06-09 08:00:00,"French1",618.966986257088
"485",2018-06-09 08:30:00,"French1",621.809280770889
"486",2018-06-09 09:00:00,"French1",620.861849266279
"487",2018-06-09 09:30:00,"French1",614.229828734067
"488",2018-06-09 10:00:00,"French1",611.387534220295
"489",2018-06-09 10:30:00,"French1",613.282397229486
"490",2018-06-09 11:00:00,"French1",618.019554752478
"491",2018-06-09 11:30:00,"French1",615.177260238677
"492",2018-06-09 12:00:00,"French1",619.914417761669
"493",2018-06-09 12:30:00,"French1",605.702945192694
"494",2018-06-09 13:00:00,"French1",603.808082183474
"495",2018-06-09 13:30:00,"French1",617.072123247897
"496",2018-06-09 14:00:00,"French1",611.387534220295
"497",2018-06-09 14:30:00,"French1",615.177260238677
"498",2018-06-09 15:00:00,"French1",608.545239706466
"499",2018-06-09 15:30:00,"French1",610.440102715685
"500",2018-06-09 16:00:00,"French1",602.860650678893
"501",2018-06-09 16:30:00,"French1",601.913219174312
"502",2018-06-09 17:00:00,"French1",612.334965724905
"503",2018-06-09 17:30:00,"French1",602.860650678893
"504",2018-06-09 18:00:00,"French1",605.702945192694
"505",2018-06-09 18:30:00,"French1",602.860650678893
"506",2018-06-09 19:00:00,"French1",602.860650678893
"507",2018-06-09 19:30:00,"French1",605.702945192694
"508",2018-06-09 20:00:00,"French1",598.123493155872
"509",2018-06-09 20:30:00,"French1",599.070924660482
"510",2018-06-09 21:00:00,"French1",594.33376713749
"511",2018-06-09 21:30:00,"French1",596.22863014671
"512",2018-06-09 22:00:00,"French1",601.913219174312
"513",2018-06-09 22:30:00,"French1",609.492671211076
"514",2018-06-09 23:00:00,"French1",603.808082183474
"515",2018-06-09 23:30:00,"French1",600.965787669702
"516",2018-06-10 00:00:00,"French1",601.913219174312
"517",2018-06-10 00:30:00,"French1",600.965787669702
