"Site","DateTime","MeanDischarge","min.x","inst_rainfall_mm.x","min.y","inst_rainfall_mm.y","Precip"
"STRT",2020-07-02 20:15:00,1554.29175171425,NA,NA,NA,NA,NA
"STRT",2020-07-02 20:30:00,1547.06807811267,NA,NA,NA,NA,NA
"STRT",2020-07-02 20:45:00,1561.51542531583,NA,NA,NA,NA,NA
"STRT",2020-07-02 21:00:00,1554.29175171425,NA,NA,NA,NA,NA
"STRT",2020-07-02 21:15:00,1557.18122115487,NA,NA,NA,NA,NA
"STRT",2020-07-02 21:30:00,1552.84701699391,NA,NA,NA,NA,NA
"STRT",2020-07-02 21:45:00,1561.51542531583,NA,NA,NA,NA,NA
"STRT",2020-07-02 22:00:00,1554.29175171425,NA,NA,NA,NA,NA
"STRT",2020-07-02 22:15:00,1560.07069059549,NA,NA,NA,NA,NA
"STRT",2020-07-02 22:30:00,1552.84701699391,NA,NA,NA,NA,NA
"STRT",2020-07-02 22:45:00,1549.95754755329,NA,NA,NA,NA,NA
"STRT",2020-07-02 23:00:00,1555.73648643453,NA,NA,NA,NA,NA
"STRT",2020-07-02 23:15:00,1554.29175171425,NA,NA,NA,NA,NA
"STRT",2020-07-02 23:30:00,1554.29175171425,NA,NA,NA,NA,NA
"STRT",2020-07-02 23:45:00,1549.95754755329,NA,NA,NA,NA,NA
"STRT",2020-07-03 00:00:00,1545.62334339239,NA,NA,NA,NA,NA
"STRT",2020-07-03 00:15:00,1545.62334339239,NA,NA,NA,NA,NA
"STRT",2020-07-03 00:30:00,1545.62334339239,NA,NA,NA,NA,NA
"STRT",2020-07-03 00:45:00,1547.06807811267,NA,NA,NA,NA,NA
"STRT",2020-07-03 01:00:00,1545.62334339239,NA,NA,NA,NA,NA
"STRT",2020-07-03 01:15:00,1547.06807811267,NA,NA,NA,NA,NA
"STRT",2020-07-03 01:30:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 01:45:00,1542.73387395171,NA,NA,NA,NA,NA
"STRT",2020-07-03 02:00:00,1536.95493507048,NA,NA,NA,NA,NA
"STRT",2020-07-03 02:15:00,1538.39966979076,NA,NA,NA,NA,NA
"STRT",2020-07-03 02:30:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 02:45:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 03:00:00,1534.06546562986,NA,NA,NA,NA,NA
"STRT",2020-07-03 03:15:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 03:30:00,1534.06546562986,NA,NA,NA,NA,NA
"STRT",2020-07-03 03:45:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 04:00:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 04:15:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 04:30:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 04:45:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 05:00:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 05:15:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 05:30:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 05:45:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 06:00:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 06:15:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 06:30:00,1538.39966979076,NA,NA,NA,NA,NA
"STRT",2020-07-03 06:45:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 07:00:00,1539.8444045111,NA,NA,NA,NA,NA
"STRT",2020-07-03 07:15:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 07:30:00,1518.17338370642,NA,NA,NA,NA,NA
"STRT",2020-07-03 07:45:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 08:00:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 08:15:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 08:30:00,1525.397057308,NA,NA,NA,NA,NA
"STRT",2020-07-03 08:45:00,1534.06546562986,NA,NA,NA,NA,NA
"STRT",2020-07-03 09:00:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 09:15:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 09:30:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 09:45:00,1534.06546562986,NA,NA,NA,NA,NA
"STRT",2020-07-03 10:00:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 10:15:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 10:30:00,1521.06285314698,NA,NA,NA,NA,NA
"STRT",2020-07-03 10:45:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 11:00:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 11:15:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 11:30:00,1534.06546562986,NA,NA,NA,NA,NA
"STRT",2020-07-03 11:45:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 12:00:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 12:15:00,1522.50758786732,NA,NA,NA,NA,NA
"STRT",2020-07-03 12:30:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 12:45:00,1519.61811842676,NA,NA,NA,NA,NA
"STRT",2020-07-03 13:00:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 13:15:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 13:30:00,1535.5102003502,NA,NA,NA,NA,NA
"STRT",2020-07-03 13:45:00,1521.06285314698,NA,NA,NA,NA,NA
"STRT",2020-07-03 14:00:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 14:15:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 14:30:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 14:45:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 15:00:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 15:15:00,1532.62073090952,NA,NA,NA,NA,NA
"STRT",2020-07-03 15:30:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 15:45:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 16:00:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 16:15:00,1525.397057308,NA,NA,NA,NA,NA
"STRT",2020-07-03 16:30:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 16:45:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 17:00:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 17:15:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 17:30:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 17:45:00,1519.61811842676,NA,NA,NA,NA,NA
"STRT",2020-07-03 18:00:00,1536.95493507048,NA,NA,NA,NA,NA
"STRT",2020-07-03 18:15:00,1525.397057308,NA,NA,NA,NA,NA
"STRT",2020-07-03 18:30:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 18:45:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 19:00:00,1518.17338370642,NA,NA,NA,NA,NA
"STRT",2020-07-03 19:15:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 19:30:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 19:45:00,1526.84179202828,NA,NA,NA,NA,NA
"STRT",2020-07-03 20:00:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 20:15:00,1529.7312614689,NA,NA,NA,NA,NA
"STRT",2020-07-03 20:30:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 20:45:00,1531.17599618924,NA,NA,NA,NA,NA
"STRT",2020-07-03 21:00:00,1518.17338370642,NA,NA,NA,NA,NA
"STRT",2020-07-03 21:15:00,1522.50758786732,NA,NA,NA,NA,NA
"STRT",2020-07-03 21:30:00,1521.06285314698,NA,NA,NA,NA,NA
"STRT",2020-07-03 21:45:00,1528.28652674862,NA,NA,NA,NA,NA
"STRT",2020-07-03 22:00:00,1522.50758786732,NA,NA,NA,NA,NA
"STRT",2020-07-03 22:15:00,1518.17338370642,NA,NA,NA,NA,NA
"STRT",2020-07-03 22:30:00,1523.95232258766,NA,NA,NA,NA,NA
"STRT",2020-07-03 22:45:00,1513.83917954547,NA,NA,NA,NA,NA
"STRT",2020-07-03 23:00:00,1515.28391426575,NA,NA,NA,NA,NA
"STRT",2020-07-03 23:15:00,1515.28391426575,NA,NA,NA,NA,NA
"STRT",2020-07-03 23:30:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-03 23:45:00,1512.39444482513,NA,NA,NA,NA,NA
"STRT",2020-07-04 00:00:00,1509.50497538451,NA,NA,NA,NA,NA
"STRT",2020-07-04 00:15:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 00:30:00,1515.28391426575,NA,NA,NA,NA,NA
"STRT",2020-07-04 00:45:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 01:00:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 01:15:00,1510.94971010485,NA,NA,NA,NA,NA
"STRT",2020-07-04 01:30:00,1512.39444482513,NA,NA,NA,NA,NA
"STRT",2020-07-04 01:45:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 02:00:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 02:15:00,1509.50497538451,NA,NA,NA,NA,NA
"STRT",2020-07-04 02:30:00,1513.83917954547,NA,NA,NA,NA,NA
"STRT",2020-07-04 02:45:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 03:00:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 03:15:00,1509.50497538451,NA,NA,NA,NA,NA
"STRT",2020-07-04 03:30:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 03:45:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 04:00:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 04:15:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 04:30:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 04:45:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 05:00:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 05:15:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 05:30:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 05:45:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 06:00:00,1496.50236290169,NA,NA,NA,NA,NA
"STRT",2020-07-04 06:15:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 06:30:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 06:45:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 07:00:00,1492.16815874079,NA,NA,NA,NA,NA
"STRT",2020-07-04 07:15:00,1496.50236290169,NA,NA,NA,NA,NA
"STRT",2020-07-04 07:30:00,1495.05762818136,NA,NA,NA,NA,NA
"STRT",2020-07-04 07:45:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 08:00:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 08:15:00,1495.05762818136,NA,NA,NA,NA,NA
"STRT",2020-07-04 08:30:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 08:45:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 09:00:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 09:15:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 09:30:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 09:45:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 10:00:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 10:15:00,1493.61289346108,NA,NA,NA,NA,NA
"STRT",2020-07-04 10:30:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 10:45:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 11:00:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-04 11:15:00,1506.61550594389,NA,NA,NA,NA,NA
"STRT",2020-07-04 11:30:00,1496.50236290169,NA,NA,NA,NA,NA
"STRT",2020-07-04 11:45:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 12:00:00,1506.61550594389,NA,NA,NA,NA,NA
"STRT",2020-07-04 12:15:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 12:30:00,1492.16815874079,NA,NA,NA,NA,NA
"STRT",2020-07-04 12:45:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 13:00:00,1493.61289346108,NA,NA,NA,NA,NA
"STRT",2020-07-04 13:15:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 13:30:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 13:45:00,1512.39444482513,NA,NA,NA,NA,NA
"STRT",2020-07-04 14:00:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 14:15:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 14:30:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 14:45:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 15:00:00,1509.50497538451,NA,NA,NA,NA,NA
"STRT",2020-07-04 15:15:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 15:30:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 15:45:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 16:00:00,1506.61550594389,NA,NA,NA,NA,NA
"STRT",2020-07-04 16:15:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 16:30:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 16:45:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 17:00:00,1503.72603650327,NA,NA,NA,NA,NA
"STRT",2020-07-04 17:15:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 17:30:00,1509.50497538451,NA,NA,NA,NA,NA
"STRT",2020-07-04 17:45:00,1512.39444482513,NA,NA,NA,NA,NA
"STRT",2020-07-04 18:00:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 18:15:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 18:30:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 18:45:00,1506.61550594389,NA,NA,NA,NA,NA
"STRT",2020-07-04 19:00:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 19:15:00,1506.61550594389,NA,NA,NA,NA,NA
"STRT",2020-07-04 19:30:00,1500.83656706265,NA,NA,NA,NA,NA
"STRT",2020-07-04 19:45:00,1505.17077122355,NA,NA,NA,NA,NA
"STRT",2020-07-04 20:00:00,1508.06024066423,NA,NA,NA,NA,NA
"STRT",2020-07-04 20:15:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 20:30:00,1502.28130178299,NA,NA,NA,NA,NA
"STRT",2020-07-04 20:45:00,1499.39183234231,NA,NA,NA,NA,NA
"STRT",2020-07-04 21:00:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 21:15:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 21:30:00,1496.50236290169,NA,NA,NA,NA,NA
"STRT",2020-07-04 21:45:00,1497.94709762203,NA,NA,NA,NA,NA
"STRT",2020-07-04 22:00:00,1493.61289346108,NA,NA,NA,NA,NA
"STRT",2020-07-04 22:15:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-04 22:30:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-04 22:45:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-04 23:00:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-04 23:15:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-04 23:30:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-04 23:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 00:00:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 00:15:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 00:30:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 00:45:00,1492.16815874079,NA,NA,NA,NA,NA
"STRT",2020-07-05 01:00:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 01:15:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 01:30:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 01:45:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 02:00:00,1492.16815874079,NA,NA,NA,NA,NA
"STRT",2020-07-05 02:15:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 02:30:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 02:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 03:00:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 03:15:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 03:30:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-05 03:45:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 04:00:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-05 04:15:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 04:30:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 04:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 05:00:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 05:15:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 05:30:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 05:45:00,1467.60766849545,NA,NA,NA,NA,NA
"STRT",2020-07-05 06:00:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 06:15:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-05 06:30:00,1496.50236290169,NA,NA,NA,NA,NA
"STRT",2020-07-05 06:45:00,1471.94187265635,NA,NA,NA,NA,NA
"STRT",2020-07-05 07:00:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 07:15:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 07:30:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 07:45:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 08:00:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 08:15:00,1473.38660737668,NA,NA,NA,NA,NA
"STRT",2020-07-05 08:30:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 08:45:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 09:00:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 09:15:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 09:30:00,1477.72081153758,NA,NA,NA,NA,NA
"STRT",2020-07-05 09:45:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 10:00:00,1466.16293377511,NA,NA,NA,NA,NA
"STRT",2020-07-05 10:15:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 10:30:00,1477.72081153758,NA,NA,NA,NA,NA
"STRT",2020-07-05 10:45:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 11:00:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 11:15:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 11:30:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 11:45:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 12:00:00,1477.72081153758,NA,NA,NA,NA,NA
"STRT",2020-07-05 12:15:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-05 12:30:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-05 12:45:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 13:00:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 13:15:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 13:30:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 13:45:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 14:00:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 14:15:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 14:30:00,1477.72081153758,NA,NA,NA,NA,NA
"STRT",2020-07-05 14:45:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 15:00:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 15:15:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 15:30:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 15:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 16:00:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 16:15:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 16:30:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 16:45:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 17:00:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 17:15:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-05 17:30:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 17:45:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 18:00:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 18:15:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 18:30:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 18:45:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 19:00:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-05 19:15:00,1490.72342402046,NA,NA,NA,NA,NA
"STRT",2020-07-05 19:30:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 19:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 20:00:00,1489.27868930012,NA,NA,NA,NA,NA
"STRT",2020-07-05 20:15:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 20:30:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 20:45:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-05 21:00:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-05 21:15:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 21:30:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-05 21:45:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 22:00:00,1483.49975041888,NA,NA,NA,NA,NA
"STRT",2020-07-05 22:15:00,1487.83395457984,NA,NA,NA,NA,NA
"STRT",2020-07-05 22:30:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 22:45:00,1486.3892198595,NA,NA,NA,NA,NA
"STRT",2020-07-05 23:00:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-05 23:15:00,1482.05501569854,NA,NA,NA,NA,NA
"STRT",2020-07-05 23:30:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-05 23:45:00,1473.38660737668,NA,NA,NA,NA,NA
"STRT",2020-07-06 00:00:00,1480.61028097826,NA,NA,NA,NA,NA
"STRT",2020-07-06 00:15:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-06 00:30:00,1476.2760768173,NA,NA,NA,NA,NA
"STRT",2020-07-06 00:45:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-06 01:00:00,1469.05240321573,NA,NA,NA,NA,NA
"STRT",2020-07-06 01:15:00,1461.82872961415,NA,NA,NA,NA,NA
"STRT",2020-07-06 01:30:00,1471.94187265635,NA,NA,NA,NA,NA
"STRT",2020-07-06 01:45:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 02:00:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 02:15:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 02:30:00,1454.60505601263,NA,NA,NA,NA,NA
"STRT",2020-07-06 02:45:00,1457.49452545325,NA,NA,NA,NA,NA
"STRT",2020-07-06 03:00:00,1461.82872961415,NA,NA,NA,NA,NA
"STRT",2020-07-06 03:15:00,1451.71558657195,NA,NA,NA,NA,NA
"STRT",2020-07-06 03:30:00,1450.27085185167,NA,NA,NA,NA,NA
"STRT",2020-07-06 03:45:00,1450.27085185167,NA,NA,NA,NA,NA
"STRT",2020-07-06 04:00:00,1450.27085185167,NA,NA,NA,NA,NA
"STRT",2020-07-06 04:15:00,1453.16032129229,NA,NA,NA,NA,NA
"STRT",2020-07-06 04:30:00,1445.93664769072,NA,NA,NA,NA,NA
"STRT",2020-07-06 04:45:00,1445.93664769072,NA,NA,NA,NA,NA
"STRT",2020-07-06 05:00:00,1437.26823936886,NA,NA,NA,NA,NA
"STRT",2020-07-06 05:15:00,1448.82611713134,NA,NA,NA,NA,NA
"STRT",2020-07-06 05:30:00,1454.60505601263,NA,NA,NA,NA,NA
"STRT",2020-07-06 05:45:00,1457.49452545325,NA,NA,NA,NA,NA
"STRT",2020-07-06 06:00:00,1469.05240321573,NA,NA,NA,NA,NA
"STRT",2020-07-06 06:15:00,1451.71558657195,NA,NA,NA,NA,NA
"STRT",2020-07-06 06:30:00,1463.27346433449,NA,NA,NA,NA,NA
"STRT",2020-07-06 06:45:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 07:00:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 07:15:00,1453.16032129229,NA,NA,NA,NA,NA
"STRT",2020-07-06 07:30:00,1460.38399489387,NA,NA,NA,NA,NA
"STRT",2020-07-06 07:45:00,1453.16032129229,NA,NA,NA,NA,NA
"STRT",2020-07-06 08:00:00,1477.72081153758,NA,NA,NA,NA,NA
"STRT",2020-07-06 08:15:00,1479.16554625792,NA,NA,NA,NA,NA
"STRT",2020-07-06 08:30:00,1474.83134209702,NA,NA,NA,NA,NA
"STRT",2020-07-06 08:45:00,1484.94448513922,NA,NA,NA,NA,NA
"STRT",2020-07-06 09:00:00,1474.83134209702,NA,NA,NA,NA,NA
