"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"19","19",-0.454081586316505,0.217941717077904,0.0704609097101313,-0.74960266404299,83.0272727272727,95.0390909090909,1473.38660737668,0.9299,0.0055,-14.5845,0,-0.5166,-0.3915,5,0,"STRT_storm6_08_12_fDOM","STRT"
"20","20",0.575084528140391,0.277069081850439,-0.349668307297228,0.942435266424156,28.4564285714286,31.7942857142857,1489.27868930012,0.8506,0,14.5292,0,0.4955,0.6546,1275,0,"STRT_storm7a_08_20_NO3","STRT"
"21","21",-0.237326184711173,0.253618740116668,-0.131327107114035,-0.76905338406549,54.02,77.6736363636364,1489.27868930012,0.8944,3e-04,-6.5503,0,-0.3101,-0.1645,126,0,"STRT_storm7a_08_20_fDOM","STRT"
"22","22",-0.439032825322415,0.34741004543121,-0.0369284876905061,-0.941383352872228,28.3992857142857,29.6178571428571,1422.82089216571,0.8414,0,-8.8461,0,-0.5388,-0.3393,63,0,"STRT_storm7b_08_21_NO3","STRT"
"23","23",-0.339944913698127,0.237197526673092,0.7572530297466,-0.710429673154607,80.9263636363636,83.4018181818182,1422.82089216571,0.907,8e-04,-10.0322,0,-0.408,-0.2718,66,0,"STRT_storm7b_08_21_fDOM","STRT"
"24","24",0.451339529797686,0.196529129041031,-0.675232367413907,0.786768726079811,29.33,30.6364285714286,1398.26040192042,0.9457,0.0227,16.0759,0,0.3949,0.5078,1275,0,"STRT_storm8_08_28_NO3","STRT"
"25","25",-0.341299360441236,0.246817642281726,-0.188831191691602,-0.706389720119696,70.6063636363636,91.2645454545455,1398.26040192042,0.8975,4e-04,-9.6796,0,-0.4122,-0.2704,42,0,"STRT_storm8_08_28_fDOM","STRT"
"26","26",0.517244938999868,0.146032865243098,-0.72476203244402,0.743799436921846,25.12,30.4478571428571,1578.8522419596,0.878,1e-04,24.7938,0,0.4753,0.5592,1275,0,"STRT_storm9a_09_03_NO3","STRT"
"27","27",-0.451954001802245,0.288534583802914,-0.0619726386499552,-0.904184074711233,68.0927272727273,112.481818181818,1578.8522419596,0.9004,5e-04,-10.9646,0,-0.5348,-0.3691,5,0,"STRT_storm9a_09_03_fDOM","STRT"
"28","28",0.636398176291792,0.240107115970014,-0.47973657548121,0.965552178318155,29.0528571428571,30.4628571428571,1454.60505601263,0.7917,0,18.5533,0,0.5675,0.7053,1275,0,"STRT_storm9b_09_06_NO3","STRT"
"29","29",-0.355422782548672,0.24146378424835,-0.00319751507400101,-0.845605700712587,84.5618181818182,94.5127272727273,1454.60505601263,0.9273,0.0044,-10.3037,0,-0.4247,-0.2861,10,0,"STRT_storm9b_09_06_fDOM","STRT"
"30","30",0.0832524310222132,0.259481255398762,-0.362163016839269,-0.440746304055656,25.4035714285714,34.4385714285714,1718.99150982994,0.9028,6e-04,2.2459,0.0293,0.0088,0.1577,881,0.019,"STRT_storm9c_09_09_NO3","STRT"
"31","31",-0.286978804766015,0.271908450843997,0.169352018094061,-0.712068925315358,83.6345454545455,122.622727272727,1718.99150982994,0.9581,0.0743,-7.388,0,-0.365,-0.2089,92,0,"STRT_storm9c_09_09_fDOM","STRT"
"32","32",0.03356138967111,0.163492958615291,-0.0407449797107473,0.500135261679327,1.935,36.26,1401.14987136098,0.5306,0,1.4369,0.1571,-0.0134,0.0805,1137,0,"STRT_storm10_09_23_NO3","STRT"
"33","33",-0.0835933570699398,0.134014337773413,0.0560341607947602,0.414903020192715,3.72363636363636,76.7472727272727,1401.14987136098,0.5414,0,-4.3663,1e-04,-0.1221,-0.0451,147,0,"STRT_storm10_09_23_fDOM","STRT"
