"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 98% discharge...49","1",0.371431969552813,98,"STRT_storm1a_06_19_NO3","STRT","storm1a","06","19","NO3",2021-06-19,170
"Interpolated HI for 100% discharge...50","1",0.511298763082787,100,"STRT_storm1a_06_19_NO3","STRT","storm1a","06","19","NO3",2021-06-19,170
"Interpolated HI for 2% discharge...51","2",-0.456713414049771,2,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 4% discharge...52","2",-0.456026578922148,4,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 6% discharge...53","2",-0.456713414049771,6,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 8% discharge...54","2",-0.437865380314985,8,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 10% discharge...55","2",-0.44986103568348,10,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 12% discharge...56","2",-0.434255502667474,12,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 14% discharge...57","2",-0.434255502667474,14,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 16% discharge...58","2",-0.435804874932115,16,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 18% discharge...59","2",-0.432083186914991,18,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 20% discharge...60","2",-0.432083186914991,20,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 22% discharge...61","2",-0.431140785228251,22,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 24% discharge...62","2",-0.424240488132126,24,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 26% discharge...63","2",-0.424240488132126,26,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 28% discharge...64","2",-0.420550745934893,28,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 30% discharge...65","2",-0.42138133725202,30,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 32% discharge...66","2",-0.420518800115005,32,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 34% discharge...67","2",-0.420518800115005,34,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 36% discharge...68","2",-0.417643676324952,36,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 38% discharge...69","2",-0.413155288630482,38,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 40% discharge...70","2",-0.415758872951474,40,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 42% discharge...71","2",-0.412963613711145,42,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 44% discharge...72","2",-0.414512985975784,44,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 46% discharge...73","2",-0.409178034054243,46,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 48% discharge...74","2",-0.409178034054243,48,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 50% discharge...75","2",-0.408603009296232,50,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 52% discharge...76","2",-0.407740472159216,52,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 54% discharge...77","2",-0.407740472159216,54,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 56% discharge...78","2",-0.407740472159216,56,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 58% discharge...79","2",-0.408874548765293,58,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 60% discharge...80","2",-0.408714819665846,60,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 62% discharge...81","2",-0.408714819665846,62,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 64% discharge...82","2",-0.441379420502826,64,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 66% discharge...83","2",-0.91206913075424,66,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 68% discharge...84","2",-0.868223492955945,68,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 70% discharge...85","2",-0.890601539788516,70,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 72% discharge...86","2",-0.840798006580837,72,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 74% discharge...87","2",-0.827221033127813,74,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 76% discharge...88","2",-0.802910264191928,76,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 78% discharge...89","2",-0.795339104878124,78,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 80% discharge...90","2",-0.782880235121232,80,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 82% discharge...91","2",-0.743714659936743,82,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 84% discharge...92","2",-0.71636903811136,84,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 86% discharge...93","2",-0.690956138389289,86,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 88% discharge...94","2",-0.371386129125001,88,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 90% discharge...95","2",-0.559003929335844,90,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 92% discharge...96","2",-0.339040986486917,92,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 94% discharge...97","2",-0.309890425837778,94,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 96% discharge...98","2",-0.216369038111362,96,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 98% discharge...99","2",-0.179567453598694,98,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 100% discharge...100","2",-0.00209245120275833,100,"STRT_storm1a_06_19_fDOM","STRT","storm1a","06","19","fDOM",2021-06-19,170
"Interpolated HI for 2% discharge...101","3",0.36899843282519,2,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 4% discharge...102","3",0.86692073894667,4,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 6% discharge...103","3",0.877665384432731,6,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 8% discharge...104","3",0.87178847889063,8,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 10% discharge...105","3",0.845015909198845,10,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 12% discharge...106","3",0.826910291114593,12,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 14% discharge...107","3",0.781735289927342,14,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 16% discharge...108","3",0.753122477086007,16,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 18% discharge...109","3",0.728308875908254,18,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 20% discharge...110","3",0.718514033338082,20,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 22% discharge...111","3",0.687586075889257,22,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 24% discharge...112","3",0.675594814076077,24,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 26% discharge...113","3",0.661229044973169,26,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 28% discharge...114","3",0.652265279954414,28,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 30% discharge...115","3",0.652265279954414,30,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 32% discharge...116","3",0.643954504440333,32,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 34% discharge...117","3",0.643954504440333,34,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 36% discharge...118","3",0.62181222396353,36,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 38% discharge...119","3",0.62181222396353,38,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 40% discharge...120","3",0.611067578477469,40,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 42% discharge...121","3",0.58957828750534,42,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 44% discharge...122","3",0.568207721897708,44,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 46% discharge...123","3",0.568029633850974,46,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 48% discharge...124","3",0.568029633850974,48,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 50% discharge...125","3",0.550992544047109,50,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 52% discharge...126","3",0.544878187776037,52,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 54% discharge...127","3",0.53710167640215,54,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 56% discharge...128","3",0.532352661822671,56,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 58% discharge...129","3",0.520717576102958,58,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 60% discharge...130","3",0.50279004606544,60,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 62% discharge...131","3",0.490501970841052,62,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 64% discharge...132","3",0.496319513700909,64,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 66% discharge...133","3",0.480469677541911,66,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 68% discharge...134","3",0.47215890202783,68,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 70% discharge...135","3",0.46908391508762,70,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 72% discharge...136","3",0.46908391508762,72,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 74% discharge...137","3",0.464429880799734,74,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 76% discharge...138","3",0.452961010590303,76,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 78% discharge...139","3",0.455288027734245,78,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 80% discharge...140","3",0.449304269364107,80,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 82% discharge...141","3",0.449304269364107,82,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 84% discharge...142","3",0.436173244051859,84,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 86% discharge...143","3",0.432350287315382,86,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 88% discharge...144","3",0.427197606496652,88,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 90% discharge...145","3",0.408533979199311,90,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 92% discharge...146","3",0.332027354323975,92,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 94% discharge...147","3",0.388825568694495,94,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 96% discharge...148","3",0.434392363584554,96,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 98% discharge...149","3",0.452592961960392,98,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 100% discharge...150","3",0.482179322790519,100,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3",2021-06-20,171
"Interpolated HI for 2% discharge...151","4",-0.466493731085166,2,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 4% discharge...152","4",-0.41201902291396,4,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 6% discharge...153","4",-0.408560311284048,6,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 8% discharge...154","4",-0.408560311284048,8,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 10% discharge...155","4",-0.401642888024211,10,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 12% discharge...156","4",-0.396454820579336,12,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 14% discharge...157","4",-0.388456549935142,14,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 16% discharge...158","4",-0.388456549935142,16,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 18% discharge...159","4",-0.390185905750105,18,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 20% discharge...160","4",-0.390185905750105,20,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 22% discharge...161","4",-0.381971465629053,22,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 24% discharge...162","4",-0.379917855598793,24,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 26% discharge...163","4",-0.379917855598793,26,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 28% discharge...164","4",-0.376567228707304,28,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 30% discharge...165","4",-0.376567228707304,30,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 32% discharge...166","4",-0.380890618244697,32,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 34% discharge...167","4",-0.375378296584525,34,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 36% discharge...168","4",-0.380890618244697,36,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 38% discharge...169","4",-0.380890618244697,38,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 40% discharge...170","4",-0.380350194552526,40,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 42% discharge...171","4",-0.380350194552526,42,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 44% discharge...172","4",-0.377107652399474,44,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 46% discharge...173","4",-0.363164721141376,46,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 48% discharge...174","4",-0.363164721141376,48,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 50% discharge...175","4",-0.373324686554251,50,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 52% discharge...176","4",-0.373324686554251,52,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 54% discharge...177","4",-0.369757890185903,54,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 56% discharge...178","4",-0.368352788586252,56,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 58% discharge...179","4",-0.368352788586252,58,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 60% discharge...180","4",-0.368352788586252,60,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 62% discharge...181","4",-0.366947686986599,62,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 64% discharge...182","4",-0.365758754863806,64,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 66% discharge...183","4",-0.35711197578902,66,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 68% discharge...184","4",-0.364245568525717,68,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
"Interpolated HI for 70% discharge...185","4",-0.364245568525717,70,"STRT_storm1c_06_22_NO3","STRT","storm1c","06","22","NO3",2021-06-22,173
