"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.668726043441266,0.219689007849362,0.464331345826308,-0.883171848381654,31.8326666666667,32.6153333333333,796.497898805421,0.7769,0,-21.3078,0,-0.7318,-0.6057,3,0,"POKE_storm1_06_09_NO3","POKE"
"2","2",-0.436934306569343,0.238033076873947,-0.0249033920137397,-0.704808930871619,15.96,39.25,796.497898805421,0.8774,1e-04,-12.8492,0,-0.5053,-0.3686,15,0,"POKE_storm1_06_09_fDOM","POKE"
"3","3",-0.507078353253642,0.192319351524305,0.806108897742334,-0.729913678618852,31.2186666666667,33.2266666666667,750.426134693203,0.8577,0,-18.4565,0,-0.5623,-0.4519,4,0,"POKE_storm2_06_12_NO3","POKE"
"4","4",-0.484767827529022,0.324069230086579,-0.019900497512438,-0.926616915422886,26.4,38.46,750.426134693203,0.9139,0.0014,-10.4711,0,-0.5778,-0.3917,9,0,"POKE_storm2_06_12_fDOM","POKE"
"5","5",0.190664212723877,0.235421796143184,0.00523751968647967,0.497619309233418,-6.30466666666667,30.0993333333333,636.47293744504,0.6339,0,5.6692,0,0.1231,0.2582,1248,0,"POKE_storm3_06_15_NO3","POKE"
"6","6",-0.489143518518519,0.203910865042061,0.291666666666667,-0.768518518518519,26.81,31.13,636.47293744504,0.8889,2e-04,-16.7917,0,-0.5477,-0.4306,5,0,"POKE_storm3_06_15_fDOM","POKE"
"7","7",0.0577189909860507,0.125550059942808,-0.0443785630233869,0.499064331493985,11.8025,48.27375,1900.16682962107,0.7065,0,3.2181,0.0023,0.0217,0.0938,779,0.1734,"POKE_storm4a_06_19_NO3","POKE"
"8","8",-0.205835756103389,0.251947803988667,-0.0225682690137667,-0.680234178979649,5.473,80.8,1900.16682962107,0.9038,6e-04,-5.7188,0,-0.2782,-0.1335,180,0,"POKE_storm4a_06_19_fDOM","POKE"
"9","9",0.14279036859523,0.209048721935316,-0.716535433070866,0.511126326600479,24.349375,26.175,2013.32053590001,0.9582,0.0745,4.7813,0,0.0828,0.2028,1043,1e-04,"POKE_storm4b_06_20_NO3","POKE"
"10","10",0.26008468052348,0.237215365771552,-0.593341031562741,0.722286374133949,33.94,85.9,2013.32053590001,0.9081,9e-04,7.6749,0,0.192,0.3282,1170,0,"POKE_storm4b_06_20_fDOM","POKE"
