"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","VAUL",2020-06-16 00:15:00,539.973451390804,NA,26.34,175.38,NA
"2","VAUL",2020-06-16 00:30:00,541.723945442238,NA,16.88,174.4,NA
"3","VAUL",2020-06-16 00:45:00,529.47048708197,NA,25.66,173.78,NA
"4","VAUL",2020-06-16 01:00:00,529.47048708197,NA,16.6433333333333,172.966666666667,NA
"5","VAUL",2020-06-16 01:15:00,524.219004927552,NA,25.085,172.18,NA
"6","VAUL",2020-06-16 01:30:00,520.718016824627,NA,16.64,172.116666666667,NA
"7","VAUL",2020-06-16 01:45:00,506.714064412925,NA,24.765,171.9,NA
"8","VAUL",2020-06-16 02:00:00,510.21505251585,NA,16.65,171.6,NA
"9","VAUL",2020-06-16 02:15:00,508.464558464417,NA,25.175,171.4,NA
"10","VAUL",2020-06-16 02:30:00,506.714064412925,NA,16.61,171.466666666667,NA
"11","VAUL",2020-06-16 02:45:00,499.712088207016,NA,24.695,171.58,NA
"12","VAUL",2020-06-16 03:00:00,492.710112001165,NA,16.4833333333333,171.066666666667,NA
"13","VAUL",2020-06-16 03:15:00,490.959617949673,NA,24.675,170.5,NA
"14","VAUL",2020-06-16 03:30:00,487.458629846806,NA,16.44,169.916666666667,NA
"15","VAUL",2020-06-16 03:45:00,485.708135795314,NA,24.905,169.42,NA
"16","VAUL",2020-06-16 04:00:00,482.207147692388,NA,16.4833333333333,168.783333333333,NA
"17","VAUL",2020-06-16 04:15:00,473.454677435046,NA,24.775,168.54,NA
"18","VAUL",2020-06-16 04:30:00,475.205171486537,NA,16.4233333333333,167.783333333333,NA
"19","VAUL",2020-06-16 04:45:00,473.454677435046,NA,24.705,167.1,NA
"20","VAUL",2020-06-16 05:00:00,471.704183383554,NA,16.4866666666667,166.316666666667,NA
"21","VAUL",2020-06-16 05:15:00,459.450725023285,NA,24.72,165.38,NA
"22","VAUL",2020-06-16 05:30:00,459.450725023285,NA,16.39,164.766666666667,NA
"23","VAUL",2020-06-16 05:45:00,457.700230971852,NA,24.845,164.22,NA
"24","VAUL",2020-06-16 06:00:00,422.690349942539,NA,0.45,163.916666666667,NA
"25","VAUL",2020-06-16 06:15:00,420.939855891047,NA,0.118333333333333,163.3,NA
"26","VAUL",2020-06-16 06:30:00,406.935903479287,NA,-0.61,163.05,NA
"27","VAUL",2020-06-16 06:45:00,405.185409427853,NA,24.25,162.78,NA
"28","VAUL",2020-06-16 07:00:00,399.933927273494,NA,16.28,162.533333333333,NA
"29","VAUL",2020-06-16 07:15:00,401.684421324928,NA,24.895,162.26,NA
"30","VAUL",2020-06-16 07:30:00,398.183433222002,NA,16.4733333333333,161.9,NA
"31","VAUL",2020-06-16 07:45:00,405.185409427853,NA,24.62,161.8,NA
"32","VAUL",2020-06-16 08:00:00,385.929974861734,NA,16.4333333333333,161.666666666667,NA
"33","VAUL",2020-06-16 08:15:00,392.931951067643,NA,24.895,161.48,NA
"34","VAUL",2020-06-16 08:30:00,387.680468913168,NA,16.4,161.266666666667,NA
"35","VAUL",2020-06-16 08:45:00,380.678492707317,NA,25.025,161.24,NA
"36","VAUL",2020-06-16 09:00:00,378.927998655883,NA,16.3833333333333,161.183333333333,NA
"37","VAUL",2020-06-16 09:15:00,375.427010552899,NA,25.115,161.08,NA
"38","VAUL",2020-06-16 09:30:00,368.425034347048,NA,16.4266666666667,161.066666666667,NA
"39","VAUL",2020-06-16 09:45:00,377.177504604391,NA,24.805,161.06,NA
"40","VAUL",2020-06-16 10:00:00,382.428986758809,NA,16.5466666666667,160.783333333333,NA
"41","VAUL",2020-06-16 10:15:00,364.924046244123,NA,24.585,160.8,NA
"42","VAUL",2020-06-16 10:30:00,368.425034347048,NA,16.5533333333333,160.8,NA
"43","VAUL",2020-06-16 10:45:00,363.173552192689,NA,24.36,160.86,NA
"44","VAUL",2020-06-16 11:00:00,359.672564089764,NA,16.46,160.883333333333,NA
"45","VAUL",2020-06-16 11:15:00,359.672564089764,NA,24.905,160.78,NA
"46","VAUL",2020-06-16 11:30:00,347.419105729496,NA,16.5866666666667,160.783333333333,NA
"47","VAUL",2020-06-16 11:45:00,352.670587883913,NA,25.28,160.76,NA
"48","VAUL",2020-06-16 12:00:00,352.670587883913,NA,16.5533333333333,160.8,NA
"49","VAUL",2020-06-16 12:15:00,356.17157598678,NA,24.645,160.68,NA
"50","VAUL",2020-06-16 12:30:00,354.421081935347,NA,16.6633333333333,160.85,NA
"51","VAUL",2020-06-16 12:45:00,347.419105729496,NA,25.195,160.9,NA
"52","VAUL",2020-06-16 13:00:00,335.165647369227,NA,16.7933333333333,160.916666666667,NA
"53","VAUL",2020-06-16 13:15:00,338.666635472153,NA,25.355,160.68,NA
"54","VAUL",2020-06-16 13:30:00,340.417129523645,NA,16.7,161.266666666667,NA
"55","VAUL",2020-06-16 13:45:00,343.918117626512,NA,25.475,161.36,NA
"56","VAUL",2020-06-16 14:00:00,338.666635472153,NA,16.87,7.8,NA
"57","VAUL",2020-06-16 14:15:00,335.165647369227,NA,25.13,NA,NA
"58","VAUL",2020-06-16 14:30:00,331.664659266302,-2.87,16.87,1.58,NA
