"Site","DateTime","MeanDischarge"
"MOOS",2015-06-08 11:10:00,1039.43488899926
"MOOS",2015-06-08 11:15:00,1036.4447729809
"MOOS",2015-06-08 11:20:00,1039.43488899926
"MOOS",2015-06-08 11:25:00,1033.15564536071
"MOOS",2015-06-08 11:30:00,1029.86651774052
"MOOS",2015-06-08 11:35:00,1036.4447729809
"MOOS",2015-06-08 11:40:00,1034.05268016622
"MOOS",2015-06-08 11:45:00,1030.76355254603
"MOOS",2015-06-08 11:50:00,1030.76355254603
"MOOS",2015-06-08 11:55:00,1030.76355254603
"MOOS",2015-06-08 12:00:00,1024.48430890748
"MOOS",2015-06-08 12:05:00,1030.76355254603
"MOOS",2015-06-08 12:10:00,1021.19518128729
"MOOS",2015-06-08 12:15:00,1021.19518128729
"MOOS",2015-06-08 12:20:00,1019.10210007444
"MOOS",2015-06-08 12:25:00,1022.0922160928
"MOOS",2015-06-08 12:30:00,1015.81297245425
"MOOS",2015-06-08 12:35:00,1019.10210007444
"MOOS",2015-06-08 12:40:00,1019.10210007444
"MOOS",2015-06-08 12:45:00,1006.24460119551
"MOOS",2015-06-08 12:50:00,1015.81297245425
"MOOS",2015-06-08 12:55:00,1010.43076362121
"MOOS",2015-06-08 13:00:00,1007.14163600102
"MOOS",2015-06-08 13:05:00,1013.42087963957
"MOOS",2015-06-08 13:10:00,1007.14163600102
"MOOS",2015-06-08 13:15:00,1007.14163600102
"MOOS",2015-06-08 13:20:00,1003.85250838083
"MOOS",2015-06-08 13:25:00,1000.86239236247
"MOOS",2015-06-08 13:30:00,1004.74954318633
"MOOS",2015-06-08 13:35:00,1004.74954318633
"MOOS",2015-06-08 13:40:00,1001.46041556614
"MOOS",2015-06-08 13:45:00,998.470299547786
"MOOS",2015-06-08 13:50:00,998.470299547786
"MOOS",2015-06-08 13:55:00,988.901928289048
"MOOS",2015-06-08 14:00:00,995.181171927594
"MOOS",2015-06-08 14:05:00,992.191055909239
"MOOS",2015-06-08 14:10:00,996.078206733102
"MOOS",2015-06-08 14:15:00,996.078206733102
"MOOS",2015-06-08 14:20:00,1005.64657799184
"MOOS",2015-06-08 14:25:00,1008.93570561204
"MOOS",2015-06-08 14:30:00,1002.35745037165
"MOOS",2015-06-08 14:35:00,999.367334353294
"MOOS",2015-06-08 14:40:00,999.367334353294
"MOOS",2015-06-08 14:45:00,1008.93570561204
"MOOS",2015-06-08 14:50:00,1015.21494925058
"MOOS",2015-06-08 14:55:00,1031.06256414787
"MOOS",2015-06-08 15:00:00,1028.07244812951
"MOOS",2015-06-08 15:05:00,1020.59715808362
"MOOS",2015-06-08 15:10:00,1017.60704206526
"MOOS",2015-06-08 15:15:00,1017.60704206526
"MOOS",2015-06-08 15:20:00,1014.31791444507
"MOOS",2015-06-08 15:25:00,1020.59715808362
"MOOS",2015-06-08 15:30:00,1017.60704206526
"MOOS",2015-06-08 15:35:00,1011.02878682488
"MOOS",2015-06-08 15:40:00,1011.02878682488
"MOOS",2015-06-08 15:45:00,1011.02878682488
"MOOS",2015-06-08 15:50:00,1008.03867080653
"MOOS",2015-06-08 15:55:00,1005.64657799184
"MOOS",2015-06-08 16:00:00,1002.35745037165
"MOOS",2015-06-08 16:05:00,1011.92582163039
"MOOS",2015-06-08 16:10:00,1008.93570561204
"MOOS",2015-06-08 16:15:00,1008.93570561204
"MOOS",2015-06-08 16:20:00,1005.64657799184
"MOOS",2015-06-08 16:25:00,1005.64657799184
"MOOS",2015-06-08 16:30:00,996.078206733102
"MOOS",2015-06-08 16:35:00,999.367334353294
"MOOS",2015-06-08 16:40:00,996.97524153861
"MOOS",2015-06-08 16:45:00,996.97524153861
"MOOS",2015-06-08 16:50:00,1000.2643691588
"MOOS",2015-06-08 16:55:00,993.686113918418
"MOOS",2015-06-08 17:00:00,990.69599790006
"MOOS",2015-06-08 17:05:00,987.406870279872
"MOOS",2015-06-08 17:10:00,987.406870279872
"MOOS",2015-06-08 17:15:00,987.406870279872
"MOOS",2015-06-08 17:20:00,988.30390508538
"MOOS",2015-06-08 17:25:00,978.735533826642
"MOOS",2015-06-08 17:30:00,985.014777465185
"MOOS",2015-06-08 17:35:00,982.024661446831
"MOOS",2015-06-08 17:40:00,985.014777465185
"MOOS",2015-06-08 17:45:00,982.024661446831
"MOOS",2015-06-08 17:50:00,978.735533826642
"MOOS",2015-06-08 17:55:00,978.735533826642
"MOOS",2015-06-08 18:00:00,972.456290188096
"MOOS",2015-06-08 18:05:00,975.446406206447
"MOOS",2015-06-08 18:10:00,975.446406206447
"MOOS",2015-06-08 18:15:00,972.456290188096
"MOOS",2015-06-08 18:20:00,969.167162567901
"MOOS",2015-06-08 18:25:00,969.167162567901
"MOOS",2015-06-08 18:30:00,972.456290188096
"MOOS",2015-06-08 18:35:00,962.887918929355
"MOOS",2015-06-08 18:40:00,962.887918929355
"MOOS",2015-06-08 18:45:00,965.878034947709
"MOOS",2015-06-08 18:50:00,953.319547670617
"MOOS",2015-06-08 18:55:00,953.319547670617
"MOOS",2015-06-08 19:00:00,953.319547670617
"MOOS",2015-06-08 19:05:00,953.319547670617
"MOOS",2015-06-08 19:10:00,956.608675290805
"MOOS",2015-06-08 19:15:00,956.608675290805
"MOOS",2015-06-08 19:20:00,956.608675290805
"MOOS",2015-06-08 19:25:00,953.319547670617
"MOOS",2015-06-08 19:30:00,953.319547670617
