"Vaul2comb.DateTime","Vaul2comb.pred.vaul2.Q"
2020-06-16 20:00:00,295.79677381902
2020-06-16 20:15:00,292.214115039795
2020-06-16 20:30:00,290.422785650182
2020-06-16 20:45:00,290.422785650182
2020-06-16 21:00:00,285.048797481344
2020-06-16 21:15:00,279.674809312448
2020-06-16 21:30:00,279.674809312448
2020-06-16 21:45:00,279.674809312448
2020-06-16 22:00:00,274.30082114361
2020-06-16 22:15:00,272.509491753997
2020-06-16 22:30:00,272.509491753997
2020-06-16 22:45:00,270.718162364385
2020-06-16 23:00:00,263.552844805876
2020-06-16 23:15:00,265.344174195547
2020-06-16 23:30:00,267.135503585159
2020-06-16 23:45:00,263.552844805876
2020-06-17 00:00:00,265.344174195547
2020-06-17 00:15:00,261.761515416263
2020-06-17 00:30:00,259.97018602665
2020-06-17 00:45:00,254.596197857813
2020-06-17 01:00:00,252.8048684682
2020-06-17 01:15:00,256.387527247425
2020-06-17 01:30:00,249.222209688916
2020-06-17 01:45:00,249.222209688916
2020-06-17 02:00:00,238.474233351182
2020-06-17 02:15:00,240.265562740853
2020-06-17 02:30:00,238.474233351182
2020-06-17 02:45:00,236.68290396157
2020-06-17 03:00:00,222.352268844668
2020-06-17 03:15:00,222.352268844668
2020-06-17 03:30:00,225.934927623894
2020-06-17 03:45:00,224.143598234281
2020-06-17 04:00:00,227.726257013506
2020-06-17 04:15:00,225.934927623894
2020-06-17 04:30:00,227.726257013506
2020-06-17 04:45:00,224.143598234281
2020-06-17 05:00:00,227.726257013506
2020-06-17 05:15:00,229.517586403119
2020-06-17 05:30:00,216.978280675772
2020-06-17 05:45:00,213.395621896547
2020-06-17 06:00:00,211.604292506934
2020-06-17 06:15:00,208.021633727709
2020-06-17 06:30:00,209.812963117321
2020-06-17 06:45:00,202.647645558871
2020-06-17 07:00:00,206.230304338038
2020-06-17 07:15:00,204.438974948425
2020-06-17 07:30:00,197.273657389975
2020-06-17 07:45:00,197.273657389975
2020-06-17 08:00:00,197.273657389975
2020-06-17 08:15:00,195.482328000362
2020-06-17 08:30:00,193.690998610691
2020-06-17 08:45:00,186.525681052241
2020-06-17 09:00:00,184.734351662628
2020-06-17 09:15:00,182.943022273015
2020-06-17 09:30:00,188.317010441911
2020-06-17 09:45:00,191.899669221137
2020-06-17 10:00:00,195.482328000362
2020-06-17 10:15:00,191.899669221137
2020-06-17 10:30:00,186.525681052241
2020-06-17 10:45:00,193.690998610691
2020-06-17 11:00:00,186.525681052241
2020-06-17 11:15:00,188.317010441911
2020-06-17 11:30:00,186.525681052241
2020-06-17 11:45:00,173.986375324894
2020-06-17 12:00:00,175.777704714565
2020-06-17 12:15:00,168.612387156056
2020-06-17 12:30:00,175.777704714565
2020-06-17 12:45:00,184.734351662628
2020-06-17 13:00:00,182.943022273015
2020-06-17 13:15:00,182.943022273015
2020-06-17 13:30:00,184.734351662628
2020-06-17 13:45:00,182.943022273015
2020-06-17 14:00:00,186.525681052241
2020-06-17 14:15:00,181.151692883403
2020-06-17 14:30:00,179.36036349379
2020-06-17 14:45:00,177.569034104177
2020-06-17 15:00:00,170.403716545727
2020-06-17 15:15:00,173.986375324894
2020-06-17 15:30:00,166.821057766443
2020-06-17 15:45:00,168.612387156056
2020-06-17 16:00:00,166.821057766443
2020-06-17 16:15:00,166.821057766443
2020-06-17 16:30:00,165.02972837683
2020-06-17 16:45:00,165.02972837683
2020-06-17 17:00:00,163.238398987218
2020-06-17 17:15:00,159.655740207992
2020-06-17 17:30:00,161.447069597605
2020-06-17 17:45:00,157.86441081838
2020-06-17 18:00:00,159.655740207992
2020-06-17 18:15:00,156.073081428767
2020-06-17 18:30:00,157.86441081838
2020-06-17 18:45:00,154.281752039096
2020-06-17 19:00:00,152.490422649484
2020-06-17 19:15:00,148.907763870258
2020-06-17 19:30:00,145.325105091033
2020-06-17 19:45:00,148.907763870258
2020-06-17 20:00:00,148.907763870258
2020-06-17 20:15:00,147.116434480646
2020-06-17 20:30:00,145.325105091033
2020-06-17 20:45:00,147.116434480646
2020-06-17 21:00:00,141.74244631175
2020-06-17 21:15:00,141.74244631175
2020-06-17 21:30:00,136.368458142912
2020-06-17 21:45:00,141.74244631175
2020-06-17 22:00:00,136.368458142912
2020-06-17 22:15:00,134.577128753299
2020-06-17 22:30:00,136.368458142912
2020-06-17 22:45:00,136.368458142912
2020-06-17 23:00:00,130.994469974074
2020-06-17 23:15:00,129.203140584461
2020-06-17 23:30:00,130.994469974074
2020-06-17 23:45:00,132.785799363686
2020-06-18 00:00:00,125.620481805236
2020-06-18 00:15:00,129.203140584461
2020-06-18 00:30:00,127.411811194848
2020-06-18 00:45:00,123.829152415623
2020-06-18 01:00:00,123.829152415623
2020-06-18 01:15:00,123.829152415623
2020-06-18 01:30:00,127.411811194848
2020-06-18 01:45:00,123.829152415623
2020-06-18 02:00:00,120.246493636339
2020-06-18 02:15:00,118.455164246785
2020-06-18 02:30:00,120.246493636339
2020-06-18 02:45:00,113.081176077889
2020-06-18 03:00:00,109.498517298605
2020-06-18 03:15:00,104.124529129767
2020-06-18 03:30:00,102.333199740155
2020-06-18 03:45:00,105.915858519438
2020-06-18 04:00:00,105.915858519438
2020-06-18 04:15:00,105.915858519438
2020-06-18 04:30:00,109.498517298605
2020-06-18 04:45:00,105.915858519438
2020-06-18 05:00:00,104.124529129767
2020-06-18 05:15:00,102.333199740155
2020-06-18 05:30:00,96.9592115713167
2020-06-18 05:45:00,98.7505409609294
2020-06-18 06:00:00,96.9592115713167
2020-06-18 06:15:00,93.3765527920914
2020-06-18 06:30:00,86.2112352336408
2020-06-18 06:45:00,102.333199740155
2020-06-18 07:00:00,104.124529129767
2020-06-18 07:15:00,107.707187909051
2020-06-18 07:30:00,109.498517298605
2020-06-18 07:45:00,111.289846688276
2020-06-18 08:00:00,95.167882181704
2020-06-18 08:15:00,84.4199058439699
2020-06-18 08:30:00,88.0025646231952
2020-06-18 08:45:00,73.671929506294
2020-06-18 09:00:00,79.0459176751319
2020-06-18 09:15:00,79.0459176751319
2020-06-18 09:30:00,80.8372470647446
2020-06-18 09:45:00,86.2112352336408
2020-06-18 10:00:00,89.7938940128079
2020-06-18 10:15:00,93.3765527920914
2020-06-18 10:30:00,91.5852234024205
2020-06-18 10:45:00,89.7938940128079
2020-06-18 11:00:00,84.4199058439699
2020-06-18 11:15:00,84.4199058439699
2020-06-18 11:30:00,86.2112352336408
2020-06-18 11:45:00,71.8806001166231
2020-06-18 12:00:00,66.5066119477851
2020-06-18 12:15:00,73.671929506294
2020-06-18 12:30:00,77.2545882854611
2020-06-18 12:45:00,84.4199058439699
2020-06-18 13:00:00,89.7938940128079
2020-06-18 13:15:00,91.5852234024205
2020-06-18 13:30:00,95.167882181704
2020-06-18 13:45:00,89.7938940128079
2020-06-18 14:00:00,93.3765527920914
2020-06-18 14:15:00,88.0025646231952
2020-06-18 14:30:00,88.0025646231952
2020-06-18 14:45:00,89.7938940128079
2020-06-18 15:00:00,91.5852234024205
2020-06-18 15:15:00,89.7938940128079
2020-06-18 15:30:00,91.5852234024205
2020-06-18 15:45:00,88.0025646231952
2020-06-18 16:00:00,93.3765527920914
2020-06-18 16:15:00,91.5852234024205
2020-06-18 16:30:00,89.7938940128079
2020-06-18 16:45:00,95.167882181704
2020-06-18 17:00:00,93.3765527920914
2020-06-18 17:15:00,95.167882181704
2020-06-18 17:30:00,98.7505409609294
2020-06-18 17:45:00,93.3765527920914
2020-06-18 18:00:00,98.7505409609294
2020-06-18 18:15:00,102.333199740155
2020-06-18 18:30:00,98.7505409609294
2020-06-18 18:45:00,102.333199740155
2020-06-18 19:00:00,100.541870350542
2020-06-18 19:15:00,102.333199740155
2020-06-18 19:30:00,105.915858519438
2020-06-18 19:45:00,107.707187909051
2020-06-18 20:00:00,107.707187909051
2020-06-18 20:15:00,107.707187909051
2020-06-18 20:30:00,111.289846688276
2020-06-18 20:45:00,109.498517298605
2020-06-18 21:00:00,109.498517298605
2020-06-18 21:15:00,116.663834857114
2020-06-18 21:30:00,114.872505467501
2020-06-18 21:45:00,116.663834857114
2020-06-18 22:00:00,113.081176077889
2020-06-18 22:15:00,114.872505467501
2020-06-18 22:30:00,113.081176077889
2020-06-18 22:45:00,113.081176077889
2020-06-18 23:00:00,113.081176077889
2020-06-18 23:15:00,113.081176077889
2020-06-18 23:30:00,120.246493636339
2020-06-18 23:45:00,114.872505467501
2020-06-19 00:00:00,114.872505467501
2020-06-19 00:15:00,113.081176077889
2020-06-19 00:30:00,122.037823025952
2020-06-19 00:45:00,120.246493636339
2020-06-19 01:00:00,116.663834857114
2020-06-19 01:15:00,118.455164246785
2020-06-19 01:30:00,122.037823025952
2020-06-19 01:45:00,118.455164246785
2020-06-19 02:00:00,118.455164246785
2020-06-19 02:15:00,116.663834857114
2020-06-19 02:30:00,118.455164246785
2020-06-19 02:45:00,120.246493636339
2020-06-19 03:00:00,120.246493636339
2020-06-19 03:15:00,118.455164246785
2020-06-19 03:30:00,120.246493636339
2020-06-19 03:45:00,118.455164246785
2020-06-19 04:00:00,120.246493636339
2020-06-19 04:15:00,118.455164246785
2020-06-19 04:30:00,122.037823025952
2020-06-19 04:45:00,122.037823025952
2020-06-19 05:00:00,122.037823025952
2020-06-19 05:15:00,123.829152415623
2020-06-19 05:30:00,130.994469974074
2020-06-19 05:45:00,129.203140584461
2020-06-19 06:00:00,132.785799363686
2020-06-19 06:15:00,132.785799363686
2020-06-19 06:30:00,136.368458142912
2020-06-19 06:45:00,150.699093259929
2020-06-19 07:00:00,163.238398987218
2020-06-19 07:15:00,175.777704714565
2020-06-19 07:30:00,186.525681052241
2020-06-19 07:45:00,191.899669221137
2020-06-19 08:00:00,213.395621896547
2020-06-19 08:15:00,234.891574572015
2020-06-19 08:30:00,258.178856637038
2020-06-19 08:45:00,276.092150533223
2020-06-19 09:00:00,295.79677381902
2020-06-19 09:15:00,313.710067715205
2020-06-19 09:30:00,338.788679169898
2020-06-19 09:45:00,363.867290624592
2020-06-19 10:00:00,394.319890248124
2020-06-19 10:15:00,426.563819261268
2020-06-19 10:30:00,457.016418884799
2020-06-19 10:45:00,480.303700949822
2020-06-19 11:00:00,517.921618131804
2020-06-19 11:15:00,555.539535313845
2020-06-19 11:30:00,589.574793716543
2020-06-19 11:45:00,620.027393340133
2020-06-19 12:00:00,646.897334184381
2020-06-19 12:15:00,680.932592587196
2020-06-19 12:30:00,700.637215872994
2020-06-19 12:45:00,720.341839158791
2020-06-19 13:00:00,759.751085730386
2020-06-19 13:15:00,779.455709016242
2020-06-19 13:30:00,817.073626198224
2020-06-19 13:45:00,858.274202159431
2020-06-19 14:00:00,895.892119341472
2020-06-19 14:15:00,938.88402469235
2020-06-19 14:30:00,997.997894549742
2020-06-19 14:45:00,1019.49384722515
2020-06-19 15:00:00,1060.69442318642
2020-06-19 15:15:00,1098.31234036846
2020-06-19 15:30:00,1119.80829304387
2020-06-19 15:45:00,1162.80019839475
2020-06-19 16:00:00,1171.75684534281
2020-06-19 16:15:00,1173.54817473242
2020-06-19 16:30:00,1191.46146862861
2020-06-19 16:45:00,1195.04412740789
2020-06-19 17:00:00,1184.29615107016
2020-06-19 17:15:00,1195.04412740789
2020-06-19 17:30:00,1189.670139239
2020-06-19 17:45:00,1196.83545679745
2020-06-19 18:00:00,1187.87880984938
2020-06-19 18:15:00,1173.54817473242
2020-06-19 18:30:00,1180.71349229093
2020-06-19 18:45:00,1186.08748045977
2020-06-19 19:00:00,1169.9655159532
2020-06-19 19:15:00,1146.67823388812
2020-06-19 19:30:00,1152.05222205701
2020-06-19 19:45:00,1152.05222205701
2020-06-19 20:00:00,1121.59962243342
2020-06-19 20:15:00,1119.80829304387
2020-06-19 20:30:00,1125.18228121271
2020-06-19 20:45:00,1107.26898731652
2020-06-19 21:00:00,1094.72968158918
2020-06-19 21:15:00,1080.39904647222
2020-06-19 21:30:00,1073.23372891376
2020-06-19 21:45:00,1071.44239952415
2020-06-19 22:00:00,1069.65107013448
2020-06-19 22:15:00,1017.70251783554
2020-06-19 22:30:00,1024.86783539405
2020-06-19 22:45:00,1026.65916478366
2020-06-19 23:00:00,1010.53720027709
2020-06-19 23:15:00,1001.58055332903
2020-06-19 23:30:00,1008.74587088748
2020-06-19 23:45:00,985.458588822396
2020-06-20 00:00:00,969.336624315882
2020-06-20 00:15:00,967.545294926211
2020-06-20 00:30:00,963.962636146985
2020-06-20 00:45:00,956.797318588535
2020-06-20 01:00:00,946.049342250801
2020-06-20 01:15:00,933.510036523454
2020-06-20 01:30:00,928.136048354616
2020-06-20 01:45:00,910.222754458373
2020-06-20 02:00:00,904.848766289593
2020-06-20 02:15:00,899.474778120697
2020-06-20 02:30:00,892.309460562246
2020-06-20 02:45:00,883.352813614125
2020-06-20 03:00:00,861.856860938715
2020-06-20 03:15:00,851.108884600981
2020-06-20 03:30:00,843.94356704253
2020-06-20 03:45:00,842.152237652917
2020-06-20 04:00:00,834.986920094409
2020-06-20 04:15:00,824.238943756674
2020-06-20 04:30:00,808.116979250102
2020-06-20 04:45:00,797.369002912426
2020-06-20 05:00:00,788.412355964305
2020-06-20 05:15:00,779.455709016242
2020-06-20 05:30:00,779.455709016242
2020-06-20 05:45:00,775.873050236958
2020-06-20 06:00:00,766.916403288895
2020-06-20 06:15:00,759.751085730386
2020-06-20 06:30:00,765.125073899282
2020-06-20 06:45:00,749.003109392652
2020-06-20 07:00:00,750.794438782323
2020-06-20 07:15:00,745.420450613485
2020-06-20 07:30:00,745.420450613485
2020-06-20 07:45:00,745.420450613485
2020-06-20 08:00:00,745.420450613485
2020-06-20 08:15:00,745.420450613485
2020-06-20 08:30:00,743.629121223814
2020-06-20 08:45:00,734.672474275751
2020-06-20 09:00:00,731.089815496467
2020-06-20 09:15:00,723.924497938016
2020-06-20 09:30:00,729.298486106854
2020-06-20 09:45:00,732.881144886138
2020-06-20 10:00:00,732.881144886138
2020-06-20 10:15:00,731.089815496467
2020-06-20 10:30:00,723.924497938016
2020-06-20 10:45:00,740.046462444589
2020-06-20 11:00:00,729.298486106854
2020-06-20 11:15:00,723.924497938016
2020-06-20 11:30:00,722.133168548404
2020-06-20 11:45:00,722.133168548404
2020-06-20 12:00:00,720.341839158791
2020-06-20 12:15:00,729.298486106854
2020-06-20 12:30:00,727.507156717242
2020-06-20 12:45:00,727.507156717242
2020-06-20 13:00:00,738.255133054976
2020-06-20 13:15:00,747.211780003097
2020-06-20 13:30:00,757.959756340832
2020-06-20 13:45:00,759.751085730386
2020-06-20 14:00:00,759.751085730386
2020-06-20 14:15:00,761.542415119999
2020-06-20 14:30:00,777.664379626629
2020-06-20 14:45:00,799.160332302039
2020-06-20 15:00:00,804.534320470877
2020-06-20 15:15:00,806.32564986049
2020-06-20 15:30:00,824.238943756674
2020-06-20 15:45:00,833.195590704796
2020-06-20 16:00:00,840.360908263247
2020-06-20 16:15:00,860.065531549102
2020-06-20 16:30:00,858.274202159431
2020-06-20 16:45:00,874.396166666062
2020-06-20 17:00:00,881.561484224512
2020-06-20 17:15:00,883.352813614125
2020-06-20 17:30:00,901.26610751031
2020-06-20 17:45:00,904.848766289593
2020-06-20 18:00:00,922.76206018572
2020-06-20 18:15:00,931.718707133841
2020-06-20 18:30:00,926.344718965003
2020-06-20 18:45:00,944.258012861188
2020-06-20 19:00:00,951.423330419639
2020-06-20 19:15:00,958.588647978147
2020-06-20 19:30:00,967.545294926211
2020-06-20 19:45:00,974.71061248472
2020-06-20 20:00:00,980.084600653558
2020-06-20 20:15:00,983.667259432783
2020-06-20 20:30:00,1001.58055332903
2020-06-20 20:45:00,1017.70251783554
2020-06-20 21:00:00,1012.3285296667
2020-06-20 21:15:00,1017.70251783554
2020-06-20 21:30:00,1033.82448234217
2020-06-20 21:45:00,1051.73777623835
2020-06-20 22:00:00,1064.27708196564
2020-06-20 22:15:00,1064.27708196564
2020-06-20 22:30:00,1091.14702280995
2020-06-20 22:45:00,1085.77303464111
2020-06-20 23:00:00,1089.35569342028
2020-06-20 23:15:00,1134.13892816077
2020-06-20 23:30:00,1130.5562693816
2020-06-20 23:45:00,1155.63488083624
2020-06-21 00:00:00,1152.05222205701
2020-06-21 00:15:00,1166.38285717391
2020-06-21 00:30:00,1182.50482168054
2020-06-21 00:45:00,1204.00077435595
2020-06-21 01:00:00,1220.12273886253
2020-06-21 01:15:00,1229.07938581059
2020-06-21 01:30:00,1268.48863238224
2020-06-21 01:45:00,1241.61869153794
2020-06-21 02:00:00,1270.27996177191
2020-06-21 02:15:00,1297.14990261616
2020-06-21 02:30:00,1313.27186712268
2020-06-21 02:45:00,1282.8192674992
2020-06-21 03:00:00,1331.18516101892
2020-06-21 03:15:00,1334.76781979814
2020-06-21 03:30:00,1332.97649040853
2020-06-21 03:45:00,1332.97649040853
2020-06-21 04:00:00,1368.8030782009
2020-06-21 04:15:00,1393.88168965559
2020-06-21 04:30:00,1390.29903087631
2020-06-21 04:45:00,1388.5077014867
2020-06-21 05:00:00,1408.21232477255
2020-06-21 05:15:00,1402.83833660366
2020-06-21 05:30:00,1404.62966599333
2020-06-21 05:45:00,1411.79498355178
2020-06-21 06:00:00,1406.42099538294
2020-06-21 06:15:00,1417.16897172068
2020-06-21 06:30:00,1404.62966599333
2020-06-21 06:45:00,1404.62966599333
2020-06-21 07:00:00,1406.42099538294
2020-06-21 07:15:00,1386.71637209714
2020-06-21 07:30:00,1374.1770663698
2020-06-21 07:45:00,1397.46434843482
2020-06-21 08:00:00,1390.29903087631
2020-06-21 08:15:00,1390.29903087631
2020-06-21 08:30:00,1350.88978430472
2020-06-21 08:45:00,1381.34238392825
2020-06-21 09:00:00,1345.51579613582
2020-06-21 09:15:00,1352.68111369439
2020-06-21 09:30:00,1322.22851407086
2020-06-21 09:45:00,1338.35047857737
2020-06-21 10:00:00,1313.27186712268
2020-06-21 10:15:00,1334.76781979814
2020-06-21 10:30:00,1325.81117285002
2020-06-21 10:45:00,1322.22851407086
2020-06-21 11:00:00,1289.98458505771
2020-06-21 11:15:00,1281.02793810959
2020-06-21 11:30:00,1295.35857322655
2020-06-21 11:45:00,1295.35857322655
2020-06-21 12:00:00,1277.44527933036
2020-06-21 12:15:00,1257.74065604457
2020-06-21 12:30:00,1239.82736214832
2020-06-21 12:45:00,1255.9493266549
2020-06-21 13:00:00,1273.86262055108
2020-06-21 13:15:00,1238.03603275877
2020-06-21 13:30:00,1241.61869153794
2020-06-21 13:45:00,1241.61869153794
2020-06-21 14:00:00,1252.36666787567
2020-06-21 14:15:00,1255.9493266549
2020-06-21 14:30:00,1230.87071520026
2020-06-21 14:45:00,1216.5400800833
2020-06-21 15:00:00,1223.70539764175
2020-06-21 15:15:00,1205.79210374563
2020-06-21 15:30:00,1200.41811557673
2020-06-21 15:45:00,1196.83545679745
2020-06-21 16:00:00,1189.670139239
2020-06-21 16:15:00,1178.92216290126
2020-06-21 16:30:00,1180.71349229093
2020-06-21 16:45:00,1177.13083351165
2020-06-21 17:00:00,1191.46146862861
2020-06-21 17:15:00,1169.9655159532
2020-06-21 17:30:00,1162.80019839475
2020-06-21 17:45:00,1186.08748045977
2020-06-21 18:00:00,1148.46956327779
2020-06-21 18:15:00,1157.42621022585
2020-06-21 18:30:00,1150.2608926674
2020-06-21 18:45:00,1157.42621022585
2020-06-21 19:00:00,1137.72158694005
2020-06-21 19:15:00,1146.67823388812
2020-06-21 19:30:00,1153.84355144663
2020-06-21 19:45:00,1134.13892816077
2020-06-21 20:00:00,1143.09557510889
2020-06-21 20:15:00,1146.67823388812
2020-06-21 20:30:00,1135.93025755044
2020-06-21 20:45:00,1128.76493999199
2020-06-21 21:00:00,1130.5562693816
2020-06-21 21:15:00,1112.64297548536
2020-06-21 21:30:00,1125.18228121271
2020-06-21 21:45:00,1107.26898731652
2020-06-21 22:00:00,1112.64297548536
2020-06-21 22:15:00,1096.52101097879
2020-06-21 22:30:00,1091.14702280995
2020-06-21 22:45:00,1078.6077170826
2020-06-21 23:00:00,1080.39904647222
2020-06-21 23:15:00,1083.9817052515
2020-06-21 23:30:00,1046.36378806952
2020-06-21 23:45:00,1048.15511745907
2020-06-22 00:00:00,1067.85974074493
2020-06-22 00:15:00,1040.98979990062
2020-06-22 00:30:00,1042.78112929023
2020-06-22 00:45:00,1037.40714112134
2020-06-22 01:00:00,1042.78112929023
2020-06-22 01:15:00,1017.70251783554
2020-06-22 01:30:00,1028.45049417327
2020-06-22 01:45:00,997.997894549742
2020-06-22 02:00:00,1017.70251783554
2020-06-22 02:15:00,1006.95454149786
2020-06-22 02:30:00,1012.3285296667
2020-06-22 02:45:00,976.501941874332
2020-06-22 03:00:00,994.415235770517
2020-06-22 03:15:00,997.997894549742
2020-06-22 03:30:00,997.997894549742
2020-06-22 03:45:00,980.084600653558
2020-06-22 04:00:00,985.458588822396
2020-06-22 04:15:00,980.084600653558
2020-06-22 04:30:00,963.962636146985
2020-06-22 04:45:00,958.588647978147
2020-06-22 05:00:00,971.127953705494
2020-06-22 05:15:00,967.545294926211
2020-06-22 05:30:00,942.466683471517
2020-06-22 05:45:00,955.005989198864
2020-06-22 06:00:00,938.88402469235
2020-06-22 06:15:00,951.423330419639
2020-06-22 06:30:00,946.049342250801
2020-06-22 06:45:00,924.553389575391
2020-06-22 07:00:00,890.518131172576
2020-06-22 07:15:00,906.640095679206
2020-06-22 07:30:00,892.309460562246
2020-06-22 07:45:00,876.187496055616
2020-06-22 08:00:00,874.396166666062
2020-06-22 08:15:00,886.93547239335
2020-06-22 08:30:00,881.561484224512
2020-06-22 08:45:00,870.813507886778
2020-06-22 09:00:00,860.065531549102
2020-06-22 09:15:00,858.274202159431
2020-06-22 09:30:00,856.482872769819
2020-06-22 09:45:00,843.94356704253
2020-06-22 10:00:00,840.360908263247
2020-06-22 10:15:00,843.94356704253
2020-06-22 10:30:00,831.404261315183
2020-06-22 10:45:00,827.821602535958
2020-06-22 11:00:00,829.612931925571
2020-06-22 11:15:00,833.195590704796
2020-06-22 11:30:00,820.656284977449
2020-06-22 11:45:00,804.534320470877
2020-06-22 12:00:00,817.073626198224
2020-06-22 12:15:00,809.908308639773
2020-06-22 12:30:00,808.116979250102
2020-06-22 12:45:00,799.160332302039
2020-06-22 13:00:00,806.32564986049
2020-06-22 13:15:00,797.369002912426
2020-06-22 13:30:00,791.99501474353
2020-06-22 13:45:00,786.621026574692
2020-06-22 14:00:00,779.455709016242
2020-06-22 14:15:00,777.664379626629
2020-06-22 14:30:00,775.873050236958
2020-06-22 14:45:00,775.873050236958
2020-06-22 15:00:00,765.125073899282
2020-06-22 15:15:00,761.542415119999
2020-06-22 15:30:00,761.542415119999
2020-06-22 15:45:00,747.211780003097
2020-06-22 16:00:00,752.585768171935
2020-06-22 16:15:00,743.629121223814
2020-06-22 16:30:00,734.672474275751
2020-06-22 16:45:00,747.211780003097
2020-06-22 17:00:00,731.089815496467
2020-06-22 17:15:00,727.507156717242
2020-06-22 17:30:00,723.924497938016
2020-06-22 17:45:00,723.924497938016
2020-06-22 18:00:00,716.759180379508
2020-06-22 18:15:00,707.802533431444
2020-06-22 18:30:00,707.802533431444
2020-06-22 18:45:00,714.967850989953
2020-06-22 19:00:00,704.219874652219
2020-06-22 19:15:00,698.845886483323
2020-06-22 19:30:00,706.011204041832
2020-06-22 19:45:00,695.263227704098
2020-06-22 20:00:00,704.219874652219
2020-06-22 20:15:00,697.05455709371
2020-06-22 20:30:00,686.306580755976
2020-06-22 20:45:00,675.5586044183
2020-06-22 21:00:00,673.767275028687
2020-06-22 21:15:00,673.767275028687
2020-06-22 21:30:00,666.601957470179
2020-06-22 21:45:00,671.975945639075
2020-06-22 22:00:00,664.810628080566
2020-06-22 22:15:00,657.645310522115
2020-06-22 22:30:00,661.227969301341
2020-06-22 22:45:00,663.019298690953
2020-06-22 23:00:00,654.062651742832
2020-06-22 23:15:00,663.019298690953
2020-06-22 23:30:00,655.853981132503
2020-06-22 23:45:00,657.645310522115
2020-06-23 00:00:00,657.645310522115
2020-06-23 00:15:00,671.975945639075
2020-06-23 00:30:00,659.436639911728
2020-06-23 00:45:00,666.601957470179
2020-06-23 01:00:00,661.227969301341
2020-06-23 01:15:00,668.393286859849
2020-06-23 01:30:00,666.601957470179
2020-06-23 01:45:00,668.393286859849
2020-06-23 02:00:00,664.810628080566
2020-06-23 02:15:00,663.019298690953
2020-06-23 02:30:00,668.393286859849
2020-06-23 02:45:00,666.601957470179
2020-06-23 03:00:00,670.184616249462
2020-06-23 03:15:00,666.601957470179
2020-06-23 03:30:00,675.5586044183
