"Moose2comb.DateTime","Moose1comb.pred.moos1.Q","Moose2comb.pred.moos2.Q","MeanDischarge"
2020-06-15 09:30:00,989.547608452442,1129.23284712282,1059.39022778763
2020-06-15 09:45:00,986.931991485733,1129.23284712282,1058.08241930428
2020-06-15 10:00:00,988.239799969073,1131.4742696032,1059.85703478614
2020-06-15 10:15:00,993.47103390246,1135.95711456393,1064.7140742332
2020-06-15 10:30:00,997.394459352508,1139.3192482845,1068.35685381851
2020-06-15 10:45:00,997.394459352508,1139.3192482845,1068.35685381851
2020-06-15 11:00:00,990.855416935781,1137.07782580412,1063.96662136995
2020-06-15 11:15:00,988.239799969073,1134.83640332374,1061.53810164641
2020-06-15 11:30:00,983.008566035714,1131.4742696032,1057.24141781946
2020-06-15 11:45:00,980.392949069006,1126.99142464247,1053.69218685574
2020-06-15 12:00:00,975.161715135619,1124.75000216209,1049.95585864886
2020-06-15 12:15:00,969.930481202202,1120.26715720136,1045.09881920178
2020-06-15 12:30:00,971.238289685571,1119.14644596117,1045.19236782337
2020-06-15 12:45:00,967.314864235552,1120.26715720136,1043.79101071846
2020-06-15 13:00:00,964.699247268843,1118.02573472098,1041.36249099491
2020-06-15 13:15:00,963.391438785475,1114.66360100041,1039.02751989294
2020-06-15 13:30:00,964.699247268843,1114.66360100041,1039.68142413463
2020-06-15 13:45:00,960.775821818825,1113.54288976025,1037.15935578954
2020-06-15 14:00:00,960.775821818825,1112.42217852006,1036.59900016944
2020-06-15 14:15:00,959.468013335456,1111.30146727987,1035.38474030767
2020-06-15 14:30:00,956.852396368748,1111.30146727987,1034.07693182431
2020-06-15 14:45:00,958.160204852116,1111.30146727987,1034.730836066
2020-06-15 15:00:00,959.468013335456,1109.06004479949,1034.26402906748
2020-06-15 15:15:00,958.160204852116,1109.06004479949,1033.61012482581
2020-06-15 15:30:00,958.160204852116,1109.06004479949,1033.61012482581
2020-06-15 15:45:00,955.544587885408,1107.9393335593,1031.74196072236
2020-06-15 16:00:00,951.621162435389,1106.81862231914,1029.21989237727
2020-06-15 16:15:00,951.621162435389,1105.69791107895,1028.65953675717
2020-06-15 16:30:00,952.928970918729,1105.69791107895,1029.31344099884
2020-06-15 16:45:00,950.31335395202,1104.57719983876,1027.44527689539
2020-06-15 17:00:00,949.005545468681,1104.57719983876,1026.79137265372
2020-06-15 17:15:00,951.621162435389,1102.33577735836,1026.97846989687
2020-06-15 17:30:00,942.466503051925,1101.21506611817,1021.84078458505
2020-06-15 17:45:00,946.389928501972,1101.21506611817,1023.80249731007
2020-06-15 18:00:00,941.158694568585,1098.97364363782,1020.0661691032
2020-06-15 18:15:00,939.850886085245,1097.85293239763,1018.85190924144
2020-06-15 18:30:00,937.235269118566,1094.49079867706,1015.86303389781
2020-06-15 18:45:00,937.235269118566,1094.49079867706,1015.86303389781
2020-06-15 19:00:00,937.235269118566,1094.49079867706,1015.86303389781
2020-06-15 19:15:00,937.235269118566,1092.24937619671,1014.74232265764
2020-06-15 19:30:00,934.619652151858,1094.49079867706,1014.55522541446
2020-06-15 19:45:00,937.235269118566,1094.49079867706,1015.86303389781
2020-06-15 20:00:00,935.927460635197,1094.49079867706,1015.20912965613
2020-06-15 20:15:00,938.543077601877,1094.49079867706,1016.51693813947
2020-06-15 20:30:00,938.543077601877,1095.61150991725,1017.07729375956
2020-06-15 20:45:00,938.543077601877,1093.3700874369,1015.95658251939
2020-06-15 21:00:00,933.311843668489,1093.3700874369,1013.34096555269
2020-06-15 21:15:00,933.311843668489,1092.24937619671,1012.7806099326
2020-06-15 21:30:00,938.543077601877,1092.24937619671,1015.39622689929
2020-06-15 21:45:00,935.927460635197,1091.12866495652,1013.52806279586
2020-06-15 22:00:00,932.004035185149,1091.12866495652,1011.56635007083
2020-06-15 22:15:00,932.004035185149,1088.88724247614,1010.44563883064
2020-06-15 22:30:00,932.004035185149,1090.00795371633,1011.00599445074
2020-06-15 22:45:00,932.004035185149,1090.00795371633,1011.00599445074
2020-06-15 23:00:00,933.311843668489,1088.88724247614,1011.09954307231
2020-06-15 23:15:00,937.235269118566,1088.88724247614,1013.06125579735
2020-06-15 23:30:00,930.69622670181,1087.76653123595,1009.23137896888
2020-06-15 23:45:00,932.004035185149,1087.76653123595,1009.88528321055
2020-06-16 00:00:00,930.69622670181,1085.5251087556,1008.1106677287
2020-06-16 00:15:00,933.311843668489,1087.76653123595,1010.53918745222
2020-06-16 00:30:00,935.927460635197,1087.76653123595,1011.84699593557
2020-06-16 00:45:00,933.311843668489,1086.64581999579,1009.97883183214
2020-06-16 01:00:00,933.311843668489,1085.5251087556,1009.41847621204
2020-06-16 01:15:00,938.543077601877,1086.64581999579,1012.59444879883
2020-06-16 01:30:00,938.543077601877,1087.76653123595,1013.15480441891
2020-06-16 01:45:00,941.158694568585,1086.64581999579,1013.90225728219
2020-06-16 02:00:00,939.850886085245,1087.76653123595,1013.8087086606
2020-06-16 02:15:00,937.235269118566,1086.64581999579,1011.94054455718
2020-06-16 02:30:00,939.850886085245,1086.64581999579,1013.24835304052
2020-06-16 02:45:00,939.850886085245,1088.88724247614,1014.36906428069
2020-06-16 03:00:00,939.850886085245,1091.12866495652,1015.48977552088
2020-06-16 03:15:00,938.543077601877,1090.00795371633,1014.2755156591
2020-06-16 03:30:00,942.466503051925,1092.24937619671,1017.35793962431
2020-06-16 03:45:00,942.466503051925,1091.12866495652,1016.79758400422
2020-06-16 04:00:00,941.158694568585,1090.00795371633,1015.58332414246
2020-06-16 04:15:00,939.850886085245,1090.00795371633,1014.92941990079
2020-06-16 04:30:00,941.158694568585,1088.88724247614,1015.02296852236
2020-06-16 04:45:00,937.235269118566,1088.88724247614,1013.06125579735
2020-06-16 05:00:00,937.235269118566,1085.5251087556,1011.38018893708
2020-06-16 05:15:00,932.004035185149,1088.88724247614,1010.44563883064
2020-06-16 05:30:00,932.004035185149,1086.64581999579,1009.32492759047
2020-06-16 05:45:00,932.004035185149,1087.76653123595,1009.88528321055
2020-06-16 06:00:00,933.311843668489,1087.76653123595,1010.53918745222
2020-06-16 06:15:00,937.235269118566,1087.76653123595,1012.50090017726
2020-06-16 06:30:00,932.004035185149,1088.88724247614,1010.44563883064
2020-06-16 06:45:00,930.69622670181,1085.5251087556,1008.1106677287
2020-06-16 07:00:00,928.080609735131,1083.28368627522,1005.68214800517
2020-06-16 07:15:00,926.772801251762,1083.28368627522,1005.02824376349
2020-06-16 07:30:00,925.464992768422,1082.16297503503,1003.81398390172
2020-06-16 07:45:00,921.541567318403,1081.04226379484,1001.29191555662
2020-06-16 08:00:00,918.925950351695,1078.80084131449,998.86339583309
2020-06-16 08:15:00,918.925950351695,1078.80084131449,998.86339583309
2020-06-16 08:30:00,917.618141868326,1075.43870759392,996.528424731121
2020-06-16 08:45:00,916.310333384987,1075.43870759392,995.874520489451
2020-06-16 09:00:00,912.386907934968,1072.07657387338,992.231740904172
2020-06-16 09:15:00,908.463482484891,1068.71444015281,988.588961318848
2020-06-16 09:30:00,907.155674001551,1068.71444015281,987.935057077178
2020-06-16 09:45:00,904.540057034872,1067.59372891262,986.066892973744
2020-06-16 10:00:00,903.232248551532,1066.47301767246,984.852633111994
2020-06-16 10:15:00,901.924440068164,1066.47301767246,984.198728870309
2020-06-16 10:30:00,903.232248551532,1063.11088395189,983.171566251709
2020-06-16 10:45:00,900.616631584824,1061.9901727117,981.30340214826
2020-06-16 11:00:00,899.308823101455,1060.86946147154,980.089142286495
2020-06-16 11:15:00,898.001014618145,1060.86946147154,979.43523804484
2020-06-16 11:30:00,898.001014618145,1060.86946147154,979.43523804484
2020-06-16 11:45:00,901.924440068164,1061.9901727117,981.95730638993
2020-06-16 12:00:00,898.001014618145,1060.86946147154,979.43523804484
2020-06-16 12:15:00,896.693206134805,1060.86946147154,978.78133380317
2020-06-16 12:30:00,898.001014618145,1059.74875023135,978.874882424745
2020-06-16 12:45:00,895.385397651437,1058.62803899116,977.006718321296
2020-06-16 13:00:00,896.693206134805,1057.50732775097,977.100266942885
2020-06-16 13:15:00,894.077589168097,1057.50732775097,975.792458459531
2020-06-16 13:30:00,894.077589168097,1058.62803899116,976.352814079626
2020-06-16 13:45:00,895.385397651437,1058.62803899116,977.006718321296
2020-06-16 14:00:00,895.385397651437,1056.38661651078,975.886007081106
2020-06-16 14:15:00,894.077589168097,1058.62803899116,976.352814079626
2020-06-16 14:30:00,891.461972201389,1057.50732775097,974.484649976177
2020-06-16 14:45:00,892.769780684728,1056.38661651078,974.578198597752
2020-06-16 15:00:00,891.461972201389,1057.50732775097,974.484649976177
2020-06-16 15:15:00,890.154163718078,1055.26590527059,972.710034494332
2020-06-16 15:30:00,888.846355234709,1055.26590527059,972.056130252648
2020-06-16 15:45:00,888.846355234709,1054.14519403043,971.495774632567
2020-06-16 16:00:00,891.461972201389,1055.26590527059,973.363938735987
2020-06-16 16:15:00,888.846355234709,1055.26590527059,972.056130252648
2020-06-16 16:30:00,888.846355234709,1056.38661651078,972.616485872742
2020-06-16 16:45:00,890.154163718078,1054.14519403043,972.149678874252
2020-06-16 17:00:00,888.846355234709,1055.26590527059,972.056130252648
2020-06-16 17:15:00,883.615121301293,1053.02448279024,968.319802045764
2020-06-16 17:30:00,888.846355234709,1054.14519403043,971.495774632567
2020-06-16 17:45:00,884.922929784661,1051.90377155005,968.413350667353
2020-06-16 18:00:00,880.999504334643,1053.02448279024,967.011993562439
2020-06-16 18:15:00,883.615121301293,1050.78306030986,967.199090805574
2020-06-16 18:30:00,884.922929784661,1050.78306030986,967.852995047258
2020-06-16 18:45:00,884.922929784661,1051.90377155005,968.413350667353
2020-06-16 19:00:00,880.999504334643,1050.78306030986,965.891282322249
2020-06-16 19:15:00,882.307312817982,1050.78306030986,966.545186563919
2020-06-16 19:30:00,880.999504334643,1051.90377155005,966.451637942344
2020-06-16 19:45:00,880.999504334643,1051.90377155005,966.451637942344
2020-06-16 20:00:00,882.307312817982,1053.02448279024,967.665897804109
2020-06-16 20:15:00,879.691695851274,1049.66234906967,964.67702246047
2020-06-16 20:30:00,880.999504334643,1050.78306030986,965.891282322249
2020-06-16 20:45:00,882.307312817982,1047.42092658932,964.864119703649
2020-06-16 21:00:00,877.076078884566,1046.30021534913,961.688147116845
2020-06-16 21:15:00,874.460461917915,1044.05879286875,959.25962739333
2020-06-16 21:30:00,874.460461917915,1045.17950410894,959.819983013425
2020-06-16 21:45:00,877.076078884566,1042.93808162856,960.007080256561
2020-06-16 22:00:00,875.768270401226,1045.17950410894,960.473887255081
2020-06-16 22:15:00,879.691695851274,1044.05879286875,961.87524436001
2020-06-16 22:30:00,873.152653434547,1042.93808162856,958.045367531551
2020-06-16 22:45:00,875.768270401226,1040.69665914821,958.232464774715
2020-06-16 23:00:00,874.460461917915,1040.69665914821,957.57856053306
2020-06-16 23:15:00,873.152653434547,1039.57594790802,956.364300671281
2020-06-16 23:30:00,871.844844951207,1037.33452542764,954.589685189421
2020-06-16 23:45:00,871.844844951207,1035.09310294726,953.468973949231
2020-06-17 00:00:00,870.537036467838,1036.21381418745,953.375425327642
2020-06-17 00:15:00,867.92141950113,1036.21381418745,952.067616844288
2020-06-17 00:30:00,865.30580253448,1036.21381418745,950.759808360963
2020-06-17 00:45:00,863.997994051111,1033.9723917071,948.985192879103
2020-06-17 01:00:00,865.30580253448,1032.85168046691,949.078741500693
2020-06-17 01:15:00,863.997994051111,1032.85168046691,948.424837259008
2020-06-17 01:30:00,863.997994051111,1031.73096922672,947.864481638913
2020-06-17 01:45:00,863.997994051111,1031.73096922672,947.864481638913
2020-06-17 02:00:00,862.690185567772,1030.61025798653,946.650221777149
2020-06-17 02:15:00,861.382377084403,1028.36883550615,944.875606295274
2020-06-17 02:30:00,860.074568601063,1027.24812426599,943.661346433524
2020-06-17 02:45:00,857.458951634384,1026.1274130258,941.79318233009
2020-06-17 03:00:00,858.766760117753,1028.36883550615,943.567797811949
2020-06-17 03:15:00,857.458951634384,1026.1274130258,941.79318233009
2020-06-17 03:30:00,857.458951634384,1025.00670178561,941.232826709995
2020-06-17 03:45:00,857.458951634384,1022.76527930523,940.112115469805
2020-06-17 04:00:00,853.535526184336,1021.64456806504,937.590047124686
2020-06-17 04:15:00,853.535526184336,1021.64456806504,937.590047124686
2020-06-17 04:30:00,850.919909217657,1017.16172310431,934.040816160981
2020-06-17 04:45:00,849.612100734317,1016.04101186412,932.826556299216
2020-06-17 05:00:00,846.996483767609,1014.92030062393,930.958392195767
2020-06-17 05:15:00,845.68867528424,1013.79958938377,929.744132334003
2020-06-17 05:30:00,845.68867528424,1012.67887814358,929.183776713908
2020-06-17 05:45:00,844.38086680093,1012.67887814358,928.529872472252
2020-06-17 06:00:00,840.457441350882,1012.67887814358,926.568159747228
2020-06-17 06:15:00,843.073058317561,1011.55816690339,927.315612610473
2020-06-17 06:30:00,844.38086680093,1009.31674442298,926.848805611953
2020-06-17 06:45:00,840.457441350882,1011.55816690339,926.007804127134
2020-06-17 07:00:00,843.073058317561,1010.43745566317,926.755256990364
2020-06-17 07:15:00,840.457441350882,1008.19603318279,924.326737266834
2020-06-17 07:30:00,839.149632867513,1008.19603318279,923.67283302515
2020-06-17 07:45:00,841.765249834221,1009.31674442298,925.540997128599
2020-06-17 08:00:00,841.765249834221,1009.31674442298,925.540997128599
2020-06-17 08:15:00,840.457441350882,1008.19603318279,924.326737266834
2020-06-17 08:30:00,839.149632867513,1009.31674442298,924.233188645245
2020-06-17 08:45:00,836.534015900834,1008.19603318279,922.36502454181
2020-06-17 09:00:00,840.457441350882,1008.19603318279,924.326737266834
2020-06-17 09:15:00,839.149632867513,1009.31674442298,924.233188645245
2020-06-17 09:30:00,836.534015900834,1008.19603318279,922.36502454181
2020-06-17 09:45:00,839.149632867513,1005.95461070244,922.552121784975
2020-06-17 10:00:00,836.534015900834,1005.95461070244,921.244313301635
2020-06-17 10:15:00,836.534015900834,1003.71318822206,920.123602061445
2020-06-17 10:30:00,839.149632867513,1003.71318822206,921.431410544785
2020-06-17 10:45:00,836.534015900834,1007.07532194263,921.80466892173
2020-06-17 11:00:00,835.226207417494,1007.07532194263,921.15076468006
2020-06-17 11:15:00,836.534015900834,1007.07532194263,921.80466892173
2020-06-17 11:30:00,836.534015900834,1007.07532194263,921.80466892173
2020-06-17 11:45:00,835.226207417494,1007.07532194263,921.15076468006
2020-06-17 12:00:00,835.226207417494,1005.95461070244,920.590409059965
2020-06-17 12:15:00,835.226207417494,1008.19603318279,921.71112030014
2020-06-17 12:30:00,840.457441350882,1008.19603318279,924.326737266834
2020-06-17 12:45:00,837.841824384173,1009.31674442298,923.579284403575
2020-06-17 13:00:00,837.841824384173,1007.07532194263,922.4585731634
2020-06-17 13:15:00,836.534015900834,1009.31674442298,922.925380161905
2020-06-17 13:30:00,837.841824384173,1009.31674442298,923.579284403575
2020-06-17 13:45:00,837.841824384173,1010.43745566317,924.13964002367
2020-06-17 14:00:00,843.073058317561,1011.55816690339,927.315612610473
2020-06-17 14:15:00,843.073058317561,1013.79958938377,928.436323850663
2020-06-17 14:30:00,843.073058317561,1012.67887814358,927.875968230568
2020-06-17 14:45:00,841.765249834221,1014.92030062393,928.342775229074
2020-06-17 15:00:00,841.765249834221,1012.67887814358,927.222063988898
2020-06-17 15:15:00,843.073058317561,1013.79958938377,928.436323850663
2020-06-17 15:30:00,845.68867528424,1016.04101186412,930.864843574178
2020-06-17 15:45:00,843.073058317561,1014.92030062393,928.996679470743
2020-06-17 16:00:00,845.68867528424,1017.16172310431,931.425199194273
2020-06-17 16:15:00,845.68867528424,1018.2824343445,931.985554814368
2020-06-17 16:30:00,849.612100734317,1018.2824343445,933.947267539406
2020-06-17 16:45:00,849.612100734317,1019.40314558469,934.507623159501
2020-06-17 17:00:00,848.304292250948,1020.52385682488,934.414074537912
2020-06-17 17:15:00,848.304292250948,1019.40314558469,933.853718917817
2020-06-17 17:30:00,849.612100734317,1018.2824343445,933.947267539406
2020-06-17 17:45:00,849.612100734317,1020.52385682488,935.067978779596
2020-06-17 18:00:00,846.996483767609,1017.16172310431,932.079103435957
2020-06-17 18:15:00,846.996483767609,1018.2824343445,932.639459056052
2020-06-17 18:30:00,846.996483767609,1019.40314558469,933.199814676147
2020-06-17 18:45:00,852.227717700967,1019.40314558469,935.815431642826
2020-06-17 19:00:00,849.612100734317,1020.52385682488,935.067978779596
2020-06-17 19:15:00,846.996483767609,1019.40314558469,933.199814676147
2020-06-17 19:30:00,845.68867528424,1018.2824343445,931.985554814368
2020-06-17 19:45:00,844.38086680093,1018.2824343445,931.331650572713
2020-06-17 20:00:00,846.996483767609,1018.2824343445,932.639459056052
2020-06-17 20:15:00,848.304292250948,1018.2824343445,933.293363297722
2020-06-17 20:30:00,848.304292250948,1017.16172310431,932.733007677627
2020-06-17 20:45:00,845.68867528424,1017.16172310431,931.425199194273
2020-06-17 21:00:00,846.996483767609,1014.92030062393,930.958392195767
2020-06-17 21:15:00,844.38086680093,1016.04101186412,930.210939332523
2020-06-17 21:30:00,845.68867528424,1014.92030062393,930.304487954083
2020-06-17 21:45:00,845.68867528424,1014.92030062393,930.304487954083
2020-06-17 22:00:00,844.38086680093,1014.92030062393,929.650583712428
2020-06-17 22:15:00,844.38086680093,1013.79958938377,929.090228092347
2020-06-17 22:30:00,841.765249834221,1012.67887814358,927.222063988898
2020-06-17 22:45:00,844.38086680093,1012.67887814358,928.529872472252
2020-06-17 23:00:00,841.765249834221,1011.55816690339,926.661708368803
2020-06-17 23:15:00,837.841824384173,1010.43745566317,924.13964002367
2020-06-17 23:30:00,841.765249834221,1008.19603318279,924.980641508504
2020-06-17 23:45:00,837.841824384173,1008.19603318279,923.01892878348
2020-06-18 00:00:00,833.918398934125,1005.95461070244,919.936504818281
2020-06-18 00:15:00,833.918398934125,1005.95461070244,919.936504818281
2020-06-18 00:30:00,833.918398934125,1004.83389946225,919.376149198186
2020-06-18 00:45:00,829.994973484077,1001.47176574168,915.733369612877
2020-06-18 01:00:00,829.994973484077,1000.35105450152,915.173013992797
2020-06-18 01:15:00,827.379356517398,998.109632021136,912.744494269267
2020-06-18 01:30:00,827.379356517398,996.988920780947,912.184138649172
