"Poke1comb.DateTime","Poke1comb.pred.poke1.Q","Poke2comb.pred.poke2.Q","MeanDischarge"
2020-06-04 19:00:00,715.226128771668,794.422860597493,754.824494684581
2020-06-04 19:15:00,715.226128771668,792.397969117912,753.81204894479
2020-06-04 19:30:00,724.493839960429,794.422860597493,759.458350278961
2020-06-04 19:45:00,718.315365834627,796.447752077132,757.38155895588
2020-06-04 20:00:00,715.226128771668,794.422860597493,754.824494684581
2020-06-04 20:15:00,718.315365834627,798.472643556714,758.39400469567
2020-06-04 20:30:00,730.67231408623,798.472643556714,764.572478821472
2020-06-04 20:45:00,721.404602897586,798.472643556714,759.93862322715
2020-06-04 21:00:00,718.315365834627,796.447752077132,757.38155895588
2020-06-04 21:15:00,730.67231408623,798.472643556714,764.572478821472
2020-06-04 21:30:00,727.583077023271,798.472643556714,763.027860289993
2020-06-04 21:45:00,736.850788212032,802.522426515818,769.686607363925
2020-06-04 22:00:00,736.850788212032,800.497535036295,768.674161624163
2020-06-04 22:15:00,718.315365834627,800.497535036295,759.406450435461
2020-06-04 22:30:00,727.583077023271,800.497535036295,764.040306029783
2020-06-04 22:45:00,721.404602897586,796.447752077132,758.926177487359
2020-06-04 23:00:00,718.315365834627,798.472643556714,758.39400469567
2020-06-04 23:15:00,718.315365834627,796.447752077132,757.38155895588
2020-06-04 23:30:00,718.315365834627,794.422860597493,756.36911321606
2020-06-04 23:45:00,718.315365834627,794.422860597493,756.36911321606
2020-06-05 00:00:00,702.869180520182,794.422860597493,748.646020558837
2020-06-05 00:15:00,709.047654645867,790.373077638331,749.710366142099
2020-06-05 00:30:00,693.601469331421,788.348186158808,740.974827745114
2020-06-05 00:45:00,690.512232268578,786.323294679169,738.417763473873
2020-06-05 01:00:00,678.155284016975,784.298403199587,731.226843608281
2020-06-05 01:15:00,678.155284016975,780.248620240425,729.2019521287
2020-06-05 01:30:00,656.530624576728,780.248620240425,718.389622408577
2020-06-05 01:45:00,650.352150450926,776.198837281263,713.275493866095
2020-06-05 02:00:00,647.262913388084,772.149054322101,709.705983855092
2020-06-05 02:15:00,634.905965136481,768.09927136288,701.50261824968
2020-06-05 02:30:00,631.816728073638,766.074379883299,698.945553978469
2020-06-05 02:45:00,628.727491010679,757.974813964975,693.351152487827
2020-06-05 03:00:00,622.549016884877,753.925031005812,688.237023945345
2020-06-05 03:15:00,610.192068633274,751.900139526231,681.046104079753
2020-06-05 03:30:00,604.013594507473,747.850356567069,675.931975537271
2020-06-05 03:45:00,588.567409193027,743.800573607848,666.183991400438
2020-06-05 04:00:00,585.478172130068,739.750790648744,662.614481389406
2020-06-05 04:15:00,576.210460941424,737.725899169163,656.968180055293
2020-06-05 04:30:00,576.210460941424,733.676116209943,654.943288575683
2020-06-05 04:45:00,579.299698004383,733.676116209943,656.487907107163
2020-06-05 05:00:00,576.210460941424,731.651224730362,653.930842835893
2020-06-05 05:15:00,573.121223878581,729.626333250781,651.373778564681
2020-06-05 05:30:00,557.675038564135,729.626333250781,643.650685907458
2020-06-05 05:45:00,560.764275626978,727.601441771199,644.182858699089
2020-06-05 06:00:00,560.764275626978,727.601441771199,644.182858699089
2020-06-05 06:15:00,557.675038564135,731.651224730362,644.663131647249
2020-06-05 06:30:00,563.85351268982,731.651224730362,647.752368710091
2020-06-05 06:45:00,563.85351268982,735.701007689524,649.777260189672
2020-06-05 07:00:00,594.745883318828,741.775682128267,668.260782723548
2020-06-05 07:15:00,628.727491010679,741.775682128267,685.251586569473
2020-06-05 07:30:00,641.084439262166,743.800573607848,692.442506435007
2020-06-05 07:45:00,622.549016884877,743.800573607848,683.174795246363
2020-06-05 08:00:00,607.102831570432,739.750790648744,673.426811109588
2020-06-05 08:15:00,613.281305696233,737.725899169163,675.503602432698
2020-06-05 08:30:00,600.924357444514,733.676116209943,667.300236827228
2020-06-05 08:45:00,610.192068633274,727.601441771199,668.896755202237
2020-06-05 09:00:00,588.567409193027,727.601441771199,658.084425482113
2020-06-05 09:15:00,591.656646255869,719.501875852817,655.579261054343
2020-06-05 09:30:00,585.478172130068,717.476984373236,651.477578251652
2020-06-05 09:45:00,591.656646255869,721.526767332456,656.591706794163
2020-06-05 10:00:00,585.478172130068,717.476984373236,651.477578251652
2020-06-05 10:15:00,594.745883318828,717.476984373236,656.111433846032
2020-06-05 10:30:00,604.013594507473,715.452092893713,659.732843700593
2020-06-05 10:45:00,591.656646255869,715.452092893713,653.554369574791
2020-06-05 11:00:00,582.388935067225,715.452092893713,648.920513980469
2020-06-05 11:15:00,591.656646255869,713.427201414132,652.541923835
2020-06-05 11:30:00,582.388935067225,711.402309934492,646.895622500859
2020-06-05 11:45:00,591.656646255869,711.402309934492,651.529478095181
2020-06-05 12:00:00,588.567409193027,711.402309934492,649.98485956376
2020-06-05 12:15:00,594.745883318828,717.476984373236,656.111433846032
2020-06-05 12:30:00,604.013594507473,715.452092893713,659.732843700593
2020-06-05 12:45:00,600.924357444514,715.452092893713,658.188225169113
2020-06-05 13:00:00,607.102831570432,713.427201414132,660.265016492282
2020-06-05 13:15:00,610.192068633274,715.452092893713,662.822080763493
2020-06-05 13:30:00,619.459779821918,717.476984373236,668.468382097577
2020-06-05 13:45:00,613.281305696233,719.501875852817,666.391590774525
2020-06-05 14:00:00,607.102831570432,719.501875852817,663.302353711624
2020-06-05 14:15:00,613.281305696233,721.526767332456,667.404036514345
2020-06-05 14:30:00,610.192068633274,723.551658812037,666.871863722656
2020-06-05 14:45:00,631.816728073638,725.576550291618,678.696639182628
2020-06-05 15:00:00,616.370542759076,727.601441771199,671.985992265138
2020-06-05 15:15:00,628.727491010679,725.576550291618,677.152020651149
2020-06-05 15:30:00,631.816728073638,727.601441771199,679.709084922419
2020-06-05 15:45:00,631.816728073638,727.601441771199,679.709084922419
2020-06-05 16:00:00,641.084439262166,725.576550291618,683.330494776892
2020-06-05 16:15:00,637.995202199323,725.576550291618,681.785876245471
2020-06-05 16:30:00,637.995202199323,725.576550291618,681.785876245471
2020-06-05 16:45:00,641.084439262166,725.576550291618,683.330494776892
2020-06-05 17:00:00,647.262913388084,727.601441771199,687.432177579642
2020-06-05 17:15:00,647.262913388084,723.551658812037,685.40728610006
2020-06-05 17:30:00,653.441387513885,725.576550291618,689.508968902752
2020-06-05 17:45:00,650.352150450926,725.576550291618,687.964350371272
2020-06-05 18:00:00,656.530624576728,727.601441771199,692.066033173964
2020-06-05 18:15:00,659.61986163957,731.651224730362,695.635543184966
2020-06-05 18:30:00,659.61986163957,733.676116209943,696.647988924757
2020-06-05 18:45:00,678.155284016975,729.626333250781,703.890808633878
2020-06-05 19:00:00,665.798335765372,731.651224730362,698.724780247867
2020-06-05 19:15:00,668.887572828331,735.701007689524,702.294290258928
2020-06-05 19:30:00,675.066046954016,733.676116209943,704.37108158198
2020-06-05 19:45:00,678.155284016975,731.651224730362,704.903254373668
2020-06-05 20:00:00,678.155284016975,735.701007689524,706.92814585325
2020-06-05 20:15:00,681.244521079934,731.651224730362,706.447872905148
2020-06-05 20:30:00,684.333758142777,731.651224730362,707.992491436569
2020-06-05 20:45:00,690.512232268578,733.676116209943,712.094174239261
2020-06-05 21:00:00,690.512232268578,733.676116209943,712.094174239261
2020-06-05 21:15:00,678.155284016975,731.651224730362,704.903254373668
2020-06-05 21:30:00,696.69070639438,729.626333250781,713.15851982258
2020-06-05 21:45:00,693.601469331421,729.626333250781,711.613901291101
2020-06-05 22:00:00,696.69070639438,727.601441771199,712.14607408279
2020-06-05 22:15:00,696.69070639438,723.551658812037,710.121182603209
2020-06-05 22:30:00,690.512232268578,723.551658812037,707.031945540308
2020-06-05 22:45:00,690.512232268578,721.526767332456,706.019499800517
2020-06-05 23:00:00,699.779943457223,721.526767332456,710.653355394839
2020-06-05 23:15:00,696.69070639438,715.452092893713,706.071399644046
2020-06-05 23:30:00,690.512232268578,715.452092893713,702.982162581146
2020-06-05 23:45:00,690.512232268578,711.402309934492,700.957271101535
2020-06-06 00:00:00,675.066046954016,709.377418454911,692.221732704464
2020-06-06 00:15:00,675.066046954016,707.35252697533,691.209286964673
2020-06-06 00:30:00,678.155284016975,705.327635495749,691.741459756362
2020-06-06 00:45:00,668.887572828331,705.327635495749,687.10760416204
2020-06-06 01:00:00,662.709098702529,703.302744016226,683.005921359378
2020-06-06 01:15:00,653.441387513885,697.228069577424,675.334728545655
2020-06-06 01:30:00,637.995202199323,699.252961057005,668.624081628164
2020-06-06 01:45:00,641.084439262166,701.277852536587,671.181145899376
2020-06-06 02:00:00,631.816728073638,695.203178097843,663.509953085741
2020-06-06 02:15:00,625.63825394772,693.178286618204,659.408270282962
2020-06-06 02:30:00,619.459779821918,685.078720699879,652.269250260899
2020-06-06 02:45:00,610.192068633274,683.053829220298,646.622948926786
2020-06-06 03:00:00,607.102831570432,676.979154781555,642.040993175993
2020-06-06 03:15:00,600.924357444514,672.929371822393,636.926864633453
2020-06-06 03:30:00,579.299698004383,672.929371822393,626.114534913388
2020-06-06 03:45:00,585.478172130068,674.954263301974,630.216217716021
2020-06-06 04:00:00,579.299698004383,672.929371822393,626.114534913388
2020-06-06 04:15:00,582.388935067225,676.979154781555,629.68404492439
2020-06-06 04:30:00,582.388935067225,676.979154781555,629.68404492439
2020-06-06 04:45:00,588.567409193027,672.929371822393,630.74839050771
2020-06-06 05:00:00,570.031986815622,670.904480342811,620.468233579217
2020-06-06 05:15:00,570.031986815622,672.929371822393,621.480679319007
2020-06-06 05:30:00,570.031986815622,666.854697383649,618.443342099636
2020-06-06 05:45:00,560.764275626978,664.829805904068,612.797040765523
2020-06-06 06:00:00,551.496564438217,660.780022944848,606.138293691532
2020-06-06 06:15:00,551.496564438217,656.730239985685,604.113402211951
2020-06-06 06:30:00,539.139616186731,654.705348506162,596.922482346446
2020-06-06 06:45:00,536.050379123772,660.780022944848,598.41520103431
2020-06-06 07:00:00,557.675038564135,664.829805904068,611.252422234102
2020-06-06 07:15:00,539.139616186731,664.829805904068,601.984711045399
2020-06-06 07:30:00,551.496564438217,664.829805904068,608.163185171143
2020-06-06 07:45:00,536.050379123772,660.780022944848,598.41520103431
2020-06-06 08:00:00,548.407327375375,658.755131465266,603.581229420321
2020-06-06 08:15:00,551.496564438217,656.730239985685,604.113402211951
2020-06-06 08:30:00,545.318090312416,654.705348506162,600.011719409289
2020-06-06 08:45:00,542.228853249573,652.680457026581,597.454655138077
2020-06-06 09:00:00,536.050379123772,648.630674067361,592.340526595566
2020-06-06 09:15:00,520.604193809326,642.555999628617,581.580096718972
2020-06-06 09:30:00,520.604193809326,644.580891108199,582.592542458762
2020-06-06 09:45:00,523.693430872285,640.531108149036,582.112269510661
2020-06-06 10:00:00,517.514956746483,642.555999628617,580.03547818755
2020-06-06 10:15:00,520.604193809326,650.655565546942,585.629879678134
2020-06-06 10:30:00,520.604193809326,650.655565546942,585.629879678134
2020-06-06 10:45:00,529.87190499797,650.655565546942,590.263735272456
2020-06-06 11:00:00,532.961142060929,642.555999628617,587.758570844773
2020-06-06 11:15:00,536.050379123772,642.555999628617,589.303189376194
2020-06-06 11:30:00,526.782667935127,646.60578258778,586.694225261454
2020-06-06 11:45:00,542.228853249573,648.630674067361,595.429763658467
2020-06-06 12:00:00,539.139616186731,650.655565546942,594.897590866836
2020-06-06 12:15:00,542.228853249573,648.630674067361,595.429763658467
2020-06-06 12:30:00,539.139616186731,644.580891108199,591.860253647465
2020-06-06 12:45:00,542.228853249573,644.580891108199,593.404872178886
2020-06-06 13:00:00,551.496564438217,640.531108149036,596.013836293627
2020-06-06 13:15:00,551.496564438217,640.531108149036,596.013836293627
2020-06-06 13:30:00,551.496564438217,638.506216669455,595.001390553836
2020-06-06 13:45:00,563.85351268982,640.531108149036,602.192310419428
2020-06-06 14:00:00,560.764275626978,642.555999628617,601.660137627798
2020-06-06 14:15:00,573.121223878581,640.531108149036,606.826166013809
2020-06-06 14:30:00,570.031986815622,644.580891108199,607.30643896191
2020-06-06 14:45:00,579.299698004383,646.60578258778,612.952740296081
2020-06-06 15:00:00,573.121223878581,650.655565546942,611.888394712762
2020-06-06 15:15:00,582.388935067225,648.630674067361,615.509804567293
2020-06-06 15:30:00,591.656646255869,650.655565546942,621.156105901406
2020-06-06 15:45:00,594.745883318828,652.680457026581,623.713170172705
2020-06-06 16:00:00,597.835120381787,652.680457026581,625.257788704184
2020-06-06 16:15:00,594.745883318828,654.705348506162,624.725615912495
2020-06-06 16:30:00,604.013594507473,656.730239985685,630.371917246579
2020-06-06 16:45:00,607.102831570432,656.730239985685,631.916535778058
2020-06-06 17:00:00,610.192068633274,658.755131465266,634.47360004927
2020-06-06 17:15:00,607.102831570432,658.755131465266,632.928981517849
2020-06-06 17:30:00,616.370542759076,662.804914424487,639.587728591781
2020-06-06 17:45:00,625.63825394772,662.804914424487,644.221584186103
2020-06-06 18:00:00,631.816728073638,664.829805904068,648.323266988853
2020-06-06 18:15:00,628.727491010679,664.829805904068,646.778648457373
2020-06-06 18:30:00,628.727491010679,664.829805904068,646.778648457373
2020-06-06 18:45:00,644.173676325125,666.854697383649,655.514186854387
2020-06-06 19:00:00,641.084439262166,666.854697383649,653.969568322907
2020-06-06 19:15:00,644.173676325125,664.829805904068,654.501741114596
2020-06-06 19:30:00,650.352150450926,664.829805904068,657.590978177497
2020-06-06 19:45:00,653.441387513885,664.829805904068,659.135596708977
2020-06-06 20:00:00,656.530624576728,664.829805904068,660.680215240398
2020-06-06 20:15:00,656.530624576728,666.854697383649,661.692660980189
2020-06-06 20:30:00,665.798335765372,664.829805904068,665.31407083472
2020-06-06 20:45:00,671.976809891174,664.829805904068,668.403307897621
2020-06-06 21:00:00,671.976809891174,666.854697383649,669.415753637411
2020-06-06 21:15:00,675.066046954016,666.854697383649,670.960372168833
2020-06-06 21:30:00,684.333758142777,664.829805904068,674.581782023422
2020-06-06 21:45:00,681.244521079934,662.804914424487,672.024717752211
2020-06-06 22:00:00,678.155284016975,660.780022944848,669.467653480911
2020-06-06 22:15:00,675.066046954016,658.755131465266,666.910589209641
2020-06-06 22:30:00,668.887572828331,658.755131465266,663.821352146799
2020-06-06 22:45:00,681.244521079934,660.780022944848,671.012272012391
2020-06-06 23:00:00,681.244521079934,656.730239985685,668.98738053281
2020-06-06 23:15:00,678.155284016975,656.730239985685,667.44276200133
2020-06-06 23:30:00,675.066046954016,656.730239985685,665.898143469851
2020-06-06 23:45:00,668.887572828331,650.655565546942,659.771569187636
2020-06-07 00:00:00,656.530624576728,648.630674067361,652.580649322044
2020-06-07 00:15:00,647.262913388084,648.630674067361,647.946793727722
2020-06-07 00:30:00,650.352150450926,646.60578258778,648.478966519353
2020-06-07 00:45:00,634.905965136481,644.580891108199,639.74342812234
2020-06-07 01:00:00,628.727491010679,644.580891108199,636.654191059439
2020-06-07 01:15:00,625.63825394772,644.580891108199,635.109572527959
2020-06-07 01:30:00,616.370542759076,640.531108149036,628.450825454056
2020-06-07 01:45:00,610.192068633274,638.506216669455,624.349142651365
2020-06-07 02:00:00,597.835120381787,632.431542230654,615.13333130622
2020-06-07 02:15:00,594.745883318828,630.406650751131,612.57626703498
2020-06-07 02:30:00,582.388935067225,628.38175927155,605.385347169387
2020-06-07 02:45:00,573.121223878581,626.35686779191,599.739045835246
2020-06-07 03:00:00,576.210460941424,622.307084832748,599.258772887086
2020-06-07 03:15:00,557.675038564135,620.282193353167,588.978615958651
2020-06-07 03:30:00,554.585801501176,616.232410394005,585.40910594759
2020-06-07 03:45:00,539.139616186731,614.207518914423,576.673567550577
2020-06-07 04:00:00,542.228853249573,616.232410394005,579.230631821789
2020-06-07 04:15:00,529.87190499797,610.157735955203,570.014820476586
2020-06-07 04:30:00,529.87190499797,608.132844475622,569.002374736796
2020-06-07 04:45:00,526.782667935127,602.058170036937,564.420418986032
2020-06-07 05:00:00,520.604193809326,600.033278557297,560.318736183312
2020-06-07 05:15:00,514.425719683524,591.933712638973,553.179716161249
2020-06-07 05:30:00,514.425719683524,593.958604118612,554.192161901068
2020-06-07 05:45:00,511.336482620565,591.933712638973,551.635097629769
2020-06-07 06:00:00,502.068771431921,589.908821159392,545.988796295656
2020-06-07 06:15:00,511.336482620565,591.933712638973,551.635097629769
2020-06-07 06:30:00,508.247245557723,598.008387077716,553.127816317719
2020-06-07 06:45:00,505.15800849488,593.958604118612,549.558306306746
2020-06-07 07:00:00,489.711823180318,591.933712638973,540.822767909645
2020-06-07 07:15:00,492.801060243277,587.883929679811,540.342494961544
2020-06-07 07:30:00,492.801060243277,581.809255241067,537.305157742172
2020-06-07 07:45:00,486.622586117475,581.809255241067,534.215920679271
2020-06-07 08:00:00,486.622586117475,579.784363761486,533.203474939481
2020-06-07 08:15:00,489.711823180318,575.734580802266,532.723201991292
2020-06-07 08:30:00,489.711823180318,575.734580802266,532.723201991292
2020-06-07 08:45:00,489.711823180318,575.734580802266,532.723201991292
2020-06-07 09:00:00,486.622586117475,573.709689322684,530.16613772008
2020-06-07 09:15:00,489.711823180318,569.65990636358,529.685864771949
2020-06-07 09:30:00,480.444111991674,571.684797843103,526.064454917389
2020-06-07 09:45:00,483.533349054633,567.635014883941,525.584181969287
2020-06-07 10:00:00,483.533349054633,565.61012340436,524.571736229496
2020-06-07 10:15:00,480.444111991674,563.585231924779,522.014671958226
2020-06-07 10:30:00,489.711823180318,565.61012340436,527.660973292339
2020-06-07 10:45:00,489.711823180318,563.585231924779,526.648527552548
2020-06-07 11:00:00,468.087163740187,561.560340445198,514.823752092692
2020-06-07 11:15:00,489.711823180318,561.560340445198,525.636081812758
2020-06-07 11:30:00,492.801060243277,557.510557486035,525.155808864656
2020-06-07 11:45:00,492.801060243277,561.560340445198,527.180700344237
2020-06-07 12:00:00,502.068771431921,561.560340445198,531.814555938559
2020-06-07 12:15:00,495.890297306119,563.585231924779,529.737764615449
2020-06-07 12:30:00,511.336482620565,563.585231924779,537.460857272672
2020-06-07 12:45:00,505.15800849488,565.61012340436,535.38406594962
2020-06-07 13:00:00,505.15800849488,563.585231924779,534.371620209829
2020-06-07 13:15:00,514.425719683524,565.61012340436,540.017921543942
2020-06-07 13:30:00,511.336482620565,567.635014883941,539.485748752253
2020-06-07 13:45:00,511.336482620565,567.635014883941,539.485748752253
2020-06-07 14:00:00,514.425719683524,567.635014883941,541.030367283733
2020-06-07 14:15:00,514.425719683524,571.684797843103,543.055258763314
2020-06-07 14:30:00,517.514956746483,575.734580802266,546.624768774374
2020-06-07 14:45:00,529.87190499797,579.784363761486,554.828134379728
2020-06-07 15:00:00,517.514956746483,575.734580802266,546.624768774374
2020-06-07 15:15:00,520.604193809326,575.734580802266,548.169387305796
2020-06-07 15:30:00,520.604193809326,573.709689322684,547.156941566005
2020-06-07 15:45:00,536.050379123772,575.734580802266,555.892479963019
2020-06-07 16:00:00,545.318090312416,575.734580802266,560.526335557341
2020-06-07 16:15:00,532.961142060929,573.709689322684,553.335415691807
2020-06-07 16:30:00,551.496564438217,575.734580802266,563.615572620241
2020-06-07 16:45:00,545.318090312416,579.784363761486,562.551227036951
2020-06-07 17:00:00,545.318090312416,579.784363761486,562.551227036951
2020-06-07 17:15:00,539.139616186731,579.784363761486,559.461989974108
2020-06-07 17:30:00,548.407327375375,585.859038200229,567.133182787802
2020-06-07 17:45:00,560.764275626978,585.859038200229,573.311656913604
2020-06-07 18:00:00,560.764275626978,583.83414672059,572.299211173784
2020-06-07 18:15:00,566.942749752779,587.883929679811,577.413339716295
2020-06-07 18:30:00,576.210460941424,585.859038200229,581.034749570827
2020-06-07 18:45:00,563.85351268982,589.908821159392,576.881166924606
2020-06-07 19:00:00,573.121223878581,589.908821159392,581.515022518986
2020-06-07 19:15:00,582.388935067225,589.908821159392,586.148878113308
2020-06-07 19:30:00,582.388935067225,589.908821159392,586.148878113308
2020-06-07 19:45:00,579.299698004383,591.933712638973,585.616705321678
2020-06-07 20:00:00,573.121223878581,589.908821159392,581.515022518986
2020-06-07 20:15:00,582.388935067225,591.933712638973,587.161323853099
2020-06-07 20:30:00,585.478172130068,591.933712638973,588.70594238452
2020-06-07 20:45:00,594.745883318828,595.983495598135,595.364689458482
2020-06-07 21:00:00,597.835120381787,593.958604118612,595.8968622502
2020-06-07 21:15:00,591.656646255869,593.958604118612,592.807625187241
2020-06-07 21:30:00,604.013594507473,589.908821159392,596.961207833432
2020-06-07 21:45:00,600.924357444514,589.908821159392,595.416589301953
2020-06-07 22:00:00,597.835120381787,591.933712638973,594.88441651038
2020-06-07 22:15:00,594.745883318828,587.883929679811,591.314906499319
2020-06-07 22:30:00,597.835120381787,587.883929679811,592.859525030799
2020-06-07 22:45:00,591.656646255869,589.908821159392,590.782733707631
2020-06-07 23:00:00,591.656646255869,589.908821159392,590.782733707631
2020-06-07 23:15:00,591.656646255869,587.883929679811,589.77028796784
2020-06-07 23:30:00,585.478172130068,585.859038200229,585.668605165149
2020-06-07 23:45:00,576.210460941424,589.908821159392,583.059641050408
2020-06-08 00:00:00,582.388935067225,583.83414672059,583.111540893908
2020-06-08 00:15:00,573.121223878581,583.83414672059,578.477685299586
2020-06-08 00:30:00,566.942749752779,581.809255241067,574.376002496923
2020-06-08 00:45:00,560.764275626978,579.784363761486,570.274319694232
2020-06-08 01:00:00,563.85351268982,581.809255241067,572.831383965444
2020-06-08 01:15:00,542.228853249573,581.809255241067,562.01905424532
2020-06-08 01:30:00,539.139616186731,577.759472281905,558.449544234318
2020-06-08 01:45:00,529.87190499797,577.759472281905,553.815688639937
2020-06-08 02:00:00,526.782667935127,577.759472281905,552.271070108516
2020-06-08 02:15:00,526.782667935127,573.709689322684,550.246178628906
2020-06-08 02:30:00,523.693430872285,571.684797843103,547.689114357694
2020-06-08 02:45:00,526.782667935127,567.635014883941,547.208841409534
2020-06-08 03:00:00,517.514956746483,567.635014883941,542.574985815212
2020-06-08 03:15:00,514.425719683524,563.585231924779,539.005475804152
2020-06-08 03:30:00,514.425719683524,563.585231924779,539.005475804152
2020-06-08 03:45:00,492.801060243277,557.510557486035,525.155808864656
2020-06-08 04:00:00,489.711823180318,557.510557486035,523.611190333177
2020-06-08 04:15:00,486.622586117475,555.485666006454,521.054126061965
2020-06-08 04:30:00,492.801060243277,551.435883047292,522.118471645284
2020-06-08 04:45:00,492.801060243277,553.460774526873,523.130917385075
2020-06-08 05:00:00,483.533349054633,555.485666006454,519.509507530543
2020-06-08 05:15:00,502.068771431921,559.535448965558,530.80211019874
2020-06-08 05:30:00,492.801060243277,563.585231924779,528.193146084028
2020-06-08 05:45:00,489.711823180318,565.61012340436,527.660973292339
2020-06-08 06:00:00,492.801060243277,559.535448965558,526.168254604418
2020-06-08 06:15:00,486.622586117475,565.61012340436,526.116354760918
2020-06-08 06:30:00,486.622586117475,563.585231924779,525.103909021127
2020-06-08 06:45:00,495.890297306119,561.560340445198,528.725318875659
2020-06-08 07:00:00,498.979534369078,557.510557486035,528.245045927557
2020-06-08 07:15:00,489.711823180318,551.435883047292,520.573853113805
2020-06-08 07:30:00,483.533349054633,553.460774526873,518.497061790753
2020-06-08 07:45:00,483.533349054633,553.460774526873,518.497061790753
2020-06-08 08:00:00,483.533349054633,547.38610008813,515.459724571381
2020-06-08 08:15:00,477.354874928831,547.38610008813,512.37048750848
2020-06-08 08:30:00,480.444111991674,547.38610008813,513.915106039902
2020-06-08 08:45:00,474.265637865872,549.410991567653,511.838314716762
2020-06-08 09:00:00,477.354874928831,549.410991567653,513.382933248242
2020-06-08 09:15:00,480.444111991674,547.38610008813,513.915106039902
2020-06-08 09:30:00,477.354874928831,543.336317128967,510.345596028899
2020-06-08 09:45:00,471.176400802913,539.286534169747,505.23146748633
2020-06-08 10:00:00,474.265637865872,533.211859731004,503.738748798438
2020-06-08 10:15:00,474.265637865872,537.261642690166,505.763640278019
2020-06-08 10:30:00,474.265637865872,531.186968251423,502.726303058647
2020-06-08 10:45:00,468.087163740187,525.112293812621,496.599728776404
