"FRCH","MOOS","POKE","STRT","VAUL"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,1109.98210924533,NA
NA,NA,NA,1158.95503204366,NA
NA,NA,NA,1175.7373895486,NA
NA,NA,NA,1180.0548793029,NA
NA,NA,622.071978021057,1182.59336232751,NA
NA,NA,569.179419158833,NA,NA
NA,NA,531.060623200469,1188.00426153362,NA
NA,NA,607.760449201604,1187.64964225196,NA
NA,NA,672.574047852252,1182.67906198724,NA
NA,NA,729.087790178231,1186.45871249769,NA
NA,NA,638.079343533718,1187.50188421793,NA
NA,NA,570.434403870027,1152.08599714658,NA
NA,NA,541.663205769354,1123.97810843196,NA
NA,NA,513.607304256053,1113.53827139883,NA
NA,NA,482.443227035071,1112.75383353638,NA
NA,NA,462.991108980946,1110.16506696296,NA
NA,NA,443.463480778421,1106.17894350459,NA
NA,NA,432.699855900581,1101.80595384222,NA
NA,NA,424.314325657153,1097.12073074672,NA
NA,NA,432.255201060997,1097.00893346393,NA
NA,NA,431.713145320394,1093.89254225446,NA
NA,NA,417.083706817925,1092.54012212614,NA
NA,NA,398.427680911606,1089.3489338918,NA
NA,NA,397.689672995781,1088.42810263316,NA
NA,NA,412.717450950543,1090.3457788898,NA
NA,NA,444.526839626635,1089.24539772202,NA
NA,NA,416.66030509246,1086.25046680709,NA
NA,NA,406.261458598823,1083.74094493174,NA
NA,NA,414.943570105849,1081.86726949265,NA
NA,NA,512.453339014878,1080.99340716608,NA
NA,NA,483.860041787975,1076.88751106471,NA
NA,NA,480.830074326079,1078.38264713962,NA
NA,NA,446.881318632001,1077.09085260179,NA
NA,NA,423.525384872716,1072.01063862029,NA
NA,NA,418.960805295863,1071.13273485146,NA
NA,NA,406.067474138364,1071.64109817012,NA
NA,NA,396.492857607894,1071.07769101133,NA
NA,NA,425.983379925104,1070.88564340789,NA
NA,NA,415.035919413875,1066.68032526156,NA
NA,NA,406.56023816199,1062.63774904552,NA
NA,NA,400.775565701546,1063.41556565093,NA
NA,NA,401.363817027379,1063.00332373504,NA
NA,NA,430.720418262265,1064.8489699442,NA
NA,NA,458.043660406978,1074.77776927341,NA
NA,NA,438.578644407867,1068.87749022661,NA
NA,NA,429.966269409654,1067.87275052739,NA
NA,NA,NA,1066.2397882725,NA
NA,NA,NA,1060.28722438651,NA
NA,NA,NA,1058.95567058981,NA
NA,NA,NA,1055.71042620669,NA
NA,NA,NA,1057.04527368987,NA
NA,NA,NA,851.337293252481,NA
NA,NA,NA,860.308279480976,NA
NA,NA,445.658558565726,892.018671701541,104.970797141419
256.981435470664,1083.65979909789,431.663169334699,954.111261738229,85.4553731400695
253.381004603534,1074.48264181066,454.715570987458,987.691812005902,82.6140981487594
247.49940514511,1048.40215107032,563.036733441147,1008.67939891273,81.4068897604268
243.725131577403,1039.40900829539,662.646782205834,1028.59322034803,73.096493893824
243.713527987275,1039.26859366594,793.754673571481,1044.07622335119,67.2605417403079
251.706028996558,1032.5238148184,620.149302122932,1050.37381786979,66.3001107573344
255.26833082352,1074.4999966642,492.719044020225,1053.89466088226,61.5513131192666
250.572425320458,1046.43366052541,492.558294459552,1060.41017062555,70.3019065197396
249.176331168837,1043.51362844816,559.240249271608,1066.40066970885,69.9417449011222
241.088456175585,1037.39612329446,670.150548538848,1069.17251653723,58.463260722611
237.036716573521,1016.28768408909,889.252703229351,1073.72188489978,52.5606119730526
233.875396840739,1023.78235595492,1072.96952479363,1075.79113231104,39.8749194062135
228.394448494152,1008.85600740301,535.997949820897,1079.52380231755,36.0598741127122
229.349887148634,991.771591194826,423.115113438391,1087.85920317147,45.6041570060582
231.099586419685,1028.76022695922,395.417970369418,1078.13639551606,34.5925489998347
224.836772788873,1001.18728726942,391.046134291921,852.799186533164,16.1509401947256
219.829431442155,995.602333615024,385.983078030933,809.472360264791,10.3416666796277
216.737233046677,988.471557115403,392.898477943113,809.528890661386,9.45460195229074
218.497347222476,1001.01129917853,389.222579198451,815.964774681844,2.37809311242887
217.25505869058,1005.76337490776,379.024162820046,825.269969082444,4.29228541878183
211.044142580532,998.458947720373,383.493631233714,834.313598899406,10.2883094027929
206.958473941706,992.281324764216,389.785786289746,840.815592031746,15.2038485309543
220.502559329351,1082.24009823685,411.260600716179,871.439900953102,107.025052299456
258.303975908221,1179.04665772765,490.18682342168,887.315139478796,1266.33194535048
236.091685363888,1097.37731900676,450.106927360731,898.446138969883,692.434415063236
278.446036924832,1037.37793898374,425.544049214666,922.099253966291,380.361042191281
293.912940022433,1025.88260546972,450.664495527117,949.830498380128,246.861135557276
400.904376439022,1383.53241005247,541.767452060183,877.28801927633,363.646875223612
344.838225187692,1268.6856962846,507.592461797077,841.116574328397,377.659830051661
319.10726936936,1142.73923246793,484.680961311861,832.425881778393,266.243166366551
304.626490291147,1082.92948562065,459.862841024464,826.445721779757,186.814190142317
292.68290709883,1039.00448599063,452.088454216487,825.710405843172,140.386689638756
285.68315618923,1019.35378148515,439.019564566112,844.826710920753,103.069944154275
280.858228593188,1012.45151633462,435.091099882126,820.800262603378,83.1410012574765
272.90891731036,987.638470983737,433.69732818337,816.240788157012,72.8363771692675
269.510916888481,984.1916055933,422.956876881663,825.779722026476,58.1497867212187
298.411048661823,1129.78367067699,436.710677200825,840.178497336482,74.2636843245244
309.008639601069,1144.56128415248,444.423118658003,843.140182704262,90.6577076311975
310.904095017918,1136.54871209683,460.18602565006,846.716472469548,113.134460496739
388.737785409064,1501.91241668121,544.347112773334,985.524634976769,1724.76432857298
349.755109053195,1438.51961156274,524.897408134772,997.006352275882,1155.24876464557
338.314470439015,1188.61602730285,533.327585142196,997.449656582559,661.167050839601
321.298178533153,1013.17505505295,520.035400324919,988.515515075244,428.702735001198
319.362214883214,965.365802939742,528.059814483168,987.576034504434,350.774432187864
