"Discharge_Lsec","day"
NA,2021-05-04
NA,2021-05-05
NA,2021-05-06
NA,2021-05-07
NA,2021-05-08
NA,2021-05-09
NA,2021-05-10
NA,2021-05-11
622.071978021057,2021-05-12
569.179419158833,2021-05-13
531.060623200469,2021-05-14
607.760449201604,2021-05-15
672.574047852251,2021-05-16
729.087790178231,2021-05-17
638.079343533718,2021-05-18
570.434403870027,2021-05-19
541.663205769353,2021-05-20
513.607304256053,2021-05-21
482.443227035071,2021-05-22
462.991108980946,2021-05-23
443.463480778421,2021-05-24
432.699855900581,2021-05-25
424.314325657153,2021-05-26
432.255201060997,2021-05-27
431.713145320394,2021-05-28
417.083706817925,2021-05-29
398.427680911606,2021-05-30
397.689672995781,2021-05-31
412.717450950543,2021-06-01
444.526839626635,2021-06-02
416.660305092461,2021-06-03
406.261458598823,2021-06-04
414.943570105849,2021-06-05
512.453339014878,2021-06-06
483.860041787975,2021-06-07
480.830074326079,2021-06-08
446.881318632001,2021-06-09
423.525384872716,2021-06-10
418.960805295863,2021-06-11
406.067474138364,2021-06-12
396.492857607894,2021-06-13
425.983379925104,2021-06-14
415.035919413875,2021-06-15
406.56023816199,2021-06-16
400.775565701546,2021-06-17
401.363817027379,2021-06-18
430.720418262265,2021-06-19
458.043660406978,2021-06-20
438.578644407867,2021-06-21
429.966269409654,2021-06-22
NA,2021-06-23
NA,2021-06-24
NA,2021-06-25
NA,2021-06-26
NA,2021-06-27
NA,2021-06-28
NA,2021-06-29
445.658558565726,2021-06-30
431.663169334699,2021-07-01
454.715570987458,2021-07-02
563.036733441147,2021-07-03
662.646782205834,2021-07-04
793.754673571481,2021-07-05
620.149302122932,2021-07-06
492.719044020225,2021-07-07
492.558294459552,2021-07-08
559.240249271608,2021-07-09
670.150548538848,2021-07-10
889.252703229351,2021-07-11
1072.96952479363,2021-07-12
535.997949820897,2021-07-13
423.115113438391,2021-07-14
395.417970369418,2021-07-15
391.046134291921,2021-07-16
385.983078030933,2021-07-17
392.898477943113,2021-07-18
389.222579198451,2021-07-19
379.024162820046,2021-07-20
383.493631233714,2021-07-21
389.785786289746,2021-07-22
411.260600716179,2021-07-23
490.18682342168,2021-07-24
450.106927360731,2021-07-25
425.544049214666,2021-07-26
450.664495527117,2021-07-27
541.767452060183,2021-07-28
507.592461797077,2021-07-29
484.680961311861,2021-07-30
459.862841024464,2021-07-31
452.088454216487,2021-08-01
439.019564566112,2021-08-02
435.091099882126,2021-08-03
433.69732818337,2021-08-04
422.956876881663,2021-08-05
436.710677200825,2021-08-06
444.423118658003,2021-08-07
460.18602565006,2021-08-08
544.347112773334,2021-08-09
524.897408134772,2021-08-10
533.327585142196,2021-08-11
520.035400324919,2021-08-12
528.059814483168,2021-08-13
516.370241387471,2021-08-14
629.191983393465,2021-08-15
1067.85726655332,2021-08-16
1104.6217652897,2021-08-17
950.795504708157,2021-08-18
874.971428356363,2021-08-19
961.913779199074,2021-08-20
927.334870974145,2021-08-21
879.423890160829,2021-08-22
873.647813323947,2021-08-23
900.428675093297,2021-08-24
911.417095504208,2021-08-25
873.313557393208,2021-08-26
1009.21324622309,2021-08-27
943.948830078165,2021-08-28
916.951056739517,2021-08-29
918.158706834857,2021-08-30
933.766970087038,2021-08-31
1017.11406810683,2021-09-01
1160.7017190208,2021-09-02
1195.07651679282,2021-09-03
1211.29977665801,2021-09-04
1213.30391222848,2021-09-05
1220.52595348281,2021-09-06
1219.01097029089,2021-09-07
863.460317989412,2021-09-08
791.326795819003,2021-09-09
823.569815677075,2021-09-10
777.329732426231,2021-09-11
729.277518719666,2021-09-12
708.999471578078,2021-09-13
704.547668457215,2021-09-14
720.177138648854,2021-09-15
697.245389412945,2021-09-16
697.954348121845,2021-09-17
697.611924666342,2021-09-18
705.46030520797,2021-09-19
696.427815494601,2021-09-20
643.836195722585,2021-09-21
626.790877986126,2021-09-22
645.647767041294,2021-09-23
616.296223640041,2021-09-24
605.468488182672,2021-09-25
598.119674341766,2021-09-26
NA,2021-09-27
NA,2021-09-28
NA,2021-09-29
NA,2021-09-30
