"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"6244","STRT",2020-08-21 09:15:00,1396.81566720008,81.2163636363636,"2020-08-21 09:15:00",28.4442857142857
"6245","STRT",2020-08-21 09:30:00,1392.48146303912,81.32,"2020-08-21 09:30:00",28.4478571428571
"6246","STRT",2020-08-21 09:45:00,1402.59460608131,81.8409090909091,"2020-08-21 09:45:00",28.4414285714286
"6247","STRT",2020-08-21 10:00:00,1398.26040192042,82.0781818181818,"2020-08-21 10:00:00",28.4664285714286
"6248","STRT",2020-08-21 10:15:00,1392.48146303912,82.4063636363636,"2020-08-21 10:15:00",28.455
"6249","STRT",2020-08-21 10:30:00,1395.37093247974,82.6163636363636,"2020-08-21 10:30:00",28.4728571428571
"6250","STRT",2020-08-21 10:45:00,1396.81566720008,82.9481818181818,"2020-08-21 10:45:00",28.4878571428571
"6251","STRT",2020-08-21 11:00:00,1405.48407552193,82.9436363636364,"2020-08-21 11:00:00",28.4314285714286
"6252","STRT",2020-08-21 11:15:00,1422.82089216571,83.0909090909091,"2020-08-21 11:15:00",28.3992857142857
"6253","STRT",2020-08-21 11:30:00,1402.59460608131,83.2490909090909,"2020-08-21 11:30:00",28.4078571428571
"6254","STRT",2020-08-21 11:45:00,1396.81566720008,83.1727272727273,"2020-08-21 11:45:00",28.44
"6255","STRT",2020-08-21 12:00:00,1401.14987136098,83.4018181818182,"2020-08-21 12:00:00",28.4535714285714
"6256","STRT",2020-08-21 12:15:00,1409.81827968289,83.2963636363636,"2020-08-21 12:15:00",28.4928571428571
"6257","STRT",2020-08-21 12:30:00,1401.14987136098,83.3063636363636,"2020-08-21 12:30:00",28.5021428571429
"6258","STRT",2020-08-21 12:45:00,1402.59460608131,83.3,"2020-08-21 12:45:00",28.5357142857143
"6259","STRT",2020-08-21 13:00:00,1399.7051366407,83.17,"2020-08-21 13:00:00",28.5592857142857
"6260","STRT",2020-08-21 13:15:00,1401.14987136098,83.1381818181818,"2020-08-21 13:15:00",28.5828571428571
"6261","STRT",2020-08-21 13:30:00,1412.70774912351,83.1309090909091,"2020-08-21 13:30:00",28.5814285714286
"6262","STRT",2020-08-21 13:45:00,1406.92881024227,83.1772727272727,"2020-08-21 13:45:00",28.6028571428571
"6263","STRT",2020-08-21 14:00:00,1409.81827968289,83.1145454545454,"2020-08-21 14:00:00",28.63
"6264","STRT",2020-08-21 14:15:00,1409.81827968289,83.1209090909091,"2020-08-21 14:15:00",28.6221428571429
"6265","STRT",2020-08-21 14:30:00,1411.26301440317,83.2636363636364,"2020-08-21 14:30:00",28.63
"6266","STRT",2020-08-21 14:45:00,1406.92881024227,83.1181818181818,"2020-08-21 14:45:00",28.6721428571429
"6267","STRT",2020-08-21 15:00:00,1409.81827968289,82.76,"2020-08-21 15:00:00",28.6857142857143
"6268","STRT",2020-08-21 15:15:00,1409.81827968289,82.7990909090909,"2020-08-21 15:15:00",28.7121428571429
