"","Site","DateTime","MeanDischarge","fDOM.QSU","moos.no3.1","nitrateuM"
"5610","MOOS",2020-08-12 19:45:00,1286.66387500138,138.769090909091,"2020-08-12 19:45:00",23.7625
"5611","MOOS",2020-08-12 20:00:00,1282.17198301008,138.37,"2020-08-12 20:00:00",23.5475
"5612","MOOS",2020-08-12 20:15:00,1286.19593331964,137.892727272727,"2020-08-12 20:15:00",23.5475
"5613","MOOS",2020-08-12 20:30:00,1288.36704346155,137.076363636364,"2020-08-12 20:30:00",23.48
"5614","MOOS",2020-08-12 20:45:00,1285.42864822297,137.033636363636,"2020-08-12 20:45:00",23.5225
"5615","MOOS",2020-08-12 21:00:00,1291.15576699267,135.664545454545,"2020-08-12 21:00:00",23.4675
"5616","MOOS",2020-08-12 21:15:00,1288.68531343581,135.245454545455,"2020-08-12 21:15:00",23.6225
"5617","MOOS",2020-08-12 21:30:00,1288.21737175407,132.096363636364,"2020-08-12 21:30:00",23.4225
"5618","MOOS",2020-08-12 21:45:00,1290.53815360345,133.274545454545,"2020-08-12 21:45:00",23.3875
"5619","MOOS",2020-08-12 22:00:00,1289.92054021424,132.759090909091,"2020-08-12 22:00:00",23.4475
"5620","MOOS",2020-08-12 22:15:00,1291.9419786487,132.215454545455,"2020-08-12 22:15:00",23.3475
"5621","MOOS",2020-08-12 22:30:00,1289.77086850678,130.825454545455,"2020-08-12 22:30:00",23.2725
"5622","MOOS",2020-08-12 22:45:00,1288.68531343581,130.389090909091,"2020-08-12 22:45:00",23.285
"5623","MOOS",2020-08-12 23:00:00,1285.91551646404,130.121818181818,"2020-08-12 23:00:00",23.2425
"5624","MOOS",2020-08-12 23:15:00,1287.45008665741,129.865454545455,"2020-08-12 23:15:00",23.215
"5625","MOOS",2020-08-12 23:30:00,1292.09165035616,128.83,"2020-08-12 23:30:00",23.27
"5626","MOOS",2020-08-12 23:45:00,1286.23378643833,128.639090909091,"2020-08-12 23:45:00",23.255
"5627","MOOS",2020-08-13 00:00:00,1290.70675187027,128.14,"2020-08-13 00:00:00",23.2725
"5628","MOOS",2020-08-13 00:15:00,1291.79230694122,128.036363636364,"2020-08-13 00:15:00",23.1525
"5629","MOOS",2020-08-13 00:30:00,1291.32436525948,127.543636363636,"2020-08-13 00:30:00",23.2125
"5630","MOOS",2020-08-13 00:45:00,1293.94449052378,127.625454545455,"2020-08-13 00:45:00",23.15
"5631","MOOS",2020-08-13 01:00:00,1290.85642357773,127.301818181818,"2020-08-13 01:00:00",23.15
"5632","MOOS",2020-08-13 01:15:00,1288.23629831344,127.135454545455,"2020-08-13 01:15:00",23.125
"5633","MOOS",2020-08-13 01:30:00,1289.17218167693,126.285454545455,"2020-08-13 01:30:00",23.09
"5634","MOOS",2020-08-13 01:45:00,1293.34580369393,126.269090909091,"2020-08-13 01:45:00",23.01
"5635","MOOS",2020-08-13 02:00:00,1294.88037388727,126.813636363636,"2020-08-13 02:00:00",23.1425
"5636","MOOS",2020-08-13 02:15:00,1289.0035834101,127.373636363636,"2020-08-13 02:15:00",23.1775
"5637","MOOS",2020-08-13 02:30:00,1288.70423999518,126.757272727273,"2020-08-13 02:30:00",23.0375
"5638","MOOS",2020-08-13 02:45:00,1284.97963310055,126.407272727273,"2020-08-13 02:45:00",23.11
"5639","MOOS",2020-08-13 03:00:00,1286.38345814579,126.350909090909,"2020-08-13 03:00:00",23.1
"5640","MOOS",2020-08-13 03:15:00,1288.68531343581,126.35,"2020-08-13 03:15:00",23.12
"5641","MOOS",2020-08-13 03:30:00,1288.53564172836,126.458181818182,"2020-08-13 03:30:00",23.155
"5642","MOOS",2020-08-13 03:45:00,1284.97963310055,126.679090909091,"2020-08-13 03:45:00",23.1725
"5643","MOOS",2020-08-13 04:00:00,1288.68531343581,127.75,"2020-08-13 04:00:00",23.1125
"5644","MOOS",2020-08-13 04:15:00,1285.74691819724,128.115454545455,"2020-08-13 04:15:00",23.18
"5645","MOOS",2020-08-13 04:30:00,1277.39967416323,128.006363636364,"2020-08-13 04:30:00",23.1825
"5646","MOOS",2020-08-13 04:45:00,1281.57329618024,128.089090909091,"2020-08-13 04:45:00",23.15
"5647","MOOS",2020-08-13 05:00:00,1282.95819466612,127.953636363636,"2020-08-13 05:00:00",23.28
"5648","MOOS",2020-08-13 05:15:00,1277.0624776296,128.466363636364,"2020-08-13 05:15:00",23.2325
"5649","MOOS",2020-08-13 05:30:00,1275.05996575451,128.943636363636,"2020-08-13 05:30:00",23.19
"5650","MOOS",2020-08-13 05:45:00,1271.03601544497,129.478181818182,"2020-08-13 05:45:00",23.3
"5651","MOOS",2020-08-13 06:00:00,1273.48754244248,130.123636363636,"2020-08-13 06:00:00",23.2975
"5652","MOOS",2020-08-13 06:15:00,1268.86490530305,130.601818181818,"2020-08-13 06:15:00",23.2375
"5653","MOOS",2020-08-13 06:30:00,1264.82202843417,131.02,"2020-08-13 06:30:00",23.3275
"5654","MOOS",2020-08-13 06:45:00,1259.26350793127,131.715454545455,"2020-08-13 06:45:00",23.2925
"5655","MOOS",2020-08-13 07:00:00,1262.65091829227,132.307272727273,"2020-08-13 07:00:00",23.2975
"5656","MOOS",2020-08-13 07:15:00,1260.0118664686,132.807272727273,"2020-08-13 07:15:00",23.37
"5657","MOOS",2020-08-13 07:30:00,1262.01437834371,132.66,"2020-08-13 07:30:00",23.315
"5658","MOOS",2020-08-13 07:45:00,1257.99042803417,133.300909090909,"2020-08-13 07:45:00",23.3775
"5659","MOOS",2020-08-13 08:00:00,1256.28725957402,133.166363636364,"2020-08-13 08:00:00",23.425
"5660","MOOS",2020-08-13 08:15:00,1251.49602416779,133.909090909091,"2020-08-13 08:15:00",23.4425
"5661","MOOS",2020-08-13 08:30:00,1253.81680601716,134.450909090909,"2020-08-13 08:30:00",23.51
"5662","MOOS",2020-08-13 08:45:00,1254.1161494321,134.068181818182,"2020-08-13 08:45:00",23.465
"5663","MOOS",2020-08-13 09:00:00,1253.49853604288,134.734545454545,"2020-08-13 09:00:00",23.4825
"5664","MOOS",2020-08-13 09:15:00,1254.43441940637,135.069090909091,"2020-08-13 09:15:00",23.575
"5665","MOOS",2020-08-13 09:30:00,1255.05203279559,135.603636363636,"2020-08-13 09:30:00",23.555
"5666","MOOS",2020-08-13 09:45:00,1253.96647772462,136.582727272727,"2020-08-13 09:45:00",23.6275
"5667","MOOS",2020-08-13 10:00:00,1255.6696461848,136.997272727273,"2020-08-13 10:00:00",23.6425
"5668","MOOS",2020-08-13 10:15:00,1249.62425744082,137.338181818182,"2020-08-13 10:15:00",23.615
"5669","MOOS",2020-08-13 10:30:00,1247.30347559143,137.628181818182,"2020-08-13 10:30:00",23.5825
"5670","MOOS",2020-08-13 10:45:00,1237.87067648648,137.842727272727,"2020-08-13 10:45:00",23.62
"5671","MOOS",2020-08-13 11:00:00,1245.13236544954,137.847272727273,"2020-08-13 11:00:00",23.6775
"5672","MOOS",2020-08-13 11:15:00,1240.95874343254,137.752727272727,"2020-08-13 11:15:00",23.72
"5673","MOOS",2020-08-13 11:30:00,1245.8996505462,138.305454545455,"2020-08-13 11:30:00",23.69
"5674","MOOS",2020-08-13 11:45:00,1244.19648208606,139.061818181818,"2020-08-13 11:45:00",23.7475
"5675","MOOS",2020-08-13 12:00:00,1241.25808684745,138.857272727273,"2020-08-13 12:00:00",23.6875
"5676","MOOS",2020-08-13 12:15:00,1238.31969160888,139.846363636364,"2020-08-13 12:15:00",23.78
"5677","MOOS",2020-08-13 12:30:00,1246.19899396114,139.727272727273,"2020-08-13 12:30:00",23.7475
"5678","MOOS",2020-08-13 12:45:00,1240.93981687317,140.06,"2020-08-13 12:45:00",23.8
"5679","MOOS",2020-08-13 13:00:00,1233.06051452091,140.581818181818,"2020-08-13 13:00:00",23.81
"5680","MOOS",2020-08-13 13:15:00,1242.79265704082,140.91,"2020-08-13 13:15:00",23.82
"5681","MOOS",2020-08-13 13:30:00,1240.00393350968,141.328181818182,"2020-08-13 13:30:00",23.8925
"5682","MOOS",2020-08-13 13:45:00,1242.00644538479,141.347272727273,"2020-08-13 13:45:00",23.84
"5683","MOOS",2020-08-13 14:00:00,1241.23916028811,141.213636363636,"2020-08-13 14:00:00",23.88
"5684","MOOS",2020-08-13 14:15:00,1240.00393350968,142.033636363636,"2020-08-13 14:15:00",23.955
"5685","MOOS",2020-08-13 14:30:00,1237.53347995285,142.631818181818,"2020-08-13 14:30:00",23.9475
"5686","MOOS",2020-08-13 14:45:00,1239.38632012047,142.270909090909,"2020-08-13 14:45:00",23.9525
"5687","MOOS",2020-08-13 15:00:00,1240.47187519143,142.593636363636,"2020-08-13 15:00:00",23.95
"5688","MOOS",2020-08-13 15:15:00,1239.85426180222,142.61,"2020-08-13 15:15:00",24.0325
"5689","MOOS",2020-08-13 15:30:00,1235.063026396,143.288181818182,"2020-08-13 15:30:00",23.985
"5690","MOOS",2020-08-13 15:45:00,1238.76870673127,144.202727272727,"2020-08-13 15:45:00",24.0075
"5691","MOOS",2020-08-13 16:00:00,1239.85426180222,144.447272727273,"2020-08-13 16:00:00",24.1275
"5692","MOOS",2020-08-13 16:15:00,1238.76870673127,144.067272727273,"2020-08-13 16:15:00",24.135
"5693","MOOS",2020-08-13 16:30:00,1238.76870673127,143.587272727273,"2020-08-13 16:30:00",24.1225
"5694","MOOS",2020-08-13 16:45:00,1238.76870673127,143.544545454545,"2020-08-13 16:45:00",24.1825
"5695","MOOS",2020-08-13 17:00:00,1242.47438706653,143.917272727273,"2020-08-13 17:00:00",24.1525
"5696","MOOS",2020-08-13 17:15:00,1237.53347995285,144.313636363636,"2020-08-13 17:15:00",24.1225
"5697","MOOS",2020-08-13 17:30:00,1237.06553827111,144.719090909091,"2020-08-13 17:30:00",24.195
"5698","MOOS",2020-08-13 17:45:00,1239.0680501462,144.665454545455,"2020-08-13 17:45:00",24.1275
"5699","MOOS",2020-08-13 18:00:00,1234.59508471427,145.05,"2020-08-13 18:00:00",24.2425
"5700","MOOS",2020-08-13 18:15:00,1232.74224454664,145.663636363636,"2020-08-13 18:15:00",24.135
"5701","MOOS",2020-08-13 18:30:00,1236.12965490762,145.899090909091,"2020-08-13 18:30:00",24.23
"5702","MOOS",2020-08-13 18:45:00,1238.45043675699,146.124545454545,"2020-08-13 18:45:00",24.195
"5703","MOOS",2020-08-13 19:00:00,1236.74726829684,146.515454545455,"2020-08-13 19:00:00",24.2875
"5704","MOOS",2020-08-13 19:15:00,1236.12965490762,146.735454545455,"2020-08-13 19:15:00",24.18
"5705","MOOS",2020-08-13 19:30:00,1236.4479248819,146.588181818182,"2020-08-13 19:30:00",24.2625
"5706","MOOS",2020-08-13 19:45:00,1235.04409983667,146.89,"2020-08-13 19:45:00",24.2925
"5707","MOOS",2020-08-13 20:00:00,1229.63525104124,146.579090909091,"2020-08-13 20:00:00",24.2225
"5708","MOOS",2020-08-13 20:15:00,1229.01763765202,146.842727272727,"2020-08-13 20:15:00",24.3275
"5709","MOOS",2020-08-13 20:30:00,1235.34344325161,146.748181818182,"2020-08-13 20:30:00",24.2725
"5710","MOOS",2020-08-13 20:45:00,1229.01763765202,147.124545454545,"2020-08-13 20:45:00",24.2775
"5711","MOOS",2020-08-13 21:00:00,1233.02266140222,146.706363636364,"2020-08-13 21:00:00",24.2475
"5712","MOOS",2020-08-13 21:15:00,1231.78743462381,146.732727272727,"2020-08-13 21:15:00",24.31
"5713","MOOS",2020-08-13 21:30:00,1233.64027479144,147.091818181818,"2020-08-13 21:30:00",24.3125
"5714","MOOS",2020-08-13 21:45:00,1230.08426616364,147.447272727273,"2020-08-13 21:45:00",24.3225
"5715","MOOS",2020-08-13 22:00:00,1230.38360957857,147.32,"2020-08-13 22:00:00",24.3575
"5716","MOOS",2020-08-13 22:15:00,1231.61883635698,147.263636363636,"2020-08-13 22:15:00",24.2775
"5717","MOOS",2020-08-13 22:30:00,1231.46916464952,147.008181818182,"2020-08-13 22:30:00",24.3525
"5718","MOOS",2020-08-13 22:45:00,1229.93459445618,147.453636363636,"2020-08-13 22:45:00",24.3275
"5719","MOOS",2020-08-13 23:00:00,1229.14838280015,146.894545454545,"2020-08-13 23:00:00",24.3525
"5720","MOOS",2020-08-13 23:15:00,1230.53328128603,146.711818181818,"2020-08-13 23:15:00",24.3425
"5721","MOOS",2020-08-13 23:30:00,1228.68044111841,146.694545454545,"2020-08-13 23:30:00",24.4325
"5722","MOOS",2020-08-13 23:45:00,1226.50933097649,146.350909090909,"2020-08-13 23:45:00",24.3875
"5723","MOOS",2020-08-14 00:00:00,1226.97727265823,146.3,"2020-08-14 00:00:00",24.3425
"5724","MOOS",2020-08-14 00:15:00,1228.97978453334,146.590909090909,"2020-08-14 00:15:00",24.3575
"5725","MOOS",2020-08-14 00:30:00,1225.573447613,146.180909090909,"2020-08-14 00:30:00",24.4325
"5726","MOOS",2020-08-14 00:45:00,1224.9558342238,145.754545454545,"2020-08-14 00:45:00",24.405
"5727","MOOS",2020-08-14 01:00:00,1222.93439578934,145.753636363636,"2020-08-14 01:00:00",24.475
"5728","MOOS",2020-08-14 01:15:00,1219.99600055077,145.27,"2020-08-14 01:15:00",24.3825
"5729","MOOS",2020-08-14 01:30:00,1221.38089903667,145.062727272727,"2020-08-14 01:30:00",24.4725
"5730","MOOS",2020-08-14 01:45:00,1221.06262906238,144.778181818182,"2020-08-14 01:45:00",24.41
"5731","MOOS",2020-08-14 02:00:00,1217.35694872712,144.695454545455,"2020-08-14 02:00:00",24.42
"5732","MOOS",2020-08-14 02:15:00,1217.03867875284,144.965454545455,"2020-08-14 02:15:00",24.4625
"5733","MOOS",2020-08-14 02:30:00,1216.42106536363,144.590909090909,"2020-08-14 02:30:00",24.4775
"5734","MOOS",2020-08-14 02:45:00,1215.33551029269,144.848181818182,"2020-08-14 02:45:00",24.4875
"5735","MOOS",2020-08-14 03:00:00,1212.69645846903,144.714545454545,"2020-08-14 03:00:00",24.44
"5736","MOOS",2020-08-14 03:15:00,1211.61090339806,144.981818181818,"2020-08-14 03:15:00",24.495
"5737","MOOS",2020-08-14 03:30:00,1208.52283645202,144.588181818182,"2020-08-14 03:30:00",24.505
"5738","MOOS",2020-08-14 03:45:00,1209.29012154869,144.153636363636,"2020-08-14 03:45:00",24.47
"5739","MOOS",2020-08-14 04:00:00,1205.73411292092,143.537272727273,"2020-08-14 04:00:00",24.5075
"5740","MOOS",2020-08-14 04:15:00,1207.26868311426,143.167272727273,"2020-08-14 04:15:00",24.51
"5741","MOOS",2020-08-14 04:30:00,1205.09757297233,143.792727272727,"2020-08-14 04:30:00",24.5816666666667
"5742","MOOS",2020-08-14 04:45:00,1201.69123605202,144.656363636364,"2020-08-14 04:45:00",24.5116666666667
"5743","MOOS",2020-08-14 05:00:00,1200.75535268853,145.062727272727,"2020-08-14 05:00:00",24.5255555555556
"5744","MOOS",2020-08-14 05:15:00,1200.60568098107,144.864545454545,"2020-08-14 05:15:00",24.5266666666667
"5745","MOOS",2020-08-14 05:30:00,1200.75535268853,144.356363636364,"2020-08-14 05:30:00",24.4766666666667
"5746","MOOS",2020-08-14 05:45:00,1193.7930071404,143.843636363636,"2020-08-14 05:45:00",24.5325
"5747","MOOS",2020-08-14 06:00:00,1198.43457083915,144.735454545455,"2020-08-14 06:00:00",24.6041666666667
"5748","MOOS",2020-08-14 06:15:00,1195.79551901552,145.136363636364,"2020-08-14 06:15:00",24.6308333333333
"5749","MOOS",2020-08-14 06:30:00,1191.92124041343,144.814545454545,"2020-08-14 06:30:00",24.5758333333333
"5750","MOOS",2020-08-14 06:45:00,1192.68852551009,145.394545454545,"2020-08-14 06:45:00",24.6425
"5751","MOOS",2020-08-14 07:00:00,1188.02803525202,145.420909090909,"2020-08-14 07:00:00",24.66
"5752","MOOS",2020-08-14 07:15:00,1186.17519508438,145.282727272727,"2020-08-14 07:15:00",24.6441666666667
"5753","MOOS",2020-08-14 07:30:00,1187.24182359599,145.118181818182,"2020-08-14 07:30:00",24.61
