"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"2712","FRCH",2020-07-09 11:45:00,1158.20561874766,"2020-07-09 11:45:00",95.4763636363636,35.075
"2713","FRCH",2020-07-09 12:00:00,1158.20561874766,"2020-07-09 12:00:00",95.03,35.2071428571429
"2714","FRCH",2020-07-09 12:15:00,1157.08435082901,"2020-07-09 12:15:00",94.3645454545454,35.1785714285714
"2715","FRCH",2020-07-09 12:30:00,1145.87167164218,"2020-07-09 12:30:00",94.7727272727273,35.1992857142857
"2716","FRCH",2020-07-09 12:45:00,1151.47801123557,"2020-07-09 12:45:00",94.4554545454545,35.1464285714286
"2717","FRCH",2020-07-09 13:00:00,1162.6906904224,"2020-07-09 13:00:00",94.7027272727273,35.0071428571429
"2718","FRCH",2020-07-09 13:15:00,1160.44815458503,"2020-07-09 13:15:00",94.34,35.065
"2719","FRCH",2020-07-09 13:30:00,1162.6906904224,"2020-07-09 13:30:00",94.6418181818182,35.0807142857143
"2720","FRCH",2020-07-09 13:45:00,1167.17576209712,"2020-07-09 13:45:00",94.1636363636364,35.1878571428571
"2721","FRCH",2020-07-09 14:00:00,1159.32688666636,"2020-07-09 14:00:00",94.5318181818182,35.3064285714286
"2722","FRCH",2020-07-09 14:15:00,1159.32688666636,"2020-07-09 14:15:00",94.0863636363636,35.2928571428571
"2723","FRCH",2020-07-09 14:30:00,1155.96308291031,"2020-07-09 14:30:00",94.3181818181818,35.2821428571429
"2724","FRCH",2020-07-09 14:45:00,1154.84181499164,"2020-07-09 14:45:00",94.1672727272727,35.29
"2725","FRCH",2020-07-09 15:00:00,1166.05449417842,"2020-07-09 15:00:00",94.1209090909091,35.2042857142857
"2726","FRCH",2020-07-09 15:15:00,1167.17576209712,"2020-07-09 15:15:00",93.2027272727273,35.2457142857143
"2727","FRCH",2020-07-09 15:30:00,1155.96308291031,"2020-07-09 15:30:00",94.1990909090909,35.2485714285714
"2728","FRCH",2020-07-09 15:45:00,1167.17576209712,"2020-07-09 15:45:00",93.79,35.1964285714286
"2729","FRCH",2020-07-09 16:00:00,1173.90336960921,"2020-07-09 16:00:00",93.4618181818182,35.2171428571429
"2730","FRCH",2020-07-09 16:15:00,1176.14590544658,"2020-07-09 16:15:00",94.4409090909091,35.3128571428571
"2731","FRCH",2020-07-09 16:30:00,1175.02463752788,"2020-07-09 16:30:00",93.8036363636364,35.3421428571429
"2732","FRCH",2020-07-09 16:45:00,1164.93322625975,"2020-07-09 16:45:00",93.6245454545455,35.3228571428571
"2733","FRCH",2020-07-09 17:00:00,1177.26717336525,"2020-07-09 17:00:00",92.3572727272727,35.3214285714286
"2734","FRCH",2020-07-09 17:15:00,1173.90336960921,"2020-07-09 17:15:00",93.0009090909091,35.4321428571429
"2735","FRCH",2020-07-09 17:30:00,1173.90336960921,"2020-07-09 17:30:00",93.9609090909091,35.3764285714286
"2736","FRCH",2020-07-09 17:45:00,1190.72238838943,"2020-07-09 17:45:00",93.2845454545455,35.3978571428571
"2737","FRCH",2020-07-09 18:00:00,1198.57126382017,"2020-07-09 18:00:00",93.3127272727273,35.4435714285714
"2738","FRCH",2020-07-09 18:15:00,1216.51155051906,"2020-07-09 18:15:00",93.4136363636364,35.3485714285714
"2739","FRCH",2020-07-09 18:30:00,1209.783943007,"2020-07-09 18:30:00",92.8445454545455,35.3864285714286
"2740","FRCH",2020-07-09 18:45:00,1214.26901468169,"2020-07-09 18:45:00",91.8081818181818,35.3228571428571
"2741","FRCH",2020-07-09 19:00:00,1203.05633549491,"2020-07-09 19:00:00",92.0145454545455,35.3035714285714
"2742","FRCH",2020-07-09 19:15:00,1218.75408635641,"2020-07-09 19:15:00",93.1018181818182,35.4328571428571
"2743","FRCH",2020-07-09 19:30:00,1185.11604879599,"2020-07-09 19:30:00",93.03,35.3492857142857
"2744","FRCH",2020-07-09 19:45:00,1218.75408635641,"2020-07-09 19:45:00",92.7745454545454,35.3192857142857
"2745","FRCH",2020-07-09 20:00:00,1220.99662219378,"2020-07-09 20:00:00",90.55,35.285
"2746","FRCH",2020-07-09 20:15:00,1222.11789011248,"2020-07-09 20:15:00",92.3854545454546,35.2942857142857
"2747","FRCH",2020-07-09 20:30:00,1225.4816938685,"2020-07-09 20:30:00",91.5527272727273,35.3807142857143
"2748","FRCH",2020-07-09 20:45:00,1222.11789011248,"2020-07-09 20:45:00",90.0072727272727,35.3864285714286
"2749","FRCH",2020-07-09 21:00:00,1219.87535427511,"2020-07-09 21:00:00",89.1118181818182,35.4357142857143
"2750","FRCH",2020-07-09 21:15:00,1243.42198056739,"2020-07-09 21:15:00",88.9090909090909,35.4564285714286
"2751","FRCH",2020-07-09 21:30:00,1162.6906904224,"2020-07-09 21:30:00",89.5081818181818,35.4507142857143
"2752","FRCH",2020-07-09 21:45:00,1228.84549762454,"2020-07-09 21:45:00",88.5990909090909,35.4871428571429
"2753","FRCH",2020-07-09 22:00:00,1227.72422970587,"2020-07-09 22:00:00",89.0290909090909,35.3228571428571
"2754","FRCH",2020-07-09 22:15:00,1209.783943007,"2020-07-09 22:15:00",87.38,35.3766666666667
"2755","FRCH",2020-07-09 22:30:00,1196.32872798282,"2020-07-09 22:30:00",89.0509090909091,35.335
"2756","FRCH",2020-07-09 22:45:00,1229.96676554324,"2020-07-09 22:45:00",88.0863636363636,35.2878571428571
"2757","FRCH",2020-07-09 23:00:00,1216.51155051906,"2020-07-09 23:00:00",87.7090909090909,35.2164285714286
"2758","FRCH",2020-07-09 23:15:00,1227.72422970587,"2020-07-09 23:15:00",87.71,35.135
"2759","FRCH",2020-07-09 23:30:00,1212.02647884432,"2020-07-09 23:30:00",83.2172727272727,35.0357142857143
"2760","FRCH",2020-07-09 23:45:00,1210.90521092567,"2020-07-09 23:45:00",85.4372727272727,35.0392857142857
"2761","FRCH",2020-07-10 00:00:00,1182.87351295864,"2020-07-10 00:00:00",86.6863636363636,34.9728571428571
"2762","FRCH",2020-07-10 00:15:00,1209.783943007,"2020-07-10 00:15:00",87.8836363636364,34.875
"2763","FRCH",2020-07-10 00:30:00,1208.6626750883,"2020-07-10 00:30:00",87.8227272727273,34.9014285714286
"2764","FRCH",2020-07-10 00:45:00,1212.02647884432,"2020-07-10 00:45:00",86.9545454545455,34.8185714285714
"2765","FRCH",2020-07-10 01:00:00,1212.02647884432,"2020-07-10 01:00:00",87.05,34.7685714285714
"2766","FRCH",2020-07-10 01:15:00,1196.32872798282,"2020-07-10 01:15:00",86.9636363636364,34.7914285714286
