"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"663","STRT",2020-06-24 06:00:00,2594.50075034,114.163636363636,NA,NA
"664","STRT",2020-06-24 06:15:00,2593.05601561966,114.969090909091,NA,NA
"665","STRT",2020-06-24 06:30:00,2591.61128089932,114.262727272727,"2020-06-24 06:30:00",0.787857142857143
"666","STRT",2020-06-24 06:45:00,2597.39021978056,114.427272727273,"2020-06-24 06:45:00",27.4428571428571
"667","STRT",2020-06-24 07:00:00,2594.50075034,114.258181818182,"2020-06-24 07:00:00",27.54
"668","STRT",2020-06-24 07:15:00,2604.61389338213,114.424545454545,"2020-06-24 07:15:00",27.5821428571429
"669","STRT",2020-06-24 07:30:00,2591.61128089932,114.881818181818,"2020-06-24 07:30:00",27.5657142857143
"670","STRT",2020-06-24 07:45:00,2593.05601561966,115.104545454545,"2020-06-24 07:45:00",27.5314285714286
"671","STRT",2020-06-24 08:00:00,2591.61128089932,115.064545454545,"2020-06-24 08:00:00",27.5192857142857
"672","STRT",2020-06-24 08:15:00,2606.05862810247,114.601818181818,"2020-06-24 08:15:00",27.5071428571429
"673","STRT",2020-06-24 08:30:00,2601.72442394152,115.816363636364,"2020-06-24 08:30:00",27.4435714285714
"674","STRT",2020-06-24 08:45:00,2594.50075034,115.93,"2020-06-24 08:45:00",27.4485714285714
"675","STRT",2020-06-24 09:00:00,2601.72442394152,116.342727272727,"2020-06-24 09:00:00",27.4292857142857
"676","STRT",2020-06-24 09:15:00,2603.16915866185,116.306363636364,"2020-06-24 09:15:00",27.4285714285714
"677","STRT",2020-06-24 09:30:00,2597.39021978056,116.691818181818,"2020-06-24 09:30:00",27.3964285714286
"678","STRT",2020-06-24 09:45:00,2595.94548506028,116.466363636364,"2020-06-24 09:45:00",27.3657142857143
"679","STRT",2020-06-24 10:00:00,2590.16654617898,117.131818181818,"2020-06-24 10:00:00",27.3914285714286
"680","STRT",2020-06-24 10:15:00,2587.27707673836,117.150909090909,"2020-06-24 10:15:00",27.3678571428571
"681","STRT",2020-06-24 10:30:00,2593.05601561966,117.127272727273,"2020-06-24 10:30:00",27.3385714285714
"682","STRT",2020-06-24 10:45:00,2584.38760729774,117.18,"2020-06-24 10:45:00",27.2985714285714
"683","STRT",2020-06-24 11:00:00,2584.38760729774,118.324545454545,"2020-06-24 11:00:00",27.3364285714286
"684","STRT",2020-06-24 11:15:00,2581.49813785712,118.419090909091,"2020-06-24 11:15:00",27.3242857142857
"685","STRT",2020-06-24 11:30:00,2567.05079065403,117.996363636364,"2020-06-24 11:30:00",27.35
"686","STRT",2020-06-24 11:45:00,2585.83234201808,118.090909090909,"2020-06-24 11:45:00",27.3121428571429
"687","STRT",2020-06-24 12:00:00,2575.71919897589,118.384545454545,"2020-06-24 12:00:00",27.3157142857143
"688","STRT",2020-06-24 12:15:00,2571.38499481493,3.77090909090909,"2020-06-24 12:15:00",27.3128571428571
"689","STRT",2020-06-24 12:30:00,2571.38499481493,NA,"2020-06-24 12:30:00",27.3335714285714
"690","STRT",2020-06-24 12:45:00,2548.26923928992,3.28636363636364,"2020-06-24 12:45:00",27.3335714285714
"691","STRT",2020-06-24 13:00:00,2558.38238233211,3.36090909090909,"2020-06-24 13:00:00",27.35
"692","STRT",2020-06-24 13:15:00,2558.38238233211,3.33454545454545,"2020-06-24 13:15:00",27.365
"693","STRT",2020-06-24 13:30:00,2558.38238233211,3.29363636363636,"2020-06-24 13:30:00",27.3757142857143
"694","STRT",2020-06-24 13:45:00,2554.04817817116,3.31363636363636,"2020-06-24 13:45:00",27.3921428571429
"695","STRT",2020-06-24 14:00:00,2543.93503512896,3.29181818181818,"2020-06-24 14:00:00",27.4514285714286
"696","STRT",2020-06-24 14:15:00,2542.49030040868,3.33363636363636,"2020-06-24 14:15:00",27.5178571428571
"697","STRT",2020-06-24 14:30:00,2541.04556568834,3.28545454545455,"2020-06-24 14:30:00",27.5207142857143
"698","STRT",2020-06-24 14:45:00,2541.04556568834,117.274545454545,"2020-06-24 14:45:00",27.4621428571429
"699","STRT",2020-06-24 15:00:00,2541.04556568834,117.865454545455,"2020-06-24 15:00:00",27.5057142857143
"700","STRT",2020-06-24 15:15:00,2533.82189208682,115.45,"2020-06-24 15:15:00",27.485
"701","STRT",2020-06-24 15:30:00,2525.15348376491,116.600909090909,"2020-06-24 15:30:00",27.4764285714286
"702","STRT",2020-06-24 15:45:00,2516.48507544305,117.301818181818,"2020-06-24 15:45:00",27.4692857142857
"703","STRT",2020-06-24 16:00:00,2515.04034072271,117.127272727273,"2020-06-24 16:00:00",27.4692857142857
