"","Site","DateTime","MeanDischarge","fDOM.QSU","moos.no3.1","nitrateuM"
"1252","MOOS",2020-06-28 10:15:00,1518.78867515098,85.0036363636364,"2020-06-28 10:15:00",24.1341666666667
"1253","MOOS",2020-06-28 10:30:00,1515.04514169699,84.7836363636364,"2020-06-28 10:30:00",24.1083333333333
"1254","MOOS",2020-06-28 10:45:00,1519.72455851443,85.15,"2020-06-28 10:45:00",24.1391666666667
"1255","MOOS",2020-06-28 11:00:00,1514.10925833351,85.2227272727273,"2020-06-28 11:00:00",24.1283333333333
"1256","MOOS",2020-06-28 11:15:00,1517.85279178747,85.15,"2020-06-28 11:15:00",24.1241666666667
"1257","MOOS",2020-06-28 11:30:00,1514.10925833351,84.9181818181818,"2020-06-28 11:30:00",24.1508333333333
"1258","MOOS",2020-06-28 11:45:00,1513.17337497004,84.7618181818182,"2020-06-28 11:45:00",24.0866666666667
"1259","MOOS",2020-06-28 12:00:00,1512.23749160653,85.1045454545455,"2020-06-28 12:00:00",24.1441666666667
"1260","MOOS",2020-06-28 12:15:00,1511.30160824305,85.1009090909091,"2020-06-28 12:15:00",24.2058333333333
"1261","MOOS",2020-06-28 12:30:00,1514.10925833351,84.4690909090909,"2020-06-28 12:30:00",24.2125
"1262","MOOS",2020-06-28 12:45:00,1512.23749160653,84.6554545454545,"2020-06-28 12:45:00",24.195
"1263","MOOS",2020-06-28 13:00:00,1518.78867515098,84.5909090909091,"2020-06-28 13:00:00",24.2591666666667
"1264","MOOS",2020-06-28 13:15:00,1519.72455851443,85.0827272727273,"2020-06-28 13:15:00",24.1991666666667
"1265","MOOS",2020-06-28 13:30:00,1516.91690842397,84.14,"2020-06-28 13:30:00",24.2041666666667
"1266","MOOS",2020-06-28 13:45:00,1522.53220860491,84.9609090909091,"2020-06-28 13:45:00",24.265
"1267","MOOS",2020-06-28 14:00:00,1523.46809196839,84.3772727272727,"2020-06-28 14:00:00",24.2641666666667
"1268","MOOS",2020-06-28 14:15:00,1521.59632524141,83.9063636363636,"2020-06-28 14:15:00",24.2733333333333
"1269","MOOS",2020-06-28 14:30:00,1522.53220860491,84.24,"2020-06-28 14:30:00",24.2366666666667
"1270","MOOS",2020-06-28 14:45:00,1518.78867515098,83.87,"2020-06-28 14:45:00",24.2508333333333
"1271","MOOS",2020-06-28 15:00:00,1520.66044187793,83.3881818181818,"2020-06-28 15:00:00",24.2433333333333
"1272","MOOS",2020-06-28 15:15:00,1521.59632524141,83.4309090909091,"2020-06-28 15:15:00",24.3408333333333
"1273","MOOS",2020-06-28 15:30:00,1522.53220860491,83.5136363636364,"2020-06-28 15:30:00",24.2991666666667
"1274","MOOS",2020-06-28 15:45:00,1523.46809196839,83.4790909090909,"2020-06-28 15:45:00",24.2333333333333
"1275","MOOS",2020-06-28 16:00:00,1522.53220860491,83.6281818181818,"2020-06-28 16:00:00",24.3133333333333
"1276","MOOS",2020-06-28 16:15:00,1523.46809196839,83.2472727272727,"2020-06-28 16:15:00",24.2425
"1277","MOOS",2020-06-28 16:30:00,1515.98102506049,82.8863636363636,"2020-06-28 16:30:00",24.2433333333333
"1278","MOOS",2020-06-28 16:45:00,1524.40397533189,82.4072727272727,"2020-06-28 16:45:00",24.2633333333333
"1279","MOOS",2020-06-28 17:00:00,1518.78867515098,82.9172727272727,"2020-06-28 17:00:00",24.2841666666667
"1280","MOOS",2020-06-28 17:15:00,1522.53220860491,83.15,"2020-06-28 17:15:00",24.2875
"1281","MOOS",2020-06-28 17:30:00,1527.21162542235,83.2027272727273,"2020-06-28 17:30:00",24.2416666666667
"1282","MOOS",2020-06-28 17:45:00,1523.46809196839,82.7881818181818,"2020-06-28 17:45:00",24.2258333333333
"1283","MOOS",2020-06-28 18:00:00,1528.14750878583,83.0145454545455,"2020-06-28 18:00:00",24.2208333333333
"1284","MOOS",2020-06-28 18:15:00,1521.59632524141,82.8763636363636,"2020-06-28 18:15:00",24.24
"1285","MOOS",2020-06-28 18:30:00,1526.27574205885,83.2054545454545,"2020-06-28 18:30:00",24.2233333333333
"1286","MOOS",2020-06-28 18:45:00,1528.14750878583,83.34,"2020-06-28 18:45:00",24.2258333333333
"1287","MOOS",2020-06-28 19:00:00,1526.27574205885,82.5181818181818,"2020-06-28 19:00:00",24.1925
"1288","MOOS",2020-06-28 19:15:00,1527.21162542235,83.5718181818182,"2020-06-28 19:15:00",24.2375
"1289","MOOS",2020-06-28 19:30:00,1526.27574205885,84.0763636363636,"2020-06-28 19:30:00",24.2108333333333
"1290","MOOS",2020-06-28 19:45:00,1528.14750878583,84.0772727272727,"2020-06-28 19:45:00",24.2108333333333
"1291","MOOS",2020-06-28 20:00:00,1527.21162542235,83.5854545454546,"2020-06-28 20:00:00",24.1816666666667
"1292","MOOS",2020-06-28 20:15:00,1524.40397533189,83.5009090909091,"2020-06-28 20:15:00",24.1875
"1293","MOOS",2020-06-28 20:30:00,1529.08339214933,83.3245454545455,"2020-06-28 20:30:00",24.1708333333333
"1294","MOOS",2020-06-28 20:45:00,1529.08339214933,83.0054545454545,"2020-06-28 20:45:00",24.1583333333333
"1295","MOOS",2020-06-28 21:00:00,1531.89104223979,82.7336363636364,"2020-06-28 21:00:00",24.1333333333333
"1296","MOOS",2020-06-28 21:15:00,1535.63457569375,82.8354545454545,"2020-06-28 21:15:00",24.1641666666667
"1297","MOOS",2020-06-28 21:30:00,1535.63457569375,82.7681818181818,"2020-06-28 21:30:00",24.0991666666667
"1298","MOOS",2020-06-28 21:45:00,1538.44222578421,82.8063636363636,"2020-06-28 21:45:00",24.0958333333333
"1299","MOOS",2020-06-28 22:00:00,1536.57045905723,83.1327272727273,"2020-06-28 22:00:00",24.0841666666667
"1300","MOOS",2020-06-28 22:15:00,1540.31399251119,82.6236363636364,"2020-06-28 22:15:00",24.0591666666667
"1301","MOOS",2020-06-28 22:30:00,1543.12164260165,82.6118181818182,"2020-06-28 22:30:00",24.0183333333333
"1302","MOOS",2020-06-28 22:45:00,1544.99340932863,82.51,"2020-06-28 22:45:00",24.0325
"1303","MOOS",2020-06-28 23:00:00,1543.12164260165,82.8681818181818,"2020-06-28 23:00:00",24.0183333333333
"1304","MOOS",2020-06-28 23:15:00,1545.92929269213,82.6027272727273,"2020-06-28 23:15:00",24.0033333333333
"1305","MOOS",2020-06-28 23:30:00,1547.80105941909,81.9754545454545,"2020-06-28 23:30:00",23.9741666666667
"1306","MOOS",2020-06-28 23:45:00,1545.92929269213,82.3127272727273,"2020-06-28 23:45:00",23.9433333333333
"1307","MOOS",2020-06-29 00:00:00,1556.22400969049,82.0745454545455,"2020-06-29 00:00:00",23.9308333333333
"1308","MOOS",2020-06-29 00:15:00,1558.09577641744,82.3627272727273,"2020-06-29 00:15:00",23.8683333333333
"1309","MOOS",2020-06-29 00:30:00,1554.3522429635,82.2372727272727,"2020-06-29 00:30:00",23.8683333333333
"1310","MOOS",2020-06-29 00:45:00,1555.28812632701,82.2936363636364,"2020-06-29 00:45:00",23.7733333333333
"1311","MOOS",2020-06-29 01:00:00,1557.15989305399,82.4090909090909,"2020-06-29 01:00:00",23.7675
"1312","MOOS",2020-06-29 01:15:00,1557.15989305399,82.0545454545454,"2020-06-29 01:15:00",23.7041666666667
"1313","MOOS",2020-06-29 01:30:00,1556.22400969049,82.5845454545454,"2020-06-29 01:30:00",23.6975
"1314","MOOS",2020-06-29 01:45:00,1557.15989305399,83.1836363636364,"2020-06-29 01:45:00",23.6566666666667
"1315","MOOS",2020-06-29 02:00:00,1558.09577641744,82.2136363636364,"2020-06-29 02:00:00",23.6233333333333
"1316","MOOS",2020-06-29 02:15:00,1559.96754314445,82.2418181818182,"2020-06-29 02:15:00",23.5658333333333
"1317","MOOS",2020-06-29 02:30:00,1561.83930987143,81.8345454545454,"2020-06-29 02:30:00",23.535
"1318","MOOS",2020-06-29 02:45:00,1558.09577641744,82.2490909090909,"2020-06-29 02:45:00",23.4825
"1319","MOOS",2020-06-29 03:00:00,1557.15989305399,81.6072727272727,"2020-06-29 03:00:00",23.4841666666667
"1320","MOOS",2020-06-29 03:15:00,1557.15989305399,81.5181818181818,"2020-06-29 03:15:00",23.4625
"1321","MOOS",2020-06-29 03:30:00,1558.09577641744,81.4854545454545,"2020-06-29 03:30:00",23.4441666666667
"1322","MOOS",2020-06-29 03:45:00,1554.3522429635,81.52,"2020-06-29 03:45:00",23.455
"1323","MOOS",2020-06-29 04:00:00,1558.09577641744,81.07,"2020-06-29 04:00:00",23.4433333333333
"1324","MOOS",2020-06-29 04:15:00,1559.96754314445,80.9645454545455,"2020-06-29 04:15:00",23.3908333333333
"1325","MOOS",2020-06-29 04:30:00,1554.3522429635,81.2872727272727,"2020-06-29 04:30:00",23.3883333333333
"1326","MOOS",2020-06-29 04:45:00,1552.48047623655,81.3090909090909,"2020-06-29 04:45:00",23.365
"1327","MOOS",2020-06-29 05:00:00,1555.28812632701,81.2263636363636,"2020-06-29 05:00:00",23.3091666666667
"1328","MOOS",2020-06-29 05:15:00,1551.54459287305,81.0890909090909,"2020-06-29 05:15:00",23.3216666666667
"1329","MOOS",2020-06-29 05:30:00,1551.54459287305,81.6209090909091,"2020-06-29 05:30:00",23.2841666666667
"1330","MOOS",2020-06-29 05:45:00,1550.60870950957,81.2809090909091,"2020-06-29 05:45:00",23.2325
"1331","MOOS",2020-06-29 06:00:00,1551.54459287305,81.1863636363636,"2020-06-29 06:00:00",23.2066666666667
"1332","MOOS",2020-06-29 06:15:00,1550.60870950957,81.5545454545455,"2020-06-29 06:15:00",23.2383333333333
"1333","MOOS",2020-06-29 06:30:00,1552.48047623655,80.1272727272727,"2020-06-29 06:30:00",23.1575
"1334","MOOS",2020-06-29 06:45:00,1548.73694278259,80.4236363636364,"2020-06-29 06:45:00",23.165
"1335","MOOS",2020-06-29 07:00:00,1550.60870950957,80.8754545454545,"2020-06-29 07:00:00",23.1825
"1336","MOOS",2020-06-29 07:15:00,1547.80105941909,80.5863636363636,"2020-06-29 07:15:00",23.1508333333333
"1337","MOOS",2020-06-29 07:30:00,1547.80105941909,80.38,"2020-06-29 07:30:00",23.1675
"1338","MOOS",2020-06-29 07:45:00,1553.4163596,80.5809090909091,"2020-06-29 07:45:00",23.145
"1339","MOOS",2020-06-29 08:00:00,1556.22400969049,80.2927272727273,"2020-06-29 08:00:00",23.1333333333333
"1340","MOOS",2020-06-29 08:15:00,1555.28812632701,80.3645454545454,"2020-06-29 08:15:00",23.1575
"1341","MOOS",2020-06-29 08:30:00,1554.3522429635,79.7927272727273,"2020-06-29 08:30:00",23.1308333333333
"1342","MOOS",2020-06-29 08:45:00,1557.15989305399,80.7445454545455,"2020-06-29 08:45:00",23.18
"1343","MOOS",2020-06-29 09:00:00,1557.15989305399,80.0718181818182,"2020-06-29 09:00:00",23.1583333333333
"1344","MOOS",2020-06-29 09:15:00,1559.03165978094,80.0154545454545,"2020-06-29 09:15:00",23.1966666666667
"1345","MOOS",2020-06-29 09:30:00,1554.3522429635,79.9509090909091,"2020-06-29 09:30:00",23.2266666666667
"1346","MOOS",2020-06-29 09:45:00,1557.15989305399,79.3836363636364,"2020-06-29 09:45:00",23.215
"1347","MOOS",2020-06-29 10:00:00,1560.90342650792,77.5618181818182,"2020-06-29 10:00:00",23.2466666666667
"1348","MOOS",2020-06-29 10:15:00,1566.51872668887,79.8518181818182,"2020-06-29 10:15:00",23.2158333333333
"1349","MOOS",2020-06-29 10:30:00,1576.81344368722,79.9690909090909,"2020-06-29 10:30:00",23.2175
"1350","MOOS",2020-06-29 10:45:00,1583.36462723164,79.6990909090909,"2020-06-29 10:45:00",23.2566666666667
"1351","MOOS",2020-06-29 11:00:00,1585.23639395865,80.2890909090909,"2020-06-29 11:00:00",23.2675
"1352","MOOS",2020-06-29 11:15:00,1585.23639395865,80.0272727272727,"2020-06-29 11:15:00",23.265
"1353","MOOS",2020-06-29 11:30:00,1582.42874386816,79.7163636363636,"2020-06-29 11:30:00",23.3033333333333
"1354","MOOS",2020-06-29 11:45:00,1579.62109377771,79.0681818181818,"2020-06-29 11:45:00",23.2716666666667
"1355","MOOS",2020-06-29 12:00:00,1580.55697714118,78.8063636363636,"2020-06-29 12:00:00",23.31
"1356","MOOS",2020-06-29 12:15:00,1575.87756032374,79.4963636363636,"2020-06-29 12:15:00",23.3525
"1357","MOOS",2020-06-29 12:30:00,1578.6852104142,78.9563636363636,"2020-06-29 12:30:00",23.3775
"1358","MOOS",2020-06-29 12:45:00,1576.81344368722,79.6,"2020-06-29 12:45:00",23.3683333333333
"1359","MOOS",2020-06-29 13:00:00,1573.06991023329,78.9336363636364,"2020-06-29 13:00:00",23.35
"1360","MOOS",2020-06-29 13:15:00,1571.19814350631,78.9772727272727,"2020-06-29 13:15:00",23.4233333333333
"1361","MOOS",2020-06-29 13:30:00,1571.19814350631,79.4018181818182,"2020-06-29 13:30:00",23.405
"1362","MOOS",2020-06-29 13:45:00,1571.19814350631,80.13,"2020-06-29 13:45:00",23.4716666666667
"1363","MOOS",2020-06-29 14:00:00,1571.19814350631,80.4872727272727,"2020-06-29 14:00:00",23.4775
"1364","MOOS",2020-06-29 14:15:00,1567.45461005234,81.4727272727273,"2020-06-29 14:15:00",23.43
"1365","MOOS",2020-06-29 14:30:00,1572.13402686978,81.3090909090909,"2020-06-29 14:30:00",23.48
"1366","MOOS",2020-06-29 14:45:00,1567.45461005234,81.5072727272727,"2020-06-29 14:45:00",23.5225
"1367","MOOS",2020-06-29 15:00:00,1574.00579359676,81.5781818181818,"2020-06-29 15:00:00",23.5108333333333
"1368","MOOS",2020-06-29 15:15:00,1568.39049341585,81.55,"2020-06-29 15:15:00",23.5283333333333
"1369","MOOS",2020-06-29 15:30:00,1576.81344368722,82.0809090909091,"2020-06-29 15:30:00",23.5133333333333
"1370","MOOS",2020-06-29 15:45:00,1576.81344368722,82.3263636363636,"2020-06-29 15:45:00",23.5508333333333
"1371","MOOS",2020-06-29 16:00:00,1574.94167696024,82.8809090909091,"2020-06-29 16:00:00",23.5541666666667
"1372","MOOS",2020-06-29 16:15:00,1576.81344368722,82.5718181818182,"2020-06-29 16:15:00",23.5816666666667
"1373","MOOS",2020-06-29 16:30:00,1574.94167696024,82.6981818181818,"2020-06-29 16:30:00",23.5391666666667
"1374","MOOS",2020-06-29 16:45:00,1576.81344368722,82.7854545454545,"2020-06-29 16:45:00",23.5883333333333
"1375","MOOS",2020-06-29 17:00:00,1578.6852104142,83.2136363636364,"2020-06-29 17:00:00",23.555
"1376","MOOS",2020-06-29 17:15:00,1576.81344368722,83.3509090909091,"2020-06-29 17:15:00",23.5858333333333
"1377","MOOS",2020-06-29 17:30:00,1577.74932705073,83.2581818181818,"2020-06-29 17:30:00",23.5966666666667
"1378","MOOS",2020-06-29 17:45:00,1577.74932705073,83.5772727272727,"2020-06-29 17:45:00",23.5766666666667
"1379","MOOS",2020-06-29 18:00:00,1574.94167696024,83.2790909090909,"2020-06-29 18:00:00",23.5866666666667
"1380","MOOS",2020-06-29 18:15:00,1582.42874386816,83.6981818181818,"2020-06-29 18:15:00",23.5641666666667
