"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"5065","FRCH",2020-08-02 23:45:00,606.901084396566,"2020-08-02 23:45:00",79.0954545454545,35.5378571428571
"5066","FRCH",2020-08-03 00:00:00,606.545910824934,"2020-08-03 00:00:00",78.8563636363636,35.5435714285714
"5067","FRCH",2020-08-03 00:15:00,609.526667407452,"2020-08-03 00:15:00",79.1045454545455,35.6064285714286
"5068","FRCH",2020-08-03 00:30:00,606.134990049497,"2020-08-03 00:30:00",79.1836363636364,35.5892857142857
"5069","FRCH",2020-08-03 00:45:00,609.143620233925,"2020-08-03 00:45:00",79.1290909090909,35.6164285714286
"5070","FRCH",2020-08-03 01:00:00,607.667178743621,"2020-08-03 01:00:00",79.2209090909091,35.665
"5071","FRCH",2020-08-03 01:15:00,609.909714580979,"2020-08-03 01:15:00",79.2290909090909,35.6564285714286
"5072","FRCH",2020-08-03 01:30:00,609.143620233925,"2020-08-03 01:30:00",79.3363636363636,35.685
"5073","FRCH",2020-08-03 01:45:00,607.489591957812,"2020-08-03 01:45:00",79.08,35.6764285714286
"5074","FRCH",2020-08-03 02:00:00,609.349080621643,"2020-08-03 02:00:00",79.2036363636364,35.6778571428571
"5075","FRCH",2020-08-03 02:15:00,608.788446662293,"2020-08-03 02:15:00",79.4218181818182,35.6971428571429
"5076","FRCH",2020-08-03 02:30:00,604.303374987576,"2020-08-03 02:30:00",79.1936363636364,35.7064285714286
"5077","FRCH",2020-08-03 02:45:00,612.740757979598,"2020-08-03 02:45:00",79.2963636363636,35.6914285714286
"5078","FRCH",2020-08-03 03:00:00,610.442474938405,"2020-08-03 03:00:00",79.5418181818182,35.6571428571429
"5079","FRCH",2020-08-03 03:15:00,611.414029673193,"2020-08-03 03:15:00",79.6690909090909,35.6864285714286
"5080","FRCH",2020-08-03 03:30:00,612.946218367331,"2020-08-03 03:30:00",79.6027272727273,35.6992857142857
"5081","FRCH",2020-08-03 03:45:00,617.431290042048,"2020-08-03 03:45:00",79.5172727272727,35.7442857142857
"5082","FRCH",2020-08-03 04:00:00,614.039612684079,"2020-08-03 04:00:00",79.9018181818182,35.7285714285714
"5083","FRCH",2020-08-03 04:15:00,618.58043156263,"2020-08-03 04:15:00",79.9172727272727,35.7542857142857
"5084","FRCH",2020-08-03 04:30:00,616.160308939463,"2020-08-03 04:30:00",79.8718181818182,35.7464285714286
"5085","FRCH",2020-08-03 04:45:00,623.476424012784,"2020-08-03 04:45:00",79.9772727272727,35.7214285714286
"5086","FRCH",2020-08-03 05:00:00,621.028427787722,"2020-08-03 05:00:00",79.9127272727273,35.7064285714286
"5087","FRCH",2020-08-03 05:15:00,624.980739104998,"2020-08-03 05:15:00",79.7627272727273,35.6585714285714
