"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"876","FRCH",2020-06-20 08:45:00,427.25684075366,"2020-06-20 08:45:00",72.7190909090909,30.1121428571429
"877","FRCH",2020-06-20 09:00:00,431.38673885676,"2020-06-20 09:00:00",72.9109090909091,30.12
"878","FRCH",2020-06-20 09:15:00,429.555123794853,"2020-06-20 09:15:00",72.9027272727273,30.1264285714286
"879","FRCH",2020-06-20 09:30:00,430.143631356099,"2020-06-20 09:30:00",73.0481818181818,30.1935714285714
"880","FRCH",2020-06-20 09:45:00,429.022363437412,"2020-06-20 09:45:00",73.0854545454546,30.1814285714286
"881","FRCH",2020-06-20 10:00:00,431.264899274785,"2020-06-20 10:00:00",73.2554545454545,30.1807142857143
"882","FRCH",2020-06-20 10:15:00,430.704265315435,"2020-06-20 10:15:00",73.3136363636364,30.185
"883","FRCH",2020-06-20 10:30:00,433.507435112144,"2020-06-20 10:30:00",73.34,30.1935714285714
"884","FRCH",2020-06-20 10:45:00,434.423242643083,"2020-06-20 10:45:00",73.3718181818182,30.1985714285714
"885","FRCH",2020-06-20 11:00:00,435.572384163679,"2020-06-20 11:00:00",73.4209090909091,30.225
"886","FRCH",2020-06-20 11:15:00,438.225840776489,"2020-06-20 11:15:00",73.2663636363636,30.2228571428571
"887","FRCH",2020-06-20 11:30:00,439.374982297086,"2020-06-20 11:30:00",73.4027272727273,30.1892857142857
"888","FRCH",2020-06-20 11:45:00,442.17815209378,"2020-06-20 11:45:00",73.53,30.165
"889","FRCH",2020-06-20 12:00:00,442.944246440849,"2020-06-20 12:00:00",73.4027272727273,30.1857142857143
"890","FRCH",2020-06-20 12:15:00,442.355738879603,"2020-06-20 12:15:00",73.6772727272727,30.1935714285714
"891","FRCH",2020-06-20 12:30:00,445.392242665941,"2020-06-20 12:30:00",73.5736363636364,30.1814285714286
"892","FRCH",2020-06-20 12:45:00,448.989380411615,"2020-06-20 12:45:00",73.6981818181818,30.1978571428571
"893","FRCH",2020-06-20 13:00:00,448.578459636177,"2020-06-20 13:00:00",73.6372727272727,30.1642857142857
"894","FRCH",2020-06-20 13:15:00,447.634778503299,"2020-06-20 13:15:00",73.4218181818182,30.1621428571429
"895","FRCH",2020-06-20 13:30:00,449.372427585142,"2020-06-20 13:30:00",73.3727272727273,30.1328571428571
"896","FRCH",2020-06-20 13:45:00,453.65203887214,"2020-06-20 13:45:00",73.3409090909091,30.1778571428571
"897","FRCH",2020-06-20 14:00:00,456.688542658478,"2020-06-20 14:00:00",72.9736363636364,30.1514285714286
"898","FRCH",2020-06-20 14:15:00,456.33336908686,"2020-06-20 14:15:00",73.0090909090909,30.1564285714286
"899","FRCH",2020-06-20 14:30:00,460.108093618343,"2020-06-20 14:30:00",72.9881818181818,30.1385714285714
"900","FRCH",2020-06-20 14:45:00,463.854944547929,"2020-06-20 14:45:00",72.9454545454545,30.1614285714286
"901","FRCH",2020-06-20 15:00:00,461.640282312481,"2020-06-20 15:00:00",73.3145454545455,30.1778571428571
"902","FRCH",2020-06-20 15:15:00,468.040589854863,"2020-06-20 15:15:00",73.26,30.2
"903","FRCH",2020-06-20 15:30:00,471.581980396717,"2020-06-20 15:30:00",73.1136363636364,30.1478571428571
"904","FRCH",2020-06-20 15:45:00,471.404393610908,"2020-06-20 15:45:00",72.9763636363636,30.1164285714286
"905","FRCH",2020-06-20 16:00:00,475.029404958506,"2020-06-20 16:00:00",72.8263636363636,30.1671428571429
"906","FRCH",2020-06-20 16:15:00,480.63574455191,"2020-06-20 16:15:00",72.7145454545455,30.1514285714286
"907","FRCH",2020-06-20 16:30:00,487.036052094278,"2020-06-20 16:30:00",72.9972727272727,30.0935714285714
"908","FRCH",2020-06-20 16:45:00,489.689508707073,"2020-06-20 16:45:00",73.0218181818182,30.0907142857143
"909","FRCH",2020-06-20 17:00:00,492.903599279234,"2020-06-20 17:00:00",72.9409090909091,30.0078571428571
"910","FRCH",2020-06-20 17:15:00,499.276033219678,"2020-06-20 17:15:00",72.7863636363636,29.9221428571429
"911","FRCH",2020-06-20 17:30:00,503.639265312449,"2020-06-20 17:30:00",72.9372727272727,29.8871428571429
"912","FRCH",2020-06-20 17:45:00,509.684399283215,"2020-06-20 17:45:00",73.2336363636364,29.8492857142857
"913","FRCH",2020-06-20 18:00:00,517.7944823055,"2020-06-20 18:00:00",73.2945454545455,29.7642857142857
"914","FRCH",2020-06-20 18:15:00,522.335301184037,"2020-06-20 18:15:00",73.4672727272727,29.7514285714286
"915","FRCH",2020-06-20 18:30:00,526.493072889076,"2020-06-20 18:30:00",73.8209090909091,29.6585714285714
"916","FRCH",2020-06-20 18:45:00,538.499720024862,"2020-06-20 18:45:00",74.3018181818182,29.5228571428571
"917","FRCH",2020-06-20 19:00:00,540.620416280231,"2020-06-20 19:00:00",74.5390909090909,29.4657142857143
"918","FRCH",2020-06-20 19:15:00,544.983648372974,"2020-06-20 19:15:00",75.04,29.4085714285714
"919","FRCH",2020-06-20 19:30:00,555.719314406189,"2020-06-20 19:30:00",75.2081818181818,29.3492857142857
"920","FRCH",2020-06-20 19:45:00,563.623937040757,"2020-06-20 19:45:00",75.6472727272727,29.2685714285714
"921","FRCH",2020-06-20 20:00:00,567.454408776073,"2020-06-20 20:00:00",76.0354545454546,29.2257142857143
"922","FRCH",2020-06-20 20:15:00,573.649255930737,"2020-06-20 20:15:00",76.5036363636364,29.1957142857143
"923","FRCH",2020-06-20 20:30:00,581.021118207907,"2020-06-20 20:30:00",76.7163636363636,29.1557142857143
"924","FRCH",2020-06-20 20:45:00,584.057621994245,"2020-06-20 20:45:00",77.0109090909091,29.0964285714286
"925","FRCH",2020-06-20 21:00:00,591.251897485592,"2020-06-20 21:00:00",77.29,29.0842857142857
"926","FRCH",2020-06-20 21:15:00,598.007378599592,"2020-06-20 21:15:00",77.4472727272727,29.0071428571429
"927","FRCH",2020-06-20 21:30:00,602.492450274309,"2020-06-20 21:30:00",77.8545454545455,28.7585714285714
"928","FRCH",2020-06-20 21:45:00,610.191612521186,"2020-06-20 21:45:00",78.1563636363636,28.5728571428571
"929","FRCH",2020-06-20 22:00:00,618.357442747321,"2020-06-20 22:00:00",77.9654545454545,28.3728571428571
"930","FRCH",2020-06-20 22:15:00,634.455769209977,"2020-06-20 22:15:00",78.0863636363636,28.2678571428571
