"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"1036","FRCH",2020-06-22 00:45:00,1489.0374832438,"2020-06-22 00:45:00",114.792727272727,21.136
"1037","FRCH",2020-06-22 01:00:00,1708.7481668198,"2020-06-22 01:00:00",114.925454545455,21.114
"1038","FRCH",2020-06-22 01:15:00,1744.62874021759,"2020-06-22 01:15:00",114.894545454545,21.306
"1039","FRCH",2020-06-22 01:30:00,1733.41606103076,"2020-06-22 01:30:00",115.12,21.35
"1040","FRCH",2020-06-22 01:45:00,1722.20338184398,"2020-06-22 01:45:00",115.123636363636,21.294
"1041","FRCH",2020-06-22 02:00:00,1654.92730672314,"2020-06-22 02:00:00",115.178181818182,21.344
"1042","FRCH",2020-06-22 02:15:00,1719.96084600661,"2020-06-22 02:15:00",115.2,21.376
"1043","FRCH",2020-06-22 02:30:00,1733.41606103076,"2020-06-22 02:30:00",115.105454545455,21.452
"1044","FRCH",2020-06-22 02:45:00,1713.23323849452,"2020-06-22 02:45:00",115.292727272727,21.546
"1045","FRCH",2020-06-22 03:00:00,1726.6884535187,"2020-06-22 03:00:00",115.370909090909,21.78
"1046","FRCH",2020-06-22 03:15:00,1739.02240062418,"2020-06-22 03:15:00",115.596363636364,21.574
"1047","FRCH",2020-06-22 03:30:00,1641.47209169899,"2020-06-22 03:30:00",115.610909090909,21.638
"1048","FRCH",2020-06-22 03:45:00,1676.23139717808,"2020-06-22 03:45:00",115.501818181818,21.834
"1049","FRCH",2020-06-22 04:00:00,1724.44591768135,"2020-06-22 04:00:00",115.612727272727,21.844
"1050","FRCH",2020-06-22 04:15:00,1679.5952009341,"2020-06-22 04:15:00",115.526363636364,21.838
"1051","FRCH",2020-06-22 04:30:00,1713.23323849452,"2020-06-22 04:30:00",115.492727272727,21.998
"1052","FRCH",2020-06-22 04:45:00,1598.86391078911,"2020-06-22 04:45:00",115.46,22.182
"1053","FRCH",2020-06-22 05:00:00,1736.77986478683,"2020-06-22 05:00:00",115.557272727273,22.098
"1054","FRCH",2020-06-22 05:15:00,1687.44407636489,"2020-06-22 05:15:00",115.681818181818,22.158
"1055","FRCH",2020-06-22 05:30:00,1752.47761564833,"2020-06-22 05:30:00",115.912727272727,22.312
"1056","FRCH",2020-06-22 05:45:00,1764.81156275386,"2020-06-22 05:45:00",116.024545454545,22.38
"1057","FRCH",2020-06-22 06:00:00,1739.02240062418,"2020-06-22 06:00:00",116.006363636364,22.498
"1058","FRCH",2020-06-22 06:15:00,1725.5671856,"2020-06-22 06:15:00",115.978181818182,22.45
"1059","FRCH",2020-06-22 06:30:00,1718.83957808791,"2020-06-22 06:30:00",116.236363636364,22.502
"1060","FRCH",2020-06-22 06:45:00,1645.95716337368,"2020-06-22 06:45:00",116.426363636364,22.458
"1061","FRCH",2020-06-22 07:00:00,1722.20338184398,"2020-06-22 07:00:00",116.652727272727,22.636
"1062","FRCH",2020-06-22 07:15:00,1721.08211392528,"2020-06-22 07:15:00",116.727272727273,22.498
"1063","FRCH",2020-06-22 07:30:00,1697.53548763302,"2020-06-22 07:30:00",117.047272727273,22.708
"1064","FRCH",2020-06-22 07:45:00,1715.47577433189,"2020-06-22 07:45:00",117.100909090909,22.642
"1065","FRCH",2020-06-22 08:00:00,1661.65491423523,"2020-06-22 08:00:00",117.079090909091,22.632
"1066","FRCH",2020-06-22 08:15:00,1732.29479311209,"2020-06-22 08:15:00",117.132727272727,22.782
"1067","FRCH",2020-06-22 08:30:00,1760.32649107912,"2020-06-22 08:30:00",117.105454545455,22.786
"1068","FRCH",2020-06-22 08:45:00,1754.7201514857,"2020-06-22 08:45:00",116.992727272727,22.872
"1069","FRCH",2020-06-22 09:00:00,1624.65307291879,"2020-06-22 09:00:00",116.98,22.878
"1070","FRCH",2020-06-22 09:15:00,1776.02424194064,"2020-06-22 09:15:00",116.767272727273,22.856
"1071","FRCH",2020-06-22 09:30:00,1708.7481668198,"2020-06-22 09:30:00",116.572727272727,22.908
"1072","FRCH",2020-06-22 09:45:00,1798.44960031426,"2020-06-22 09:45:00",116.322727272727,22.964
"1073","FRCH",2020-06-22 10:00:00,1770.41790234725,"2020-06-22 10:00:00",116.210909090909,22.878
"1074","FRCH",2020-06-22 10:15:00,1626.89560875614,"2020-06-22 10:15:00",116.396363636364,22.988
"1075","FRCH",2020-06-22 10:30:00,1770.41790234725,"2020-06-22 10:30:00",116.560909090909,22.98
"1076","FRCH",2020-06-22 10:45:00,1750.23507981098,"2020-06-22 10:45:00",116.935454545455,23.048
"1077","FRCH",2020-06-22 11:00:00,1771.53917026593,"2020-06-22 11:00:00",117.124545454545,23.034
"1078","FRCH",2020-06-22 11:15:00,1798.44960031426,"2020-06-22 11:15:00",117.222727272727,23.072
"1079","FRCH",2020-06-22 11:30:00,1799.57086823293,"2020-06-22 11:30:00",117.336363636364,22.952
"1080","FRCH",2020-06-22 11:45:00,1821.99622660654,"2020-06-22 11:45:00",117.569090909091,22.922
"1081","FRCH",2020-06-22 12:00:00,1787.23692112745,"2020-06-22 12:00:00",117.954545454545,22.982
"1082","FRCH",2020-06-22 12:15:00,1825.36003036259,"2020-06-22 12:15:00",118.305454545455,22.936
"1083","FRCH",2020-06-22 12:30:00,1809.66227950106,"2020-06-22 12:30:00",118.216363636364,22.866
"1084","FRCH",2020-06-22 12:45:00,1706.50563098243,"2020-06-22 12:45:00",118.464545454545,22.886
"1085","FRCH",2020-06-22 13:00:00,1821.99622660654,"2020-06-22 13:00:00",118.466363636364,22.914
"1086","FRCH",2020-06-22 13:15:00,1710.99070265717,"2020-06-22 13:15:00",118.140909090909,22.746
