"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"4497","STRT",2020-08-03 04:30:00,1415.59721856419,76.2227272727273,"2020-08-03 04:30:00",2.27578125
"4498","STRT",2020-08-03 04:45:00,1411.26301440317,76.2372727272727,"2020-08-03 04:45:00",2.81427272727273
"4499","STRT",2020-08-03 05:00:00,1417.04195328441,76.2872727272727,"2020-08-03 05:00:00",1.78214285714286
"4500","STRT",2020-08-03 05:15:00,1419.93142272509,76.3409090909091,"2020-08-03 05:15:00",28.0464285714286
"4501","STRT",2020-08-03 05:30:00,1421.37615744543,76.3681818181818,"2020-08-03 05:30:00",28.1507142857143
"4502","STRT",2020-08-03 05:45:00,1422.82089216571,76.35,"2020-08-03 05:45:00",28.2242857142857
"4503","STRT",2020-08-03 06:00:00,1438.71297408914,76.3781818181818,"2020-08-03 06:00:00",28.2735714285714
"4504","STRT",2020-08-03 06:15:00,1445.93664769072,76.3818181818182,"2020-08-03 06:15:00",28.2985714285714
"4505","STRT",2020-08-03 06:30:00,1440.15770880948,76.5054545454545,"2020-08-03 06:30:00",28.34
"4506","STRT",2020-08-03 06:45:00,1444.49191297038,76.5290909090909,"2020-08-03 06:45:00",28.3185714285714
"4507","STRT",2020-08-03 07:00:00,1450.27085185167,76.4863636363636,"2020-08-03 07:00:00",28.3135714285714
"4508","STRT",2020-08-03 07:15:00,1457.49452545325,76.5363636363636,"2020-08-03 07:15:00",28.3142857142857
"4509","STRT",2020-08-03 07:30:00,1463.27346433449,76.7,"2020-08-03 07:30:00",28.315
"4510","STRT",2020-08-03 07:45:00,1464.71819905483,76.58,"2020-08-03 07:45:00",28.2842857142857
"4511","STRT",2020-08-03 08:00:00,1473.38660737668,76.5527272727273,"2020-08-03 08:00:00",28.2707142857143
"4512","STRT",2020-08-03 08:15:00,1469.05240321573,76.6,"2020-08-03 08:15:00",28.2107142857143
"4513","STRT",2020-08-03 08:30:00,1479.16554625792,76.6881818181818,"2020-08-03 08:30:00",28.1571428571429
"4514","STRT",2020-08-03 08:45:00,1489.27868930012,76.7781818181818,"2020-08-03 08:45:00",28.1
"4515","STRT",2020-08-03 09:00:00,1489.27868930012,76.6627272727273,"2020-08-03 09:00:00",28.0228571428571
"4516","STRT",2020-08-03 09:15:00,1493.61289346108,76.8181818181818,"2020-08-03 09:15:00",27.94
"4517","STRT",2020-08-03 09:30:00,1489.27868930012,76.62,"2020-08-03 09:30:00",27.9
"4518","STRT",2020-08-03 09:45:00,1495.05762818136,76.6145454545454,"2020-08-03 09:45:00",27.8414285714286
"4519","STRT",2020-08-03 10:00:00,1503.72603650327,76.6045454545455,"2020-08-03 10:00:00",27.7885714285714
"4520","STRT",2020-08-03 10:15:00,1509.50497538451,76.48,"2020-08-03 10:15:00",27.745
"4521","STRT",2020-08-03 10:30:00,1508.06024066423,76.4463636363636,"2020-08-03 10:30:00",27.6892857142857
"4522","STRT",2020-08-03 10:45:00,1509.50497538451,76.4090909090909,"2020-08-03 10:45:00",27.6207142857143
"4523","STRT",2020-08-03 11:00:00,1519.61811842676,76.3481818181818,"2020-08-03 11:00:00",27.5842857142857
"4524","STRT",2020-08-03 11:15:00,1508.06024066423,76.22,"2020-08-03 11:15:00",27.5021428571429
"4525","STRT",2020-08-03 11:30:00,1521.06285314698,76.0872727272727,"2020-08-03 11:30:00",27.4121428571429
"4526","STRT",2020-08-03 11:45:00,1522.50758786732,75.9445454545454,"2020-08-03 11:45:00",27.35
