"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"1628","FRCH",2020-06-28 04:45:00,1432.91625882441,"2020-06-28 04:45:00",59.0436363636364,49.9535714285714
"1629","FRCH",2020-06-28 05:00:00,1430.67372298706,"2020-06-28 05:00:00",58.7990909090909,49.92
"1630","FRCH",2020-06-28 05:15:00,1410.49090045079,"2020-06-28 05:15:00",58.7618181818182,50.01
"1631","FRCH",2020-06-28 05:30:00,1402.64202502003,"2020-06-28 05:30:00",58.8227272727273,50.0221428571429
"1632","FRCH",2020-06-28 05:45:00,1426.18865131232,"2020-06-28 05:45:00",59.3,50.025
"1633","FRCH",2020-06-28 06:00:00,1420.5823117189,"2020-06-28 06:00:00",59.7118181818182,50.0107142857143
"1634","FRCH",2020-06-28 06:15:00,1413.85470420684,"2020-06-28 06:15:00",59.4863636363636,49.9671428571429
"1635","FRCH",2020-06-28 06:30:00,1398.15695334531,"2020-06-28 06:30:00",59.1945454545455,49.9828571428571
"1636","FRCH",2020-06-28 06:45:00,1428.43118714969,"2020-06-28 06:45:00",58.8118181818182,49.9935714285714
"1637","FRCH",2020-06-28 07:00:00,1406.00582877605,"2020-06-28 07:00:00",58.5918181818182,49.9978571428571
"1638","FRCH",2020-06-28 07:15:00,1411.61216836949,"2020-06-28 07:15:00",58.7990909090909,49.99
"1639","FRCH",2020-06-28 07:30:00,1449.73527760463,"2020-06-28 07:30:00",59.2763636363636,49.8471428571429
"1640","FRCH",2020-06-28 07:45:00,1453.09908136065,"2020-06-28 07:45:00",59.3745454545455,49.7514285714286
"1641","FRCH",2020-06-28 08:00:00,1422.82484755627,"2020-06-28 08:00:00",59.2190909090909,49.7457142857143
"1642","FRCH",2020-06-28 08:15:00,1428.43118714969,"2020-06-28 08:15:00",58.5645454545455,49.6914285714286
"1643","FRCH",2020-06-28 08:30:00,1430.67372298706,"2020-06-28 08:30:00",58.7490909090909,49.7192857142857
"1644","FRCH",2020-06-28 08:45:00,1443.00767009254,"2020-06-28 08:45:00",58.6518181818182,49.6471428571429
"1645","FRCH",2020-06-28 09:00:00,1444.12893801121,"2020-06-28 09:00:00",58.5409090909091,49.6342857142857
"1646","FRCH",2020-06-28 09:15:00,1437.40133049912,"2020-06-28 09:15:00",58.6618181818182,49.6335714285714
"1647","FRCH",2020-06-28 09:30:00,1443.00767009254,"2020-06-28 09:30:00",59.0990909090909,49.6007142857143
"1648","FRCH",2020-06-28 09:45:00,1417.21850796288,"2020-06-28 09:45:00",59.1581818181818,49.6064285714286
"1649","FRCH",2020-06-28 10:00:00,1444.12893801121,"2020-06-28 10:00:00",58.7645454545455,49.5635714285714
"1650","FRCH",2020-06-28 10:15:00,1409.36963253212,"2020-06-28 10:15:00",58.6636363636364,49.55
"1651","FRCH",2020-06-28 10:30:00,1406.00582877605,"2020-06-28 10:30:00",58.9927272727273,49.5292857142857
"1652","FRCH",2020-06-28 10:45:00,1430.67372298706,"2020-06-28 10:45:00",59.2463636363636,49.4964285714286
"1653","FRCH",2020-06-28 11:00:00,1439.64386633647,"2020-06-28 11:00:00",59.1427272727273,49.4635714285714
"1654","FRCH",2020-06-28 11:15:00,1397.03568542664,"2020-06-28 11:15:00",59.3236363636364,49.42
"1655","FRCH",2020-06-28 11:30:00,1412.73343628814,"2020-06-28 11:30:00",59.3890909090909,49.4071428571429
"1656","FRCH",2020-06-28 11:45:00,1413.85470420684,"2020-06-28 11:45:00",58.9881818181818,49.3757142857143
"1657","FRCH",2020-06-28 12:00:00,1412.73343628814,"2020-06-28 12:00:00",58.7636363636364,49.3664285714286
"1658","FRCH",2020-06-28 12:15:00,1427.30991923099,"2020-06-28 12:15:00",58.7109090909091,49.3428571428571
"1659","FRCH",2020-06-28 12:30:00,1429.55245506836,"2020-06-28 12:30:00",58.69,49.325
"1660","FRCH",2020-06-28 12:45:00,1444.12893801121,"2020-06-28 12:45:00",58.6009090909091,49.2864285714286
"1661","FRCH",2020-06-28 13:00:00,1362.27637994752,"2020-06-28 13:00:00",58.7672727272727,49.2792857142857
"1662","FRCH",2020-06-28 13:15:00,1425.06738339362,"2020-06-28 13:15:00",58.64,49.185
"1663","FRCH",2020-06-28 13:30:00,1416.09724004421,"2020-06-28 13:30:00",58.5663636363636,49.1814285714286
"1664","FRCH",2020-06-28 13:45:00,1431.79499090571,"2020-06-28 13:45:00",58.4554545454545,49.18
"1665","FRCH",2020-06-28 14:00:00,1422.82484755627,"2020-06-28 14:00:00",58.4609090909091,49.1378571428571
"1666","FRCH",2020-06-28 14:15:00,1446.37147384856,"2020-06-28 14:15:00",57.8618181818182,49.1521428571429
"1667","FRCH",2020-06-28 14:30:00,1457.58415303539,"2020-06-28 14:30:00",57.5181818181818,49.2207142857143
"1668","FRCH",2020-06-28 14:45:00,1422.82484755627,"2020-06-28 14:45:00",57.1563636363636,49.2578571428571
"1669","FRCH",2020-06-28 15:00:00,1450.8565455233,"2020-06-28 15:00:00",56.6536363636364,49.2035714285714
"1670","FRCH",2020-06-28 15:15:00,1431.79499090571,"2020-06-28 15:15:00",56.5245454545455,49.155
"1671","FRCH",2020-06-28 15:30:00,1450.8565455233,"2020-06-28 15:30:00",55.2527272727273,49.1228571428571
"1672","FRCH",2020-06-28 15:45:00,1455.34161719802,"2020-06-28 15:45:00",55.0490909090909,49.0392857142857
"1673","FRCH",2020-06-28 16:00:00,1455.34161719802,"2020-06-28 16:00:00",55.19,48.9814285714286
"1674","FRCH",2020-06-28 16:15:00,1447.49274176726,"2020-06-28 16:15:00",55.7827272727273,48.9178571428571
"1675","FRCH",2020-06-28 16:30:00,1456.46288511669,"2020-06-28 16:30:00",56.3209090909091,48.84
"1676","FRCH",2020-06-28 16:45:00,1438.5225984178,"2020-06-28 16:45:00",56.4863636363636,48.6971428571429
"1677","FRCH",2020-06-28 17:00:00,1459.82668887274,"2020-06-28 17:00:00",56.6718181818182,48.6464285714286
"1678","FRCH",2020-06-28 17:15:00,1456.46288511669,"2020-06-28 17:15:00",56.9063636363636,48.6128571428571
"1679","FRCH",2020-06-28 17:30:00,1435.15879466175,"2020-06-28 17:30:00",56.9909090909091,48.5221428571429
"1680","FRCH",2020-06-28 17:45:00,1432.91625882441,"2020-06-28 17:45:00",57.1754545454545,48.4492857142857
"1681","FRCH",2020-06-28 18:00:00,1466.5542963848,"2020-06-28 18:00:00",57.36,48.4635714285714
"1682","FRCH",2020-06-28 18:15:00,1449.73527760463,"2020-06-28 18:15:00",57.6663636363636,48.4085714285714
"1683","FRCH",2020-06-28 18:30:00,1454.22034927932,"2020-06-28 18:30:00",57.76,48.3614285714286
"1684","FRCH",2020-06-28 18:45:00,1473.28190389689,"2020-06-28 18:45:00",57.7236363636364,48.3621428571429
"1685","FRCH",2020-06-28 19:00:00,1464.31176054748,"2020-06-28 19:00:00",57.7872727272727,48.3
"1686","FRCH",2020-06-28 19:15:00,1432.91625882441,"2020-06-28 19:15:00",58.0090909090909,48.3407142857143
"1687","FRCH",2020-06-28 19:30:00,1434.03752674308,"2020-06-28 19:30:00",58.1545454545455,48.3228571428571
"1688","FRCH",2020-06-28 19:45:00,1464.31176054748,"2020-06-28 19:45:00",58.4727272727273,48.3507142857143
"1689","FRCH",2020-06-28 20:00:00,1466.5542963848,"2020-06-28 20:00:00",58.3418181818182,48.3585714285714
"1690","FRCH",2020-06-28 20:15:00,1450.8565455233,"2020-06-28 20:15:00",58.0581818181818,48.3721428571429
"1691","FRCH",2020-06-28 20:30:00,1445.25020592989,"2020-06-28 20:30:00",57.9590909090909,48.4235714285714
"1692","FRCH",2020-06-28 20:45:00,1473.28190389689,"2020-06-28 20:45:00",57.9863636363636,48.485
"1693","FRCH",2020-06-28 21:00:00,1462.06922471011,"2020-06-28 21:00:00",58.1063636363636,48.5035714285714
"1694","FRCH",2020-06-28 21:15:00,1469.91810014087,"2020-06-28 21:15:00",57.7718181818182,48.5
"1695","FRCH",2020-06-28 21:30:00,1474.40317181559,"2020-06-28 21:30:00",57.1409090909091,48.5057142857143
"1696","FRCH",2020-06-28 21:45:00,1453.09908136065,"2020-06-28 21:45:00",57.2327272727273,48.5221428571429
"1697","FRCH",2020-06-28 22:00:00,1455.34161719802,"2020-06-28 22:00:00",57.1118181818182,48.4521428571429
"1698","FRCH",2020-06-28 22:15:00,1457.58415303539,"2020-06-28 22:15:00",56.9963636363636,48.3707142857143
"1699","FRCH",2020-06-28 22:30:00,1487.85838683974,"2020-06-28 22:30:00",57.3718181818182,48.4314285714286
"1700","FRCH",2020-06-28 22:45:00,1434.03752674308,"2020-06-28 22:45:00",57.5118181818182,48.4107142857143
"1701","FRCH",2020-06-28 23:00:00,1453.09908136065,"2020-06-28 23:00:00",57.37,48.3935714285714
"1702","FRCH",2020-06-28 23:15:00,1487.85838683974,"2020-06-28 23:15:00",57.4645454545455,48.3328571428571
"1703","FRCH",2020-06-28 23:30:00,1466.5542963848,"2020-06-28 23:30:00",57.6381818181818,48.2071428571429
"1704","FRCH",2020-06-28 23:45:00,1450.8565455233,"2020-06-28 23:45:00",57.5290909090909,48.1407142857143
"1705","FRCH",2020-06-29 00:00:00,1453.09908136065,"2020-06-29 00:00:00",57.4181818181818,48.0814285714286
"1706","FRCH",2020-06-29 00:15:00,1484.49458308372,"2020-06-29 00:15:00",57.3281818181818,48.0885714285714
"1707","FRCH",2020-06-29 00:30:00,1481.13077932765,"2020-06-29 00:30:00",57.1645454545455,47.9914285714286
"1708","FRCH",2020-06-29 00:45:00,1432.91625882441,"2020-06-29 00:45:00",57.3590909090909,47.9671428571429
"1709","FRCH",2020-06-29 01:00:00,1490.10092267711,"2020-06-29 01:00:00",57.5190909090909,47.9164285714286
"1710","FRCH",2020-06-29 01:15:00,1468.79683222217,"2020-06-29 01:15:00",57.4281818181818,47.8557142857143
"1711","FRCH",2020-06-29 01:30:00,1492.34345851446,"2020-06-29 01:30:00",57.8254545454545,47.8578571428571
"1712","FRCH",2020-06-29 01:45:00,1473.28190389689,"2020-06-29 01:45:00",57.7045454545455,47.8121428571429
"1713","FRCH",2020-06-29 02:00:00,1466.5542963848,"2020-06-29 02:00:00",57.6863636363636,47.7778571428571
"1714","FRCH",2020-06-29 02:15:00,1472.16063597822,"2020-06-29 02:15:00",57.6763636363636,47.7242857142857
"1715","FRCH",2020-06-29 02:30:00,1460.94795679141,"2020-06-29 02:30:00",57.6972727272727,47.7028571428571
"1716","FRCH",2020-06-29 02:45:00,1443.00767009254,"2020-06-29 02:45:00",57.6981818181818,47.7042857142857
"1717","FRCH",2020-06-29 03:00:00,1437.40133049912,"2020-06-29 03:00:00",57.4263636363636,47.7457142857143
"1718","FRCH",2020-06-29 03:15:00,1458.70542095404,"2020-06-29 03:15:00",57.0381818181818,47.6992857142857
"1719","FRCH",2020-06-29 03:30:00,1416.09724004421,"2020-06-29 03:30:00",56.9209090909091,47.7292857142857
"1720","FRCH",2020-06-29 03:45:00,1448.61400968593,"2020-06-29 03:45:00",57.0709090909091,47.7664285714286
"1721","FRCH",2020-06-29 04:00:00,1462.06922471011,"2020-06-29 04:00:00",57.1727272727273,47.745
"1722","FRCH",2020-06-29 04:15:00,1458.70542095404,"2020-06-29 04:15:00",57.0354545454545,47.7228571428571
"1723","FRCH",2020-06-29 04:30:00,1435.15879466175,"2020-06-29 04:30:00",56.9818181818182,47.6535714285714
"1724","FRCH",2020-06-29 04:45:00,1448.61400968593,"2020-06-29 04:45:00",56.6209090909091,47.6557142857143
"1725","FRCH",2020-06-29 05:00:00,1446.37147384856,"2020-06-29 05:00:00",56.7145454545455,47.7264285714286
"1726","FRCH",2020-06-29 05:15:00,1455.34161719802,"2020-06-29 05:15:00",56.8672727272727,47.6892857142857
"1727","FRCH",2020-06-29 05:30:00,1438.5225984178,"2020-06-29 05:30:00",56.8645454545455,47.7021428571429
"1728","FRCH",2020-06-29 05:45:00,1458.70542095404,"2020-06-29 05:45:00",56.7081818181818,47.7335714285714
"1729","FRCH",2020-06-29 06:00:00,1436.28006258045,"2020-06-29 06:00:00",56.4172727272727,47.7471428571429
"1730","FRCH",2020-06-29 06:15:00,1414.97597212551,"2020-06-29 06:15:00",56.8836363636364,47.7285714285714
"1731","FRCH",2020-06-29 06:30:00,1425.06738339362,"2020-06-29 06:30:00",57.2436363636364,47.77
"1732","FRCH",2020-06-29 06:45:00,1422.82484755627,"2020-06-29 06:45:00",57.57,47.775
"1733","FRCH",2020-06-29 07:00:00,1450.8565455233,"2020-06-29 07:00:00",57.8218181818182,47.7664285714286
"1734","FRCH",2020-06-29 07:15:00,1428.43118714969,"2020-06-29 07:15:00",58.0263636363636,47.8278571428571
"1735","FRCH",2020-06-29 07:30:00,1437.40133049912,"2020-06-29 07:30:00",58.2236363636364,47.7714285714286
"1736","FRCH",2020-06-29 07:45:00,1439.64386633647,"2020-06-29 07:45:00",58.4872727272727,47.7828571428571
"1737","FRCH",2020-06-29 08:00:00,1437.40133049912,"2020-06-29 08:00:00",58.6936363636364,47.8221428571429
"1738","FRCH",2020-06-29 08:15:00,1459.82668887274,"2020-06-29 08:15:00",58.7654545454545,47.7907142857143
"1739","FRCH",2020-06-29 08:30:00,1453.09908136065,"2020-06-29 08:30:00",58.6981818181818,47.7421428571429
"1740","FRCH",2020-06-29 08:45:00,1448.61400968593,"2020-06-29 08:45:00",58.9854545454545,47.8007142857143
"1741","FRCH",2020-06-29 09:00:00,1453.09908136065,"2020-06-29 09:00:00",58.49,47.7785714285714
"1742","FRCH",2020-06-29 09:15:00,1445.25020592989,"2020-06-29 09:15:00",58.7745454545455,47.7921428571429
