"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"450","STRT",2020-06-22 00:45:00,2302.66433683661,113.299090909091,"2020-06-22 00:45:00",23.3814285714286
"451","STRT",2020-06-22 01:00:00,2292.55119379447,116.678181818182,"2020-06-22 01:00:00",23.4635714285714
"452","STRT",2020-06-22 01:15:00,2308.4432757179,115.992727272727,"2020-06-22 01:15:00",23.4928571428571
"453","STRT",2020-06-22 01:30:00,2301.21960211633,118.92,"2020-06-22 01:30:00",23.5857142857143
"454","STRT",2020-06-22 01:45:00,2305.55380627722,120.626363636364,"2020-06-22 01:45:00",23.6657142857143
"455","STRT",2020-06-22 02:00:00,2298.33013267571,119.883636363636,"2020-06-22 02:00:00",23.6614285714286
"456","STRT",2020-06-22 02:15:00,2322.890622921,120.380909090909,"2020-06-22 02:15:00",23.75
"457","STRT",2020-06-22 02:30:00,2304.10907155694,121.609090909091,"2020-06-22 02:30:00",23.7957142857143
"458","STRT",2020-06-22 02:45:00,2308.4432757179,122.303636363636,"2020-06-22 02:45:00",23.8407142857143
"459","STRT",2020-06-22 03:00:00,2304.10907155694,122.796363636364,"2020-06-22 03:00:00",23.8564285714286
"460","STRT",2020-06-22 03:15:00,2322.890622921,121.797272727273,"2020-06-22 03:15:00",23.9107142857143
"461","STRT",2020-06-22 03:30:00,2320.00115348038,124.242727272727,"2020-06-22 03:30:00",23.9685714285714
"462","STRT",2020-06-22 03:45:00,2328.66956180223,122.388181818182,"2020-06-22 03:45:00",24.0142857142857
"463","STRT",2020-06-22 04:00:00,2337.33797012415,122.798181818182,"2020-06-22 04:00:00",24
"464","STRT",2020-06-22 04:15:00,2334.44850068353,120.614545454545,"2020-06-22 04:15:00",24.0485714285714
"465","STRT",2020-06-22 04:30:00,2348.89584788663,124.173636363636,"2020-06-22 04:30:00",24.1014285714286
"466","STRT",2020-06-22 04:45:00,2359.00899092888,124.042727272727,"2020-06-22 04:45:00",24.1092857142857
"467","STRT",2020-06-22 05:00:00,2357.56425620854,122.168181818182,"2020-06-22 05:00:00",24.09
"468","STRT",2020-06-22 05:15:00,2369.12213397108,124.984545454545,"2020-06-22 05:15:00",24.1442857142857
