"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"756","FRCH",2020-06-19 02:45:00,368.954070903332,"2020-06-19 02:45:00",62.39,32.3478571428571
"757","FRCH",2020-06-19 03:00:00,369.720165250386,"2020-06-19 03:00:00",62.5827272727273,32.3607142857143
"758","FRCH",2020-06-19 03:15:00,371.046893556806,"2020-06-19 03:15:00",62.4172727272727,32.3214285714286
"759","FRCH",2020-06-19 03:30:00,373.083969006431,"2020-06-19 03:30:00",62.4636363636364,32.305
"760","FRCH",2020-06-19 03:45:00,370.280799209737,"2020-06-19 03:45:00",62.4390909090909,32.2785714285714
"761","FRCH",2020-06-19 04:00:00,374.61615770057,"2020-06-19 04:00:00",62.46,32.2478571428571
"762","FRCH",2020-06-19 04:15:00,374.999204874082,"2020-06-19 04:15:00",62.4427272727273,32.2378571428571
"763","FRCH",2020-06-19 04:30:00,377.447201099174,"2020-06-19 04:30:00",62.3754545454545,32.2228571428571
"764","FRCH",2020-06-19 04:45:00,375.559838833418,"2020-06-19 04:45:00",62.3763636363636,32.2021428571429
"765","FRCH",2020-06-19 05:00:00,380.633418069425,"2020-06-19 05:00:00",62.4027272727273,32.1921428571429
"766","FRCH",2020-06-19 05:15:00,381.604972804183,"2020-06-19 05:15:00",62.4645454545455,32.1485714285714
"767","FRCH",2020-06-19 05:30:00,384.613602988626,"2020-06-19 05:30:00",62.3509090909091,32.1614285714286
"768","FRCH",2020-06-19 05:45:00,386.856138825984,"2020-06-19 05:45:00",62.2463636363636,32.1164285714286
"769","FRCH",2020-06-19 06:00:00,387.239185999526,"2020-06-19 06:00:00",62.0154545454545,32.1071428571429
"770","FRCH",2020-06-19 06:15:00,390.836323745185,"2020-06-19 06:15:00",62.2345454545455,32.03
"771","FRCH",2020-06-19 06:30:00,393.639493541908,"2020-06-19 06:30:00",62.2018181818182,31.89
"772","FRCH",2020-06-19 06:45:00,393.872827531522,"2020-06-19 06:45:00",62.2536363636364,31.925
"773","FRCH",2020-06-19 07:00:00,397.619678461109,"2020-06-19 07:00:00",62.18,31.9535714285714
"774","FRCH",2020-06-19 07:15:00,397.264504889477,"2020-06-19 07:15:00",62.3372727272727,31.9242857142857
"775","FRCH",2020-06-19 07:30:00,401.777450166119,"2020-06-19 07:30:00",62.3363636363636,31.9107142857143
"776","FRCH",2020-06-19 07:45:00,402.721131298982,"2020-06-19 07:45:00",62.3836363636364,31.8464285714286
"777","FRCH",2020-06-19 08:00:00,404.22544639121,"2020-06-19 08:00:00",62.4636363636364,31.8528571428571
"778","FRCH",2020-06-19 08:15:00,406.318269044685,"2020-06-19 08:15:00",62.4472727272727,31.795
"779","FRCH",2020-06-19 08:30:00,405.224874727908,"2020-06-19 08:30:00",62.5627272727273,31.7564285714286
"780","FRCH",2020-06-19 08:45:00,407.439536963357,"2020-06-19 08:45:00",62.6281818181818,31.7321428571429
"781","FRCH",2020-06-19 09:00:00,411.419721882557,"2020-06-19 09:00:00",62.72,31.6792857142857
"782","FRCH",2020-06-19 09:15:00,410.653627535488,"2020-06-19 09:15:00",62.6736363636364,31.69
