"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"216","FRCH",2020-06-13 11:45:00,366.711535065973,"2020-06-13 11:45:00",44.1218181818182,33.7764285714286
"217","FRCH",2020-06-13 12:00:00,369.89775203621,"2020-06-13 12:00:00",43.8863636363636,33.735
"218","FRCH",2020-06-13 12:15:00,370.458385995546,"2020-06-13 12:15:00",43.8263636363636,33.6428571428571
"219","FRCH",2020-06-13 12:30:00,374.438570914761,"2020-06-13 12:30:00",43.7972727272727,33.5857142857143
"220","FRCH",2020-06-13 12:45:00,377.241740711455,"2020-06-13 12:45:00",43.6418181818182,33.5278571428571
"221","FRCH",2020-06-13 13:00:00,379.895197324266,"2020-06-13 13:00:00",43.3854545454545,33.485
"222","FRCH",2020-06-13 13:15:00,387.594359571143,"2020-06-13 13:15:00",42.6427272727273,33.3757142857143
"223","FRCH",2020-06-13 13:30:00,390.780576541365,"2020-06-13 13:30:00",43.0636363636364,33.1992857142857
"224","FRCH",2020-06-13 13:45:00,396.82571051213,"2020-06-13 13:45:00",42.8863636363636,33.1407142857143
"225","FRCH",2020-06-13 14:00:00,404.197572789286,"2020-06-13 14:00:00",42.76,33.0328571428571
"226","FRCH",2020-06-13 14:15:00,411.569435066442,"2020-06-13 14:15:00",42.57,32.86
"227","FRCH",2020-06-13 14:30:00,415.521746383747,"2020-06-13 14:30:00",42.5654545454545,32.8228571428571
"228","FRCH",2020-06-13 14:45:00,422.482687885466,"2020-06-13 14:45:00",42.4354545454545,32.9392857142857
"229","FRCH",2020-06-13 15:00:00,427.406553937544,"2020-06-13 15:00:00",42.2672727272727,32.9642857142857
"230","FRCH",2020-06-13 15:15:00,431.38673885676,"2020-06-13 15:15:00",42.2172727272727,32.9835714285714
"231","FRCH",2020-06-13 15:30:00,432.563753979266,"2020-06-13 15:30:00",42.0463636363636,32.9592857142857
"232","FRCH",2020-06-13 15:45:00,435.039623806268,"2020-06-13 15:45:00",41.8281818181818,32.8857142857143
"233","FRCH",2020-06-13 16:00:00,437.870667204872,"2020-06-13 16:00:00",41.6618181818182,32.8071428571429
