"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM"
"4925","FRCH",2020-08-01 12:45:00,496.340678666689,"2020-08-01 12:45:00",62.1763636363636,38.9314285714286
"4926","FRCH",2020-08-01 13:00:00,494.126016431226,"2020-08-01 13:00:00",62.21,38.9057142857143
"4927","FRCH",2020-08-01 13:15:00,492.416240951294,"2020-08-01 13:15:00",62.11,38.9085714285714
"4928","FRCH",2020-08-01 13:30:00,493.864808839688,"2020-08-01 13:30:00",61.9963636363636,38.8721428571429
"4929","FRCH",2020-08-01 13:45:00,492.538080533282,"2020-08-01 13:45:00",61.9709090909091,38.8535714285714
"4930","FRCH",2020-08-01 14:00:00,495.163663544183,"2020-08-01 14:00:00",61.84,38.8092857142857
"4931","FRCH",2020-08-01 14:15:00,492.155033359741,"2020-08-01 14:15:00",61.6527272727273,38.7907142857143
"4932","FRCH",2020-08-01 14:30:00,496.845565422191,"2020-08-01 14:30:00",61.6609090909091,38.7571428571429
"4933","FRCH",2020-08-01 14:45:00,497.434072983451,"2020-08-01 14:45:00",61.5436363636364,38.755
"4934","FRCH",2020-08-01 15:00:00,496.490391850559,"2020-08-01 15:00:00",61.3436363636364,38.7169230769231
"4935","FRCH",2020-08-01 15:15:00,502.507652219429,"2020-08-01 15:15:00",61.4936363636364,38.6607692307692
"4936","FRCH",2020-08-01 15:30:00,499.526895636911,"2020-08-01 15:30:00",61.2563636363636,38.6046153846154
"4937","FRCH",2020-08-01 15:45:00,504.189554097451,"2020-08-01 15:45:00",61.3136363636364,38.5946153846154
"4938","FRCH",2020-08-01 16:00:00,504.217427699346,"2020-08-01 16:00:00",61.2972727272727,38.55
"4939","FRCH",2020-08-01 16:15:00,506.487837138644,"2020-08-01 16:15:00",61.3245454545455,38.5028571428571
"4940","FRCH",2020-08-01 16:30:00,507.609105057316,"2020-08-01 16:30:00",61.22,38.4807142857143
"4941","FRCH",2020-08-01 16:45:00,505.955076781203,"2020-08-01 16:45:00",61.1472727272727,38.3971428571429
"4942","FRCH",2020-08-01 17:00:00,513.626365426171,"2020-08-01 17:00:00",61.0290909090909,38.2935714285714
"4943","FRCH",2020-08-01 17:15:00,517.961723916975,"2020-08-01 17:15:00",61.1036363636364,38.215
"4944","FRCH",2020-08-01 17:30:00,518.727818264044,"2020-08-01 17:30:00",61.0554545454545,38.0857142857143
"4945","FRCH",2020-08-01 17:45:00,525.100252204516,"2020-08-01 17:45:00",61.1109090909091,38.01
"4946","FRCH",2020-08-01 18:00:00,527.398535245709,"2020-08-01 18:00:00",61.0854545454545,37.9771428571429
"4947","FRCH",2020-08-01 18:15:00,534.714650319045,"2020-08-01 18:15:00",61.1263636363636,37.9271428571429
"4948","FRCH",2020-08-01 18:30:00,538.872422024055,"2020-08-01 18:30:00",60.9872727272727,37.8835714285714
"4949","FRCH",2020-08-01 18:45:00,542.086512596201,"2020-08-01 18:45:00",60.9236363636364,37.8157142857143
"4950","FRCH",2020-08-01 19:00:00,549.430501271461,"2020-08-01 19:00:00",61.0454545454545,37.7564285714286
"4951","FRCH",2020-08-01 19:15:00,550.607516393953,"2020-08-01 19:15:00",60.8936363636364,37.795
"4952","FRCH",2020-08-01 19:30:00,563.940891836144,"2020-08-01 19:30:00",60.6590909090909,37.7642857142857
"4953","FRCH",2020-08-01 19:45:00,568.659297500504,"2020-08-01 19:45:00",60.35,37.7685714285714
"4954","FRCH",2020-08-01 20:00:00,575.470525818324,"2020-08-01 20:00:00",60.2609090909091,37.7528571428571
"4955","FRCH",2020-08-01 20:15:00,583.197561667112,"2020-08-01 20:15:00",60.24,37.7528571428571
"4956","FRCH",2020-08-01 20:30:00,589.653616413314,"2020-08-01 20:30:00",60.2218181818182,37.7914285714286
"4957","FRCH",2020-08-01 20:45:00,592.362820229944,"2020-08-01 20:45:00",60.4090909090909,37.785
"4958","FRCH",2020-08-01 21:00:00,602.276644712256,"2020-08-01 21:00:00",60.6718181818182,37.7892857142857
"4959","FRCH",2020-08-01 21:15:00,610.237014550672,"2020-08-01 21:15:00",60.8554545454545,37.8071428571429
"4960","FRCH",2020-08-01 21:30:00,616.637322093069,"2020-08-01 21:30:00",60.89,37.805
"4961","FRCH",2020-08-01 21:45:00,620.61750701227,"2020-08-01 21:45:00",60.8790909090909,37.8828571428571
"4962","FRCH",2020-08-01 22:00:00,627.578448513988,"2020-08-01 22:00:00",61.0081818181818,37.9428571428571
"4963","FRCH",2020-08-01 22:15:00,630.587078698401,"2020-08-01 22:15:00",61.2309090909091,37.9964285714286
"4964","FRCH",2020-08-01 22:30:00,638.16440136329,"2020-08-01 22:30:00",61.3927272727273,38.0535714285714
"4965","FRCH",2020-08-01 22:45:00,639.640842853609,"2020-08-01 22:45:00",61.3827272727273,38.0985714285714
"4966","FRCH",2020-08-01 23:00:00,646.24661078371,"2020-08-01 23:00:00",61.7345454545455,38.0664285714286
"4967","FRCH",2020-08-01 23:15:00,640.546305210228,"2020-08-01 23:15:00",61.7763636363636,37.9728571428571
"4968","FRCH",2020-08-01 23:30:00,649.610414539755,"2020-08-01 23:30:00",61.6290909090909,37.8771428571429
"4969","FRCH",2020-08-01 23:45:00,657.598657980066,"2020-08-01 23:45:00",60.7054545454545,37.7542857142857
"4970","FRCH",2020-08-02 00:00:00,656.832563632997,"2020-08-02 00:00:00",61.0118181818182,37.6328571428571
"4971","FRCH",2020-08-02 00:15:00,658.775673102587,"2020-08-02 00:15:00",60.9854545454545,37.5814285714286
"4972","FRCH",2020-08-02 00:30:00,658.093199561263,"2020-08-02 00:30:00",61.3009090909091,37.4707142857143
"4973","FRCH",2020-08-02 00:45:00,657.421071194272,"2020-08-02 00:45:00",61.1136363636364,37.3135714285714
"4974","FRCH",2020-08-02 01:00:00,661.167922123845,"2020-08-02 01:00:00",61.5872727272727,37.0942857142857
"4975","FRCH",2020-08-02 01:15:00,662.905571205687,"2020-08-02 01:15:00",61.5436363636364,36.935
"4976","FRCH",2020-08-02 01:30:00,663.877125940475,"2020-08-02 01:30:00",62.0918181818182,36.765
"4977","FRCH",2020-08-02 01:45:00,669.97800711506,"2020-08-02 01:45:00",62.2609090909091,36.6735714285714
"4978","FRCH",2020-08-02 02:00:00,664.643220287529,"2020-08-02 02:00:00",62.2763636363636,36.6064285714286
"4979","FRCH",2020-08-02 02:15:00,673.669110840798,"2020-08-02 02:15:00",62.5754545454545,36.5021428571429
"4980","FRCH",2020-08-02 02:30:00,672.0150825647,"2020-08-02 02:30:00",62.5390909090909,36.3157142857143
"4981","FRCH",2020-08-02 02:45:00,670.688354258295,"2020-08-02 02:45:00",62.4445454545455,36.1985714285714
"4982","FRCH",2020-08-02 03:00:00,666.680295737169,"2020-08-02 03:00:00",62.59,36.0928571428571
"4983","FRCH",2020-08-02 03:15:00,670.716227860219,"2020-08-02 03:15:00",62.2845454545455,35.965
"4984","FRCH",2020-08-02 03:30:00,671.071401431822,"2020-08-02 03:30:00",62.6245454545455,35.855
"4985","FRCH",2020-08-02 03:45:00,668.828865594463,"2020-08-02 03:45:00",62.6518181818182,35.7814285714286
"4986","FRCH",2020-08-02 04:00:00,665.792361808126,"2020-08-02 04:00:00",62.2254545454545,35.7571428571429
"4987","FRCH",2020-08-02 04:15:00,667.091216512606,"2020-08-02 04:15:00",62.2609090909091,35.7378571428571
"4988","FRCH",2020-08-02 04:30:00,669.894386309315,"2020-08-02 04:30:00",62.5572727272727,35.7271428571429
"4989","FRCH",2020-08-02 04:45:00,666.231156185488,"2020-08-02 04:45:00",62.6509090909091,35.7007142857143
"4990","FRCH",2020-08-02 05:00:00,661.934016470899,"2020-08-02 05:00:00",62.2154545454545,35.6764285714286
"4991","FRCH",2020-08-02 05:15:00,664.260173114002,"2020-08-02 05:15:00",62.3609090909091,35.5907142857143
"4992","FRCH",2020-08-02 05:30:00,665.231727848775,"2020-08-02 05:30:00",62.7309090909091,35.5007142857143
"4993","FRCH",2020-08-02 05:45:00,661.07395614378,"2020-08-02 05:45:00",63.3018181818182,35.4178571428571
"4994","FRCH",2020-08-02 06:00:00,658.44837313288,"2020-08-02 06:00:00",63.5645454545455,35.3592857142857
"4995","FRCH",2020-08-02 06:15:00,658.44837313288,"2020-08-02 06:15:00",63.6,35.2942857142857
"4996","FRCH",2020-08-02 06:30:00,657.859865571634,"2020-08-02 06:30:00",63.4945454545455,35.2971428571429
"4997","FRCH",2020-08-02 06:45:00,647.124199538419,"2020-08-02 06:45:00",63.6763636363636,35.275
"4998","FRCH",2020-08-02 07:00:00,652.431112764025,"2020-08-02 07:00:00",61.6063636363636,35.2592857142857
"4999","FRCH",2020-08-02 07:15:00,648.478801446734,"2020-08-02 07:15:00",63.3254545454545,35.2442857142857
"5000","FRCH",2020-08-02 07:30:00,639.397163689631,"2020-08-02 07:30:00",63.5736363636364,35.2078571428571
"5001","FRCH",2020-08-02 07:45:00,644.498616527519,"2020-08-02 07:45:00",64.1372727272727,35.1928571428571
"5002","FRCH",2020-08-02 08:00:00,639.425037291556,"2020-08-02 08:00:00",64.1890909090909,35.1671428571429
"5003","FRCH",2020-08-02 08:15:00,636.593993892937,"2020-08-02 08:15:00",64.4881818181818,35.1092857142857
"5004","FRCH",2020-08-02 08:30:00,637.509801423905,"2020-08-02 08:30:00",64.3954545454545,35.0835714285714
"5005","FRCH",2020-08-02 08:45:00,636.687959873001,"2020-08-02 08:45:00",64.9836363636364,35.0885714285714
"5006","FRCH",2020-08-02 09:00:00,636.304912699474,"2020-08-02 09:00:00",65.8263636363636,35.0528571428571
"5007","FRCH",2020-08-02 09:15:00,636.510373087192,"2020-08-02 09:15:00",65.6190909090909,35.0271428571429
"5008","FRCH",2020-08-02 09:30:00,636.332786301384,"2020-08-02 09:30:00",66.3618181818182,34.9921428571429
"5009","FRCH",2020-08-02 09:45:00,625.102578686987,"2020-08-02 09:45:00",66.17,35.0114285714286
"5010","FRCH",2020-08-02 10:00:00,636.1830731175,"2020-08-02 10:00:00",66.9345454545455,34.9835714285714
"5011","FRCH",2020-08-02 10:15:00,636.15519951559,"2020-08-02 10:15:00",67.5454545454545,34.9664285714286
"5012","FRCH",2020-08-02 10:30:00,637.892848597432,"2020-08-02 10:30:00",67.7609090909091,34.9271428571429
"5013","FRCH",2020-08-02 10:45:00,637.126754250363,"2020-08-02 10:45:00",68.1954545454545,34.9521428571429
"5014","FRCH",2020-08-02 11:00:00,635.594565556239,"2020-08-02 11:00:00",68.3018181818182,34.9185714285714
"5015","FRCH",2020-08-02 11:15:00,635.061805198813,"2020-08-02 11:15:00",68.4654545454545,34.9392857142857
"5016","FRCH",2020-08-02 11:30:00,633.735076892393,"2020-08-02 11:30:00",68.6990909090909,34.9014285714286
"5017","FRCH",2020-08-02 11:45:00,630.520986320262,"2020-08-02 11:45:00",69.0281818181818,34.8864285714286
"5018","FRCH",2020-08-02 12:00:00,627.185056166127,"2020-08-02 12:00:00",69.1909090909091,34.9164285714286
"5019","FRCH",2020-08-02 12:15:00,627.129308962321,"2020-08-02 12:15:00",69.4754545454545,34.8735714285714
"5020","FRCH",2020-08-02 12:30:00,633.146569331162,"2020-08-02 12:30:00",69.9009090909091,34.9064285714286
"5021","FRCH",2020-08-02 12:45:00,627.157182564217,"2020-08-02 12:45:00",70.0309090909091,34.8814285714286
"5022","FRCH",2020-08-02 13:00:00,631.46466745314,"2020-08-02 13:00:00",70.4381818181818,34.9128571428571
"5023","FRCH",2020-08-02 13:15:00,625.691086248247,"2020-08-02 13:15:00",70.5027272727273,34.8985714285714
"5024","FRCH",2020-08-02 13:30:00,627.867529707451,"2020-08-02 13:30:00",70.6145454545454,34.9178571428571
"5025","FRCH",2020-08-02 13:45:00,627.101435360397,"2020-08-02 13:45:00",70.45,34.8778571428571
"5026","FRCH",2020-08-02 14:00:00,622.177569308304,"2020-08-02 14:00:00",70.98,34.9007142857143
"5027","FRCH",2020-08-02 14:15:00,624.120678777879,"2020-08-02 14:15:00",71.03,34.8835714285714
"5028","FRCH",2020-08-02 14:30:00,622.999410859207,"2020-08-02 14:30:00",71.6427272727273,34.8757142857143
"5029","FRCH",2020-08-02 14:45:00,624.447978747601,"2020-08-02 14:45:00",72.0045454545455,34.8842857142857
"5030","FRCH",2020-08-02 15:00:00,622.71032966573,"2020-08-02 15:00:00",72.3990909090909,34.8821428571429
"5031","FRCH",2020-08-02 15:15:00,624.65343913532,"2020-08-02 15:15:00",72.5645454545455,34.9007142857143
"5032","FRCH",2020-08-02 15:30:00,625.241946696566,"2020-08-02 15:30:00",72.4845454545455,34.9021428571429
"5033","FRCH",2020-08-02 15:45:00,622.588490083755,"2020-08-02 15:45:00",73.0009090909091,34.91
"5034","FRCH",2020-08-02 16:00:00,614.356567479481,"2020-08-02 16:00:00",73.4181818181818,34.9035714285714
"5035","FRCH",2020-08-02 16:15:00,621.850269338611,"2020-08-02 16:15:00",73.6463636363636,34.8964285714286
"5036","FRCH",2020-08-02 16:30:00,618.075544807114,"2020-08-02 16:30:00",74.1354545454546,34.8528571428571
"5037","FRCH",2020-08-02 16:45:00,613.88989950018,"2020-08-02 16:45:00",74.6436363636364,34.9364285714286
"5038","FRCH",2020-08-02 17:00:00,623.149124043106,"2020-08-02 17:00:00",74.3081818181818,34.9214285714286
"5039","FRCH",2020-08-02 17:15:00,618.608305164555,"2020-08-02 17:15:00",74.69,34.8957142857143
"5040","FRCH",2020-08-02 17:30:00,618.430718378731,"2020-08-02 17:30:00",74.7736363636364,34.9142857142857
"5041","FRCH",2020-08-02 17:45:00,616.393642929106,"2020-08-02 17:45:00",75.27,34.9142857142857
"5042","FRCH",2020-08-02 18:00:00,615.066914622701,"2020-08-02 18:00:00",75.43,34.93
"5043","FRCH",2020-08-02 18:15:00,611.675237264761,"2020-08-02 18:15:00",75.6145454545454,34.9628571428571
"5044","FRCH",2020-08-02 18:30:00,615.039041020791,"2020-08-02 18:30:00",75.7318181818182,34.9842857142857
"5045","FRCH",2020-08-02 18:45:00,603.415441058547,"2020-08-02 18:45:00",75.9481818181818,34.975
"5046","FRCH",2020-08-02 19:00:00,613.506852326667,"2020-08-02 19:00:00",76.23,34.9692857142857
"5047","FRCH",2020-08-02 19:15:00,607.489591957812,"2020-08-02 19:15:00",76.5972727272727,35
"5048","FRCH",2020-08-02 19:30:00,608.638733478409,"2020-08-02 19:30:00",76.4409090909091,35.0164285714286
"5049","FRCH",2020-08-02 19:45:00,608.227812702971,"2020-08-02 19:45:00",76.8354545454545,35.0492857142857
"5050","FRCH",2020-08-02 20:00:00,610.292761754507,"2020-08-02 20:00:00",77.3418181818182,35.0835714285714
"5051","FRCH",2020-08-02 20:15:00,608.993907050026,"2020-08-02 20:15:00",77.1636363636364,35.1178571428571
"NA",NA,NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA,NA
