"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"5357","STRT",2020-08-12 03:30:00,1424.26562688604,85.4418181818182,"2020-08-12 03:30:00",29.4807142857143
"5358","STRT",2020-08-12 03:45:00,1424.26562688604,85.3790909090909,"2020-08-12 03:45:00",29.4714285714286
"5359","STRT",2020-08-12 04:00:00,1428.59983104694,85.2927272727273,"2020-08-12 04:00:00",29.505
"5360","STRT",2020-08-12 04:15:00,1425.71036160633,85.2381818181818,"2020-08-12 04:15:00",29.5257142857143
"5361","STRT",2020-08-12 04:30:00,1428.59983104694,85.0818181818182,"2020-08-12 04:30:00",29.5342857142857
"5362","STRT",2020-08-12 04:45:00,1428.59983104694,85.0781818181818,"2020-08-12 04:45:00",29.5514285714286
"5363","STRT",2020-08-12 05:00:00,1430.04456576728,85.0154545454545,"2020-08-12 05:00:00",29.5514285714286
"5364","STRT",2020-08-12 05:15:00,1430.04456576728,84.8736363636364,"2020-08-12 05:15:00",29.5321428571429
"5365","STRT",2020-08-12 05:30:00,1430.04456576728,84.7636363636364,"2020-08-12 05:30:00",29.5585714285714
"5366","STRT",2020-08-12 05:45:00,1427.15509632666,84.6445454545455,"2020-08-12 05:45:00",29.5657142857143
"5367","STRT",2020-08-12 06:00:00,1435.82350464852,84.5527272727273,"2020-08-12 06:00:00",29.5521428571429
"5368","STRT",2020-08-12 06:15:00,1432.9340352079,84.6072727272727,"2020-08-12 06:15:00",29.5614285714286
"5369","STRT",2020-08-12 06:30:00,1434.37876992818,84.5809090909091,"2020-08-12 06:30:00",29.5142857142857
"5370","STRT",2020-08-12 06:45:00,1425.71036160633,84.5545454545454,"2020-08-12 06:45:00",29.5285714285714
"5371","STRT",2020-08-12 07:00:00,1434.37876992818,84.5336363636364,"2020-08-12 07:00:00",29.5107142857143
"5372","STRT",2020-08-12 07:15:00,1431.48930048762,84.4190909090909,"2020-08-12 07:15:00",29.5142857142857
"5373","STRT",2020-08-12 07:30:00,1437.26823936886,84.5409090909091,"2020-08-12 07:30:00",29.5042857142857
"5374","STRT",2020-08-12 07:45:00,1445.93664769072,84.7227272727273,"2020-08-12 07:45:00",29.5007142857143
"5375","STRT",2020-08-12 08:00:00,1435.82350464852,84.7372727272727,"2020-08-12 08:00:00",29.4785714285714
"5376","STRT",2020-08-12 08:15:00,1438.71297408914,84.6363636363636,"2020-08-12 08:15:00",29.4935714285714
"5377","STRT",2020-08-12 08:30:00,1445.93664769072,84.3909090909091,"2020-08-12 08:30:00",29.4821428571429
"5378","STRT",2020-08-12 08:45:00,1443.0471782501,84.5290909090909,"2020-08-12 08:45:00",29.4564285714286
"5379","STRT",2020-08-12 09:00:00,1445.93664769072,84.5118181818182,"2020-08-12 09:00:00",29.4271428571429
"5380","STRT",2020-08-12 09:15:00,1450.27085185167,84.6354545454546,"2020-08-12 09:15:00",29.4207142857143
"5381","STRT",2020-08-12 09:30:00,1445.93664769072,84.5554545454546,"2020-08-12 09:30:00",29.3828571428571
"5382","STRT",2020-08-12 09:45:00,1457.49452545325,84.6036363636364,"2020-08-12 09:45:00",29.3464285714286
"5383","STRT",2020-08-12 10:00:00,1445.93664769072,84.3690909090909,"2020-08-12 10:00:00",29.3228571428571
"5384","STRT",2020-08-12 10:15:00,1456.04979073291,84.4527272727273,"2020-08-12 10:15:00",29.3314285714286
"5385","STRT",2020-08-12 10:30:00,1458.93926017359,84.2745454545455,"2020-08-12 10:30:00",29.3178571428571
"5386","STRT",2020-08-12 10:45:00,1440.15770880948,84.3181818181818,"2020-08-12 10:45:00",29.32
