"","Site","DateTime","MeanDischarge","fDOM.QSU","moos.no3.1","nitrateuM"
"3370","MOOS",2020-07-20 11:45:00,1073.29639426447,107.495454545455,"2020-07-20 11:45:00",25.42
"3371","MOOS",2020-07-20 12:00:00,1075.76684782132,107.400909090909,"2020-07-20 12:00:00",25.4041666666667
"3372","MOOS",2020-07-20 12:15:00,1077.6386145483,107.645454545455,"2020-07-20 12:15:00",25.4083333333333
"3373","MOOS",2020-07-20 12:30:00,1080.59593634625,107.454545454545,"2020-07-20 12:30:00",25.395
"3374","MOOS",2020-07-20 12:45:00,1082.29910480639,107.482727272727,"2020-07-20 12:45:00",25.4441666666667
"3375","MOOS",2020-07-20 13:00:00,1085.55577001926,107.615454545455,"2020-07-20 13:00:00",25.4525
"3376","MOOS",2020-07-20 13:15:00,1087.72688016116,107.208181818182,"2020-07-20 13:15:00",25.4291666666667
"3377","MOOS",2020-07-20 13:30:00,1091.45148705578,107.159090909091,"2020-07-20 13:30:00",25.4258333333333
"3378","MOOS",2020-07-20 13:45:00,1093.6225971977,107.268181818182,"2020-07-20 13:45:00",25.4341666666667
"3379","MOOS",2020-07-20 14:00:00,1094.2402105869,107.125454545455,"2020-07-20 14:00:00",25.4208333333333
"3380","MOOS",2020-07-20 14:15:00,1094.38988229436,106.990909090909,"2020-07-20 14:15:00",25.4508333333333
"3381","MOOS",2020-07-20 14:30:00,1094.38988229436,106.872727272727,"2020-07-20 14:30:00",25.49
"3382","MOOS",2020-07-20 14:45:00,1098.26416089643,106.857272727273,"2020-07-20 14:45:00",25.4708333333333
"3383","MOOS",2020-07-20 15:00:00,1098.73210257819,106.641818181818,"2020-07-20 15:00:00",25.4583333333333
"3384","MOOS",2020-07-20 15:15:00,1101.67049781675,106.511818181818,"2020-07-20 15:15:00",25.4683333333333
"3385","MOOS",2020-07-20 15:30:00,1103.37366627692,106.276363636364,"2020-07-20 15:30:00",25.46
"3386","MOOS",2020-07-20 15:45:00,1104.92716302961,106.087272727273,"2020-07-20 15:45:00",25.44
