"","Site","DateTime","MeanDischarge","fDOM.QSU","strt.no3.1","nitrateuM"
"7489","STRT",2020-09-03 08:30:00,1295.68423677812,73.3445454545455,"2020-09-03 08:30:00",29.9285714285714
"7490","STRT",2020-09-03 08:45:00,1294.23950205784,73.3918181818182,"2020-09-03 08:45:00",29.9457142857143
"7491","STRT",2020-09-03 09:00:00,1291.35003261716,73.6272727272727,"2020-09-03 09:00:00",29.955
"7492","STRT",2020-09-03 09:15:00,1297.1289714984,73.7654545454545,"2020-09-03 09:15:00",29.9585714285714
"7493","STRT",2020-09-03 09:30:00,1291.35003261716,73.8509090909091,"2020-09-03 09:30:00",29.9542857142857
"7494","STRT",2020-09-03 09:45:00,1298.57370621874,73.9845454545455,"2020-09-03 09:45:00",29.9742857142857
"7495","STRT",2020-09-03 10:00:00,1297.1289714984,73.8527272727273,"2020-09-03 10:00:00",29.9964285714286
"7496","STRT",2020-09-03 10:15:00,1301.46317565936,73.7618181818182,"2020-09-03 10:15:00",30.0007142857143
"7497","STRT",2020-09-03 10:30:00,1289.90529789688,73.8163636363636,"2020-09-03 10:30:00",30.0278571428571
"7498","STRT",2020-09-03 10:45:00,1301.46317565936,73.7127272727273,"2020-09-03 10:45:00",30.03
"7499","STRT",2020-09-03 11:00:00,1305.79737982032,73.5409090909091,"2020-09-03 11:00:00",30.0564285714286
"7500","STRT",2020-09-03 11:15:00,1298.57370621874,73.2963636363636,"2020-09-03 11:15:00",30.0592857142857
"7501","STRT",2020-09-03 11:30:00,1307.2421145406,73.4363636363636,"2020-09-03 11:30:00",30.0535714285714
"7502","STRT",2020-09-03 11:45:00,1308.68684926094,73.1809090909091,"2020-09-03 11:45:00",30.03
"7503","STRT",2020-09-03 12:00:00,1308.68684926094,72.9727272727273,"2020-09-03 12:00:00",30.015
"7504","STRT",2020-09-03 12:15:00,1314.46578814217,72.9445454545454,"2020-09-03 12:15:00",29.9792857142857
"7505","STRT",2020-09-03 12:30:00,1313.02105342189,72.7409090909091,"2020-09-03 12:30:00",30.03
"7506","STRT",2020-09-03 12:45:00,1321.68946174381,72.4963636363636,"2020-09-03 12:45:00",30.015
"7507","STRT",2020-09-03 13:00:00,1321.68946174381,72.3027272727273,"2020-09-03 13:00:00",30.0835714285714
"7508","STRT",2020-09-03 13:15:00,1310.13158398127,72.0736363636364,"2020-09-03 13:15:00",30.105
"7509","STRT",2020-09-03 13:30:00,1304.35264510004,71.8727272727273,"2020-09-03 13:30:00",30.1714285714286
"7510","STRT",2020-09-03 13:45:00,1313.02105342189,71.8627272727273,"2020-09-03 13:45:00",30.1828571428571
"7511","STRT",2020-09-03 14:00:00,1314.46578814217,71.6611111111111,"2020-09-03 14:00:00",30.2264285714286
"7512","STRT",2020-09-03 14:15:00,1307.2421145406,71.5563636363636,"2020-09-03 14:15:00",30.2585714285714
"7513","STRT",2020-09-03 14:30:00,1314.46578814217,71.2618181818182,"2020-09-03 14:30:00",30.2921428571429
"7514","STRT",2020-09-03 14:45:00,1310.13158398127,71.1918181818182,"2020-09-03 14:45:00",30.3114285714286
"7515","STRT",2020-09-03 15:00:00,1308.68684926094,70.8827272727273,"2020-09-03 15:00:00",30.2728571428571
"7516","STRT",2020-09-03 15:15:00,1315.91052286251,70.7745454545455,"2020-09-03 15:15:00",30.3585714285714
"7517","STRT",2020-09-03 15:30:00,1318.79999230313,70.5463636363636,"2020-09-03 15:30:00",30.4078571428571
"7518","STRT",2020-09-03 15:45:00,1311.57631870155,70.6309090909091,"2020-09-03 15:45:00",30.4078571428571
"7519","STRT",2020-09-03 16:00:00,1311.57631870155,70.5581818181818,"2020-09-03 16:00:00",30.4114285714286
"7520","STRT",2020-09-03 16:15:00,1318.79999230313,70.5090909090909,"2020-09-03 16:15:00",30.4307142857143
"7521","STRT",2020-09-03 16:30:00,1321.68946174381,70.3663636363636,"2020-09-03 16:30:00",30.4257142857143
"7522","STRT",2020-09-03 16:45:00,1330.35787006567,70.1954545454546,"2020-09-03 16:45:00",30.4414285714286
"7523","STRT",2020-09-03 17:00:00,1324.57893118437,70.2463636363636,"2020-09-03 17:00:00",30.4478571428571
"7524","STRT",2020-09-03 17:15:00,1326.02366590471,70.1718181818182,"2020-09-03 17:15:00",30.4414285714286
"7525","STRT",2020-09-03 17:30:00,1323.13419646409,70.1681818181818,"2020-09-03 17:30:00",30.4428571428571
"7526","STRT",2020-09-03 17:45:00,1334.69207422656,70.1218181818182,"2020-09-03 17:45:00",30.3978571428571
"7527","STRT",2020-09-03 18:00:00,1328.91313534533,70.1809090909091,"2020-09-03 18:00:00",30.4028571428571
"7528","STRT",2020-09-03 18:15:00,1339.02627838752,70.2245454545455,"2020-09-03 18:15:00",30.345
"7529","STRT",2020-09-03 18:30:00,1341.91574782814,70.1618181818182,"2020-09-03 18:30:00",30.3021428571429
"7530","STRT",2020-09-03 18:45:00,1343.36048254848,70.08,"2020-09-03 18:45:00",30.2864285714286
"7531","STRT",2020-09-03 19:00:00,1354.91836031101,70.0563636363636,"2020-09-03 19:00:00",30.2435714285714
"7532","STRT",2020-09-03 19:15:00,1347.69468670944,69.9781818181818,"2020-09-03 19:15:00",30.2171428571429
"7533","STRT",2020-09-03 19:30:00,1357.80782975157,69.9172727272727,"2020-09-03 19:30:00",30.1578571428571
"7534","STRT",2020-09-03 19:45:00,1366.47623807349,69.7827272727273,"2020-09-03 19:45:00",30.1107142857143
