"","valuedatetime","datavalue"
"5696",2020-08-13 17:15:00,24.1225
"5697",2020-08-13 17:30:00,24.195
"5698",2020-08-13 17:45:00,24.1275
"5699",2020-08-13 18:00:00,24.2425
"5700",2020-08-13 18:15:00,24.135
"5701",2020-08-13 18:30:00,24.23
"5702",2020-08-13 18:45:00,24.195
"5703",2020-08-13 19:00:00,24.2875
"5704",2020-08-13 19:15:00,24.18
"5705",2020-08-13 19:30:00,24.2625
"5706",2020-08-13 19:45:00,24.2925
"5707",2020-08-13 20:00:00,24.2225
"5708",2020-08-13 20:15:00,24.3275
"5709",2020-08-13 20:30:00,24.2725
"5710",2020-08-13 20:45:00,24.2775
"5711",2020-08-13 21:00:00,24.2475
"5712",2020-08-13 21:15:00,24.31
"5713",2020-08-13 21:30:00,24.3125
"5714",2020-08-13 21:45:00,24.3225
"5715",2020-08-13 22:00:00,24.3575
"5716",2020-08-13 22:15:00,24.2775
"5717",2020-08-13 22:30:00,24.3525
"5718",2020-08-13 22:45:00,24.3275
"5719",2020-08-13 23:00:00,24.3525
"5720",2020-08-13 23:15:00,24.3425
"5721",2020-08-13 23:30:00,24.4325
"5722",2020-08-13 23:45:00,24.3875
"5723",2020-08-14 00:00:00,24.3425
"5724",2020-08-14 00:15:00,24.3575
"5725",2020-08-14 00:30:00,24.4325
"5726",2020-08-14 00:45:00,24.405
"5727",2020-08-14 01:00:00,24.475
"5728",2020-08-14 01:15:00,24.3825
"5729",2020-08-14 01:30:00,24.4725
"5730",2020-08-14 01:45:00,24.41
"5731",2020-08-14 02:00:00,24.42
"5732",2020-08-14 02:15:00,24.4625
"5733",2020-08-14 02:30:00,24.4775
"5734",2020-08-14 02:45:00,24.4875
"5735",2020-08-14 03:00:00,24.44
"5736",2020-08-14 03:15:00,24.495
"5737",2020-08-14 03:30:00,24.505
"5738",2020-08-14 03:45:00,24.47
"5739",2020-08-14 04:00:00,24.5075
"5740",2020-08-14 04:15:00,24.51
"5741",2020-08-14 04:30:00,24.5816666666667
"5742",2020-08-14 04:45:00,24.5116666666667
"5743",2020-08-14 05:00:00,24.5255555555556
"5744",2020-08-14 05:15:00,24.5266666666667
"5745",2020-08-14 05:30:00,24.4766666666667
"5746",2020-08-14 05:45:00,24.5325
"5747",2020-08-14 06:00:00,24.6041666666667
"5748",2020-08-14 06:15:00,24.6308333333333
"5749",2020-08-14 06:30:00,24.5758333333333
"5750",2020-08-14 06:45:00,24.6425
"5751",2020-08-14 07:00:00,24.66
"5752",2020-08-14 07:15:00,24.6441666666667
"5753",2020-08-14 07:30:00,24.61
