Discharge_Lsec,day
NA,2020-06-04
-13.723262623770793,2020-06-05
-23.84974199871188,2020-06-06
-30.559969196000868,2020-06-07
-28.991818274894587,2020-06-08
-30.8517182045786,2020-06-09
-24.451474328905533,2020-06-10
-44.9103735554163,2020-06-11
-54.738668281879654,2020-06-12
-47.68198913690079,2020-06-13
-24.560880207120743,2020-06-14
446.1032078808864,2020-06-15
368.6438461035038,2020-06-16
169.23339874062972,2020-06-17
84.97263820078176,2020-06-18
602.7906598001628,2020-06-19
825.8874797969396,2020-06-20
1207.6410575208836,2020-06-21
797.86134066044,2020-06-22
846.1093329539812,2020-06-23
970.996142938282,2020-06-24
593.3635199604936,2020-06-25
378.58154670818595,2020-06-26
252.14482011581336,2020-06-27
195.12612325190335,2020-06-28
188.98115975873466,2020-06-29
167.93876251506603,2020-06-30
135.7734343193812,2020-07-01
93.56099964078749,2020-07-02
60.41101854114277,2020-07-03
38.00104781976552,2020-07-04
18.709144627562637,2020-07-05
4.996941224414816,2020-07-06
-5.925412284210931,2020-07-07
-10.082835656448273,2020-07-08
73.57619255321151,2020-07-09
290.4368774916432,2020-07-10
169.21516442759398,2020-07-11
88.83831256443773,2020-07-12
250.7590123250708,2020-07-13
390.0326952948538,2020-07-14
277.34464073171574,2020-07-15
233.98344433185412,2020-07-16
216.98906458219668,2020-07-17
205.70202481284105,2020-07-18
186.81127650743778,2020-07-19
143.7053604900866,2020-07-20
137.5968656229937,2020-07-21
118.46907124810726,2020-07-22
114.4210537540924,2020-07-23
116.84621738789853,2020-07-24
107.32790598305048,2020-07-25
81.21636971534888,2020-07-26
117.28384090076179,2020-07-27
134.67937553721518,2020-07-28
119.05256926526333,2020-07-29
83.98798529683215,2020-07-30
55.943611847291926,2020-07-31
61.39567144509298,2020-08-01
947.6379879390266,2020-08-02
1917.4481610774426,2020-08-03
938.2837853515053,2020-08-04
576.5879519672744,2020-08-05
405.44068981037043,2020-08-06
319.61177834941435,2020-08-07
413.26321010285756,2020-08-08
431.89867802575947,2020-08-09
399.3383983693562,2020-08-10
342.7146529661659,2020-08-11
377.5604251781654,2020-08-12
352.925868266384,2020-08-13
259.71206002579794,2020-08-14
205.3191042390863,2020-08-15
161.00972356134966,2020-08-16
128.80792673958118,2020-08-17
104.50158746245263,2020-08-18
86.23080580027575,2020-08-19
77.91595905580955,2020-08-20
68.21530452060203,2020-08-21
55.67009715175178,2020-08-22
65.31604874786353,2020-08-23
119.36255258687682,2020-08-24
210.9352726542123,2020-08-25
275.3571006107795,2020-08-26
403.74489869801374,2020-08-27
571.9382021430678,2020-08-28
423.3103165857574,2020-08-29
316.9131000200693,2020-08-30
250.74491362942302,2020-08-31
253.40298771529947,2020-09-01
327.5254702070827,2020-09-02
877.9646778280561,2020-09-03
1232.0385683631928,2020-09-04
685.6109096101633,2020-09-05
534.5213917929772,2020-09-06
604.7599656080607,2020-09-07
554.032106741608,2020-09-08
553.3574371592731,2020-09-09
543.6750169371026,2020-09-10
459.2136789538454,2020-09-11
389.2486198343043,2020-09-12
335.11094443010614,2020-09-13
292.44265192560914,2020-09-14
263.08540793747915,2020-09-15
253.9682514194228,2020-09-16
235.86157857456965,2020-09-17
219.8700860418982,2020-09-18
211.17231872367907,2020-09-19
200.34113678022732,2020-09-20
189.38231464553004,2020-09-21
176.764170024544,2020-09-22
188.3976617415774,2020-09-23
210.6799922717049,2020-09-24
228.27610435154747,2020-09-25
210.82586677598798,2020-09-26
193.48503507865402,2020-09-27
171.78620256568806,2020-09-28
149.2668259660962,2020-09-29
149.83208967021832,2020-09-30
135.04406179794205,2020-10-01
130.3031404085456,2020-10-02
120.87600056886974,2020-10-03
110.88359702508872,2020-10-04
NA,2020-10-05
NA,2020-10-06
NA,2020-10-07
NA,2020-10-08
NA,2020-10-09
NA,2020-10-10
NA,2020-10-11
NA,2020-10-12
NA,2020-10-13
NA,2020-10-14
NA,2020-10-15
