"DateTime","AbsolutePressure","WaterLevel","Site"
2021-08-09 21:50:00,104.648,184.757,"FRCH"
2021-08-09 21:55:00,104.638,184.756,"FRCH"
2021-08-09 22:00:00,104.638,184.757,"FRCH"
2021-08-09 22:05:00,104.608,184.754,"FRCH"
2021-08-09 22:10:00,104.608,184.754,"FRCH"
2021-08-09 22:15:00,104.618,184.755,"FRCH"
2021-08-09 22:20:00,104.608,184.755,"FRCH"
2021-08-09 22:25:00,104.608,184.755,"FRCH"
2021-08-09 22:30:00,104.598,184.754,"FRCH"
2021-08-09 22:35:00,104.588,184.753,"FRCH"
2021-08-09 22:40:00,104.588,184.753,"FRCH"
2021-08-09 22:45:00,104.568,184.752,"FRCH"
2021-08-09 22:50:00,104.588,184.754,"FRCH"
2021-08-09 22:55:00,104.558,184.751,"FRCH"
2021-08-09 23:00:00,104.568,184.752,"FRCH"
2021-08-09 23:05:00,104.548,184.751,"FRCH"
2021-08-09 23:10:00,104.545,184.751,"FRCH"
2021-08-09 23:15:00,104.535,184.75,"FRCH"
2021-08-09 23:20:00,104.515,184.749,"FRCH"
2021-08-09 23:25:00,104.505,184.748,"FRCH"
2021-08-09 23:30:00,104.525,184.751,"FRCH"
2021-08-09 23:35:00,104.495,184.748,"FRCH"
2021-08-09 23:40:00,104.505,184.749,"FRCH"
2021-08-09 23:45:00,104.485,184.747,"FRCH"
2021-08-09 23:50:00,104.475,184.747,"FRCH"
2021-08-09 23:55:00,104.475,184.748,"FRCH"
2021-08-10 00:00:00,104.455,184.746,"FRCH"
2021-08-10 00:05:00,104.445,184.746,"FRCH"
2021-08-10 00:10:00,104.445,184.746,"FRCH"
2021-08-10 00:15:00,104.435,184.746,"FRCH"
2021-08-10 00:20:00,104.435,184.745,"FRCH"
2021-08-10 00:25:00,104.435,184.745,"FRCH"
2021-08-10 00:30:00,104.435,184.744,"FRCH"
2021-08-10 00:35:00,104.415,184.742,"FRCH"
2021-08-10 00:40:00,104.415,184.742,"FRCH"
2021-08-10 00:45:00,104.405,184.742,"FRCH"
2021-08-10 00:50:00,104.385,184.74,"FRCH"
2021-08-10 00:55:00,104.385,184.74,"FRCH"
2021-08-10 01:00:00,104.395,184.741,"FRCH"
2021-08-10 01:05:00,104.382,184.741,"FRCH"
2021-08-10 01:10:00,104.372,184.74,"FRCH"
2021-08-10 01:15:00,104.362,184.74,"FRCH"
2021-08-10 01:20:00,104.362,184.74,"FRCH"
2021-08-10 01:25:00,104.352,184.739,"FRCH"
2021-08-10 01:30:00,104.352,184.739,"FRCH"
2021-08-10 01:35:00,104.332,184.737,"FRCH"
2021-08-10 01:40:00,104.352,184.739,"FRCH"
2021-08-10 01:45:00,104.342,184.738,"FRCH"
2021-08-10 01:50:00,104.332,184.737,"FRCH"
2021-08-10 01:55:00,104.322,184.736,"FRCH"
2021-08-10 02:00:00,104.322,184.736,"FRCH"
2021-08-10 02:05:00,104.302,184.734,"FRCH"
2021-08-10 02:10:00,104.322,184.735,"FRCH"
2021-08-10 02:15:00,104.312,184.734,"FRCH"
2021-08-10 02:20:00,104.322,184.734,"FRCH"
2021-08-10 02:25:00,104.312,184.733,"FRCH"
2021-08-10 02:30:00,104.318,184.733,"FRCH"
2021-08-10 02:35:00,104.298,184.731,"FRCH"
2021-08-10 02:40:00,104.298,184.731,"FRCH"
2021-08-10 02:45:00,104.289,184.731,"FRCH"
2021-08-10 02:50:00,104.308,184.733,"FRCH"
2021-08-10 02:55:00,104.289,184.731,"FRCH"
2021-08-10 03:00:00,104.289,184.731,"FRCH"
2021-08-10 03:05:00,104.298,184.731,"FRCH"
2021-08-10 03:10:00,104.279,184.729,"FRCH"
2021-08-10 03:15:00,104.279,184.728,"FRCH"
2021-08-10 03:20:00,104.279,184.729,"FRCH"
2021-08-10 03:25:00,104.269,184.728,"FRCH"
2021-08-10 03:30:00,104.269,184.729,"FRCH"
2021-08-10 03:35:00,104.259,184.728,"FRCH"
2021-08-10 03:40:00,104.259,184.728,"FRCH"
2021-08-10 03:45:00,104.245,184.726,"FRCH"
2021-08-10 03:50:00,104.245,184.726,"FRCH"
2021-08-10 03:55:00,104.255,184.727,"FRCH"
2021-08-10 04:00:00,104.235,184.725,"FRCH"
2021-08-10 04:05:00,104.225,184.724,"FRCH"
2021-08-10 04:10:00,104.235,184.725,"FRCH"
2021-08-10 04:15:00,104.225,184.724,"FRCH"
2021-08-10 04:20:00,104.225,184.724,"FRCH"
2021-08-10 04:25:00,104.205,184.722,"FRCH"
2021-08-10 04:30:00,104.212,184.723,"FRCH"
2021-08-10 04:35:00,104.212,184.722,"FRCH"
2021-08-10 04:40:00,104.202,184.72,"FRCH"
2021-08-10 04:45:00,104.222,184.722,"FRCH"
2021-08-10 04:50:00,104.212,184.72,"FRCH"
2021-08-10 04:55:00,104.202,184.719,"FRCH"
2021-08-10 05:00:00,104.222,184.721,"FRCH"
2021-08-10 05:05:00,104.212,184.72,"FRCH"
2021-08-10 05:10:00,104.212,184.719,"FRCH"
2021-08-10 05:15:00,104.212,184.719,"FRCH"
2021-08-10 05:20:00,104.198,184.717,"FRCH"
2021-08-10 05:25:00,104.208,184.718,"FRCH"
2021-08-10 05:30:00,104.198,184.717,"FRCH"
2021-08-10 05:35:00,104.179,184.716,"FRCH"
2021-08-10 05:40:00,104.179,184.717,"FRCH"
2021-08-10 05:45:00,104.169,184.716,"FRCH"
2021-08-10 05:50:00,104.179,184.717,"FRCH"
2021-08-10 05:55:00,104.179,184.718,"FRCH"
2021-08-10 06:00:00,104.169,184.717,"FRCH"
2021-08-10 06:05:00,104.155,184.716,"FRCH"
2021-08-10 06:10:00,104.165,184.717,"FRCH"
2021-08-10 06:15:00,104.165,184.717,"FRCH"
2021-08-10 06:20:00,104.155,184.716,"FRCH"
2021-08-10 06:25:00,104.155,184.716,"FRCH"
2021-08-10 06:30:00,104.145,184.715,"FRCH"
2021-08-10 06:35:00,104.155,184.716,"FRCH"
2021-08-10 06:40:00,104.135,184.713,"FRCH"
2021-08-10 06:45:00,104.125,184.712,"FRCH"
2021-08-10 06:50:00,104.135,184.713,"FRCH"
2021-08-10 06:55:00,104.132,184.713,"FRCH"
2021-08-10 07:00:00,104.142,184.714,"FRCH"
2021-08-10 07:05:00,104.122,184.711,"FRCH"
2021-08-10 07:10:00,104.142,184.712,"FRCH"
2021-08-10 07:15:00,104.142,184.712,"FRCH"
2021-08-10 07:20:00,104.152,184.712,"FRCH"
2021-08-10 07:25:00,104.132,184.709,"FRCH"
2021-08-10 07:30:00,104.152,184.711,"FRCH"
2021-08-10 07:35:00,104.162,184.711,"FRCH"
2021-08-10 07:40:00,104.152,184.71,"FRCH"
2021-08-10 07:45:00,104.152,184.71,"FRCH"
2021-08-10 07:50:00,104.162,184.71,"FRCH"
2021-08-10 07:55:00,104.152,184.708,"FRCH"
2021-08-10 08:00:00,104.162,184.708,"FRCH"
2021-08-10 08:05:00,104.172,184.709,"FRCH"
2021-08-10 08:10:00,104.148,184.706,"FRCH"
2021-08-10 08:15:00,104.168,184.708,"FRCH"
2021-08-10 08:20:00,104.148,184.706,"FRCH"
2021-08-10 08:25:00,104.158,184.706,"FRCH"
2021-08-10 08:30:00,104.158,184.706,"FRCH"
2021-08-10 08:35:00,104.158,184.705,"FRCH"
2021-08-10 08:40:00,104.158,184.704,"FRCH"
2021-08-10 08:45:00,104.158,184.703,"FRCH"
2021-08-10 08:50:00,104.168,184.703,"FRCH"
2021-08-10 08:55:00,104.178,184.704,"FRCH"
2021-08-10 09:00:00,104.188,184.705,"FRCH"
2021-08-10 09:05:00,104.178,184.704,"FRCH"
2021-08-10 09:10:00,104.178,184.704,"FRCH"
2021-08-10 09:15:00,104.158,184.702,"FRCH"
2021-08-10 09:20:00,104.168,184.703,"FRCH"
2021-08-10 09:25:00,104.158,184.701,"FRCH"
2021-08-10 09:30:00,104.178,184.703,"FRCH"
2021-08-10 09:35:00,104.178,184.703,"FRCH"
2021-08-10 09:40:00,104.168,184.702,"FRCH"
2021-08-10 09:45:00,104.168,184.701,"FRCH"
2021-08-10 09:50:00,104.188,184.703,"FRCH"
2021-08-10 09:55:00,104.168,184.701,"FRCH"
2021-08-10 10:00:00,104.168,184.7,"FRCH"
2021-08-10 10:05:00,104.168,184.701,"FRCH"
2021-08-10 10:10:00,104.178,184.702,"FRCH"
2021-08-10 10:15:00,104.178,184.702,"FRCH"
2021-08-10 10:20:00,104.178,184.701,"FRCH"
2021-08-10 10:25:00,104.178,184.701,"FRCH"
2021-08-10 10:30:00,104.188,184.701,"FRCH"
2021-08-10 10:35:00,104.178,184.7,"FRCH"
2021-08-10 10:40:00,104.188,184.7,"FRCH"
2021-08-10 10:45:00,104.208,184.702,"FRCH"
2021-08-10 10:50:00,104.218,184.703,"FRCH"
2021-08-10 10:55:00,104.188,184.699,"FRCH"
2021-08-10 11:00:00,104.208,184.701,"FRCH"
2021-08-10 11:05:00,104.218,184.701,"FRCH"
2021-08-10 11:10:00,104.238,184.702,"FRCH"
2021-08-10 11:15:00,104.231,184.701,"FRCH"
2021-08-10 11:20:00,104.241,184.701,"FRCH"
2021-08-10 11:25:00,104.251,184.701,"FRCH"
2021-08-10 11:30:00,104.251,184.701,"FRCH"
2021-08-10 11:35:00,104.261,184.701,"FRCH"
2021-08-10 11:40:00,104.271,184.701,"FRCH"
2021-08-10 11:45:00,104.251,184.699,"FRCH"
2021-08-10 11:50:00,104.271,184.7,"FRCH"
2021-08-10 11:55:00,104.261,184.699,"FRCH"
2021-08-10 12:00:00,104.281,184.701,"FRCH"
2021-08-10 12:05:00,104.281,184.7,"FRCH"
2021-08-10 12:10:00,104.281,184.7,"FRCH"
2021-08-10 12:15:00,104.275,184.699,"FRCH"
2021-08-10 12:20:00,104.275,184.698,"FRCH"
2021-08-10 12:25:00,104.295,184.699,"FRCH"
2021-08-10 12:30:00,104.285,184.698,"FRCH"
2021-08-10 12:35:00,104.305,184.698,"FRCH"
2021-08-10 12:40:00,104.305,184.697,"FRCH"
2021-08-10 12:45:00,104.324,184.697,"FRCH"
2021-08-10 12:50:00,104.334,184.697,"FRCH"
2021-08-10 12:55:00,104.334,184.697,"FRCH"
2021-08-10 13:00:00,104.334,184.696,"FRCH"
2021-08-10 13:05:00,104.334,184.695,"FRCH"
2021-08-10 13:10:00,104.334,184.695,"FRCH"
2021-08-10 13:15:00,104.358,184.697,"FRCH"
2021-08-10 13:20:00,104.358,184.696,"FRCH"
2021-08-10 13:25:00,104.358,184.696,"FRCH"
2021-08-10 13:30:00,104.368,184.696,"FRCH"
2021-08-10 13:35:00,104.358,184.694,"FRCH"
2021-08-10 13:40:00,104.348,184.693,"FRCH"
2021-08-10 13:45:00,104.358,184.693,"FRCH"
2021-08-10 13:50:00,104.368,184.694,"FRCH"
2021-08-10 13:55:00,104.358,184.693,"FRCH"
2021-08-10 14:00:00,104.388,184.695,"FRCH"
2021-08-10 14:05:00,104.391,184.695,"FRCH"
2021-08-10 14:10:00,104.401,184.695,"FRCH"
2021-08-10 14:15:00,104.401,184.694,"FRCH"
2021-08-10 14:20:00,104.401,184.693,"FRCH"
2021-08-10 14:25:00,104.401,184.692,"FRCH"
2021-08-10 14:30:00,104.421,184.693,"FRCH"
2021-08-10 14:35:00,104.441,184.694,"FRCH"
2021-08-10 14:40:00,104.421,184.691,"FRCH"
2021-08-10 14:45:00,104.431,184.691,"FRCH"
2021-08-10 14:50:00,104.451,184.693,"FRCH"
2021-08-10 14:55:00,104.451,184.692,"FRCH"
2021-08-10 15:00:00,104.451,184.691,"FRCH"
2021-08-10 15:05:00,104.441,184.69,"FRCH"
2021-08-10 15:10:00,104.441,184.689,"FRCH"
2021-08-10 15:15:00,104.451,184.69,"FRCH"
2021-08-10 15:20:00,104.441,184.689,"FRCH"
2021-08-10 15:25:00,104.451,184.69,"FRCH"
2021-08-10 15:30:00,104.444,184.69,"FRCH"
2021-08-10 15:35:00,104.444,184.69,"FRCH"
2021-08-10 15:40:00,104.454,184.692,"FRCH"
2021-08-10 15:45:00,104.444,184.691,"FRCH"
2021-08-10 15:50:00,104.464,184.693,"FRCH"
2021-08-10 15:55:00,104.454,184.691,"FRCH"
2021-08-10 16:00:00,104.464,184.692,"FRCH"
2021-08-10 16:05:00,104.478,184.693,"FRCH"
2021-08-10 16:10:00,104.478,184.692,"FRCH"
2021-08-10 16:15:00,104.478,184.691,"FRCH"
2021-08-10 16:20:00,104.498,184.691,"FRCH"
2021-08-10 16:25:00,104.518,184.692,"FRCH"
2021-08-10 16:30:00,104.518,184.69,"FRCH"
2021-08-10 16:35:00,104.528,184.69,"FRCH"
2021-08-10 16:40:00,104.518,184.687,"FRCH"
2021-08-10 16:45:00,104.548,184.688,"FRCH"
2021-08-10 16:50:00,104.568,184.69,"FRCH"
2021-08-10 16:55:00,104.568,184.689,"FRCH"
2021-08-10 17:00:00,104.568,184.688,"FRCH"
2021-08-10 17:05:00,104.587,184.689,"FRCH"
2021-08-10 17:10:00,104.597,184.688,"FRCH"
2021-08-10 17:15:00,104.577,184.685,"FRCH"
2021-08-10 17:20:00,104.587,184.685,"FRCH"
2021-08-10 17:25:00,104.587,184.684,"FRCH"
2021-08-10 17:30:00,104.617,184.687,"FRCH"
2021-08-10 17:35:00,104.617,184.686,"FRCH"
2021-08-10 17:40:00,104.637,184.688,"FRCH"
2021-08-10 17:45:00,104.637,184.687,"FRCH"
2021-08-10 17:50:00,104.637,184.687,"FRCH"
2021-08-10 17:55:00,104.647,184.687,"FRCH"
2021-08-10 18:00:00,104.647,184.687,"FRCH"
2021-08-10 18:05:00,104.647,184.687,"FRCH"
2021-08-10 18:10:00,104.647,184.687,"FRCH"
2021-08-10 18:15:00,104.647,184.686,"FRCH"
2021-08-10 18:20:00,104.647,184.686,"FRCH"
2021-08-10 18:25:00,104.657,184.686,"FRCH"
2021-08-10 18:30:00,104.667,184.687,"FRCH"
2021-08-10 18:35:00,104.677,184.687,"FRCH"
2021-08-10 18:40:00,104.677,184.686,"FRCH"
2021-08-10 18:45:00,104.687,184.686,"FRCH"
2021-08-10 18:50:00,104.687,184.684,"FRCH"
2021-08-10 18:55:00,104.697,184.684,"FRCH"
2021-08-10 19:00:00,104.707,184.683,"FRCH"
2021-08-10 19:05:00,104.697,184.681,"FRCH"
2021-08-10 19:10:00,104.717,184.683,"FRCH"
2021-08-10 19:15:00,104.727,184.683,"FRCH"
2021-08-10 19:20:00,104.717,184.682,"FRCH"
2021-08-10 19:25:00,104.737,184.684,"FRCH"
2021-08-10 19:30:00,104.737,184.684,"FRCH"
2021-08-10 19:35:00,104.737,184.684,"FRCH"
2021-08-10 19:40:00,104.737,184.684,"FRCH"
2021-08-10 19:45:00,104.727,184.683,"FRCH"
2021-08-10 19:50:00,104.747,184.684,"FRCH"
2021-08-10 19:55:00,104.737,184.683,"FRCH"
2021-08-10 20:00:00,104.727,184.681,"FRCH"
2021-08-10 20:05:00,104.717,184.68,"FRCH"
2021-08-10 20:10:00,104.747,184.683,"FRCH"
2021-08-10 20:15:00,104.747,184.682,"FRCH"
2021-08-10 20:20:00,104.757,184.682,"FRCH"
2021-08-10 20:25:00,104.787,184.683,"FRCH"
2021-08-10 20:30:00,104.767,184.679,"FRCH"
2021-08-10 20:35:00,104.807,184.683,"FRCH"
2021-08-10 20:40:00,104.797,184.682,"FRCH"
2021-08-10 20:45:00,104.807,184.682,"FRCH"
2021-08-10 20:50:00,104.807,184.682,"FRCH"
2021-08-10 20:55:00,104.807,184.681,"FRCH"
2021-08-10 21:00:00,104.817,184.682,"FRCH"
2021-08-10 21:05:00,104.837,184.684,"FRCH"
2021-08-10 21:10:00,104.817,184.682,"FRCH"
2021-08-10 21:15:00,104.847,184.685,"FRCH"
2021-08-10 21:20:00,104.827,184.682,"FRCH"
2021-08-10 21:25:00,104.837,184.683,"FRCH"
2021-08-10 21:30:00,104.827,184.681,"FRCH"
2021-08-10 21:35:00,104.837,184.681,"FRCH"
2021-08-10 21:40:00,104.837,184.681,"FRCH"
2021-08-10 21:45:00,104.827,184.679,"FRCH"
2021-08-10 21:50:00,104.847,184.681,"FRCH"
2021-08-10 21:55:00,104.827,184.678,"FRCH"
2021-08-10 22:00:00,104.837,184.679,"FRCH"
2021-08-10 22:05:00,104.857,184.68,"FRCH"
2021-08-10 22:10:00,104.853,184.679,"FRCH"
2021-08-10 22:15:00,104.853,184.678,"FRCH"
2021-08-10 22:20:00,104.863,184.678,"FRCH"
2021-08-10 22:25:00,104.873,184.679,"FRCH"
2021-08-10 22:30:00,104.863,184.677,"FRCH"
2021-08-10 22:35:00,104.883,184.678,"FRCH"
2021-08-10 22:40:00,104.883,184.678,"FRCH"
2021-08-10 22:45:00,104.883,184.677,"FRCH"
2021-08-10 22:50:00,104.903,184.679,"FRCH"
2021-08-10 22:55:00,104.903,184.679,"FRCH"
2021-08-10 23:00:00,104.913,184.68,"FRCH"
2021-08-10 23:05:00,104.923,184.679,"FRCH"
2021-08-10 23:10:00,104.933,184.679,"FRCH"
2021-08-10 23:15:00,104.933,184.677,"FRCH"
2021-08-10 23:20:00,104.949,184.678,"FRCH"
2021-08-10 23:25:00,104.949,184.677,"FRCH"
2021-08-10 23:30:00,104.969,184.678,"FRCH"
2021-08-10 23:35:00,104.959,184.677,"FRCH"
2021-08-10 23:40:00,104.969,184.677,"FRCH"
2021-08-10 23:45:00,104.999,184.68,"FRCH"
2021-08-10 23:50:00,104.999,184.679,"FRCH"
2021-08-10 23:55:00,105.009,184.679,"FRCH"
2021-08-11 00:00:00,105.009,184.679,"FRCH"
2021-08-11 00:05:00,105.009,184.678,"FRCH"
2021-08-11 00:10:00,105.009,184.677,"FRCH"
2021-08-11 00:15:00,105.009,184.677,"FRCH"
2021-08-11 00:20:00,105.039,184.679,"FRCH"
2021-08-11 00:25:00,105.039,184.679,"FRCH"
2021-08-11 00:30:00,105.039,184.678,"FRCH"
2021-08-11 00:35:00,105.059,184.68,"FRCH"
2021-08-11 00:40:00,105.039,184.678,"FRCH"
2021-08-11 00:45:00,105.045,184.678,"FRCH"
2021-08-11 00:50:00,105.055,184.679,"FRCH"
2021-08-11 00:55:00,105.055,184.679,"FRCH"
2021-08-11 01:00:00,105.055,184.678,"FRCH"
2021-08-11 01:05:00,105.065,184.678,"FRCH"
2021-08-11 01:10:00,105.075,184.678,"FRCH"
2021-08-11 01:15:00,105.085,184.678,"FRCH"
2021-08-11 01:20:00,105.085,184.678,"FRCH"
2021-08-11 01:25:00,105.085,184.678,"FRCH"
2021-08-11 01:30:00,105.095,184.678,"FRCH"
2021-08-11 01:35:00,105.095,184.678,"FRCH"
2021-08-11 01:40:00,105.105,184.679,"FRCH"
2021-08-11 01:45:00,105.105,184.678,"FRCH"
2021-08-11 01:50:00,105.125,184.68,"FRCH"
2021-08-11 01:55:00,105.115,184.678,"FRCH"
2021-08-11 02:00:00,105.105,184.676,"FRCH"
2021-08-11 02:05:00,105.112,184.677,"FRCH"
2021-08-11 02:10:00,105.122,184.678,"FRCH"
2021-08-11 02:15:00,105.122,184.678,"FRCH"
2021-08-11 02:20:00,105.122,184.678,"FRCH"
2021-08-11 02:25:00,105.132,184.679,"FRCH"
2021-08-11 02:30:00,105.142,184.68,"FRCH"
2021-08-11 02:35:00,105.122,184.677,"FRCH"
2021-08-11 02:40:00,105.142,184.678,"FRCH"
2021-08-11 02:45:00,105.152,184.679,"FRCH"
2021-08-11 02:50:00,105.152,184.678,"FRCH"
2021-08-11 02:55:00,105.152,184.678,"FRCH"
2021-08-11 03:00:00,105.142,184.676,"FRCH"
2021-08-11 03:05:00,105.152,184.677,"FRCH"
2021-08-11 03:10:00,105.152,184.677,"FRCH"
2021-08-11 03:15:00,105.171,184.679,"FRCH"
2021-08-11 03:20:00,105.158,184.677,"FRCH"
2021-08-11 03:25:00,105.178,184.678,"FRCH"
2021-08-11 03:30:00,105.188,184.678,"FRCH"
2021-08-11 03:35:00,105.188,184.678,"FRCH"
2021-08-11 03:40:00,105.178,184.678,"FRCH"
2021-08-11 03:45:00,105.178,184.678,"FRCH"
2021-08-11 03:50:00,105.188,184.678,"FRCH"
2021-08-11 03:55:00,105.198,184.679,"FRCH"
2021-08-11 04:00:00,105.178,184.676,"FRCH"
2021-08-11 04:05:00,105.168,184.674,"FRCH"
2021-08-11 04:10:00,105.188,184.676,"FRCH"
2021-08-11 04:15:00,105.188,184.675,"FRCH"
2021-08-11 04:20:00,105.198,184.677,"FRCH"
2021-08-11 04:25:00,105.198,184.677,"FRCH"
2021-08-11 04:30:00,105.208,184.678,"FRCH"
2021-08-11 04:35:00,105.194,184.676,"FRCH"
2021-08-11 04:40:00,105.214,184.678,"FRCH"
2021-08-11 04:45:00,105.214,184.678,"FRCH"
2021-08-11 04:50:00,105.194,184.676,"FRCH"
2021-08-11 04:55:00,105.204,184.677,"FRCH"
2021-08-11 05:00:00,105.214,184.678,"FRCH"
2021-08-11 05:05:00,105.224,184.679,"FRCH"
2021-08-11 05:10:00,105.224,184.679,"FRCH"
2021-08-11 05:15:00,105.224,184.678,"FRCH"
2021-08-11 05:20:00,105.204,184.676,"FRCH"
2021-08-11 05:25:00,105.214,184.677,"FRCH"
2021-08-11 05:30:00,105.224,184.679,"FRCH"
2021-08-11 05:35:00,105.224,184.679,"FRCH"
2021-08-11 05:40:00,105.214,184.677,"FRCH"
2021-08-11 05:45:00,105.224,184.678,"FRCH"
2021-08-11 05:50:00,105.234,184.679,"FRCH"
2021-08-11 05:55:00,105.221,184.678,"FRCH"
2021-08-11 06:00:00,105.221,184.679,"FRCH"
2021-08-11 06:05:00,105.221,184.679,"FRCH"
2021-08-11 06:10:00,105.201,184.677,"FRCH"
2021-08-11 06:15:00,105.201,184.677,"FRCH"
2021-08-11 06:20:00,105.211,184.678,"FRCH"
2021-08-11 06:25:00,105.221,184.68,"FRCH"
2021-08-11 06:30:00,105.201,184.678,"FRCH"
2021-08-11 06:35:00,105.201,184.678,"FRCH"
2021-08-11 06:40:00,105.211,184.679,"FRCH"
2021-08-11 06:45:00,105.191,184.677,"FRCH"
2021-08-11 06:50:00,105.201,184.678,"FRCH"
2021-08-11 06:55:00,105.191,184.677,"FRCH"
2021-08-11 07:00:00,105.191,184.678,"FRCH"
2021-08-11 07:05:00,105.201,184.678,"FRCH"
2021-08-11 07:10:00,105.201,184.678,"FRCH"
2021-08-11 07:15:00,105.191,184.676,"FRCH"
2021-08-11 07:20:00,105.197,184.677,"FRCH"
2021-08-11 07:25:00,105.197,184.677,"FRCH"
2021-08-11 07:30:00,105.197,184.677,"FRCH"
2021-08-11 07:35:00,105.197,184.676,"FRCH"
2021-08-11 07:40:00,105.197,184.676,"FRCH"
2021-08-11 07:45:00,105.197,184.676,"FRCH"
2021-08-11 07:50:00,105.197,184.676,"FRCH"
2021-08-11 07:55:00,105.217,184.678,"FRCH"
2021-08-11 08:00:00,105.197,184.676,"FRCH"
2021-08-11 08:05:00,105.217,184.677,"FRCH"
2021-08-11 08:10:00,105.217,184.677,"FRCH"
2021-08-11 08:15:00,105.217,184.676,"FRCH"
2021-08-11 08:20:00,105.217,184.675,"FRCH"
2021-08-11 08:25:00,105.237,184.677,"FRCH"
2021-08-11 08:30:00,105.247,184.677,"FRCH"
2021-08-11 08:35:00,105.247,184.677,"FRCH"
2021-08-11 08:40:00,105.237,184.675,"FRCH"
2021-08-11 08:45:00,105.247,184.676,"FRCH"
2021-08-11 08:50:00,105.267,184.677,"FRCH"
2021-08-11 08:55:00,105.237,184.673,"FRCH"
2021-08-11 09:00:00,105.267,184.675,"FRCH"
2021-08-11 09:05:00,105.267,184.676,"FRCH"
2021-08-11 09:10:00,105.267,184.676,"FRCH"
2021-08-11 09:15:00,105.277,184.678,"FRCH"
2021-08-11 09:20:00,105.257,184.675,"FRCH"
2021-08-11 09:25:00,105.257,184.675,"FRCH"
2021-08-11 09:30:00,105.297,184.679,"FRCH"
2021-08-11 09:35:00,105.317,184.681,"FRCH"
2021-08-11 09:40:00,105.297,184.679,"FRCH"
2021-08-11 09:45:00,105.297,184.679,"FRCH"
2021-08-11 09:50:00,105.277,184.678,"FRCH"
2021-08-11 09:55:00,105.257,184.676,"FRCH"
2021-08-11 10:00:00,105.267,184.678,"FRCH"
2021-08-11 10:05:00,105.257,184.677,"FRCH"
2021-08-11 10:10:00,105.208,184.672,"FRCH"
2021-08-11 10:15:00,105.226,184.675,"FRCH"
2021-08-11 10:20:00,105.205,184.672,"FRCH"
2021-08-11 10:25:00,105.198,184.671,"FRCH"
2021-08-11 10:30:00,105.204,184.671,"FRCH"
2021-08-11 10:35:00,105.201,184.671,"FRCH"
2021-08-11 10:40:00,105.191,184.67,"FRCH"
2021-08-11 10:45:00,105.191,184.671,"FRCH"
2021-08-11 10:50:00,105.201,184.672,"FRCH"
2021-08-11 10:55:00,105.221,184.673,"FRCH"
2021-08-11 11:00:00,105.221,184.673,"FRCH"
2021-08-11 11:05:00,105.211,184.673,"FRCH"
2021-08-11 11:10:00,105.211,184.673,"FRCH"
2021-08-11 11:15:00,105.201,184.673,"FRCH"
2021-08-11 11:20:00,105.201,184.674,"FRCH"
2021-08-11 11:25:00,105.201,184.674,"FRCH"
2021-08-11 11:30:00,105.194,184.674,"FRCH"
2021-08-11 11:35:00,105.204,184.674,"FRCH"
2021-08-11 11:40:00,105.204,184.674,"FRCH"
2021-08-11 11:45:00,105.204,184.673,"FRCH"
2021-08-11 11:50:00,105.194,184.672,"FRCH"
2021-08-11 11:55:00,105.194,184.673,"FRCH"
2021-08-11 12:00:00,105.204,184.674,"FRCH"
2021-08-11 12:05:00,105.194,184.674,"FRCH"
2021-08-11 12:10:00,105.174,184.672,"FRCH"
2021-08-11 12:15:00,105.178,184.673,"FRCH"
2021-08-11 12:20:00,105.178,184.674,"FRCH"
2021-08-11 12:25:00,105.188,184.676,"FRCH"
2021-08-11 12:30:00,105.158,184.673,"FRCH"
2021-08-11 12:35:00,105.158,184.674,"FRCH"
2021-08-11 12:40:00,105.148,184.674,"FRCH"
2021-08-11 12:45:00,105.138,184.674,"FRCH"
2021-08-11 12:50:00,105.138,184.675,"FRCH"
2021-08-11 12:55:00,105.132,184.674,"FRCH"
2021-08-11 13:00:00,105.142,184.676,"FRCH"
2021-08-11 13:05:00,105.132,184.676,"FRCH"
2021-08-11 13:10:00,105.112,184.674,"FRCH"
2021-08-11 13:15:00,105.102,184.674,"FRCH"
2021-08-11 13:20:00,105.102,184.675,"FRCH"
2021-08-11 13:25:00,105.092,184.675,"FRCH"
2021-08-11 13:30:00,105.095,184.676,"FRCH"
2021-08-11 13:35:00,105.095,184.677,"FRCH"
2021-08-11 13:40:00,105.085,184.677,"FRCH"
2021-08-11 13:45:00,105.079,184.677,"FRCH"
2021-08-11 13:50:00,105.079,184.678,"FRCH"
2021-08-11 13:55:00,105.079,184.679,"FRCH"
2021-08-11 14:00:00,105.079,184.68,"FRCH"
2021-08-11 14:05:00,105.059,184.678,"FRCH"
2021-08-11 14:10:00,105.069,184.679,"FRCH"
2021-08-11 14:15:00,105.062,184.679,"FRCH"
2021-08-11 14:20:00,105.062,184.68,"FRCH"
2021-08-11 14:25:00,105.042,184.679,"FRCH"
2021-08-11 14:30:00,105.052,184.681,"FRCH"
2021-08-11 14:35:00,105.042,184.679,"FRCH"
2021-08-11 14:40:00,105.022,184.677,"FRCH"
2021-08-11 14:45:00,105.032,184.677,"FRCH"
2021-08-11 14:50:00,105.036,184.677,"FRCH"
2021-08-11 14:55:00,105.026,184.676,"FRCH"
2021-08-11 15:00:00,105.006,184.674,"FRCH"
2021-08-11 15:05:00,105.026,184.677,"FRCH"
2021-08-11 15:10:00,105.016,184.677,"FRCH"
2021-08-11 15:15:00,104.996,184.676,"FRCH"
2021-08-11 15:20:00,104.986,184.677,"FRCH"
