"","DateTime","DateTimeAK","julian","MOOS","FRCH","POKE","VAUL","STRT","VAUL.Q.int","FRCH.Q.int","MOOS.Q.int","STRT.Q.int","POKE.Q.int"
"1729","2021-05-22 17:00:00",2021-05-22 17:00:00,141.666666666667,NA,NA,549.144364143838,NA,952.935233487282,168.906064477882,428.305087046928,709.49910022285,952.935233487282,549.144364143838
"1730","2021-05-22 17:15:00",2021-05-22 17:15:00,141.677083333333,NA,NA,552.011997106631,NA,940.330808138126,170.277471696034,423.539290859797,698.918086714571,940.330808138126,552.011997106631
"1731","2021-05-22 17:30:00",2021-05-22 17:30:00,141.6875,NA,NA,551.050779182726,NA,950.414348417427,169.816123288545,427.351927809493,707.379925811655,950.414348417427,551.050779182726
"1732","2021-05-22 17:45:00",2021-05-22 17:45:00,141.697916666667,NA,NA,538.627039812302,NA,940.330808138126,164.003722510666,423.539290859797,698.918086714571,940.330808138126,538.627039812302
"1733","2021-05-22 18:00:00",2021-05-22 18:00:00,141.708333333333,NA,NA,546.276731181075,NA,935.289037998416,167.549544704068,421.632972384927,694.696082294539,935.289037998416,546.276731181075
"1734","2021-05-22 18:15:00",2021-05-22 18:15:00,141.71875,NA,NA,550.097571663297,NA,947.893463347573,169.360271417235,426.398768572058,705.26223725522,947.893463347573,550.097571663297
"1735","2021-05-22 18:30:00",2021-05-22 18:30:00,141.729166666667,NA,NA,546.276731181075,NA,947.893463347573,167.549544704068,426.398768572058,705.26223725522,947.893463347573,546.276731181075
"1736","2021-05-22 18:45:00",2021-05-22 18:45:00,141.739583333333,NA,NA,555.832837588707,NA,947.893463347573,172.127870536408,426.398768572058,705.26223725522,947.893463347573,555.832837588707
"1737","2021-05-22 19:00:00",2021-05-22 19:00:00,141.75,NA,NA,548.183146219963,NA,947.893463347573,168.449706276097,426.398768572058,705.26223725522,947.893463347573,548.183146219963
"1738","2021-05-22 19:15:00",2021-05-22 19:15:00,141.760416666667,NA,NA,550.105582067743,NA,945.372578277835,169.364095374624,425.445609334667,703.146034553642,945.372578277835,550.105582067743
"1739","2021-05-22 19:30:00",2021-05-22 19:30:00,141.770833333333,NA,NA,545.31551325717,NA,937.809923068271,167.098176707956,422.586131622362,696.806341577175,937.809923068271,545.31551325717
"1740","2021-05-22 19:45:00",2021-05-22 19:45:00,141.78125,NA,NA,546.284741585579,NA,945.372578277835,167.553313251711,425.445609334667,703.146034553642,945.372578277835,546.284741585579
"1741","2021-05-22 20:00:00",2021-05-22 20:00:00,141.791666666667,NA,NA,546.276731181075,NA,945.372578277835,167.549544704068,425.445609334667,703.146034553642,945.372578277835,546.276731181075
"1742","2021-05-22 20:15:00",2021-05-22 20:15:00,141.802083333333,NA,NA,550.105582067743,NA,942.85169320798,169.364095374624,424.492450097232,701.031317706726,942.85169320798,550.105582067743
"1743","2021-05-22 20:30:00",2021-05-22 20:30:00,141.8125,NA,NA,556.794055512612,NA,947.893463347573,172.5975405999,426.398768572058,705.26223725522,947.893463347573,556.794055512612
"1744","2021-05-22 20:45:00",2021-05-22 20:45:00,141.822916666667,NA,NA,543.409098218341,NA,950.414348417427,166.207912374588,427.351927809493,707.379925811655,950.414348417427,543.409098218341
"1745","2021-05-22 21:00:00",2021-05-22 21:00:00,141.833333333333,NA,NA,543.409098218341,NA,947.893463347573,166.207912374588,426.398768572058,705.26223725522,947.893463347573,543.409098218341
"1746","2021-05-22 21:15:00",2021-05-22 21:15:00,141.84375,NA,NA,538.627039812302,NA,942.85169320798,164.003722510666,424.492450097232,701.031317706726,942.85169320798,538.627039812302
"1747","2021-05-22 21:30:00",2021-05-22 21:30:00,141.854166666667,NA,NA,537.673832292872,NA,955.456118557137,163.569310048594,429.258246284363,711.619760488806,955.456118557137,537.673832292872
"1748","2021-05-22 21:45:00",2021-05-22 21:45:00,141.864583333333,NA,NA,544.362305737741,NA,955.456118557137,166.65222207528,429.258246284363,711.619760488806,955.456118557137,544.362305737741
"1749","2021-05-22 22:00:00",2021-05-22 22:00:00,141.875,NA,NA,542.455890698911,NA,950.414348417427,165.765247605855,427.351927809493,707.379925811655,950.414348417427,542.455890698911
"1750","2021-05-22 22:15:00",2021-05-22 22:15:00,141.885416666667,NA,NA,531.938566367404,NA,960.497888696962,160.990257499887,431.164564759277,715.865538585095,960.497888696962,531.938566367404
"1751","2021-05-22 22:30:00",2021-05-22 22:30:00,141.895833333333,NA,NA,537.673832292872,NA,945.372578277835,163.569310048594,425.445609334667,703.146034553642,945.372578277835,537.673832292872
"1752","2021-05-22 22:45:00",2021-05-22 22:45:00,141.90625,NA,NA,531.938566367404,NA,955.456118557137,160.990257499887,429.258246284363,711.619760488806,955.456118557137,531.938566367404
"1753","2021-05-22 23:00:00",2021-05-22 23:00:00,141.916666666667,NA,NA,527.164518365811,NA,955.456118557137,158.888863979687,429.258246284363,711.619760488806,955.456118557137,527.164518365811
"1754","2021-05-22 23:15:00",2021-05-22 23:15:00,141.927083333333,NA,NA,525.250092922535,NA,945.372578277835,158.057781675645,425.445609334667,703.146034553642,945.372578277835,525.250092922535
"1755","2021-05-22 23:30:00",2021-05-22 23:30:00,141.9375,NA,NA,540.549475660053,NA,950.414348417427,164.884852864303,427.351927809493,707.379925811655,950.414348417427,540.549475660053
"1756","2021-05-22 23:45:00",2021-05-22 23:45:00,141.947916666667,NA,NA,537.673832292872,NA,945.372578277835,163.569310048594,425.445609334667,703.146034553642,945.372578277835,537.673832292872
"1757","2021-05-23 00:00:00",2021-05-23 00:00:00,141.958333333333,NA,NA,528.125736289716,NA,955.456118557137,159.308645925862,429.258246284363,711.619760488806,955.456118557137,528.125736289716
"1758","2021-05-23 00:15:00",2021-05-23 00:15:00,141.96875,NA,NA,527.164518365811,NA,950.414348417427,158.888863979687,427.351927809493,707.379925811655,950.414348417427,527.164518365811
"1759","2021-05-23 00:30:00",2021-05-23 00:30:00,141.979166666667,NA,NA,527.164518365811,NA,940.330808138126,158.888863979687,423.539290859797,698.918086714571,940.330808138126,527.164518365811
"1760","2021-05-23 00:45:00",2021-05-23 00:45:00,141.989583333333,NA,NA,518.56161947755,NA,957.977003626991,155.206295037879,430.211405521798,713.741906609521,957.977003626991,518.56161947755
"1761","2021-05-23 01:00:00",2021-05-23 01:00:00,142,NA,NA,515.701996919292,NA,942.85169320798,154.011871983036,424.492450097232,701.031317706726,942.85169320798,515.701996919292
"1762","2021-05-23 01:15:00",2021-05-23 01:15:00,142.010416666667,NA,NA,523.351688288065,NA,952.935233487282,157.240206338677,428.305087046928,709.49910022285,952.935233487282,523.351688288065
"1763","2021-05-23 01:30:00",2021-05-23 01:30:00,142.020833333333,NA,NA,519.53084780596,NA,947.893463347573,155.614486930049,426.398768572058,705.26223725522,947.893463347573,519.53084780596
"1764","2021-05-23 01:45:00",2021-05-23 01:45:00,142.03125,NA,NA,514.748789399862,NA,942.85169320798,153.617020828694,424.492450097232,701.031317706726,942.85169320798,514.748789399862
"1765","2021-05-23 02:00:00",2021-05-23 02:00:00,142.041666666667,NA,NA,518.569629882055,NA,940.330808138126,155.209661661371,423.539290859797,698.918086714571,940.330808138126,518.569629882055
"1766","2021-05-23 02:15:00",2021-05-23 02:15:00,142.052083333333,NA,NA,522.40649117314,NA,937.809923068271,156.835576523956,422.586131622362,696.806341577175,937.809923068271,522.40649117314
"1767","2021-05-23 02:30:00",2021-05-23 02:30:00,142.0625,NA,NA,525.266113731399,NA,942.85169320798,158.064709031024,424.492450097232,701.031317706726,942.85169320798,525.266113731399
"1768","2021-05-23 02:45:00",2021-05-23 02:45:00,142.072916666667,NA,NA,514.756799804338,NA,937.809923068271,153.620332158567,422.586131622362,696.806341577175,937.809923068271,514.756799804338
"1769","2021-05-23 03:00:00",2021-05-23 03:00:00,142.083333333333,NA,NA,524.312906211999,NA,955.456118557137,157.653353263372,429.258246284363,711.619760488806,955.456118557137,524.312906211999
"1770","2021-05-23 03:15:00",2021-05-23 03:15:00,142.09375,NA,NA,526.227331655333,NA,937.809923068271,158.481187406034,422.586131622362,696.806341577175,937.809923068271,526.227331655333
"1771","2021-05-23 03:30:00",2021-05-23 03:30:00,142.104166666667,NA,NA,522.40649117314,NA,945.372578277835,156.835576523956,425.445609334667,703.146034553642,945.372578277835,522.40649117314
"1772","2021-05-23 03:45:00",2021-05-23 03:45:00,142.114583333333,NA,NA,527.180539174733,NA,937.809923068271,158.895846861031,422.586131622362,696.806341577175,937.809923068271,527.180539174733
"1773","2021-05-23 04:00:00",2021-05-23 04:00:00,142.125,NA,NA,531.962597580772,NA,925.205497718998,161.000939695672,417.820335435187,686.269903711598,925.205497718998,531.962597580772
"1774","2021-05-23 04:15:00",2021-05-23 04:15:00,142.135416666667,NA,NA,530.056182541943,NA,932.768152928445,160.156761104313,420.679813147448,692.587308866566,932.768152928445,530.056182541943
"1775","2021-05-23 04:30:00",2021-05-23 04:30:00,142.145833333333,NA,NA,533.877023024048,NA,935.289037998416,161.855286625979,421.632972384927,694.696082294539,935.289037998416,533.877023024048
"1776","2021-05-23 04:45:00",2021-05-23 04:45:00,142.15625,NA,NA,530.056182541943,NA,937.809923068271,160.156761104313,422.586131622362,696.806341577175,937.809923068271,530.056182541943
"1777","2021-05-23 05:00:00",2021-05-23 05:00:00,142.166666666667,NA,NA,521.461294058186,NA,925.205497718998,156.432564110558,417.820335435187,686.269903711598,925.205497718998,521.461294058186
"1778","2021-05-23 05:15:00",2021-05-23 05:15:00,142.177083333333,NA,NA,532.923815504619,NA,940.330808138126,161.429071176962,423.539290859797,698.918086714571,940.330808138126,532.923815504619
"1779","2021-05-23 05:30:00",2021-05-23 05:30:00,142.1875,NA,NA,529.102975022513,NA,932.768152928445,159.737139206584,420.679813147448,692.587308866566,932.768152928445,529.102975022513
"1780","2021-05-23 05:45:00",2021-05-23 05:45:00,142.197916666667,NA,NA,522.414501577616,NA,930.247267858707,156.83899890571,419.726653910057,690.480021293548,930.247267858707,522.414501577616
"1781","2021-05-23 06:00:00",2021-05-23 06:00:00,142.208333333333,NA,NA,535.799458871887,NA,925.205497718998,162.719885184195,417.820335435187,686.269903711598,925.205497718998,535.799458871887
"1782","2021-05-23 06:15:00",2021-05-23 06:15:00,142.21875,NA,NA,535.791448467382,NA,940.330808138126,162.716268693971,423.539290859797,698.918086714571,940.330808138126,535.791448467382
"1783","2021-05-23 06:30:00",2021-05-23 06:30:00,142.229166666667,NA,NA,532.923815504619,NA,932.768152928445,161.429071176962,420.679813147448,692.587308866566,932.768152928445,532.923815504619
"1784","2021-05-23 06:45:00",2021-05-23 06:45:00,142.239583333333,NA,NA,545.355565279489,NA,925.205497718998,167.116950909901,417.820335435187,686.269903711598,925.205497718998,545.355565279489
"1785","2021-05-23 07:00:00",2021-05-23 07:00:00,142.25,NA,NA,529.110985426931,NA,927.726382788853,159.740658700625,418.773494672622,688.374219575194,927.726382788853,529.110985426931
"1786","2021-05-23 07:15:00",2021-05-23 07:15:00,142.260416666667,NA,NA,532.931825909123,NA,925.205497718998,161.432646080814,417.820335435187,686.269903711598,925.205497718998,532.931825909123
"1787","2021-05-23 07:30:00",2021-05-23 07:30:00,142.270833333333,NA,NA,525.282134540321,NA,925.205497718998,158.071636851095,417.820335435187,686.269903711598,925.205497718998,525.282134540321
"1788","2021-05-23 07:45:00",2021-05-23 07:45:00,142.28125,NA,NA,580.720368351758,NA,917.642842509435,184.82742434826,414.960857722882,679.965871249372,917.642842509435,580.720368351758
"1789","2021-05-23 08:00:00",2021-05-23 08:00:00,142.291666666667,NA,NA,535.791448467382,NA,932.768152928445,162.716268693971,420.679813147448,692.587308866566,932.768152928445,535.791448467382
"1790","2021-05-23 08:15:00",2021-05-23 08:15:00,142.302083333333,NA,NA,538.659081430174,NA,922.684612649144,164.018353655316,416.867176197752,684.167073702763,922.684612649144,538.659081430174
"1791","2021-05-23 08:30:00",2021-05-23 08:30:00,142.3125,NA,NA,536.74465598684,NA,920.163727579289,163.147432762318,415.914016960317,682.065729548687,920.163727579289,536.74465598684
"1792","2021-05-23 08:45:00",2021-05-23 08:45:00,142.322916666667,NA,NA,536.736645582365,NA,915.12195743958,163.143802564872,414.007698485447,677.867498804817,915.12195743958,536.736645582365
"1793","2021-05-23 09:00:00",2021-05-23 09:00:00,142.333333333333,NA,NA,537.69786350627,NA,925.205497718998,163.580241762623,417.820335435187,686.269903711598,925.205497718998,537.69786350627
"1794","2021-05-23 09:15:00",2021-05-23 09:15:00,142.34375,NA,NA,538.643060621194,NA,932.768152928445,164.011037850637,420.679813147448,692.587308866566,932.768152928445,538.643060621194
"1795","2021-05-23 09:30:00",2021-05-23 09:30:00,142.354166666667,NA,NA,535.783438062936,NA,932.768152928445,162.71265231994,420.679813147448,692.587308866566,932.768152928445,535.783438062936
"1796","2021-05-23 09:45:00",2021-05-23 09:45:00,142.364583333333,NA,NA,526.227331655333,NA,930.247267858707,158.481187406034,419.726653910057,690.480021293548,930.247267858707,526.227331655333
"1797","2021-05-23 10:00:00",2021-05-23 10:00:00,142.375,NA,NA,529.086954213621,NA,927.726382788853,159.73010056698,418.773494672622,688.374219575194,927.726382788853,529.086954213621
"1798","2021-05-23 10:15:00",2021-05-23 10:15:00,142.385416666667,NA,NA,525.258103326953,NA,922.684612649144,158.061245295245,416.867176197752,684.167073702763,922.684612649144,525.258103326953
"1799","2021-05-23 10:30:00",2021-05-23 10:30:00,142.395833333333,NA,NA,527.164518365811,NA,927.726382788853,158.888863979687,418.773494672622,688.374219575194,927.726382788853,527.164518365811
"1800","2021-05-23 10:45:00",2021-05-23 10:45:00,142.40625,NA,NA,517.600401553733,NA,937.809923068271,154.803156403747,422.586131622362,696.806341577175,937.809923068271,517.600401553733
"1801","2021-05-23 11:00:00",2021-05-23 11:00:00,142.416666666667,NA,NA,520.468034516438,NA,927.726382788853,156.01080173432,418.773494672622,688.374219575194,927.726382788853,520.468034516438
"1802","2021-05-23 11:15:00",2021-05-23 11:15:00,142.427083333333,NA,NA,521.421242035867,NA,917.642842509435,156.415522480491,414.960857722882,679.965871249372,917.642842509435,521.421242035867
"1803","2021-05-23 11:30:00",2021-05-23 11:30:00,142.4375,NA,NA,520.460024112021,NA,932.768152928445,156.007407580228,420.679813147448,692.587308866566,932.768152928445,520.460024112021
"1804","2021-05-23 11:45:00",2021-05-23 11:45:00,142.447916666667,NA,NA,539.588257736206,NA,932.768152928445,164.443451340027,420.679813147448,692.587308866566,932.768152928445,539.588257736206
"1805","2021-05-23 12:00:00",2021-05-23 12:00:00,142.458333333333,NA,NA,509.942699780455,NA,925.205497718998,151.651229714786,417.820335435187,686.269903711598,925.205497718998,509.942699780455
"1806","2021-05-23 12:15:00",2021-05-23 12:15:00,142.46875,NA,NA,516.639183629886,NA,925.205497718998,154.401690464545,417.820335435187,686.269903711598,925.205497718998,516.639183629886
"1807","2021-05-23 12:30:00",2021-05-23 12:30:00,142.479166666667,NA,NA,517.592391149316,NA,917.642842509435,154.799803836028,414.960857722882,679.965871249372,917.642842509435,517.592391149316
"1808","2021-05-23 12:45:00",2021-05-23 12:45:00,142.489583333333,NA,NA,509.942699780455,NA,920.163727579289,151.651229714786,415.914016960317,682.065729548687,920.163727579289,509.942699780455
"1809","2021-05-23 13:00:00",2021-05-23 13:00:00,142.5,NA,NA,530.02414092407,NA,930.247267858707,160.142628996125,419.726653910057,690.480021293548,930.247267858707,530.02414092407
"1810","2021-05-23 13:15:00",2021-05-23 13:15:00,142.510416666667,NA,NA,513.779561071569,NA,937.809923068271,153.217219941918,422.586131622362,696.806341577175,937.809923068271,513.779561071569
"1811","2021-05-23 13:30:00",2021-05-23 13:30:00,142.520833333333,NA,NA,512.818343147665,NA,927.726382788853,152.822402963753,418.773494672622,688.374219575194,927.726382788853,512.818343147665
"1812","2021-05-23 13:45:00",2021-05-23 13:45:00,142.53125,NA,NA,516.647194034274,NA,930.247267858707,154.405029208852,419.726653910057,690.480021293548,930.247267858707,516.647194034274
"1813","2021-05-23 14:00:00",2021-05-23 14:00:00,142.541666666667,NA,NA,518.553609073162,NA,927.726382788853,155.202928530603,418.773494672622,688.374219575194,927.726382788853,518.553609073162
"1814","2021-05-23 14:15:00",2021-05-23 14:15:00,142.552083333333,NA,NA,519.514826997009,NA,935.289037998416,155.60772592012,421.632972384927,694.696082294539,935.289037998416,519.514826997009
"1815","2021-05-23 14:30:00",2021-05-23 14:30:00,142.5625,NA,NA,514.724758186552,NA,917.642842509435,153.607087536124,414.960857722882,679.965871249372,917.642842509435,514.724758186552
"1816","2021-05-23 14:45:00",2021-05-23 14:45:00,142.572916666667,NA,NA,507.083077222167,NA,930.247267858707,150.501427174191,419.726653910057,690.480021293548,930.247267858707,507.083077222167
"1817","2021-05-23 15:00:00",2021-05-23 15:00:00,142.583333333333,NA,NA,520.468034516438,NA,932.768152928445,156.01080173432,420.679813147448,692.587308866566,932.768152928445,520.468034516438
"1818","2021-05-23 15:15:00",2021-05-23 15:15:00,142.59375,NA,NA,516.639183629886,NA,945.372578277835,154.401690464545,425.445609334667,703.146034553642,945.372578277835,516.639183629886
"1819","2021-05-23 15:30:00",2021-05-23 15:30:00,142.604166666667,NA,NA,513.779561071569,NA,940.330808138126,153.217219941918,423.539290859797,698.918086714571,940.330808138126,513.779561071569
"1820","2021-05-23 15:45:00",2021-05-23 15:45:00,142.614583333333,NA,NA,505.176662183309,NA,942.85169320798,149.743116806986,424.492450097232,701.031317706726,942.85169320798,505.176662183309
"1821","2021-05-23 16:00:00",2021-05-23 16:00:00,142.625,NA,NA,507.083077222167,NA,935.289037998416,150.501427174191,421.632972384927,694.696082294539,935.289037998416,507.083077222167
"1822","2021-05-23 16:15:00",2021-05-23 16:15:00,142.635416666667,NA,NA,515.685976110457,NA,935.289037998416,154.005222025035,421.632972384927,694.696082294539,935.289037998416,515.685976110457
"1823","2021-05-23 16:30:00",2021-05-23 16:30:00,142.645833333333,NA,NA,518.56161947755,NA,927.726382788853,155.206295037879,418.773494672622,688.374219575194,927.726382788853,518.56161947755
"1824","2021-05-23 16:45:00",2021-05-23 16:45:00,142.65625,NA,NA,509.958720589406,NA,937.809923068271,151.657713095015,422.586131622362,696.806341577175,937.809923068271,509.958720589406
"1825","2021-05-23 17:00:00",2021-05-23 17:00:00,142.666666666667,NA,NA,516.639183629886,NA,935.289037998416,154.401690464545,421.632972384927,694.696082294539,935.289037998416,516.639183629886
"1826","2021-05-23 17:15:00",2021-05-23 17:15:00,142.677083333333,NA,NA,507.083077222167,NA,947.893463347573,150.501427174191,426.398768572058,705.26223725522,947.893463347573,507.083077222167
"1827","2021-05-23 17:30:00",2021-05-23 17:30:00,142.6875,NA,NA,508.036284741567,NA,937.809923068271,150.883049755739,422.586131622362,696.806341577175,937.809923068271,508.036284741567
"1828","2021-05-23 17:45:00",2021-05-23 17:45:00,142.697916666667,NA,NA,512.818343147665,NA,932.768152928445,152.822402963753,420.679813147448,692.587308866566,932.768152928445,512.818343147665
"1829","2021-05-23 18:00:00",2021-05-23 18:00:00,142.708333333333,NA,NA,511.865135628235,NA,942.85169320798,152.432528075531,424.492450097232,701.031317706726,942.85169320798,511.865135628235
"1830","2021-05-23 18:15:00",2021-05-23 18:15:00,142.71875,NA,NA,512.818343147665,NA,922.684612649144,152.822402963753,416.867176197752,684.167073702763,922.684612649144,512.818343147665
"1831","2021-05-23 18:30:00",2021-05-23 18:30:00,142.729166666667,NA,NA,511.865135628235,NA,935.289037998416,152.432528075531,421.632972384927,694.696082294539,935.289037998416,511.865135628235
"1832","2021-05-23 18:45:00",2021-05-23 18:45:00,142.739583333333,NA,NA,509.950710184901,NA,930.247267858707,151.654471346805,419.726653910057,690.480021293548,930.247267858707,509.950710184901
"1833","2021-05-23 19:00:00",2021-05-23 19:00:00,142.75,NA,NA,513.771550667123,NA,930.247267858707,153.213922783959,419.726653910057,690.480021293548,930.247267858707,513.771550667123
"1834","2021-05-23 19:15:00",2021-05-23 19:15:00,142.760416666667,NA,NA,513.771550667123,NA,930.247267858707,153.213922783959,419.726653910057,690.480021293548,930.247267858707,513.771550667123
"1835","2021-05-23 19:30:00",2021-05-23 19:30:00,142.770833333333,NA,NA,517.592391149316,NA,910.080187299871,154.799803836028,412.101380010577,673.675211479986,910.080187299871,517.592391149316
"1836","2021-05-23 19:45:00",2021-05-23 19:45:00,142.78125,NA,NA,508.989492260996,NA,912.601072369725,151.266317269271,413.054539248011,675.770612215021,912.601072369725,508.989492260996
"1837","2021-05-23 20:00:00",2021-05-23 20:00:00,142.791666666667,NA,NA,514.716747782077,NA,927.726382788853,153.603776670918,418.773494672622,688.374219575194,927.726382788853,514.716747782077
"1838","2021-05-23 20:15:00",2021-05-23 20:15:00,142.802083333333,NA,NA,508.036284741567,NA,920.163727579289,150.883049755739,415.914016960317,682.065729548687,920.163727579289,508.036284741567
"1839","2021-05-23 20:30:00",2021-05-23 20:30:00,142.8125,NA,NA,514.724758186552,NA,930.247267858707,153.607087536124,419.726653910057,690.480021293548,930.247267858707,514.724758186552
"1840","2021-05-23 20:45:00",2021-05-23 20:45:00,142.822916666667,NA,NA,509.950710184901,NA,917.642842509435,151.654471346805,414.960857722882,679.965871249372,917.642842509435,509.950710184901
"1841","2021-05-23 21:00:00",2021-05-23 21:00:00,142.833333333333,NA,NA,508.989492260996,NA,925.205497718998,151.266317269271,417.820335435187,686.269903711598,925.205497718998,508.989492260996
"1842","2021-05-23 21:15:00",2021-05-23 21:15:00,142.84375,NA,NA,508.036284741567,NA,932.768152928445,150.883049755739,420.679813147448,692.587308866566,932.768152928445,508.036284741567
"1843","2021-05-23 21:30:00",2021-05-23 21:30:00,142.854166666667,NA,NA,506.129869702738,NA,922.684612649144,150.121449524603,416.867176197752,684.167073702763,922.684612649144,506.129869702738
"1844","2021-05-23 21:45:00",2021-05-23 21:45:00,142.864583333333,NA,NA,496.573763295135,NA,927.726382788853,146.403000670984,418.773494672622,688.374219575194,927.726382788853,496.573763295135
"1845","2021-05-23 22:00:00",2021-05-23 22:00:00,142.875,NA,NA,490.846507774113,NA,920.163727579289,144.253658385069,415.914016960317,682.065729548687,920.163727579289,490.846507774113
"1846","2021-05-23 22:15:00",2021-05-23 22:15:00,142.885416666667,NA,NA,494.659337851801,NA,922.684612649144,145.677941754629,416.867176197752,684.167073702763,922.684612649144,494.659337851801
"1847","2021-05-23 22:30:00",2021-05-23 22:30:00,142.895833333333,NA,NA,503.262236740033,NA,925.205497718998,148.988241415638,417.820335435187,686.269903711598,925.205497718998,503.262236740033
"1848","2021-05-23 22:45:00",2021-05-23 22:45:00,142.90625,NA,NA,493.698119927954,NA,915.12195743958,145.316397460932,414.007698485447,677.867498804817,915.12195743958,493.698119927954
"1849","2021-05-23 23:00:00",2021-05-23 23:00:00,142.916666666667,NA,NA,487.970864406932,NA,902.517532090307,143.196871533865,409.241902298271,667.397924403441,902.517532090307,487.970864406932
"1850","2021-05-23 23:15:00",2021-05-23 23:15:00,142.927083333333,NA,NA,487.017656887503,NA,915.12195743958,142.84987546412,414.007698485447,677.867498804817,915.12195743958,487.017656887503
"1851","2021-05-23 23:30:00",2021-05-23 23:30:00,142.9375,NA,NA,489.885289850266,NA,910.080187299871,143.898749112865,412.101380010577,673.675211479986,910.080187299871,489.885289850266
"1852","2021-05-23 23:45:00",2021-05-23 23:45:00,142.947916666667,NA,NA,487.978874811379,NA,910.080187299871,143.199794530646,412.101380010577,673.675211479986,910.080187299871,487.978874811379
"1853","2021-05-24 00:00:00",2021-05-24 00:00:00,142.958333333333,NA,NA,489.885289850266,NA,905.038417160162,143.898749112865,410.195061535707,669.488867574196,905.038417160162,489.885289850266
"1854","2021-05-24 00:15:00",2021-05-24 00:15:00,142.96875,NA,NA,488.932082330837,NA,910.080187299871,143.548449355775,412.101380010577,673.675211479986,910.080187299871,488.932082330837
"1855","2021-05-24 00:30:00",2021-05-24 00:30:00,142.979166666667,NA,NA,481.290401366452,NA,899.996647020569,140.799616500242,408.28874306088,665.308467087542,899.996647020569,481.290401366452
"1856","2021-05-24 00:45:00",2021-05-24 00:45:00,142.989583333333,NA,NA,478.41475799933,NA,907.559302230016,139.792579183857,411.148220773141,671.581296599711,907.559302230016,478.41475799933
"1857","2021-05-24 01:00:00",2021-05-24 01:00:00,143,NA,NA,481.282390962006,NA,907.559302230016,140.796790499606,411.148220773141,671.581296599711,907.559302230016,481.282390962006
"1858","2021-05-24 01:15:00",2021-05-24 01:15:00,143.010416666667,NA,NA,480.329183442605,NA,902.517532090307,140.461336600476,409.241902298271,667.397924403441,902.517532090307,480.329183442605
"1859","2021-05-24 01:30:00",2021-05-24 01:30:00,143.020833333333,NA,NA,482.243608885881,NA,910.080187299871,141.136729154755,412.101380010577,673.675211479986,910.080187299871,482.243608885881
"1860","2021-05-24 01:45:00",2021-05-24 01:45:00,143.03125,NA,NA,486.072459772549,NA,910.080187299871,142.507419676335,412.101380010577,673.675211479986,910.080187299871,486.072459772549
"1861","2021-05-24 02:00:00",2021-05-24 02:00:00,143.041666666667,NA,NA,487.02566729195,NA,905.038417160162,142.8527846375,410.195061535707,669.488867574196,905.038417160162,487.02566729195
"1862","2021-05-24 02:15:00",2021-05-24 02:15:00,143.052083333333,NA,NA,485.111241848615,NA,907.559302230016,142.160818120534,411.148220773141,671.581296599711,907.559302230016,485.111241848615
"1863","2021-05-24 02:30:00",2021-05-24 02:30:00,143.0625,NA,NA,493.722151141323,NA,899.996647020569,145.325415969515,408.28874306088,665.308467087542,899.996647020569,493.722151141323
"1864","2021-05-24 02:45:00",2021-05-24 02:45:00,143.072916666667,NA,NA,487.986885215825,NA,894.954876880744,143.202717643594,406.382424585967,661.134010019736,894.954876880744,487.986885215825
"1865","2021-05-24 03:00:00",2021-05-24 03:00:00,143.083333333333,NA,NA,489.901310659159,NA,902.517532090307,143.904650748534,409.241902298271,667.397924403441,902.517532090307,489.901310659159
"1866","2021-05-24 03:15:00",2021-05-24 03:15:00,143.09375,NA,NA,488.94810313973,NA,902.517532090307,143.55432334464,409.241902298271,667.397924403441,902.517532090307,488.94810313973
"1867","2021-05-24 03:30:00",2021-05-24 03:30:00,143.104166666667,NA,NA,487.986885215825,NA,897.475761950715,143.202717643594,407.335583823446,663.220495626307,897.475761950715,487.986885215825
"1868","2021-05-24 03:45:00",2021-05-24 03:45:00,143.114583333333,NA,NA,491.815736102493,NA,887.39222167118,144.613218991134,403.522946873661,654.88346832887,887.39222167118,491.815736102493
"1869","2021-05-24 04:00:00",2021-05-24 04:00:00,143.125,NA,NA,494.683369065169,NA,907.559302230016,145.687002081917,411.148220773141,671.581296599711,907.559302230016,494.683369065169
"1870","2021-05-24 04:15:00",2021-05-24 04:15:00,143.135416666667,NA,NA,494.691379469616,NA,905.038417160162,145.690022423343,410.195061535707,669.488867574196,905.038417160162,494.691379469616
"1871","2021-05-24 04:30:00",2021-05-24 04:30:00,143.145833333333,NA,NA,492.784964430757,NA,905.038417160162,144.974480287401,410.195061535707,669.488867574196,905.038417160162,492.784964430757
"1872","2021-05-24 04:45:00",2021-05-24 04:45:00,143.15625,NA,NA,489.901310659159,NA,917.642842509435,143.904650748534,414.960857722882,679.965871249372,917.642842509435,489.901310659159
"1873","2021-05-24 05:00:00",2021-05-24 05:00:00,143.166666666667,NA,NA,487.994895620301,NA,897.475761950715,143.205640872719,407.335583823446,663.220495626307,897.475761950715,487.994895620301
"1874","2021-05-24 05:15:00",2021-05-24 05:15:00,143.177083333333,NA,NA,494.691379469616,NA,905.038417160162,145.690022423343,410.195061535707,669.488867574196,905.038417160162,494.691379469616
"1875","2021-05-24 05:30:00",2021-05-24 05:30:00,143.1875,NA,NA,501.379852914542,NA,902.517532090307,148.252469815233,409.241902298271,667.397924403441,902.517532090307,501.379852914542
