"Site.x","DateTime","MeanDischarge"
"MOOS",2020-06-18 17:30:00,879.919660694461
"MOOS",2020-06-18 17:45:00,877.898222260017
"MOOS",2020-06-18 18:00:00,877.898222260017
"MOOS",2020-06-18 18:15:00,876.812667189079
"MOOS",2020-06-18 18:30:00,875.109498728911
"MOOS",2020-06-18 18:45:00,873.406330268743
"MOOS",2020-06-18 19:00:00,872.938388587005
"MOOS",2020-06-18 19:15:00,871.384891834299
"MOOS",2020-06-18 19:30:00,871.384891834299
"MOOS",2020-06-18 19:45:00,869.681723374131
"MOOS",2020-06-18 20:00:00,869.213781692393
"MOOS",2020-06-18 20:15:00,866.743328135548
"MOOS",2020-06-18 20:30:00,865.807444772057
"MOOS",2020-06-18 20:45:00,867.978554913978
"MOOS",2020-06-18 21:00:00,866.125714746348
"MOOS",2020-06-18 21:15:00,865.807444772057
"MOOS",2020-06-18 21:30:00,864.253948019366
"MOOS",2020-06-18 21:45:00,862.08283787746
"MOOS",2020-06-18 22:00:00,862.08283787746
"MOOS",2020-06-18 22:15:00,860.84761109903
"MOOS",2020-06-18 22:30:00,859.443786053802
"MOOS",2020-06-18 22:45:00,859.443786053802
"MOOS",2020-06-18 23:00:00,857.590945886186
"MOOS",2020-06-18 23:15:00,858.507902690311
"MOOS",2020-06-18 23:30:00,857.422347619358
"MOOS",2020-06-18 23:45:00,857.422347619358
"MOOS",2020-06-19 00:00:00,856.187120840958
"MOOS",2020-06-19 00:15:00,855.569507451743
"MOOS",2020-06-19 00:30:00,856.804734230158
"MOOS",2020-06-19 00:45:00,856.187120840958
"MOOS",2020-06-19 01:00:00,856.187120840958
"MOOS",2020-06-19 01:15:00,857.572019326821
"MOOS",2020-06-19 01:30:00,855.251237477467
"MOOS",2020-06-19 01:45:00,855.251237477467
"MOOS",2020-06-19 02:00:00,855.251237477467
"MOOS",2020-06-19 02:15:00,854.633624088252
"MOOS",2020-06-19 02:30:00,855.251237477467
"MOOS",2020-06-19 02:45:00,855.251237477467
"MOOS",2020-06-19 03:00:00,854.165682406514
"MOOS",2020-06-19 03:15:00,857.572019326821
"MOOS",2020-06-19 03:30:00,860.510414565419
"MOOS",2020-06-19 03:45:00,864.384693167493
"MOOS",2020-06-19 04:00:00,867.173416698599
"MOOS",2020-06-19 04:15:00,868.876585158767
"MOOS",2020-06-19 04:30:00,871.665308689888
"MOOS",2020-06-19 04:45:00,873.069133735116
"MOOS",2020-06-19 05:00:00,875.708185558775
"MOOS",2020-06-19 05:15:00,877.729623993218
"MOOS",2020-06-19 05:30:00,880.518347524339
"MOOS",2020-06-19 05:45:00,881.603902595278
"MOOS",2020-06-19 06:00:00,884.242954418936
"MOOS",2020-06-19 06:15:00,887.331021364982
"MOOS",2020-06-19 06:30:00,887.798963046735
