"Site","Day","Q"
"MOOS",2022-06-04,3435.44808846504
"MOOS",2022-06-05,3088.23181267041
"MOOS",2022-06-06,2829.2295033907
"MOOS",2022-06-07,2615.52866146495
"MOOS",2022-06-08,2427.54792817113
"MOOS",2022-06-09,2367.82298738001
"MOOS",2022-06-10,2337.39717407381
"MOOS",2022-06-11,2347.94445012607
"MOOS",2022-06-12,2181.3085316675
"MOOS",2022-06-13,2106.35096854207
"MOOS",2022-06-14,2070.15928911287
"MOOS",2022-06-15,2259.47247188405
"MOOS",2022-06-16,2086.21831750904
"MOOS",2022-06-17,1994.71004288708
"MOOS",2022-06-18,2062.11620844766
"MOOS",2022-06-19,2041.99908271394
"MOOS",2022-06-20,2244.33502624893
"MOOS",2022-06-21,2102.25999875036
"MOOS",2022-06-22,2043.39925475617
"MOOS",2022-06-23,1870.4418540863
"MOOS",2022-06-24,1822.55300209156
"MOOS",2022-06-25,1593.83114255864
"MOOS",2022-06-26,1586.9075524361
"MOOS",2022-06-27,1505.98873158889
"MOOS",2022-06-28,1400.52148314285
"MOOS",2022-06-29,1379.89673911401
"MOOS",2022-06-30,1309.32721385496
"MOOS",2022-07-01,1299.31846237515
"MOOS",2022-07-02,1290.42312577234
"MOOS",2022-07-03,1249.7144089217
"MOOS",2022-07-04,1240.28857628638
"MOOS",2022-07-05,1234.75749987759
"MOOS",2022-07-06,1188.88337146994
"MOOS",2022-07-07,1152.70362514968
"MOOS",2022-07-08,1085.03150725833
"MOOS",2022-07-09,1028.24236461019
"MOOS",2022-07-10,1239.40020980153
"MOOS",2022-07-11,1967.51049581117
"MOOS",2022-07-12,1623.24970344702
"MOOS",2022-07-13,1485.3859874792
"MOOS",2022-07-14,1412.58969326791
"MOOS",2022-07-15,1179.38458676064
"MOOS",2022-07-16,1337.87541455439
"MOOS",2022-07-17,1284.86728808168
"MOOS",2022-07-18,1333.17582773762
"MOOS",2022-07-19,1354.28293913797
"MOOS",2022-07-20,1384.66667160762
"MOOS",2022-07-21,1189.878660492
"MOOS",2022-07-22,1105.41783912866
"MOOS",2022-07-23,1072.45197057242
"MOOS",2022-08-02,837.900663315975
"MOOS",2022-08-03,737.821366494923
"MOOS",2022-08-04,628.003261610036
"MOOS",2022-08-05,633.038063485152
"MOOS",2022-08-06,914.472856562293
"MOOS",2022-08-07,1003.11742827263
"MOOS",2022-08-08,856.665149875453
"MOOS",2022-08-09,918.13011248218
"MOOS",2022-08-10,898.780761471776
"MOOS",2022-08-11,718.905231555273
"MOOS",2022-08-12,656.881065639389
"MOOS",2022-08-13,634.456354404211
"MOOS",2022-08-14,612.477442053696
"MOOS",2022-08-15,587.735892836847
"MOOS",2022-08-16,603.663355192193
"MOOS",2022-08-17,593.815615997067
"MOOS",2022-08-18,593.24670934367
"MOOS",2022-08-19,625.238719413264
"MOOS",2022-08-20,620.560508377794
"MOOS",2022-08-21,581.157650579562
"MOOS",2022-08-22,578.206181412805
"MOOS",2022-08-23,573.502902225845
"MOOS",2022-08-24,565.274577206029
"MOOS",2022-08-25,568.313776532064
"MOOS",2022-08-26,563.734198577162
"MOOS",2022-08-27,566.594952719188
"MOOS",2022-08-28,572.392991244684
"MOOS",2022-08-29,564.073208050585
"MOOS",2022-08-30,564.343249043066
"MOOS",2022-08-31,559.930617424363
"MOOS",2022-09-01,557.768916587072
"MOOS",2022-09-02,560.136147006474
"MOOS",2022-09-03,558.188455158643
"MOOS",2022-09-04,562.711969399851
"MOOS",2022-09-05,580.645910699326
"MOOS",2022-09-06,555.591796638114
"MOOS",2022-09-07,555.341272331773
"MOOS",2022-09-08,559.877495767811
"MOOS",2022-09-09,558.212674385699
"MOOS",2022-09-10,569.574333075524
"MOOS",2022-09-11,555.373385645714
"MOOS",2022-09-12,555.941303134012
"MOOS",2022-09-13,556.566715397433
"MOOS",2022-09-14,566.530806930787
"MOOS",2022-09-15,847.003339086875
"MOOS",2022-09-16,903.37237061872
"MOOS",2022-09-17,726.74013329899
"MOOS",2022-09-18,658.23193897688
"MOOS",2022-09-19,600.60213889781
"MOOS",2022-09-20,851.451912000951
"MOOS",2022-09-21,940.061314004706
"MOOS",2022-09-22,1031.52416830218
"MOOS",2022-09-23,963.996404792197
"MOOS",2022-09-24,790.444292762787
"MOOS",2022-09-25,702.241840724011
"MOOS",2022-09-26,624.744191130328
"MOOS",2022-09-27,668.576795179675
"MOOS",2022-09-28,613.981929274591
"MOOS",2022-09-29,601.055480577673
"MOOS",2022-09-30,588.983060074905
"MOOS",2022-10-01,575.163283759243
"MOOS",2022-10-02,564.041337601485
"MOOS",2022-10-03,555.88056983846
"MOOS",2022-10-04,555.539215769867
"MOOS",2022-10-05,556.124378677811
"MOOS",2022-10-06,556.152542684586
"MOOS",2022-10-07,555.432299901475
"MOOS",2022-10-08,559.661601090966
"POKE",2022-05-18,719.450905580178
"POKE",2022-05-19,754.338892971715
"POKE",2022-05-20,933.048228277967
"POKE",2022-05-21,1181.31255973806
"POKE",2022-05-22,1244.28169004244
"POKE",2022-05-23,1048.99599122846
"POKE",2022-05-24,872.723325058235
"POKE",2022-05-25,834.826334292829
"POKE",2022-05-26,846.779843755755
"POKE",2022-05-27,830.741680239266
"POKE",2022-05-28,757.192671020711
"POKE",2022-05-29,701.322746484423
"POKE",2022-05-30,633.554017711725
"POKE",2022-05-31,592.763825501161
"POKE",2022-06-01,563.95859608757
"POKE",2022-06-02,539.111742164948
"POKE",2022-06-03,522.864843364139
"POKE",2022-06-04,510.143858724765
"POKE",2022-06-05,485.930902218064
"POKE",2022-06-06,468.663131910799
"POKE",2022-06-07,467.374680415489
"POKE",2022-06-08,451.251656548836
"POKE",2022-06-09,442.065348522424
"POKE",2022-06-10,437.81108944198
"POKE",2022-06-11,436.051709650103
"POKE",2022-06-12,424.036018574071
"POKE",2022-06-13,421.311912479352
"POKE",2022-06-14,412.045502616436
"POKE",2022-06-15,404.510601534457
"POKE",2022-06-16,406.965395892063
"POKE",2022-06-17,410.826425809006
"POKE",2022-06-18,406.107146218535
"POKE",2022-06-19,398.200996227082
"POKE",2022-06-20,399.470354172287
"POKE",2022-06-21,396.235441605485
"POKE",2022-06-22,390.385771354346
"POKE",2022-06-23,383.230544834068
"POKE",2022-06-24,375.44559763172
"POKE",2022-06-25,378.373100449917
"POKE",2022-06-26,378.239944691071
"POKE",2022-06-27,377.588012581406
"POKE",2022-06-28,372.83776778325
"POKE",2022-06-29,370.512880939215
"POKE",2022-06-30,368.463739945279
"POKE",2022-07-01,371.753492376223
"POKE",2022-07-02,373.898211421265
"POKE",2022-07-03,370.201551159393
"POKE",2022-07-04,373.424171644967
"POKE",2022-07-05,385.963981722893
"POKE",2022-07-06,415.632476609401
"POKE",2022-07-07,408.575438686869
"POKE",2022-07-08,410.493072924521
"POKE",2022-07-09,406.542308514105
"POKE",2022-07-10,439.569208862914
"POKE",2022-07-11,426.108819205171
"POKE",2022-07-12,439.361965204756
"POKE",2022-07-13,409.503121134238
"POKE",2022-07-14,412.720095508909
"POKE",2022-07-15,409.547301536854
"POKE",2022-07-16,478.29040400668
"POKE",2022-07-17,463.404731605248
"POKE",2022-07-18,469.044576503656
"POKE",2022-07-19,470.009742758891
"POKE",2022-07-20,432.104810206743
"POKE",2022-07-21,419.372213609373
"POKE",2022-07-22,417.742012652787
"POKE",2022-07-23,409.418229557948
"POKE",2022-08-01,337.752203147381
"POKE",2022-08-02,337.186861360465
"POKE",2022-08-03,336.996123144301
"POKE",2022-08-04,340.313564532361
"POKE",2022-08-05,334.651182149474
"POKE",2022-08-06,334.401164941336
"POKE",2022-08-07,333.769389711317
"POKE",2022-08-08,332.909458216437
"POKE",2022-08-09,332.175854554709
"POKE",2022-08-10,334.849341127083
"POKE",2022-08-11,337.985525412933
"POKE",2022-08-12,335.48988532539
"POKE",2022-08-13,334.903739537924
"POKE",2022-08-14,333.225144864812
"POKE",2022-08-15,331.939846020234
"POKE",2022-08-16,331.515255232415
"POKE",2022-08-17,333.665888167066
"POKE",2022-08-18,330.170780496549
"POKE",2022-08-19,328.699147306195
"POKE",2022-08-20,332.193966717093
"POKE",2022-08-21,331.930699025547
"POKE",2022-08-22,331.871660473017
"POKE",2022-08-23,330.806631705662
"POKE",2022-08-24,330.802332873037
"POKE",2022-08-25,331.922196574887
"POKE",2022-08-26,331.135191609824
"POKE",2022-08-27,331.118048776734
"POKE",2022-08-28,331.394717804418
"POKE",2022-08-29,337.007212106485
"POKE",2022-08-30,344.305238637228
"POKE",2022-08-31,340.6396150441
"POKE",2022-09-01,338.676101058308
"POKE",2022-09-02,340.877391939396
"POKE",2022-09-03,340.428741311492
"POKE",2022-09-04,357.593044324608
"POKE",2022-09-05,349.91734765524
"POKE",2022-09-06,343.594267234734
"POKE",2022-09-07,341.764134902561
"POKE",2022-09-08,343.999564640393
"POKE",2022-09-09,366.981856434983
"POKE",2022-09-10,377.903021044218
"POKE",2022-09-11,366.735645609523
"POKE",2022-09-12,360.21017840349
"POKE",2022-09-13,358.630443953914
"POKE",2022-09-14,376.905932672631
"POKE",2022-09-15,392.007332032357
"POKE",2022-09-16,374.860125479617
"POKE",2022-09-17,368.164057567349
"POKE",2022-09-18,369.216495892467
"POKE",2022-09-19,363.40435637994
"POKE",2022-09-20,373.280651375262
"POKE",2022-09-21,360.791458228352
"POKE",2022-09-22,360.607705437277
"POKE",2022-09-23,356.690803980219
"POKE",2022-09-24,351.859037132955
"POKE",2022-09-25,352.147960027038
"POKE",2022-09-26,350.071318271256
"POKE",2022-09-27,359.893513354328
"POKE",2022-09-28,359.423331988703
"POKE",2022-09-29,357.717109003784
"POKE",2022-09-30,353.652286770189
"POKE",2022-10-01,352.15850238851
"POKE",2022-10-02,365.944030161036
"POKE",2022-10-03,357.54413365897
"POKE",2022-10-04,355.610067830602
"POKE",2022-10-05,353.08971899389
"POKE",2022-10-06,352.603602719549
"POKE",2022-10-07,351.632465164172
"STRT",2022-04-30,NA
"STRT",2022-05-01,NA
"STRT",2022-05-02,NA
"STRT",2022-05-03,NA
"STRT",2022-05-04,NA
"STRT",2022-05-05,NA
"STRT",2022-05-06,NA
"STRT",2022-05-07,NA
"STRT",2022-05-08,NA
"STRT",2022-05-09,NA
"STRT",2022-05-10,NA
"STRT",2022-05-11,NA
"STRT",2022-05-12,NA
"STRT",2022-05-13,NA
"STRT",2022-05-14,NA
"STRT",2022-05-15,NA
"STRT",2022-05-16,NA
"STRT",2022-05-17,NA
"STRT",2022-05-18,NA
"STRT",2022-05-19,NA
"STRT",2022-05-20,NA
"STRT",2022-05-21,NA
"STRT",2022-05-22,NA
"STRT",2022-05-23,NA
"STRT",2022-05-24,NA
"STRT",2022-05-25,NA
"STRT",2022-05-26,NA
"STRT",2022-05-27,NA
"STRT",2022-05-28,NA
"STRT",2022-05-29,NA
"STRT",2022-05-30,NA
"STRT",2022-05-31,NA
"STRT",2022-06-01,NA
"STRT",2022-06-02,NA
"STRT",2022-06-03,NA
"STRT",2022-06-04,2539.72394386802
"STRT",2022-06-05,2240.68041533016
"STRT",2022-06-06,2019.59348168708
"STRT",2022-06-07,1798.39889676474
"STRT",2022-06-08,1612.73395902106
"STRT",2022-06-09,1525.10321648075
"STRT",2022-06-10,1488.03837149314
"STRT",2022-06-11,1466.96486002294
"STRT",2022-06-12,1360.69920312458
"STRT",2022-06-13,1301.91706019918
"STRT",2022-06-14,1268.1925685896
"STRT",2022-06-15,1311.99668964555
"STRT",2022-06-16,1174.09218226617
"STRT",2022-06-17,1181.05563211652
"STRT",2022-06-18,1175.2062681225
"STRT",2022-06-19,1116.17532785434
"STRT",2022-06-20,1108.21589009453
"STRT",2022-06-21,1101.42925383408
"STRT",2022-06-22,1066.52394311635
"STRT",2022-06-23,1048.60080652956
"STRT",2022-06-24,1013.40405521142
"STRT",2022-06-25,960.074218254667
"STRT",2022-06-26,936.066659945356
"STRT",2022-06-27,909.418126859539
"STRT",2022-06-28,868.0433748756
"STRT",2022-06-29,863.408383109259
"STRT",2022-06-30,846.220351368654
"STRT",2022-07-01,843.219235535996
"STRT",2022-07-02,836.594741800508
"STRT",2022-07-03,817.357961942089
"STRT",2022-07-04,816.859504329164
"STRT",2022-07-05,820.263063843066
"STRT",2022-07-06,808.118866036253
"STRT",2022-07-07,815.795477411867
"STRT",2022-07-08,860.197238210796
"STRT",2022-07-09,903.90382565106
"STRT",2022-07-10,973.065230064661
"STRT",2022-07-11,1090.21457182367
"STRT",2022-07-12,1032.10490222932
"STRT",2022-07-13,996.449853131682
"STRT",2022-07-14,957.112424105432
"STRT",2022-07-15,925.007462178804
"STRT",2022-07-16,1018.00683095204
"STRT",2022-07-17,975.402498575312
"STRT",2022-07-18,1015.78714140996
"STRT",2022-07-19,984.015589618292
"STRT",2022-07-20,963.740064627253
"STRT",2022-07-21,928.580311834075
"STRT",2022-07-22,936.811940533571
"STRT",2022-07-23,NA
"STRT",2022-07-24,NA
"STRT",2022-07-25,NA
"STRT",2022-07-26,NA
"STRT",2022-07-27,NA
"STRT",2022-07-28,NA
"STRT",2022-07-29,NA
"STRT",2022-07-30,NA
"STRT",2022-07-31,NA
"STRT",2022-08-01,NA
"STRT",2022-08-02,NA
"STRT",2022-08-03,NA
"STRT",2022-08-04,NA
"STRT",2022-08-05,NA
"STRT",2022-08-06,NA
"STRT",2022-08-07,NA
"STRT",2022-08-08,NA
"STRT",2022-08-09,NA
"STRT",2022-08-10,NA
"STRT",2022-08-11,801.523118145635
"STRT",2022-08-12,788.669659238521
"STRT",2022-08-13,782.010713515624
"STRT",2022-08-14,767.555880515551
"STRT",2022-08-15,753.73628808889
"STRT",2022-08-16,NA
"STRT",2022-08-17,762.270214880377
"STRT",2022-08-18,745.698204273893
"STRT",2022-08-19,754.013484383397
"STRT",2022-08-20,745.270604524033
"STRT",2022-08-21,738.737202097363
"STRT",2022-08-22,738.930324125162
"STRT",2022-08-23,742.981971066871
"STRT",2022-08-24,738.418517043035
"STRT",2022-08-25,745.491569021597
"STRT",2022-08-26,744.116380322483
"STRT",2022-08-27,776.373721801165
"STRT",2022-08-28,769.409856111751
"STRT",2022-08-29,761.641809925103
"STRT",2022-08-30,794.685539857496
"STRT",2022-08-31,787.247164962421
"STRT",2022-09-01,765.608148173408
"STRT",2022-09-02,NA
"STRT",2022-09-03,738.693671708691
"STRT",2022-09-04,842.611607295117
"STRT",2022-09-05,858.715585472832
"STRT",2022-09-06,790.194188244676
"STRT",2022-09-07,764.503818156487
"STRT",2022-09-08,751.793929499992
"STRT",2022-09-09,765.724365889245
"STRT",2022-09-10,758.937369522016
"STRT",2022-09-11,737.933008912752
"STRT",2022-09-12,734.353775390822
"STRT",2022-09-13,733.135867454974
"STRT",2022-09-14,742.886494392475
"STRT",2022-09-15,755.317758549786
"STRT",2022-09-16,746.730794302851
"STRT",2022-09-17,744.013161572601
"STRT",2022-09-18,740.694566208517
"STRT",2022-09-19,731.73590051159
"STRT",2022-09-20,782.421886425178
"STRT",2022-09-21,766.564577533966
"STRT",2022-09-22,809.809373174365
"STRT",2022-09-23,781.341536173923
"STRT",2022-09-24,772.647593578505
"STRT",2022-09-25,764.429958388386
"STRT",2022-09-26,738.33572021304
"STRT",2022-09-27,748.317289258713
"STRT",2022-09-28,736.145669979557
"STRT",2022-09-29,734.589573690784
"STRT",2022-09-30,730.309661291183
"STRT",2022-10-01,728.84775593726
"STRT",2022-10-02,726.970021463364
"STRT",2022-10-03,727.599145157114
"STRT",2022-10-04,730.200817405849
"STRT",2022-10-05,731.767698518848
"STRT",2022-10-06,730.061307304641
"STRT",2022-10-07,729.86795273666
"STRT",2022-10-08,NA
"STRT",2022-10-09,NA
"STRT",2022-10-10,NA
"STRT",2022-10-11,NA
"STRT",2022-10-12,NA
"STRT",2022-10-13,NA
"STRT",2022-10-14,NA
"STRT",2022-10-15,NA
"STRT",2022-10-16,NA
"STRT",2022-10-17,NA
"STRT",2022-10-18,NA
"STRT",2022-10-19,NA
"STRT",2022-10-20,NA
"STRT",2022-10-21,NA
"STRT",2022-10-22,NA
"STRT",2022-10-23,NA
"STRT",2022-10-24,NA
"STRT",2022-10-25,NA
"STRT",2022-10-26,NA
"STRT",2022-10-27,NA
"STRT",2022-10-28,NA
"STRT",2022-10-29,NA
"STRT",2022-10-30,NA
"STRT",2022-10-31,NA
"STRT",2022-11-01,NA
"STRT",2022-11-02,NA
"STRT",2022-11-03,NA
"STRT",2022-11-04,NA
"STRT",2022-11-05,NA
"STRT",2022-11-06,NA
"STRT",2022-11-07,NA
"STRT",2022-11-08,NA
"STRT",2022-11-09,NA
"STRT",2022-11-10,NA
"STRT",2022-11-11,NA
"STRT",2022-11-12,NA
"STRT",2022-11-13,NA
"STRT",2022-11-14,NA
"STRT",2022-11-15,NA
"STRT",2022-11-16,NA
"STRT",2022-11-17,NA
"STRT",2022-11-18,NA
"STRT",2022-11-19,NA
"STRT",2022-11-20,NA
"STRT",2022-11-21,NA
"STRT",2022-11-22,NA
"STRT",2022-11-23,NA
"STRT",2022-11-24,NA
"STRT",2022-11-25,NA
"STRT",2022-11-26,NA
"STRT",2022-11-27,NA
"STRT",2022-11-28,NA
"STRT",2022-11-29,NA
"STRT",2022-11-30,NA
"VAUL",2022-05-26,586.5766064705
"VAUL",2022-05-27,571.262395922818
"VAUL",2022-05-28,558.504295451112
"VAUL",2022-05-29,519.785189270689
"VAUL",2022-05-30,179.058057210449
"VAUL",2022-05-31,103.445165407956
"VAUL",2022-06-01,88.5037295852665
"VAUL",2022-06-02,79.3865488540475
"VAUL",2022-06-03,72.0095098698983
"VAUL",2022-06-04,68.6661064271223
"VAUL",2022-06-05,61.8915732238968
"VAUL",2022-06-06,50.2385003367336
"VAUL",2022-08-01,60.771424308012
"VAUL",2022-08-02,80.1714980574991
"VAUL",2022-08-03,97.8884236298261
"VAUL",2022-08-04,86.4183102680588
"VAUL",2022-08-05,88.4436891200071
"VAUL",2022-08-06,96.7141283099864
"VAUL",2022-08-07,101.368191809012
"VAUL",2022-08-08,106.57467659409
"VAUL",2022-08-09,115.648264853647
"VAUL",2022-08-10,111.566304224525
"VAUL",2022-08-11,105.945174344519
"VAUL",2022-08-12,96.5872789396005
"VAUL",2022-08-13,90.8561219584437
"VAUL",2022-08-14,80.7696712630893
"VAUL",2022-08-15,78.9248260389214
"VAUL",2022-08-16,93.4036188418692
"VAUL",2022-08-17,85.1347851948477
"VAUL",2022-08-18,83.0507418117544
"VAUL",2022-08-19,90.1911945438421
"VAUL",2022-08-20,88.2137316752752
"VAUL",2022-08-21,86.3866468844787
"VAUL",2022-08-22,84.9528050159957
"VAUL",2022-08-23,78.7898550954901
"VAUL",2022-08-24,72.6625237928969
"VAUL",2022-08-25,70.2330783936033
"VAUL",2022-08-26,69.903303480242
"VAUL",2022-08-27,71.2838826740898
"VAUL",2022-08-28,71.033150506959
"VAUL",2022-08-29,69.8831025400071
"VAUL",2022-08-30,90.7361575402948
"VAUL",2022-08-31,92.734908281453
"VAUL",2022-09-01,86.5863035116402
"VAUL",2022-09-02,79.5702318935322
"VAUL",2022-09-03,74.8849778514552
"VAUL",2022-09-04,71.2657475174024
"VAUL",2022-09-05,65.0193575985362
"VAUL",2022-09-06,59.1646046718837
"VAUL",2022-09-07,58.0055363251997
"VAUL",2022-09-08,55.9824250017437
"VAUL",2022-09-09,61.5153086155559
"VAUL",2022-09-10,62.4986195369409
"VAUL",2022-09-11,66.6918388328747
"VAUL",2022-09-12,69.9355505994175
"VAUL",2022-09-13,70.5749337977155
"VAUL",2022-09-14,105.307003934776
"VAUL",2022-09-15,395.629342404467
"VAUL",2022-09-16,367.70981820151
"VAUL",2022-09-17,298.753558131222
"VAUL",2022-09-18,244.86294734421
"VAUL",2022-09-19,201.144159955009
"VAUL",2022-09-20,177.135350083475
"VAUL",2022-09-21,158.503713511674
"VAUL",2022-09-22,152.585102956811
"VAUL",2022-09-23,144.841797313255
"VAUL",2022-09-24,135.467519656507
"VAUL",2022-09-25,124.524303975751
"VAUL",2022-09-26,112.687571712861
"VAUL",2022-09-27,107.537170413842
"VAUL",2022-09-28,93.6806281633869
"VAUL",2022-09-29,96.3109560704618
"VAUL",2022-09-30,92.8442174548055
"VAUL",2022-10-01,89.3773589720764
"VAUL",2022-10-02,117.02338423729
"VAUL",2022-10-03,136.68559426895
"VAUL",2022-10-04,124.235734891112
"VAUL",2022-10-05,124.465815945226
"VAUL",2022-10-06,115.477471199552
"VAUL",2022-10-07,104.712713898263
"VAUL",2022-10-08,100.706505140657
"VAUL",2022-10-09,116.946796750222
"VAUL",2022-10-10,122.724129629196
"VAUL",2022-10-11,114.761413997389
"VAUL",2022-10-12,103.1391148846
