"","DateTimeAK","difference","diff","Site"
"129",2022-06-04 10:40:00,NA,5,"FRCH"
"130",2022-06-04 10:45:00,NA,5,"FRCH"
"131",2022-06-04 10:50:00,NA,5,"FRCH"
"132",2022-06-04 10:55:00,NA,5,"FRCH"
"133",2022-06-04 11:00:00,NA,5,"FRCH"
"134",2022-06-04 11:05:00,NA,5,"FRCH"
"135",2022-06-04 11:10:00,NA,5,"FRCH"
"136",2022-06-04 11:15:00,NA,5,"FRCH"
"137",2022-06-04 11:20:00,NA,5,"FRCH"
"138",2022-06-04 11:25:00,NA,5,"FRCH"
"139",2022-06-04 11:30:00,NA,5,"FRCH"
"140",2022-06-04 11:35:00,NA,5,"FRCH"
"141",2022-06-04 11:40:00,NA,5,"FRCH"
"142",2022-06-04 11:45:00,NA,5,"FRCH"
"143",2022-06-04 11:50:00,NA,5,"FRCH"
"144",2022-06-04 11:55:00,NA,5,"FRCH"
"145",2022-06-04 12:00:00,NA,5,"FRCH"
"146",2022-06-04 12:05:00,NA,5,"FRCH"
"147",2022-06-04 12:10:00,NA,5,"FRCH"
"148",2022-06-04 12:15:00,NA,5,"FRCH"
"149",2022-06-04 12:20:00,11.9624877381336,5,"FRCH"
"150",2022-06-04 12:25:00,12.0019637381336,5,"FRCH"
"151",2022-06-04 12:30:00,11.9967447324142,5,"FRCH"
"152",2022-06-04 12:35:00,12.0034757381336,5,"FRCH"
"153",2022-06-04 12:40:00,12.0010725787156,5,"FRCH"
"154",2022-06-04 12:45:00,11.9870777381336,5,"FRCH"
"155",2022-06-04 12:50:00,11.9923290562987,5,"FRCH"
"156",2022-06-04 12:55:00,11.9922717381336,5,"FRCH"
"157",2022-06-04 13:00:00,11.9958139152706,5,"FRCH"
"158",2022-06-04 13:05:00,12.0011118098989,5,"FRCH"
"159",2022-06-04 13:10:00,12.0068697045272,5,"FRCH"
"160",2022-06-04 13:15:00,12.0111635991555,5,"FRCH"
"161",2022-06-04 13:20:00,12.0195554937838,5,"FRCH"
"162",2022-06-04 13:25:00,12.0217057381336,5,"FRCH"
"163",2022-06-04 13:30:00,12.0291259703613,5,"FRCH"
"164",2022-06-04 13:35:00,12.0340677381337,5,"FRCH"
"165",2022-06-04 13:40:00,12.0368037381336,5,"FRCH"
"166",2022-06-04 13:45:00,12.0345677381337,5,"FRCH"
"167",2022-06-04 13:50:00,12.0336524256611,5,"FRCH"
"168",2022-06-04 13:55:00,12.0379817381337,5,"FRCH"
"169",2022-06-04 14:00:00,12.0282513982169,5,"FRCH"
"170",2022-06-04 14:05:00,12.0410257381336,5,"FRCH"
"171",2022-06-04 14:10:00,11.9704677381336,5,"FRCH"
"172",2022-06-04 14:15:00,12.0143477381337,5,"FRCH"
"173",2022-06-04 14:20:00,12.0371377381337,5,"FRCH"
"174",2022-06-04 14:25:00,11.9816837381336,5,"FRCH"
"175",2022-06-04 14:30:00,12.0035897381336,5,"FRCH"
"176",2022-06-04 14:35:00,11.9717817381337,5,"FRCH"
"177",2022-06-04 14:40:00,11.9991897381337,5,"FRCH"
"178",2022-06-04 14:45:00,12.0003257381337,5,"FRCH"
"179",2022-06-04 14:50:00,11.9925017381337,5,"FRCH"
"180",2022-06-04 14:55:00,11.9869517381337,5,"FRCH"
"181",2022-06-04 15:00:00,11.9631997381336,5,"FRCH"
"182",2022-06-04 15:05:00,11.9836537381337,5,"FRCH"
"183",2022-06-04 15:10:00,12.0125097381336,5,"FRCH"
"184",2022-06-04 15:15:00,11.9957637381337,5,"FRCH"
"185",2022-06-04 15:20:00,11.9929597381336,5,"FRCH"
"186",2022-06-04 15:25:00,12.0281637381336,5,"FRCH"
"187",2022-06-04 15:30:00,12.0001877381336,5,"FRCH"
"188",2022-06-04 15:35:00,12.0135557381336,5,"FRCH"
"189",2022-06-04 15:40:00,12.0213178841798,5,"FRCH"
"190",2022-06-04 15:45:00,12.0250397381337,5,"FRCH"
"191",2022-06-04 15:50:00,12.0201937381336,5,"FRCH"
"192",2022-06-04 15:55:00,12.0702557381336,5,"FRCH"
"193",2022-06-04 16:00:00,12.0690737381336,5,"FRCH"
"194",2022-06-04 16:05:00,12.0259777381336,5,"FRCH"
"195",2022-06-04 16:10:00,11.9828217381337,5,"FRCH"
"196",2022-06-04 16:15:00,11.9919557381336,5,"FRCH"
"197",2022-06-04 16:20:00,12.0046057381336,5,"FRCH"
"198",2022-06-04 16:25:00,11.9904077381337,5,"FRCH"
"199",2022-06-04 16:30:00,12.0141217381337,5,"FRCH"
"200",2022-06-04 16:35:00,11.9929677381336,5,"FRCH"
"201",2022-06-04 16:40:00,11.9908337381336,5,"FRCH"
"202",2022-06-04 16:45:00,11.9805837381337,5,"FRCH"
"203",2022-06-04 16:50:00,11.9823717381337,5,"FRCH"
"204",2022-06-04 16:55:00,11.9931777381336,5,"FRCH"
"205",2022-06-04 17:00:00,11.9996477381336,5,"FRCH"
"206",2022-06-04 17:05:00,11.9646397381336,5,"FRCH"
"207",2022-06-04 17:10:00,12.0166617381337,5,"FRCH"
"208",2022-06-04 17:15:00,12.0637097381336,5,"FRCH"
"209",2022-06-04 17:20:00,11.9872277381336,5,"FRCH"
"210",2022-06-04 17:25:00,11.9581797381336,5,"FRCH"
"211",2022-06-04 17:30:00,11.9888417381336,5,"FRCH"
"212",2022-06-04 17:35:00,11.9393137381336,5,"FRCH"
"213",2022-06-04 17:40:00,11.9963017381336,5,"FRCH"
"214",2022-06-04 17:45:00,11.9620637381337,5,"FRCH"
"215",2022-06-04 17:50:00,11.9339617381336,5,"FRCH"
"216",2022-06-04 17:55:00,11.9760537381336,5,"FRCH"
"217",2022-06-04 18:00:00,11.9275077381336,5,"FRCH"
"218",2022-06-04 18:05:00,11.9888017381336,5,"FRCH"
"219",2022-06-04 18:10:00,11.9537837381337,5,"FRCH"
"220",2022-06-04 18:15:00,11.9457217381336,5,"FRCH"
"221",2022-06-04 18:20:00,11.9529677381336,5,"FRCH"
"222",2022-06-04 18:25:00,11.9192977381337,5,"FRCH"
"223",2022-06-04 18:30:00,11.9076757381337,5,"FRCH"
"224",2022-06-04 18:35:00,11.9063137381336,5,"FRCH"
"225",2022-06-04 18:40:00,11.9359797381337,5,"FRCH"
"226",2022-06-04 18:45:00,11.9359937381337,5,"FRCH"
"227",2022-06-04 18:50:00,11.9340777381336,5,"FRCH"
"228",2022-06-04 18:55:00,11.9254417381336,5,"FRCH"
"229",2022-06-04 19:00:00,11.9248477381336,5,"FRCH"
"230",2022-06-04 19:05:00,11.9227477381337,5,"FRCH"
"231",2022-06-04 19:10:00,11.8898777381336,5,"FRCH"
"232",2022-06-04 19:15:00,11.9269957381337,5,"FRCH"
"233",2022-06-04 19:20:00,11.9134477381336,5,"FRCH"
"234",2022-06-04 19:25:00,11.9134317381336,5,"FRCH"
"235",2022-06-04 19:30:00,11.8893717381336,5,"FRCH"
"236",2022-06-04 19:35:00,11.8765097381336,5,"FRCH"
"237",2022-06-04 19:40:00,11.8831057381337,5,"FRCH"
"238",2022-06-04 19:45:00,11.8978257381336,5,"FRCH"
"239",2022-06-04 19:50:00,11.8770217381336,5,"FRCH"
"240",2022-06-04 19:55:00,11.9151037381336,5,"FRCH"
"241",2022-06-04 20:00:00,11.8529837381336,5,"FRCH"
"242",2022-06-04 20:05:00,11.9051737381336,5,"FRCH"
"243",2022-06-04 20:10:00,11.9163077381336,5,"FRCH"
"244",2022-06-04 20:15:00,11.9037337381336,5,"FRCH"
"245",2022-06-04 20:20:00,11.8910917381336,5,"FRCH"
"246",2022-06-04 20:25:00,11.9100157381337,5,"FRCH"
"247",2022-06-04 20:30:00,11.9271817381336,5,"FRCH"
"248",2022-06-04 20:35:00,11.9138757381336,5,"FRCH"
"249",2022-06-04 20:40:00,11.9090377381336,5,"FRCH"
"250",2022-06-04 20:45:00,11.9163377381336,5,"FRCH"
"251",2022-06-04 20:50:00,11.9539217381336,5,"FRCH"
"252",2022-06-04 20:55:00,11.9151317381336,5,"FRCH"
"253",2022-06-04 21:00:00,11.8939017381336,5,"FRCH"
"254",2022-06-04 21:05:00,11.8978077381337,5,"FRCH"
"255",2022-06-04 21:10:00,11.8525757381336,5,"FRCH"
"256",2022-06-04 21:15:00,11.8723817381336,5,"FRCH"
"257",2022-06-04 21:20:00,11.8661857381336,5,"FRCH"
"258",2022-06-04 21:25:00,11.8644297381336,5,"FRCH"
"259",2022-06-04 21:30:00,11.8482077381337,5,"FRCH"
"260",2022-06-04 21:35:00,11.8495117381336,5,"FRCH"
"261",2022-06-04 21:40:00,11.8447517381336,5,"FRCH"
"262",2022-06-04 21:45:00,11.8246097381336,5,"FRCH"
"263",2022-06-04 21:50:00,11.8530777381336,5,"FRCH"
"264",2022-06-04 21:55:00,11.8513797381336,5,"FRCH"
"265",2022-06-04 22:00:00,11.8863717381336,5,"FRCH"
"266",2022-06-04 22:05:00,11.8230917381336,5,"FRCH"
"267",2022-06-04 22:10:00,11.8336177381336,5,"FRCH"
"268",2022-06-04 22:15:00,11.8100697381336,5,"FRCH"
"269",2022-06-04 22:20:00,11.8387277381336,5,"FRCH"
"270",2022-06-04 22:25:00,11.8401397381336,5,"FRCH"
"271",2022-06-04 22:30:00,11.8173437381336,5,"FRCH"
"272",2022-06-04 22:35:00,11.8337317381337,5,"FRCH"
"273",2022-06-04 22:40:00,11.8227217381336,5,"FRCH"
"274",2022-06-04 22:45:00,11.8615477381337,5,"FRCH"
"275",2022-06-04 22:50:00,11.7885317381336,5,"FRCH"
"276",2022-06-04 22:55:00,11.8374037381337,5,"FRCH"
"277",2022-06-04 23:00:00,11.8132737381337,5,"FRCH"
"278",2022-06-04 23:05:00,11.7866277381336,5,"FRCH"
"279",2022-06-04 23:10:00,11.8255177381336,5,"FRCH"
"280",2022-06-04 23:15:00,11.7308237381337,5,"FRCH"
"281",2022-06-04 23:20:00,11.7222717381336,5,"FRCH"
"282",2022-06-04 23:25:00,11.7309497381336,5,"FRCH"
"283",2022-06-04 23:30:00,11.7888077381337,5,"FRCH"
"284",2022-06-04 23:35:00,11.7062577381336,5,"FRCH"
"285",2022-06-04 23:40:00,11.7237517381336,5,"FRCH"
"286",2022-06-04 23:45:00,11.7758477381336,5,"FRCH"
"287",2022-06-04 23:50:00,11.7411437381337,5,"FRCH"
"288",2022-06-04 23:55:00,11.7261717381337,5,"FRCH"
"289",2022-06-05 00:00:00,11.7574617381337,5,"FRCH"
"290",2022-06-05 00:05:00,11.7309417381336,5,"FRCH"
"291",2022-06-05 00:10:00,11.7292057381337,5,"FRCH"
"292",2022-06-05 00:15:00,11.7446737381336,5,"FRCH"
"293",2022-06-05 00:20:00,11.7330937381336,5,"FRCH"
"294",2022-06-05 00:25:00,11.7833537381336,5,"FRCH"
"295",2022-06-05 00:30:00,11.7033557381337,5,"FRCH"
"296",2022-06-05 00:35:00,11.6933437381336,5,"FRCH"
"297",2022-06-05 00:40:00,11.7015877381336,5,"FRCH"
"298",2022-06-05 00:45:00,11.7268557381337,5,"FRCH"
"299",2022-06-05 00:50:00,11.7116417381336,5,"FRCH"
"300",2022-06-05 00:55:00,11.7176157381336,5,"FRCH"
"301",2022-06-05 01:00:00,11.7252117381336,5,"FRCH"
"302",2022-06-05 01:05:00,11.6758037381336,5,"FRCH"
"303",2022-06-05 01:10:00,11.6854817381336,5,"FRCH"
"304",2022-06-05 01:15:00,11.6852577381336,5,"FRCH"
"305",2022-06-05 01:20:00,11.7230937381336,5,"FRCH"
"306",2022-06-05 01:25:00,11.6396457381336,5,"FRCH"
"307",2022-06-05 01:30:00,11.6652297381336,5,"FRCH"
"308",2022-06-05 01:35:00,11.6529117381337,5,"FRCH"
"309",2022-06-05 01:40:00,11.6703417381336,5,"FRCH"
"310",2022-06-05 01:45:00,11.6634457381337,5,"FRCH"
"311",2022-06-05 01:50:00,11.6842617381336,5,"FRCH"
"312",2022-06-05 01:55:00,11.6806977381336,5,"FRCH"
"313",2022-06-05 02:00:00,11.6864277381336,5,"FRCH"
"314",2022-06-05 02:05:00,11.6876317381336,5,"FRCH"
"315",2022-06-05 02:10:00,11.7125097381336,5,"FRCH"
"316",2022-06-05 02:15:00,11.6544457381337,5,"FRCH"
"317",2022-06-05 02:20:00,11.6491857381337,5,"FRCH"
"318",2022-06-05 02:25:00,11.6457497381337,5,"FRCH"
"319",2022-06-05 02:30:00,11.7035717381336,5,"FRCH"
"320",2022-06-05 02:35:00,11.6925597381337,5,"FRCH"
"321",2022-06-05 02:40:00,11.6830577381336,5,"FRCH"
"322",2022-06-05 02:45:00,11.6865217381336,5,"FRCH"
"323",2022-06-05 02:50:00,11.6920157381336,5,"FRCH"
"324",2022-06-05 02:55:00,11.6699837381336,5,"FRCH"
"325",2022-06-05 03:00:00,11.6987577381336,5,"FRCH"
"326",2022-06-05 03:05:00,11.7115417381337,5,"FRCH"
"327",2022-06-05 03:10:00,11.6859017381336,5,"FRCH"
"328",2022-06-05 03:15:00,11.6977017381336,5,"FRCH"
"329",2022-06-05 03:20:00,11.7362817381337,5,"FRCH"
"330",2022-06-05 03:25:00,11.7188817381336,5,"FRCH"
"331",2022-06-05 03:30:00,11.7658417381336,5,"FRCH"
"332",2022-06-05 03:35:00,11.7253077381337,5,"FRCH"
"333",2022-06-05 03:40:00,11.6934277381336,5,"FRCH"
"334",2022-06-05 03:45:00,11.6698957381336,5,"FRCH"
"335",2022-06-05 03:50:00,11.7092677381337,5,"FRCH"
"336",2022-06-05 03:55:00,11.6855097381336,5,"FRCH"
"337",2022-06-05 04:00:00,11.6948357381336,5,"FRCH"
"338",2022-06-05 04:05:00,11.7174117381336,5,"FRCH"
"339",2022-06-05 04:10:00,11.6436117381337,5,"FRCH"
"340",2022-06-05 04:15:00,11.6941297381336,5,"FRCH"
"341",2022-06-05 04:20:00,11.6526217381336,5,"FRCH"
"342",2022-06-05 04:25:00,11.6486057381336,5,"FRCH"
"343",2022-06-05 04:30:00,11.6475377381337,5,"FRCH"
"344",2022-06-05 04:35:00,11.6940317381336,5,"FRCH"
"345",2022-06-05 04:40:00,11.6470637381336,5,"FRCH"
"346",2022-06-05 04:45:00,11.6612517381336,5,"FRCH"
"347",2022-06-05 04:50:00,11.6106317381336,5,"FRCH"
"348",2022-06-05 04:55:00,11.6615457381336,5,"FRCH"
"349",2022-06-05 05:00:00,11.6780557381336,5,"FRCH"
"350",2022-06-05 05:05:00,11.6809117381336,5,"FRCH"
"351",2022-06-05 05:10:00,11.6506417381336,5,"FRCH"
"352",2022-06-05 05:15:00,11.6531877381337,5,"FRCH"
"353",2022-06-05 05:20:00,11.6186057381336,5,"FRCH"
"354",2022-06-05 05:25:00,11.6392697381336,5,"FRCH"
"355",2022-06-05 05:30:00,11.6537597381337,5,"FRCH"
"356",2022-06-05 05:35:00,11.6263217381336,5,"FRCH"
"357",2022-06-05 05:40:00,11.6461477381336,5,"FRCH"
"358",2022-06-05 05:45:00,11.6550557381336,5,"FRCH"
"359",2022-06-05 05:50:00,11.6375877381336,5,"FRCH"
"360",2022-06-05 05:55:00,11.6093017381336,5,"FRCH"
"361",2022-06-05 06:00:00,11.6470777381336,5,"FRCH"
"362",2022-06-05 06:05:00,11.6406917381336,5,"FRCH"
"363",2022-06-05 06:10:00,11.6924897381336,5,"FRCH"
"364",2022-06-05 06:15:00,11.7138037381336,5,"FRCH"
"365",2022-06-05 06:20:00,11.6577617381336,5,"FRCH"
"366",2022-06-05 06:25:00,11.6455617381337,5,"FRCH"
"367",2022-06-05 06:30:00,11.6553617381336,5,"FRCH"
"368",2022-06-05 06:35:00,11.6314457381336,5,"FRCH"
"369",2022-06-05 06:40:00,11.6693057381336,5,"FRCH"
"370",2022-06-05 06:45:00,11.6822157381336,5,"FRCH"
"371",2022-06-05 06:50:00,11.6560617381337,5,"FRCH"
"372",2022-06-05 06:55:00,11.6933017381336,5,"FRCH"
"373",2022-06-05 07:00:00,11.6145944048003,5,"FRCH"
"374",2022-06-05 07:05:00,11.670751071467,5,"FRCH"
"375",2022-06-05 07:10:00,11.6229727381336,5,"FRCH"
"376",2022-06-05 07:15:00,11.6621497381336,5,"FRCH"
"377",2022-06-05 07:20:00,11.6674917381337,5,"FRCH"
"378",2022-06-05 07:25:00,11.6658537381337,5,"FRCH"
"379",2022-06-05 07:30:00,11.6109837381336,5,"FRCH"
"380",2022-06-05 07:35:00,11.6099027381336,5,"FRCH"
"381",2022-06-05 07:40:00,11.6338302381336,5,"FRCH"
"382",2022-06-05 07:45:00,11.6438437381337,5,"FRCH"
"383",2022-06-05 07:50:00,11.6702457381337,5,"FRCH"
"384",2022-06-05 07:55:00,11.6309977381337,5,"FRCH"
"385",2022-06-05 08:00:00,11.6185117381336,5,"FRCH"
"386",2022-06-05 08:05:00,11.6388277381336,5,"FRCH"
"387",2022-06-05 08:10:00,11.6677237381336,5,"FRCH"
"388",2022-06-05 08:15:00,11.6391637381336,5,"FRCH"
"389",2022-06-05 08:20:00,11.6031737381337,5,"FRCH"
"390",2022-06-05 08:25:00,11.5884657381336,5,"FRCH"
"391",2022-06-05 08:30:00,11.5986437381336,5,"FRCH"
"392",2022-06-05 08:35:00,11.6396057381336,5,"FRCH"
"393",2022-06-05 08:40:00,11.6368057381336,5,"FRCH"
"394",2022-06-05 08:45:00,11.6123877381336,5,"FRCH"
"395",2022-06-05 08:50:00,11.6831897381337,5,"FRCH"
"396",2022-06-05 08:55:00,11.6373797381337,5,"FRCH"
"397",2022-06-05 09:00:00,11.6287317381337,5,"FRCH"
"398",2022-06-05 09:05:00,11.6014317381336,5,"FRCH"
"399",2022-06-05 09:10:00,11.6346637381337,5,"FRCH"
"400",2022-06-05 09:15:00,11.6752737381337,5,"FRCH"
"401",2022-06-05 09:20:00,11.6057317381337,5,"FRCH"
"402",2022-06-05 09:25:00,11.6399897381336,5,"FRCH"
"403",2022-06-05 09:30:00,11.6723637381336,5,"FRCH"
"404",2022-06-05 09:35:00,11.6846837381337,5,"FRCH"
"405",2022-06-05 09:40:00,11.6525997381336,5,"FRCH"
"406",2022-06-05 09:45:00,11.6418757381337,5,"FRCH"
"407",2022-06-05 09:50:00,11.6764957381336,5,"FRCH"
"408",2022-06-05 09:55:00,11.6561097381337,5,"FRCH"
"409",2022-06-05 10:00:00,11.6390877381337,5,"FRCH"
"410",2022-06-05 10:05:00,11.6250477381337,5,"FRCH"
"411",2022-06-05 10:10:00,11.6362557381336,5,"FRCH"
"412",2022-06-05 10:15:00,11.6163317381336,5,"FRCH"
"413",2022-06-05 10:20:00,11.6588057381337,5,"FRCH"
"414",2022-06-05 10:25:00,11.6172997381336,5,"FRCH"
"415",2022-06-05 10:30:00,11.6845097381336,5,"FRCH"
"416",2022-06-05 10:35:00,11.6449277381336,5,"FRCH"
"417",2022-06-05 10:40:00,11.6490837381336,5,"FRCH"
"418",2022-06-05 10:45:00,11.6969557381336,5,"FRCH"
"419",2022-06-05 10:50:00,11.6663597381337,5,"FRCH"
"420",2022-06-05 10:55:00,11.6553137381336,5,"FRCH"
"421",2022-06-05 11:00:00,11.6382117381336,5,"FRCH"
"422",2022-06-05 11:05:00,11.6535677381336,5,"FRCH"
"423",2022-06-05 11:10:00,11.6387177381336,5,"FRCH"
"424",2022-06-05 11:15:00,11.6553997381336,5,"FRCH"
"425",2022-06-05 11:20:00,11.6408497381336,5,"FRCH"
"426",2022-06-05 11:25:00,11.6498377381336,5,"FRCH"
"427",2022-06-05 11:30:00,11.6668957381336,5,"FRCH"
"428",2022-06-05 11:35:00,11.6389157381336,5,"FRCH"
"429",2022-06-05 11:40:00,11.6660977381336,5,"FRCH"
"430",2022-06-05 11:45:00,11.6638177381336,5,"FRCH"
"431",2022-06-05 11:50:00,11.6818977381336,5,"FRCH"
"432",2022-06-05 11:55:00,11.6850117381337,5,"FRCH"
"433",2022-06-05 12:00:00,11.6961417381336,5,"FRCH"
"434",2022-06-05 12:05:00,11.6712777381337,5,"FRCH"
"435",2022-06-05 12:10:00,11.6522137381337,5,"FRCH"
"436",2022-06-05 12:15:00,11.6659577381336,5,"FRCH"
"437",2022-06-05 12:20:00,11.6448237381336,5,"FRCH"
"438",2022-06-05 12:25:00,11.6573857381337,5,"FRCH"
"439",2022-06-05 12:30:00,11.6603597381336,5,"FRCH"
"440",2022-06-05 12:35:00,11.6443997381337,5,"FRCH"
"441",2022-06-05 12:40:00,11.6336537381336,5,"FRCH"
"442",2022-06-05 12:45:00,11.6545917381336,5,"FRCH"
"443",2022-06-05 12:50:00,11.6603077381337,5,"FRCH"
"444",2022-06-05 12:55:00,11.6410977381336,5,"FRCH"
"445",2022-06-05 13:00:00,11.6089217381336,5,"FRCH"
