"","Site","DateTime","MeanDischarge"
"288","STRT",2020-06-20 08:15:00,1421.37615744543
"289","STRT",2020-06-20 08:30:00,1419.93142272509
"290","STRT",2020-06-20 08:45:00,1415.59721856419
"291","STRT",2020-06-20 09:00:00,1414.15248384385
"292","STRT",2020-06-20 09:15:00,1417.04195328441
"293","STRT",2020-06-20 09:30:00,1421.37615744543
"294","STRT",2020-06-20 09:45:00,1430.04456576728
"295","STRT",2020-06-20 10:00:00,1428.59983104694
"296","STRT",2020-06-20 10:15:00,1435.82350464852
"297","STRT",2020-06-20 10:30:00,1440.15770880948
"298","STRT",2020-06-20 10:45:00,1448.82611713134
"299","STRT",2020-06-20 11:00:00,1456.04979073291
"300","STRT",2020-06-20 11:15:00,1451.71558657195
"301","STRT",2020-06-20 11:30:00,1460.38399489387
"302","STRT",2020-06-20 11:45:00,1467.60766849545
"303","STRT",2020-06-20 12:00:00,1467.60766849545
"304","STRT",2020-06-20 12:15:00,1479.16554625792
"305","STRT",2020-06-20 12:30:00,1483.49975041888
"306","STRT",2020-06-20 12:45:00,1486.3892198595
"307","STRT",2020-06-20 13:00:00,1492.16815874079
"308","STRT",2020-06-20 13:15:00,1497.94709762203
"309","STRT",2020-06-20 13:30:00,1497.94709762203
"310","STRT",2020-06-20 13:45:00,1513.83917954547
"311","STRT",2020-06-20 14:00:00,1512.39444482513
"312","STRT",2020-06-20 14:15:00,1516.72864898609
"313","STRT",2020-06-20 14:30:00,1516.72864898609
"314","STRT",2020-06-20 14:45:00,1519.61811842676
"315","STRT",2020-06-20 15:00:00,1526.84179202828
"316","STRT",2020-06-20 15:15:00,1521.06285314698
"317","STRT",2020-06-20 15:30:00,1542.73387395171
"318","STRT",2020-06-20 15:45:00,1539.8444045111
"319","STRT",2020-06-20 16:00:00,1541.28913923143
"320","STRT",2020-06-20 16:15:00,1548.51281283295
"321","STRT",2020-06-20 16:30:00,1545.62334339239
"322","STRT",2020-06-20 16:45:00,1555.73648643453
"323","STRT",2020-06-20 17:00:00,1562.96016003611
"324","STRT",2020-06-20 17:15:00,1555.73648643453
"325","STRT",2020-06-20 17:30:00,1571.62856835796
"326","STRT",2020-06-20 17:45:00,1580.29697667988
"327","STRT",2020-06-20 18:00:00,1578.8522419596
"328","STRT",2020-06-20 18:15:00,1578.8522419596
"329","STRT",2020-06-20 18:30:00,1583.1864461205
"330","STRT",2020-06-20 18:45:00,1591.85485444241
"331","STRT",2020-06-20 19:00:00,1590.41011972207
"332","STRT",2020-06-20 19:15:00,1590.41011972207
"333","STRT",2020-06-20 19:30:00,1600.52326276427
"334","STRT",2020-06-20 19:45:00,1597.63379332365
"335","STRT",2020-06-20 20:00:00,1609.19167108613
