"DateTime","WaterLevelmeters","Site"
2018-06-06 23:00:00,166.54,"MOOS"
2018-06-06 23:30:00,166.541,"MOOS"
2018-06-07 00:00:00,166.539,"MOOS"
2018-06-07 00:30:00,166.537,"MOOS"
2018-06-07 01:00:00,166.537,"MOOS"
2018-06-07 01:30:00,166.534,"MOOS"
2018-06-07 02:00:00,166.536,"MOOS"
2018-06-07 02:30:00,166.543,"MOOS"
2018-06-07 03:00:00,166.549,"MOOS"
2018-06-07 03:30:00,166.553,"MOOS"
2018-06-07 04:00:00,166.558,"MOOS"
2018-06-07 04:30:00,166.566,"MOOS"
2018-06-07 05:00:00,166.568,"MOOS"
2018-06-07 05:30:00,166.573,"MOOS"
2018-06-07 06:00:00,166.575,"MOOS"
2018-06-07 06:30:00,166.567,"MOOS"
2018-06-07 07:00:00,166.567,"MOOS"
2018-06-07 07:30:00,166.567,"MOOS"
2018-06-07 08:00:00,166.561,"MOOS"
2018-06-07 08:30:00,166.56,"MOOS"
2018-06-07 09:00:00,166.55,"MOOS"
2018-06-07 09:30:00,166.55,"MOOS"
2018-06-07 10:00:00,166.545,"MOOS"
2018-06-07 10:30:00,166.545,"MOOS"
2018-06-07 11:00:00,166.541,"MOOS"
2018-06-07 11:30:00,166.54,"MOOS"
2018-06-07 12:00:00,166.539,"MOOS"
2018-06-07 12:30:00,166.535,"MOOS"
2018-06-07 13:00:00,166.531,"MOOS"
2018-06-07 13:30:00,166.536,"MOOS"
2018-06-07 14:00:00,166.534,"MOOS"
2018-06-07 14:30:00,166.532,"MOOS"
2018-06-07 15:00:00,166.529,"MOOS"
2018-06-07 15:30:00,166.531,"MOOS"
2018-06-07 16:00:00,166.528,"MOOS"
2018-06-07 16:30:00,166.53,"MOOS"
2018-06-07 17:00:00,166.531,"MOOS"
2018-06-07 17:30:00,166.532,"MOOS"
2018-06-07 18:00:00,166.533,"MOOS"
2018-06-07 18:30:00,166.534,"MOOS"
2018-06-07 19:00:00,166.527,"MOOS"
2018-06-07 19:30:00,166.529,"MOOS"
2018-06-07 20:00:00,166.529,"MOOS"
2018-06-07 20:30:00,166.531,"MOOS"
2018-06-07 21:00:00,166.527,"MOOS"
2018-06-07 21:30:00,166.527,"MOOS"
2018-06-07 22:00:00,166.529,"MOOS"
2018-06-07 22:30:00,166.525,"MOOS"
2018-06-07 23:00:00,166.527,"MOOS"
2018-06-07 23:30:00,166.531,"MOOS"
2018-06-08 00:00:00,166.533,"MOOS"
2018-06-08 00:30:00,166.529,"MOOS"
2018-06-08 01:00:00,166.53,"MOOS"
2018-06-08 01:30:00,166.53,"MOOS"
2018-06-08 02:00:00,166.527,"MOOS"
2018-06-08 02:30:00,166.531,"MOOS"
2018-06-08 03:00:00,166.529,"MOOS"
2018-06-08 03:30:00,166.524,"MOOS"
2018-06-08 04:00:00,166.524,"MOOS"
2018-06-08 04:30:00,166.522,"MOOS"
2018-06-08 05:00:00,166.522,"MOOS"
2018-06-08 05:30:00,166.523,"MOOS"
2018-06-08 06:00:00,166.524,"MOOS"
2018-06-08 06:30:00,166.521,"MOOS"
2018-06-08 07:00:00,166.522,"MOOS"
2018-06-08 07:30:00,166.524,"MOOS"
2018-06-08 08:00:00,166.522,"MOOS"
2018-06-08 08:30:00,166.522,"MOOS"
2018-06-08 09:00:00,166.523,"MOOS"
2018-06-08 09:30:00,166.524,"MOOS"
2018-06-08 10:00:00,166.523,"MOOS"
2018-06-08 10:30:00,166.521,"MOOS"
2018-06-08 11:00:00,166.519,"MOOS"
2018-06-08 11:30:00,166.525,"MOOS"
2018-06-08 12:00:00,166.519,"MOOS"
2018-06-08 12:30:00,166.521,"MOOS"
2018-06-08 13:00:00,166.52,"MOOS"
2018-06-08 13:30:00,166.521,"MOOS"
2018-06-08 14:00:00,166.519,"MOOS"
2018-06-08 14:30:00,166.524,"MOOS"
2018-06-08 15:00:00,166.522,"MOOS"
2018-06-08 15:30:00,166.523,"MOOS"
2018-06-08 16:00:00,166.525,"MOOS"
2018-06-08 16:30:00,166.525,"MOOS"
2018-06-08 17:00:00,166.524,"MOOS"
2018-06-08 17:30:00,166.519,"MOOS"
2018-06-08 18:00:00,166.517,"MOOS"
2018-06-08 18:30:00,166.521,"MOOS"
2018-06-08 19:00:00,166.529,"MOOS"
2018-06-08 19:30:00,166.526,"MOOS"
2018-06-08 20:00:00,166.526,"MOOS"
2018-06-08 20:30:00,166.525,"MOOS"
2018-06-08 21:00:00,166.525,"MOOS"
2018-06-08 21:30:00,166.525,"MOOS"
2018-06-08 22:00:00,166.526,"MOOS"
2018-06-08 22:30:00,166.527,"MOOS"
2018-06-08 23:00:00,166.525,"MOOS"
2018-06-08 23:30:00,166.52,"MOOS"
2018-06-09 00:00:00,166.519,"MOOS"
2018-06-09 00:30:00,166.519,"MOOS"
2018-06-09 01:00:00,166.516,"MOOS"
2018-06-09 01:30:00,166.519,"MOOS"
2018-06-09 02:00:00,166.516,"MOOS"
2018-06-09 02:30:00,166.52,"MOOS"
2018-06-09 03:00:00,166.514,"MOOS"
2018-06-09 03:30:00,166.515,"MOOS"
2018-06-09 04:00:00,166.509,"MOOS"
2018-06-09 04:30:00,166.516,"MOOS"
2018-06-09 05:00:00,166.511,"MOOS"
2018-06-09 05:30:00,166.513,"MOOS"
2018-06-09 06:00:00,166.511,"MOOS"
2018-06-09 06:30:00,166.514,"MOOS"
2018-06-09 07:00:00,166.512,"MOOS"
2018-06-09 07:30:00,166.511,"MOOS"
2018-06-09 08:00:00,166.509,"MOOS"
2018-06-09 08:30:00,166.512,"MOOS"
2018-06-09 09:00:00,166.511,"MOOS"
2018-06-09 09:30:00,166.512,"MOOS"
2018-06-09 10:00:00,166.509,"MOOS"
2018-06-09 10:30:00,166.513,"MOOS"
2018-06-09 11:00:00,166.509,"MOOS"
2018-06-09 11:30:00,166.51,"MOOS"
2018-06-09 12:00:00,166.512,"MOOS"
2018-06-09 12:30:00,166.508,"MOOS"
2018-06-09 13:00:00,166.507,"MOOS"
2018-06-09 13:30:00,166.508,"MOOS"
2018-06-09 14:00:00,166.509,"MOOS"
2018-06-09 14:30:00,166.51,"MOOS"
2018-06-09 15:00:00,166.511,"MOOS"
2018-06-09 15:30:00,166.512,"MOOS"
2018-06-09 16:00:00,166.511,"MOOS"
2018-06-09 16:30:00,166.514,"MOOS"
2018-06-09 17:00:00,166.514,"MOOS"
2018-06-09 17:30:00,166.512,"MOOS"
2018-06-09 18:00:00,166.508,"MOOS"
2018-06-09 18:30:00,166.508,"MOOS"
2018-06-09 19:00:00,166.509,"MOOS"
2018-06-09 19:30:00,166.504,"MOOS"
2018-06-09 20:00:00,166.508,"MOOS"
2018-06-09 20:30:00,166.507,"MOOS"
2018-06-09 21:00:00,166.506,"MOOS"
2018-06-09 21:30:00,166.506,"MOOS"
2018-06-09 22:00:00,166.509,"MOOS"
2018-06-09 22:30:00,166.508,"MOOS"
2018-06-09 23:00:00,166.504,"MOOS"
2018-06-09 23:30:00,166.508,"MOOS"
2018-06-10 00:00:00,166.509,"MOOS"
2018-06-10 00:30:00,166.509,"MOOS"
2018-06-10 01:00:00,166.504,"MOOS"
2018-06-10 01:30:00,166.503,"MOOS"
2018-06-10 02:00:00,166.504,"MOOS"
2018-06-10 02:30:00,166.504,"MOOS"
2018-06-10 03:00:00,166.504,"MOOS"
2018-06-10 03:30:00,166.509,"MOOS"
2018-06-10 04:00:00,166.507,"MOOS"
2018-06-10 04:30:00,166.505,"MOOS"
2018-06-10 05:00:00,166.501,"MOOS"
2018-06-10 05:30:00,166.507,"MOOS"
2018-06-10 06:00:00,166.504,"MOOS"
2018-06-10 06:30:00,166.505,"MOOS"
2018-06-10 07:00:00,166.505,"MOOS"
2018-06-10 07:30:00,166.504,"MOOS"
2018-06-10 08:00:00,166.505,"MOOS"
2018-06-10 08:30:00,166.502,"MOOS"
2018-06-10 09:00:00,166.5,"MOOS"
2018-06-10 09:30:00,166.503,"MOOS"
2018-06-10 10:00:00,166.503,"MOOS"
2018-06-10 10:30:00,166.499,"MOOS"
2018-06-10 11:00:00,166.501,"MOOS"
2018-06-10 11:30:00,166.5,"MOOS"
2018-06-10 12:00:00,166.5,"MOOS"
2018-06-10 12:30:00,166.503,"MOOS"
2018-06-10 13:00:00,166.502,"MOOS"
2018-06-10 13:30:00,166.499,"MOOS"
2018-06-10 14:00:00,166.498,"MOOS"
2018-06-10 14:30:00,166.501,"MOOS"
2018-06-10 15:00:00,166.502,"MOOS"
2018-06-10 15:30:00,166.503,"MOOS"
