"Site","DateTime","MeanDischarge"
"FRCH",2015-06-09 08:00:00,-533.128993871695
"FRCH",2015-06-09 08:05:00,-533.128993871695
"FRCH",2015-06-09 08:10:00,-533.128993871695
"FRCH",2015-06-09 08:15:00,-533.128993871695
"FRCH",2015-06-09 08:20:00,-533.128993871695
"FRCH",2015-06-09 08:25:00,-536.023960758208
"FRCH",2015-06-09 08:30:00,-538.677680404176
"FRCH",2015-06-09 08:35:00,-541.331400050145
"FRCH",2015-06-09 08:40:00,-543.985119696117
"FRCH",2015-06-09 08:45:00,-543.985119696117
"FRCH",2015-06-09 08:50:00,-546.638839342089
"FRCH",2015-06-09 08:55:00,-543.985119696117
"FRCH",2015-06-09 09:00:00,-546.638839342089
"FRCH",2015-06-09 09:05:00,-557.253717925967
"FRCH",2015-06-09 09:10:00,-554.599998279999
"FRCH",2015-06-09 09:15:00,-551.946278634026
"FRCH",2015-06-09 09:20:00,-554.599998279999
"FRCH",2015-06-09 09:25:00,-551.946278634026
"FRCH",2015-06-09 09:30:00,-554.599998279999
"FRCH",2015-06-09 09:35:00,-550.981289671858
"FRCH",2015-06-09 09:40:00,-553.635009317826
"FRCH",2015-06-09 09:45:00,-561.596168255735
"FRCH",2015-06-09 09:50:00,-558.942448609767
"FRCH",2015-06-09 09:55:00,-558.942448609767
"FRCH",2015-06-09 10:00:00,-564.249887901704
"FRCH",2015-06-09 10:05:00,-566.903607547676
"FRCH",2015-06-09 10:10:00,-569.557327193648
"FRCH",2015-06-09 10:15:00,-565.938618585504
"FRCH",2015-06-09 10:20:00,-571.246057877448
"FRCH",2015-06-09 10:25:00,-571.246057877448
"FRCH",2015-06-09 10:30:00,-571.246057877448
"FRCH",2015-06-09 10:35:00,-571.246057877448
"FRCH",2015-06-09 10:40:00,-572.934788561244
"FRCH",2015-06-09 10:45:00,-572.934788561244
"FRCH",2015-06-09 10:50:00,-575.588508207216
"FRCH",2015-06-09 10:55:00,-580.895947499153
"FRCH",2015-06-09 11:00:00,-577.277238891013
"FRCH",2015-06-09 11:05:00,-582.584678182953
"FRCH",2015-06-09 11:10:00,-590.545837120866
"FRCH",2015-06-09 11:15:00,-582.584678182953
"FRCH",2015-06-09 11:20:00,-592.234567804662
"FRCH",2015-06-09 11:25:00,-586.927128512725
"FRCH",2015-06-09 11:30:00,-597.542007096603
"FRCH",2015-06-09 11:35:00,-591.269578842494
"FRCH",2015-06-09 11:40:00,-596.577018134431
"FRCH",2015-06-09 11:45:00,-596.577018134431
"FRCH",2015-06-09 11:50:00,-595.612029172262
"FRCH",2015-06-09 11:55:00,-595.612029172262
"FRCH",2015-06-09 12:00:00,-603.573188110171
"FRCH",2015-06-09 12:05:00,-606.22690775614
"FRCH",2015-06-09 12:10:00,-605.261918793971
"FRCH",2015-06-09 12:15:00,-602.608199147999
"FRCH",2015-06-09 12:20:00,-604.296929831802
"FRCH",2015-06-09 12:25:00,-609.604369123739
"FRCH",2015-06-09 12:30:00,-612.258088769708
"FRCH",2015-06-09 12:35:00,-613.946819453507
"FRCH",2015-06-09 12:40:00,-605.985660515598
"FRCH",2015-06-09 12:45:00,-612.981830491335
"FRCH",2015-06-09 12:50:00,-618.289269783276
"FRCH",2015-06-09 12:55:00,-619.978000467076
"FRCH",2015-06-09 13:00:00,-619.978000467076
"FRCH",2015-06-09 13:05:00,-621.666731150875
"FRCH",2015-06-09 13:10:00,-626.974170442816
"FRCH",2015-06-09 13:15:00,-629.627890088785
"FRCH",2015-06-09 13:20:00,-633.970340418553
"FRCH",2015-06-09 13:25:00,-633.970340418553
"FRCH",2015-06-09 13:30:00,-633.005351456384
"FRCH",2015-06-09 13:35:00,-630.351631810412
"FRCH",2015-06-09 13:40:00,-634.69408214018
"FRCH",2015-06-09 13:45:00,-634.69408214018
"FRCH",2015-06-09 13:50:00,-632.040362494212
"FRCH",2015-06-09 13:55:00,-644.585219002434
"FRCH",2015-06-09 14:00:00,-639.277779710494
"FRCH",2015-06-09 14:05:00,-639.277779710494
"FRCH",2015-06-09 14:10:00,-643.620230040266
"FRCH",2015-06-09 14:15:00,-640.966510394293
"FRCH",2015-06-09 14:20:00,-634.69408214018
"FRCH",2015-06-09 14:25:00,-634.69408214018
"FRCH",2015-06-09 14:30:00,-634.69408214018
"FRCH",2015-06-09 14:35:00,-641.690252115921
"FRCH",2015-06-09 14:40:00,-644.343971761893
"FRCH",2015-06-09 14:45:00,-643.378982799721
"FRCH",2015-06-09 14:50:00,-643.378982799721
"FRCH",2015-06-09 14:55:00,-645.06771348352
"FRCH",2015-06-09 15:00:00,-647.721433129489
"FRCH",2015-06-09 15:05:00,-654.71760310523
"FRCH",2015-06-09 15:10:00,-654.71760310523
"FRCH",2015-06-09 15:15:00,-652.063883459257
"FRCH",2015-06-09 15:20:00,-656.406333789029
"FRCH",2015-06-09 15:25:00,-656.406333789029
"FRCH",2015-06-09 15:30:00,-659.060053434998
"FRCH",2015-06-09 15:35:00,-652.787625180888
"FRCH",2015-06-09 15:40:00,-660.748784118798
"FRCH",2015-06-09 15:45:00,-663.402503764766
"FRCH",2015-06-09 15:50:00,-660.748784118798
"FRCH",2015-06-09 15:55:00,-659.783795156625
"FRCH",2015-06-09 16:00:00,-665.332481689111
"FRCH",2015-06-09 16:05:00,-665.332481689111
"FRCH",2015-06-09 16:10:00,-659.783795156625
"FRCH",2015-06-09 16:15:00,-665.332481689111
"FRCH",2015-06-09 16:20:00,-665.332481689111
"FRCH",2015-06-09 16:25:00,-673.293640627016
"FRCH",2015-06-09 16:30:00,-665.332481689111
"FRCH",2015-06-09 16:35:00,-670.639920981048
"FRCH",2015-06-09 16:40:00,-665.332481689111
"FRCH",2015-06-09 16:45:00,-665.332481689111
"FRCH",2015-06-09 16:50:00,-665.332481689111
"FRCH",2015-06-09 16:55:00,-674.982371310816
"FRCH",2015-06-09 17:00:00,-674.982371310816
"FRCH",2015-06-09 17:05:00,-669.674932018876
"FRCH",2015-06-09 17:10:00,-667.021212372907
"FRCH",2015-06-09 17:15:00,-672.328651664848
"FRCH",2015-06-09 17:20:00,-674.982371310816
"FRCH",2015-06-09 17:25:00,-669.674932018876
"FRCH",2015-06-09 17:30:00,-680.289810602761
"FRCH",2015-06-09 17:35:00,-677.636090956788
"FRCH",2015-06-09 17:40:00,-682.943530248729
"FRCH",2015-06-09 17:45:00,-677.636090956788
"FRCH",2015-06-09 17:50:00,-682.943530248729
"FRCH",2015-06-09 17:55:00,-682.943530248729
"FRCH",2015-06-09 18:00:00,-685.597249894698
"FRCH",2015-06-09 18:05:00,-688.25096954067
"FRCH",2015-06-09 18:10:00,-685.597249894698
"FRCH",2015-06-09 18:15:00,-687.285980578497
"FRCH",2015-06-09 18:20:00,-687.285980578497
"FRCH",2015-06-09 18:25:00,-689.939700224466
"FRCH",2015-06-09 18:30:00,-687.285980578497
"FRCH",2015-06-09 18:35:00,-692.593419870438
"FRCH",2015-06-09 18:40:00,-695.247139516407
"FRCH",2015-06-09 18:45:00,-692.593419870438
"FRCH",2015-06-09 18:50:00,-689.939700224466
"FRCH",2015-06-09 18:55:00,-692.593419870438
"FRCH",2015-06-09 19:00:00,-687.285980578497
"FRCH",2015-06-09 19:05:00,-692.593419870438
"FRCH",2015-06-09 19:10:00,-689.939700224466
"FRCH",2015-06-09 19:15:00,-692.593419870438
"FRCH",2015-06-09 19:20:00,-689.939700224466
"FRCH",2015-06-09 19:25:00,-687.285980578497
"FRCH",2015-06-09 19:30:00,-689.939700224466
"FRCH",2015-06-09 19:35:00,-695.247139516407
"FRCH",2015-06-09 19:40:00,-695.247139516407
"FRCH",2015-06-09 19:45:00,-695.247139516407
"FRCH",2015-06-09 19:50:00,-695.247139516407
"FRCH",2015-06-09 19:55:00,-692.593419870438
"FRCH",2015-06-09 20:00:00,-697.900859162375
"FRCH",2015-06-09 20:05:00,-700.554578808347
"FRCH",2015-06-09 20:10:00,-703.208298454319
"FRCH",2015-06-09 20:15:00,-706.103265340829
"FRCH",2015-06-09 20:20:00,-700.554578808347
"FRCH",2015-06-09 20:25:00,-700.554578808347
"FRCH",2015-06-09 20:30:00,-700.554578808347
"FRCH",2015-06-09 20:35:00,-711.41070463277
"FRCH",2015-06-09 20:40:00,-703.208298454319
"FRCH",2015-06-09 20:45:00,-708.756984986801
"FRCH",2015-06-09 20:50:00,-706.103265340829
"FRCH",2015-06-09 20:55:00,-706.103265340829
"FRCH",2015-06-09 21:00:00,-706.103265340829
"FRCH",2015-06-09 21:05:00,-706.82700706246
"FRCH",2015-06-09 21:10:00,-706.82700706246
"FRCH",2015-06-09 21:15:00,-698.865848124547
"FRCH",2015-06-09 21:20:00,-706.82700706246
"FRCH",2015-06-09 21:25:00,-709.721973948974
"FRCH",2015-06-09 21:30:00,-709.721973948974
"FRCH",2015-06-09 21:35:00,-713.340682557115
"FRCH",2015-06-09 21:40:00,-710.445715670601
"FRCH",2015-06-09 21:45:00,-721.301841495024
"FRCH",2015-06-09 21:50:00,-710.445715670601
"FRCH",2015-06-09 21:55:00,-710.445715670601
"FRCH",2015-06-09 22:00:00,-714.064424278742
"FRCH",2015-06-09 22:05:00,-716.959391165256
"FRCH",2015-06-09 22:10:00,-714.064424278742
"FRCH",2015-06-09 22:15:00,-708.756984986801
"FRCH",2015-06-09 22:20:00,-716.959391165256
"FRCH",2015-06-09 22:25:00,-717.683132886883
"FRCH",2015-06-09 22:30:00,-717.683132886883
"FRCH",2015-06-09 22:35:00,-717.683132886883
"FRCH",2015-06-09 22:40:00,-712.375693594942
"FRCH",2015-06-09 22:45:00,-715.029413240911
"FRCH",2015-06-09 22:50:00,-715.994402203083
"FRCH",2015-06-09 22:55:00,-713.340682557115
"FRCH",2015-06-09 23:00:00,-718.648121849052
"FRCH",2015-06-09 23:05:00,-715.994402203083
"FRCH",2015-06-09 23:10:00,-718.648121849052
"FRCH",2015-06-09 23:15:00,-714.305671519283
"FRCH",2015-06-09 23:20:00,-716.959391165256
"FRCH",2015-06-09 23:25:00,-722.266830457193
"FRCH",2015-06-09 23:30:00,-722.266830457193
"FRCH",2015-06-09 23:35:00,-715.270660481452
"FRCH",2015-06-09 23:40:00,-717.924380127424
"FRCH",2015-06-09 23:45:00,-717.924380127424
"FRCH",2015-06-09 23:50:00,-720.578099773396
"FRCH",2015-06-09 23:55:00,-720.578099773396
"FRCH",2015-06-10 00:00:00,-726.850528027506
"FRCH",2015-06-10 00:05:00,-724.196808381537
"FRCH",2015-06-10 00:10:00,-724.196808381537
"FRCH",2015-06-10 00:15:00,-721.543088735565
"FRCH",2015-06-10 00:20:00,-721.543088735565
"FRCH",2015-06-10 00:25:00,-719.854358051765
"FRCH",2015-06-10 00:30:00,-717.200638405793
"FRCH",2015-06-10 00:35:00,-719.854358051765
"FRCH",2015-06-10 00:40:00,-719.854358051765
"FRCH",2015-06-10 00:45:00,-719.854358051765
"FRCH",2015-06-10 00:50:00,-725.161797343706
"FRCH",2015-06-10 00:55:00,-720.819347013934
"FRCH",2015-06-10 01:00:00,-723.473066659906
"FRCH",2015-06-10 01:05:00,-726.126786305878
"FRCH",2015-06-10 01:10:00,-726.126786305878
"FRCH",2015-06-10 01:15:00,-728.780505951847
"FRCH",2015-06-10 01:20:00,-726.126786305878
"FRCH",2015-06-10 01:25:00,-727.091775268051
"FRCH",2015-06-10 01:30:00,-724.438055622075
"FRCH",2015-06-10 01:35:00,-729.745494914019
"FRCH",2015-06-10 01:40:00,-724.438055622075
"FRCH",2015-06-10 01:45:00,-729.745494914019
"FRCH",2015-06-10 01:50:00,-727.091775268051
"FRCH",2015-06-10 01:55:00,-730.710483876188
"FRCH",2015-06-10 02:00:00,-730.710483876188
"FRCH",2015-06-10 02:05:00,-733.36420352216
"FRCH",2015-06-10 02:10:00,-733.36420352216
"FRCH",2015-06-10 02:15:00,-738.671642814097
"FRCH",2015-06-10 02:20:00,-736.017923168129
"FRCH",2015-06-10 02:25:00,-733.36420352216
"FRCH",2015-06-10 02:30:00,-731.67547283836
"FRCH",2015-06-10 02:35:00,-734.329192484329
"FRCH",2015-06-10 02:40:00,-734.329192484329
"FRCH",2015-06-10 02:45:00,-734.329192484329
"FRCH",2015-06-10 02:50:00,-739.636631776269
"FRCH",2015-06-10 02:55:00,-734.329192484329
"FRCH",2015-06-10 03:00:00,-736.982912130301
"FRCH",2015-06-10 03:05:00,-736.982912130301
"FRCH",2015-06-10 03:10:00,-739.636631776269
"FRCH",2015-06-10 03:15:00,-740.601620738442
"FRCH",2015-06-10 03:20:00,-735.294181446501
"FRCH",2015-06-10 03:25:00,-735.294181446501
"FRCH",2015-06-10 03:30:00,-732.640461800533
"FRCH",2015-06-10 03:35:00,-732.640461800533
"FRCH",2015-06-10 03:40:00,-737.94790109247
"FRCH",2015-06-10 03:45:00,-740.601620738442
"FRCH",2015-06-10 03:50:00,-735.294181446501
"FRCH",2015-06-10 03:55:00,-733.605450762698
"FRCH",2015-06-10 04:00:00,-736.259170408674
"FRCH",2015-06-10 04:05:00,-733.605450762698
"FRCH",2015-06-10 04:10:00,-730.951731116729
"FRCH",2015-06-10 04:15:00,-733.605450762698
"FRCH",2015-06-10 04:20:00,-733.605450762698
"FRCH",2015-06-10 04:25:00,-733.605450762698
"FRCH",2015-06-10 04:30:00,-730.951731116729
"FRCH",2015-06-10 04:35:00,-731.916720078902
"FRCH",2015-06-10 04:40:00,-734.57043972487
"FRCH",2015-06-10 04:45:00,-734.57043972487
"FRCH",2015-06-10 04:50:00,-731.916720078902
"FRCH",2015-06-10 04:55:00,-723.955561140992
"FRCH",2015-06-10 05:00:00,-723.955561140992
"FRCH",2015-06-10 05:05:00,-718.648121849052
"FRCH",2015-06-10 05:10:00,-730.227989395102
"FRCH",2015-06-10 05:15:00,-727.574269749133
"FRCH",2015-06-10 05:20:00,-730.227989395102
"FRCH",2015-06-10 05:25:00,-727.574269749133
"FRCH",2015-06-10 05:30:00,-724.920550103165
"FRCH",2015-06-10 05:35:00,-727.574269749133
"FRCH",2015-06-10 05:40:00,-727.574269749133
"FRCH",2015-06-10 05:45:00,-724.920550103165
"FRCH",2015-06-10 05:50:00,-723.231819419365
"FRCH",2015-06-10 05:55:00,-723.231819419365
"FRCH",2015-06-10 06:00:00,-720.578099773396
"FRCH",2015-06-10 06:05:00,-725.885539065333
"FRCH",2015-06-10 06:10:00,-717.924380127424
