"FRCH","MOOS","POKE","STRT","VAUL"
626.842801902265,1076.14997732916,1212.67195256942,1362.96974651273,205.319104239086
579.323114996233,1020.68522125896,1178.73580343807,1345.21154890888,161.00972356135
502.47105274879,939.459794482437,1099.82499942825,1337.16016270712,128.807926739581
489.88537792026,932.840385642522,1002.12299996667,1321.11758758364,104.501587462453
489.745186493747,937.405794976931,987.769903185769,1305.70708390029,86.2308058002757
506.840397224227,922.293496624705,957.635878216115,1371.42746435456,77.9159590558096
492.362798307389,915.086854072092,894.170270977362,1403.22667752146,68.215304520602
454.692732384631,888.934566630691,856.05442623227,1363.69211387289,55.6700971517518
505.475079221772,949.644417202622,880.771439188669,1369.95263099424,65.3160487478635
479.775629839884,833.275136811754,975.822714008626,1364.77566491312,119.362552586877
446.187640916811,733.694495092763,1002.27373826103,1353.11244191059,210.935272654212
428.460196486499,707.921235891726,1004.81780145333,1345.91886694902,275.35710061078
444.400302964797,748.243318163092,1121.0961946348,1329.59035474548,403.744898698014
441.977474461496,754.35221398882,1093.96847253968,1350.71960003007,571.938202143068
376.540986607357,658.021638774896,943.853025537151,1370.81044223443,423.310316585757
229.796157787824,415.639364535946,708.991562046982,1345.43728870892,316.913100020069
236.325231423787,432.148382020015,667.951729050582,1321.41857398371,250.744913629423
348.450443860053,626.824060519117,861.910315854156,1298.30281845869,253.402987715299
403.845514698535,719.520467356502,1076.21747802607,1313.95411126209,327.525470207083
397.718612656504,747.626839723347,983.163324267494,1327.55869654504,877.964677828056
532.5122962909,1089.57800334205,1198.02977326347,1522.05610826724,1232.03856836319
573.544334011746,1161.90375245913,1210.26301204472,1431.24851136754,685.610909610163
475.052354098541,982.919091624973,1077.71104324991,1399.29880500061,534.521391792977
515.170173865321,986.883153935421,1288.69059088651,1434.95064408834,604.759965608061
555.119416649105,1089.90290308984,1544.47196756699,1412.48200932347,554.032106741608
654.672083008978,1269.79847411503,1672.39592282762,1482.40115005863,553.357437159273
806.258566600233,1734.4109374524,1759.06237711155,1639.3806070127,543.675016937103
698.618485631962,1450.37185372555,1547.65262346865,1538.55016299082,459.213678953845
676.76596233445,1334.15043285885,1516.58420671171,1490.57293082041,389.248619834304
594.783747693981,1183.04248820245,1465.87693085759,1452.01657297205,335.110944430106
527.606725162195,1061.95156569032,1417.86046080518,1435.34192640843,292.442651925609
472.195685072616,972.782821106384,1375.4539183758,1412.04557904337,263.085407937479
445.301637755758,925.903065085713,1364.17563463283,1408.79492592267,253.968251419423
279.161222921139,659.076106171375,1356.79601687507,1402.21837308124,235.86157857457
333.347082721575,756.197086793875,1346.21392348657,1383.6174135572,219.870086041898
389.207630410534,845.978254589381,1341.89754328863,1384.0538438373,211.172318723679
375.461816569448,808.74192741601,1306.80954942152,1371.68330279461,200.341136780227
320.342641586985,725.33132097963,1284.53145807734,1362.92459855272,189.38231464553
280.338609299301,654.861216180182,1258.98127206696,1357.13061035146,176.764170024544
214.577024689066,543.625404261892,1255.430701259,1352.82650483053,188.397661741577
304.129375197358,672.10196557723,1327.90411716305,1383.90335063727,210.679992271705
331.002412422673,752.596576041242,1301.17040755002,1373.76010895507,228.276104351547
332.348205020357,756.546645375552,1255.01298704631,1360.5468059922,210.825866775988
232.993928965578,585.562053207445,1252.22822562828,1348.23646222953,193.485035078654
359.698090715882,803.715646901375,1215.05166069768,1327.18246354496,171.786202565688
422.166235084933,905.600085334243,1131.0911039443,1321.65936310376,149.266825966096
294.329395115298,690.21291039648,1129.8379613062,1317.26496166281,149.832089670218
331.539108805786,755.930315793222,1106.23710828844,1309.30387138108,135.044061797942
204.982053169282,542.297865593431,1116.54072553515,1311.09474046147,130.303140408546
246.680637069229,622.692579230041,1103.45234687041,1289.84510061686,120.87600056887
232.388913342066,592.283684341466,1092.59177734014,1278.21197625433,111.083786504378
298.463346294363,698.406673261601,1081.94006491621,1263.19275489107,NA
397.868691015974,852.696198899455,1072.19339995311,1264.12581273128,NA
289.967692470331,712.430508286877,1063.21254437998,1274.8258792536,NA
190.663401715821,547.587576885416,1057.5734025085,NA,NA
148.668576681943,472.365398210604,1043.57997638293,NA,NA
171.918949344301,508.887795918654,NA,NA,NA
247.540218378471,640.095088577494,NA,NA,NA
297.009034406816,724.928467208483,NA,NA,NA
348.885107799619,813.496980070637,NA,NA,NA
