"DateTime","Site","Q"
2020-06-05 15:00:00,"VAUL",55.6075690770914
2020-06-05 15:15:00,"VAUL",58.0488193070966
2020-06-05 15:30:00,"VAUL",60.1736351882698
2020-06-05 15:45:00,"VAUL",60.7471393077238
2020-06-05 16:00:00,"VAUL",61.7317088527889
2020-06-05 16:15:00,"VAUL",53.2583472761998
2020-06-05 16:30:00,"VAUL",50.1155614841571
2020-06-05 16:45:00,"VAUL",49.0721752867095
2020-06-05 17:00:00,"VAUL",52.3700027739523
2020-06-05 17:15:00,"VAUL",54.3911468022277
2020-06-05 17:30:00,"VAUL",58.2119678139391
2020-06-05 17:45:00,"VAUL",59.5189490804747
2020-06-05 18:00:00,"VAUL",60.1736351882698
2020-06-05 18:15:00,"VAUL",58.4567839706521
2020-06-05 18:30:00,"VAUL",59.0284575197329
2020-06-05 18:45:00,"VAUL",59.110174981042
2020-06-05 19:00:00,"VAUL",60.5832187235808
2020-06-05 19:15:00,"VAUL",59.1919048952085
2020-06-05 19:30:00,"VAUL",59.3554020821217
2020-06-05 19:45:00,"VAUL",52.6928627983707
2020-06-05 20:00:00,"VAUL",53.5817552264424
2020-06-05 20:15:00,"VAUL",57.9672637329642
2020-06-05 20:30:00,"VAUL",61.0751299103234
2020-06-05 20:45:00,"VAUL",60.5012771108
2020-06-05 21:00:00,"VAUL",60.5012771108
2020-06-05 21:15:00,"VAUL",56.4200738677932
2020-06-05 21:30:00,"VAUL",58.2119678139391
2020-06-05 21:45:00,"VAUL",58.1303873340886
2020-06-05 22:00:00,"VAUL",56.2574732867759
2020-06-05 22:15:00,"VAUL",56.8267932453821
2020-06-05 22:30:00,"VAUL",59.7643629744505
2020-06-05 22:45:00,"VAUL",58.8650599556982
2020-06-05 23:00:00,"VAUL",56.3387673508553
2020-06-05 23:15:00,"VAUL",58.7017122030998
2020-06-05 23:30:00,"VAUL",56.8267932453821
2020-06-05 23:45:00,"VAUL",55.2017836639797
2020-06-06,"VAUL",54.2291688641938
2020-06-06 00:15:00,"VAUL",52.8543675277373
2020-06-06 00:30:00,"VAUL",54.1481985744657
2020-06-06 00:45:00,"VAUL",53.0159220685438
2020-06-06 01:00:00,"VAUL",52.9351385717107
2020-06-06 01:15:00,"VAUL",51.8860863231164
2020-06-06 01:30:00,"VAUL",53.1775264207878
2020-06-06 01:45:00,"VAUL",51.161052214887
2020-06-06 02:00:00,"VAUL",50.8391386078032
2020-06-06 02:15:00,"VAUL",49.1523610462775
2020-06-06 02:30:00,"VAUL",49.1523610462775
2020-06-06 02:45:00,"VAUL",49.7942954257759
