"0","Stuart4comb.2019$pred.stuart2.Q <- coef(Stuart4.lm.2019)[2] * Stuart4comb.2019$AbsPTDepth+ coef(Stuart4.lm.2019)[1]"
"0","ggplot(aes(x = DateTime, y = pred.stuart2.Q), data=Stuart4comb.2019) +"
"0","  geom_line(color=""#A6CEE3"", size=1.25) +"
"0","  geom_point(aes(x = DateTime, y = Q_Ls, shape = Method), size=3) +"
"0","  theme_classic() +"
"0","  ggtitle(""Stuart"") +"
"0","  scale_shape_discrete(name = ""Method"", labels = c(""Wading Rod"", ""Salt Dilution"", """")) +"
"0","  xlab("""") +"
"0","  ylab(""Discharge (L/s)"") +"
"0","  ylim(0, 8000) +"
"0","  scale_x_datetime(limits = as_datetime(c(""2019-05-15"", ""2019-10-10"")))"
